entry_time,exit_time,position,instrument,entry_price,exit_price,exit_reason,risk,shares,gross_pnl,fees,net_pnl,equity_before,equity
1965-04-30,1965-05-31,long,FF_Mkt_Quality,100.0,99.555,monthly_hold,5.0,1,-589.09,26.48,-615.57,132379.63,131764.07
1965-05-31,1965-06-30,long,FF_Mkt_Quality,100.0,97.54,monthly_hold,5.0,1,-3241.4,26.35,-3267.75,131764.07,128496.32
1965-06-30,1965-07-31,long,FF_Mkt_Quality,100.0,100.17,monthly_hold,5.0,1,218.44,25.7,192.74,128496.32,128689.06
1965-07-31,1965-08-31,long,FF_Mkt_Quality,100.0,102.545,monthly_hold,5.0,1,3275.14,25.74,3249.4,128689.06,131938.46
1965-08-31,1965-09-30,long,FF_Mkt_Quality,100.0,101.16,monthly_hold,5.0,1,1530.49,26.39,1504.1,131938.46,133442.56
1965-09-30,1965-10-31,long,FF_Mkt_Quality,100.0,102.05,monthly_hold,5.0,1,2735.57,26.69,2708.88,133442.56,136151.44
1965-10-31,1965-11-30,long,FF_Mkt_Quality,100.0,99.625,monthly_hold,5.0,1,-510.57,27.23,-537.8,136151.44,135613.64
1965-11-30,1965-12-31,long,FF_Mkt_Quality,100.0,100.02,monthly_hold,5.0,1,27.12,27.12,-0.0,135613.64,135613.64
1965-12-31,1966-01-31,long,FF_Mkt_Quality,100.0,101.1,monthly_hold,5.0,1,1491.75,27.12,1464.63,135613.64,137078.27
1966-01-31,1966-02-28,long,FF_Mkt_Quality,100.0,99.14,monthly_hold,5.0,1,-1178.87,27.42,-1206.29,137078.27,135871.98
1966-02-28,1966-03-31,long,FF_Mkt_Quality,100.0,97.87,monthly_hold,5.0,1,-2894.07,27.17,-2921.25,135871.98,132950.74
1966-03-31,1966-04-30,long,FF_Mkt_Quality,100.0,102.47,monthly_hold,5.0,1,3283.88,26.59,3257.29,132950.74,136208.03
1966-04-30,1966-05-31,long,FF_Mkt_Quality,100.0,94.74,monthly_hold,5.0,1,-7164.54,27.24,-7191.78,136208.03,129016.24
1966-05-31,1966-06-30,long,FF_Mkt_Quality,100.0,98.94,monthly_hold,5.0,1,-1367.57,25.8,-1393.38,129016.24,127622.87
1966-06-30,1966-07-31,long,FF_Mkt_Quality,100.0,98.72,monthly_hold,5.0,1,-1633.57,25.52,-1659.1,127622.87,125963.77
1966-07-31,1966-08-31,long,FF_Mkt_Quality,100.0,95.915,monthly_hold,5.0,1,-5145.62,25.19,-5170.81,125963.77,120792.96
1966-08-31,1966-09-30,long,FF_Mkt_Quality,100.0,99.34,monthly_hold,5.0,1,-797.23,24.16,-821.39,120792.96,119971.57
1966-09-30,1966-10-31,long,FF_Mkt_Quality,100.0,104.31,monthly_hold,5.0,1,5170.77,23.99,5146.78,119971.57,125118.35
1966-10-31,1966-11-30,long,FF_Mkt_Quality,100.0,101.78,monthly_hold,5.0,1,2227.11,25.02,2202.08,125118.35,127320.43
1966-11-30,1966-12-31,long,FF_Mkt_Quality,100.0,100.53,monthly_hold,5.0,1,674.8,25.46,649.33,127320.43,127969.76
1966-12-31,1967-01-31,long,FF_Mkt_Quality,100.0,108.58,monthly_hold,5.0,1,10979.81,25.59,10954.21,127969.76,138923.98
1967-01-31,1967-02-28,long,FF_Mkt_Quality,100.0,101.395,monthly_hold,5.0,1,1937.99,27.78,1910.2,138923.98,140834.18
1967-02-28,1967-03-31,long,FF_Mkt_Quality,100.0,102.605,monthly_hold,5.0,1,3668.73,28.17,3640.56,140834.18,144474.74
1967-03-31,1967-04-30,long,FF_Mkt_Quality,100.0,103.65,monthly_hold,5.0,1,5273.33,28.89,5244.43,144474.74,149719.18
1967-04-30,1967-05-31,long,FF_Mkt_Quality,100.0,97.41,monthly_hold,5.0,1,-3877.73,29.94,-3907.67,149719.18,145811.51
1967-05-31,1967-06-30,long,FF_Mkt_Quality,100.0,100.925,monthly_hold,5.0,1,1348.76,29.16,1319.59,145811.51,147131.1
1967-06-30,1967-07-31,long,FF_Mkt_Quality,100.0,102.675,monthly_hold,5.0,1,3935.76,29.43,3906.33,147131.1,151037.43
1967-07-31,1967-08-31,long,FF_Mkt_Quality,100.0,99.855,monthly_hold,5.0,1,-219.0,30.21,-249.21,151037.43,150788.22
1967-08-31,1967-09-30,long,FF_Mkt_Quality,100.0,101.825,monthly_hold,5.0,1,2751.89,30.16,2721.73,150788.22,153509.95
1967-09-30,1967-10-31,long,FF_Mkt_Quality,100.0,99.14,monthly_hold,5.0,1,-1320.19,30.7,-1350.89,153509.95,152159.06
1967-10-31,1967-11-30,long,FF_Mkt_Quality,100.0,101.02,monthly_hold,5.0,1,1552.02,30.43,1521.59,152159.06,153680.65
1967-11-30,1967-12-31,long,FF_Mkt_Quality,100.0,101.32,monthly_hold,5.0,1,2028.58,30.74,1997.85,153680.65,155678.5
1967-12-31,1968-01-31,long,FF_Mkt_Quality,100.0,95.74,monthly_hold,5.0,1,-6631.9,31.14,-6663.04,155678.5,149015.46
1968-01-31,1968-02-29,long,FF_Mkt_Quality,100.0,98.285,monthly_hold,5.0,1,-2555.62,29.8,-2585.42,149015.46,146430.04
1968-02-29,1968-03-31,long,FF_Mkt_Quality,100.0,100.59,monthly_hold,5.0,1,863.94,29.29,834.65,146430.04,147264.69
1968-03-31,1968-04-30,long,FF_Mkt_Quality,100.0,109.44,monthly_hold,5.0,1,13901.79,29.45,13872.33,147264.69,161137.03
1968-04-30,1968-05-31,long,FF_Mkt_Quality,100.0,102.73,monthly_hold,5.0,1,4399.04,32.23,4366.81,161137.03,165503.84
1968-05-31,1968-06-30,long,FF_Mkt_Quality,100.0,99.785,monthly_hold,5.0,1,-355.83,33.1,-388.93,165503.84,165114.91
1968-06-30,1968-07-31,long,FF_Mkt_Quality,100.0,97.305,monthly_hold,5.0,1,-4449.85,33.02,-4482.87,165114.91,160632.04
1968-07-31,1968-08-31,long,FF_Mkt_Quality,100.0,101.77,monthly_hold,5.0,1,2843.19,32.13,2811.06,160632.04,163443.1
1968-08-31,1968-09-30,long,FF_Mkt_Quality,100.0,104.48,monthly_hold,5.0,1,7322.25,32.69,7289.56,163443.1,170732.66
1968-09-30,1968-10-31,long,FF_Mkt_Quality,100.0,100.88,monthly_hold,5.0,1,1502.45,34.15,1468.3,170732.66,172200.96
1968-10-31,1968-11-30,long,FF_Mkt_Quality,100.0,105.84,monthly_hold,5.0,1,10056.54,34.44,10022.1,172200.96,182223.05
1968-11-30,1968-12-31,long,FF_Mkt_Quality,100.0,96.5,monthly_hold,5.0,1,-6377.81,36.44,-6414.25,182223.05,175808.8
1968-12-31,1969-01-31,long,FF_Mkt_Quality,100.0,99.28,monthly_hold,5.0,1,-1265.82,35.16,-1300.99,175808.8,174507.82
1969-01-31,1969-02-28,long,FF_Mkt_Quality,100.0,94.6,monthly_hold,5.0,1,-9423.42,34.9,-9458.32,174507.82,165049.49
1969-02-28,1969-03-31,long,FF_Mkt_Quality,100.0,103.13,monthly_hold,5.0,1,5166.05,33.01,5133.04,165049.49,170182.53
1969-03-31,1969-04-30,long,FF_Mkt_Quality,100.0,102.0,monthly_hold,5.0,1,3403.65,34.04,3369.61,170182.53,173552.15
1969-04-30,1969-05-31,long,FF_Mkt_Quality,100.0,100.38,monthly_hold,5.0,1,659.5,34.71,624.79,173552.15,174176.94
1969-05-31,1969-06-30,long,FF_Mkt_Quality,100.0,93.33,monthly_hold,5.0,1,-11617.6,34.84,-11652.44,174176.94,162524.5
1969-06-30,1969-07-31,long,FF_Mkt_Quality,100.0,93.53,monthly_hold,5.0,1,-10515.34,32.5,-10547.84,162524.5,151976.66
1969-07-31,1969-08-31,long,FF_Mkt_Quality,100.0,105.19,monthly_hold,5.0,1,7887.59,30.4,7857.19,151976.66,159833.85
1969-08-31,1969-09-30,long,FF_Mkt_Quality,100.0,100.505,monthly_hold,5.0,1,807.16,31.97,775.19,159833.85,160609.05
1969-09-30,1969-10-31,long,FF_Mkt_Quality,100.0,102.865,monthly_hold,5.0,1,4601.45,32.12,4569.33,160609.05,165178.37
1969-10-31,1969-11-30,long,FF_Mkt_Quality,100.0,99.06,monthly_hold,5.0,1,-1552.68,33.04,-1585.71,165178.37,163592.66
1969-11-30,1969-12-31,long,FF_Mkt_Quality,100.0,100.28,monthly_hold,5.0,1,458.06,32.72,425.34,163592.66,164018.0
1969-12-31,1970-01-31,long,FF_Mkt_Quality,100.0,95.37,monthly_hold,5.0,1,-7594.03,32.8,-7626.84,164018.0,156391.16
1970-01-31,1970-02-28,long,FF_Mkt_Quality,100.0,101.675,monthly_hold,5.0,1,2619.55,31.28,2588.27,156391.16,158979.44
1970-02-28,1970-03-31,long,FF_Mkt_Quality,100.0,99.225,monthly_hold,5.0,1,-1232.09,31.8,-1263.89,158979.44,157715.55
1970-03-31,1970-04-30,long,FF_Mkt_Quality,100.0,94.44,monthly_hold,5.0,1,-8768.98,31.54,-8800.53,157715.55,148915.02
1970-04-30,1970-05-31,long,FF_Mkt_Quality,100.0,96.165,monthly_hold,5.0,1,-5710.89,29.78,-5740.67,148915.02,143174.35
1970-05-31,1970-06-30,long,FF_Mkt_Quality,100.0,97.46,monthly_hold,5.0,1,-3636.63,28.63,-3665.26,143174.35,139509.09
1970-06-30,1970-07-31,long,FF_Mkt_Quality,100.0,103.57,monthly_hold,5.0,1,4980.47,27.9,4952.57,139509.09,144461.66
1970-07-31,1970-08-31,long,FF_Mkt_Quality,100.0,102.8,monthly_hold,5.0,1,4044.93,28.89,4016.03,144461.66,148477.69
1970-08-31,1970-09-30,long,FF_Mkt_Quality,100.0,102.485,monthly_hold,5.0,1,3689.67,29.7,3659.98,148477.69,152137.67
1970-09-30,1970-10-31,long,FF_Mkt_Quality,100.0,98.18,monthly_hold,5.0,1,-2768.91,30.43,-2799.33,152137.67,149338.34
1970-10-31,1970-11-30,long,FF_Mkt_Quality,100.0,105.08,monthly_hold,5.0,1,7586.39,29.87,7556.52,149338.34,156894.86
1970-11-30,1970-12-31,long,FF_Mkt_Quality,100.0,106.16,monthly_hold,5.0,1,9664.72,31.38,9633.34,156894.86,166528.2
1970-12-31,1971-01-31,long,FF_Mkt_Quality,100.0,105.21,monthly_hold,5.0,1,8676.12,33.31,8642.81,166528.2,175171.01
1971-01-31,1971-02-28,long,FF_Mkt_Quality,100.0,101.74,monthly_hold,5.0,1,3047.98,35.03,3012.94,175171.01,178183.95
1971-02-28,1971-03-31,long,FF_Mkt_Quality,100.0,104.42,monthly_hold,5.0,1,7875.73,35.64,7840.09,178183.95,186024.05
1971-03-31,1971-04-30,long,FF_Mkt_Quality,100.0,100.985,monthly_hold,5.0,1,1832.34,37.2,1795.13,186024.05,187819.18
1971-04-30,1971-05-31,long,FF_Mkt_Quality,100.0,98.89,monthly_hold,5.0,1,-2084.79,37.56,-2122.36,187819.18,185696.82
1971-05-31,1971-06-30,long,FF_Mkt_Quality,100.0,100.93,monthly_hold,5.0,1,1726.98,37.14,1689.84,185696.82,187386.66
1971-06-30,1971-07-31,long,FF_Mkt_Quality,100.0,98.245,monthly_hold,5.0,1,-3288.64,37.48,-3326.11,187386.66,184060.55
1971-07-31,1971-08-31,long,FF_Mkt_Quality,100.0,101.915,monthly_hold,5.0,1,3524.76,36.81,3487.95,184060.55,187548.5
1971-08-31,1971-09-30,long,FF_Mkt_Quality,100.0,101.025,monthly_hold,5.0,1,1922.37,37.51,1884.86,187548.5,189433.36
1971-09-30,1971-10-31,long,FF_Mkt_Quality,100.0,98.755,monthly_hold,5.0,1,-2358.45,37.89,-2396.33,189433.36,187037.03
1971-10-31,1971-11-30,long,FF_Mkt_Quality,100.0,101.16,monthly_hold,5.0,1,2169.63,37.41,2132.22,187037.03,189169.25
1971-11-30,1971-12-31,long,FF_Mkt_Quality,100.0,104.325,monthly_hold,5.0,1,8181.57,37.83,8143.74,189169.25,197312.99
1971-12-31,1972-01-31,long,FF_Mkt_Quality,100.0,100.535,monthly_hold,5.0,1,1055.62,39.46,1016.16,197312.99,198329.15
1972-01-31,1972-02-29,long,FF_Mkt_Quality,100.0,102.405,monthly_hold,5.0,1,4769.82,39.67,4730.15,198329.15,203059.3
1972-02-29,1972-03-31,long,FF_Mkt_Quality,100.0,101.235,monthly_hold,5.0,1,2507.78,40.61,2467.17,203059.3,205526.47
1972-03-31,1972-04-30,long,FF_Mkt_Quality,100.0,100.085,monthly_hold,5.0,1,174.7,41.11,133.59,205526.47,205660.06
1972-04-30,1972-05-31,long,FF_Mkt_Quality,100.0,101.995,monthly_hold,5.0,1,4102.92,41.13,4061.79,205660.06,209721.85
1972-05-31,1972-06-30,long,FF_Mkt_Quality,100.0,99.805,monthly_hold,5.0,1,-408.96,41.94,-450.9,209721.85,209270.95
1972-06-30,1972-07-31,long,FF_Mkt_Quality,100.0,100.355,monthly_hold,5.0,1,742.91,41.85,701.06,209270.95,209972.0
1972-07-31,1972-08-31,long,FF_Mkt_Quality,100.0,100.76,monthly_hold,5.0,1,1595.79,41.99,1553.79,209972.0,211525.8
1972-08-31,1972-09-30,long,FF_Mkt_Quality,100.0,100.425,monthly_hold,5.0,1,898.98,42.31,856.68,211525.8,212382.48
1972-09-30,1972-10-31,long,FF_Mkt_Quality,100.0,100.405,monthly_hold,5.0,1,860.15,42.48,817.67,212382.48,213200.15
1972-10-31,1972-11-30,long,FF_Mkt_Quality,100.0,101.49,monthly_hold,5.0,1,3176.68,42.64,3134.04,213200.15,216334.19
1972-11-30,1972-12-31,long,FF_Mkt_Quality,100.0,101.785,monthly_hold,5.0,1,3861.57,43.27,3818.3,216334.19,220152.49
1972-12-31,1973-01-31,long,FF_Mkt_Quality,100.0,98.78,monthly_hold,5.0,1,-2685.86,44.03,-2729.89,220152.49,217422.6
1973-01-31,1973-02-28,long,FF_Mkt_Quality,100.0,97.64,monthly_hold,5.0,1,-5131.17,43.48,-5174.66,217422.6,212247.94
1973-02-28,1973-03-31,long,FF_Mkt_Quality,100.0,99.1,monthly_hold,5.0,1,-1910.23,42.45,-1952.68,212247.94,210295.26
1973-03-31,1973-04-30,long,FF_Mkt_Quality,100.0,96.645,monthly_hold,5.0,1,-7055.41,42.06,-7097.47,210295.26,203197.8
1973-04-30,1973-05-31,long,FF_Mkt_Quality,100.0,99.755,monthly_hold,5.0,1,-497.83,40.64,-538.47,203197.8,202659.32
1973-05-31,1973-06-30,long,FF_Mkt_Quality,100.0,99.37,monthly_hold,5.0,1,-1276.75,40.53,-1317.29,202659.32,201342.04
1973-06-30,1973-07-31,long,FF_Mkt_Quality,100.0,102.795,monthly_hold,5.0,1,5627.51,40.27,5587.24,201342.04,206929.28
1973-07-31,1973-08-31,long,FF_Mkt_Quality,100.0,96.88,monthly_hold,5.0,1,-6456.19,41.39,-6497.58,206929.28,200431.7
1973-08-31,1973-09-30,long,FF_Mkt_Quality,100.0,105.42,monthly_hold,5.0,1,10863.4,40.09,10823.31,200431.7,211255.01
1973-09-30,1973-10-31,long,FF_Mkt_Quality,100.0,99.82,monthly_hold,5.0,1,-380.26,42.25,-422.51,211255.01,210832.5
1973-10-31,1973-11-30,long,FF_Mkt_Quality,100.0,87.77,monthly_hold,5.0,1,-25784.81,42.17,-25826.98,210832.5,185005.52
1973-11-30,1973-12-31,long,FF_Mkt_Quality,100.0,101.23,monthly_hold,5.0,1,2275.57,37.0,2238.57,185005.52,187244.08
1973-12-31,1974-01-31,long,FF_Mkt_Quality,100.0,100.47,monthly_hold,5.0,1,880.05,37.45,842.6,187244.08,188086.68
1974-01-31,1974-02-28,long,FF_Mkt_Quality,100.0,100.12,monthly_hold,5.0,1,225.7,37.62,188.09,188086.68,188274.77
1974-02-28,1974-03-31,long,FF_Mkt_Quality,100.0,97.74,monthly_hold,5.0,1,-4255.01,37.65,-4292.66,188274.77,183982.11
1974-03-31,1974-04-30,long,FF_Mkt_Quality,100.0,95.47,monthly_hold,5.0,1,-8334.39,36.8,-8371.19,183982.11,175610.92
1974-04-30,1974-05-31,long,FF_Mkt_Quality,100.0,96.05,monthly_hold,5.0,1,-6936.63,35.12,-6971.75,175610.92,168639.17
1974-05-31,1974-06-30,long,FF_Mkt_Quality,100.0,97.76,monthly_hold,5.0,1,-3777.52,33.73,-3811.25,168639.17,164827.92
1974-06-30,1974-07-31,long,FF_Mkt_Quality,100.0,92.64,monthly_hold,5.0,1,-12131.33,32.97,-12164.3,164827.92,152663.62
1974-07-31,1974-08-31,long,FF_Mkt_Quality,100.0,91.21,monthly_hold,5.0,1,-13419.13,30.53,-13449.66,152663.62,139213.96
1974-08-31,1974-09-30,long,FF_Mkt_Quality,100.0,89.03,monthly_hold,5.0,1,-15271.77,27.84,-15299.61,139213.96,123914.34
1974-09-30,1974-10-31,long,FF_Mkt_Quality,100.0,116.61,monthly_hold,5.0,1,20582.17,24.78,20557.39,123914.34,144471.73
1974-10-31,1974-11-30,long,FF_Mkt_Quality,100.0,96.01,monthly_hold,5.0,1,-5764.42,28.89,-5793.32,144471.73,138678.41
1974-11-30,1974-12-31,long,FF_Mkt_Quality,100.0,97.25,monthly_hold,5.0,1,-3813.66,27.74,-3841.39,138678.41,134837.02
1974-12-31,1975-01-31,long,FF_Mkt_Quality,100.0,114.25,monthly_hold,5.0,1,19214.28,26.97,19187.31,134837.02,154024.33
1975-01-31,1975-02-28,long,FF_Mkt_Quality,100.0,105.99,monthly_hold,5.0,1,9226.06,30.8,9195.25,154024.33,163219.58
1975-02-28,1975-03-31,long,FF_Mkt_Quality,100.0,103.07,monthly_hold,5.0,1,5010.84,32.64,4978.2,163219.58,168197.78
1975-03-31,1975-04-30,long,FF_Mkt_Quality,100.0,104.66,monthly_hold,5.0,1,7838.02,33.64,7804.38,168197.78,176002.16
1975-04-30,1975-05-31,long,FF_Mkt_Quality,100.0,105.64,monthly_hold,5.0,1,9926.52,35.2,9891.32,176002.16,185893.48
1975-05-31,1975-06-30,long,FF_Mkt_Quality,100.0,105.28,monthly_hold,5.0,1,9815.18,37.18,9778.0,185893.48,195671.48
1975-06-30,1975-07-31,long,FF_Mkt_Quality,100.0,93.88,monthly_hold,5.0,1,-11975.09,39.13,-12014.23,195671.48,183657.25
1975-07-31,1975-08-31,long,FF_Mkt_Quality,100.0,97.64,monthly_hold,5.0,1,-4334.31,36.73,-4371.04,183657.25,179286.2
1975-08-31,1975-09-30,long,FF_Mkt_Quality,100.0,96.27,monthly_hold,5.0,1,-6687.38,35.86,-6723.23,179286.2,172562.97
1975-09-30,1975-10-31,long,FF_Mkt_Quality,100.0,105.88,monthly_hold,5.0,1,10146.7,34.51,10112.19,172562.97,182675.16
1975-10-31,1975-11-30,long,FF_Mkt_Quality,100.0,103.06,monthly_hold,5.0,1,5589.86,36.54,5553.32,182675.16,188228.49
1975-11-30,1975-12-31,long,FF_Mkt_Quality,100.0,98.88,monthly_hold,5.0,1,-2108.16,37.65,-2145.8,188228.49,186082.68
1975-12-31,1976-01-31,long,FF_Mkt_Quality,100.0,105.44,monthly_hold,5.0,1,10122.9,37.22,10085.68,186082.68,196168.36
1976-01-31,1976-02-29,long,FF_Mkt_Quality,100.0,100.66,monthly_hold,5.0,1,1294.71,39.23,1255.48,196168.36,197423.84
1976-02-29,1976-03-31,long,FF_Mkt_Quality,100.0,102.72,monthly_hold,5.0,1,5369.93,39.48,5330.44,197423.84,202754.28
1976-03-31,1976-04-30,long,FF_Mkt_Quality,100.0,98.94,monthly_hold,5.0,1,-2149.2,40.55,-2189.75,202754.28,200564.54
1976-04-30,1976-05-31,long,FF_Mkt_Quality,100.0,99.02,monthly_hold,5.0,1,-1965.53,40.11,-2005.65,200564.54,198558.89
1976-05-31,1976-06-30,long,FF_Mkt_Quality,100.0,104.48,monthly_hold,5.0,1,8895.44,39.71,8855.73,198558.89,207414.62
1976-06-30,1976-07-31,long,FF_Mkt_Quality,100.0,99.41,monthly_hold,5.0,1,-1223.75,41.48,-1265.23,207414.62,206149.39
1976-07-31,1976-08-31,long,FF_Mkt_Quality,100.0,99.85,monthly_hold,5.0,1,-309.22,41.23,-350.45,206149.39,205798.94
1976-08-31,1976-09-30,long,FF_Mkt_Quality,100.0,102.48,monthly_hold,5.0,1,5103.81,41.16,5062.65,205798.94,210861.59
1976-09-30,1976-10-31,long,FF_Mkt_Quality,100.0,97.99,monthly_hold,5.0,1,-4238.32,42.17,-4280.49,210861.59,206581.1
1976-10-31,1976-11-30,long,FF_Mkt_Quality,100.0,100.77,monthly_hold,5.0,1,1590.67,41.32,1549.36,206581.1,208130.46
1976-11-30,1976-12-31,long,FF_Mkt_Quality,100.0,106.05,monthly_hold,5.0,1,12591.89,41.63,12550.27,208130.46,220680.73
1976-12-31,1977-01-31,long,FF_Mkt_Quality,100.0,96.32,monthly_hold,5.0,1,-8121.05,44.14,-8165.19,220680.73,212515.54
1977-01-31,1977-02-28,long,FF_Mkt_Quality,100.0,98.41,monthly_hold,5.0,1,-3379.0,42.5,-3421.5,212515.54,209094.04
1977-02-28,1977-03-31,long,FF_Mkt_Quality,100.0,99.03,monthly_hold,5.0,1,-2028.21,41.82,-2070.03,209094.04,207024.01
1977-03-31,1977-04-30,long,FF_Mkt_Quality,100.0,100.53,monthly_hold,5.0,1,1097.23,41.4,1055.82,207024.01,208079.83
1977-04-30,1977-05-31,long,FF_Mkt_Quality,100.0,98.9,monthly_hold,5.0,1,-2288.88,41.62,-2330.49,208079.83,205749.34
1977-05-31,1977-06-30,long,FF_Mkt_Quality,100.0,105.12,monthly_hold,5.0,1,10534.37,41.15,10493.22,205749.34,216242.55
1977-06-30,1977-07-31,long,FF_Mkt_Quality,100.0,98.73,monthly_hold,5.0,1,-2746.28,43.25,-2789.53,216242.55,213453.02
1977-07-31,1977-08-31,long,FF_Mkt_Quality,100.0,98.68,monthly_hold,5.0,1,-2817.58,42.69,-2860.27,213453.02,210592.75
1977-08-31,1977-09-30,long,FF_Mkt_Quality,100.0,100.16,monthly_hold,5.0,1,336.95,42.12,294.83,210592.75,210887.58
1977-09-30,1977-10-31,long,FF_Mkt_Quality,100.0,96.1,monthly_hold,5.0,1,-8224.62,42.18,-8266.79,210887.58,202620.79
1977-10-31,1977-11-30,long,FF_Mkt_Quality,100.0,104.52,monthly_hold,5.0,1,9158.46,40.52,9117.94,202620.79,211738.72
1977-11-30,1977-12-31,long,FF_Mkt_Quality,100.0,100.845,monthly_hold,5.0,1,1789.19,42.35,1746.84,211738.72,213485.57
1977-12-31,1978-01-31,long,FF_Mkt_Quality,100.0,96.35,monthly_hold,5.0,1,-7792.22,42.7,-7834.92,213485.57,205650.65
1978-01-31,1978-02-28,long,FF_Mkt_Quality,100.0,99.685,monthly_hold,5.0,1,-647.8,41.13,-688.93,205650.65,204961.72
1978-02-28,1978-03-31,long,FF_Mkt_Quality,100.0,101.405,monthly_hold,5.0,1,2879.71,40.99,2838.72,204961.72,207800.44
1978-03-31,1978-04-30,long,FF_Mkt_Quality,100.0,105.64,monthly_hold,5.0,1,11719.94,41.56,11678.38,207800.44,219478.82
1978-04-30,1978-05-31,long,FF_Mkt_Quality,100.0,101.235,monthly_hold,5.0,1,2710.56,43.9,2666.67,219478.82,222145.49
1978-05-31,1978-06-30,long,FF_Mkt_Quality,100.0,98.72,monthly_hold,5.0,1,-2843.46,44.43,-2887.89,222145.49,219257.6
1978-06-30,1978-07-31,long,FF_Mkt_Quality,100.0,103.575,monthly_hold,5.0,1,7838.46,43.85,7794.61,219257.6,227052.21
1978-07-31,1978-08-31,long,FF_Mkt_Quality,100.0,102.96,monthly_hold,5.0,1,6720.75,45.41,6675.33,227052.21,233727.54
1978-08-31,1978-09-30,long,FF_Mkt_Quality,100.0,99.24,monthly_hold,5.0,1,-1776.33,46.75,-1823.07,233727.54,231904.47
1978-09-30,1978-10-31,long,FF_Mkt_Quality,100.0,94.47,monthly_hold,5.0,1,-12824.32,46.38,-12870.7,231904.47,219033.77
1978-10-31,1978-11-30,long,FF_Mkt_Quality,100.0,102.255,monthly_hold,5.0,1,4939.21,43.81,4895.4,219033.77,223929.17
1978-11-30,1978-12-31,long,FF_Mkt_Quality,100.0,101.835,monthly_hold,5.0,1,4109.1,44.79,4064.31,223929.17,227993.49
1978-12-31,1979-01-31,long,FF_Mkt_Quality,100.0,101.295,monthly_hold,5.0,1,2952.52,45.6,2906.92,227993.49,230900.41
1979-01-31,1979-02-28,long,FF_Mkt_Quality,100.0,98.03,monthly_hold,5.0,1,-4548.74,46.18,-4594.92,230900.41,226305.49
1979-02-28,1979-03-31,long,FF_Mkt_Quality,100.0,103.51,monthly_hold,5.0,1,7943.32,45.26,7898.06,226305.49,234203.55
