entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-14,2016-01-15,51.23,51.25,,long,DVY,us_factor,signal
2016-01-26,2016-01-26,50.92,51.58,,long,DVY,us_factor,signal
2016-02-11,2016-02-12,52.52,52.97,,long,DVY,us_factor,signal
2016-02-29,2016-03-02,54.77,55.66,,long,DVY,us_factor,signal
2016-03-24,2016-03-24,57.49,57.78,,long,DVY,us_factor,signal
2016-04-12,2016-04-12,58.02,58.63,,long,DVY,us_factor,signal
2016-04-21,2016-04-25,58.88,58.46,,long,DVY,us_factor,signal
2016-06-14,2016-06-14,60.01,60.14,,long,DVY,us_factor,signal
2016-06-21,2016-06-23,60.71,61.35,,long,DVY,us_factor,signal
2016-08-16,2016-08-17,62.9,62.85,,long,DVY,us_factor,signal
2016-08-24,2016-08-29,62.88,62.77,,long,DVY,us_factor,signal
2016-09-12,2016-09-12,61.2,62.22,,long,DVY,us_factor,signal
2016-09-21,2016-09-21,61.98,62.86,,long,DVY,us_factor,signal
2016-09-26,2016-09-28,62.81,63.0,,long,DVY,us_factor,signal
2016-10-17,2016-10-19,61.28,61.67,,long,DVY,us_factor,signal
2016-11-07,2016-11-07,60.51,60.94,,long,DVY,us_factor,signal
2016-12-01,2016-12-05,63.89,64.2,,long,DVY,us_factor,signal
2016-12-15,2016-12-20,65.07,66.04,,long,DVY,us_factor,signal
2016-12-22,2016-12-23,65.77,65.73,,long,DVY,us_factor,signal
2016-12-29,2017-01-11,65.3,65.54,,long,DVY,us_factor,signal
2017-03-09,2017-03-13,67.22,67.58,,long,DVY,us_factor,signal
2017-03-22,2017-03-28,67.19,67.44,,long,DVY,us_factor,signal
2017-04-03,2017-04-11,67.64,67.89,,long,DVY,us_factor,signal
2017-04-17,2017-04-17,67.2,67.61,,long,DVY,us_factor,signal
2017-04-27,2017-05-05,68.55,68.03,,long,DVY,us_factor,signal
2017-05-18,2017-05-31,66.84,68.45,,long,DVY,us_factor,signal
2017-06-21,2017-07-11,69.64,68.24719999999999,68.24719999999999,long,DVY,us_factor,stop
2017-07-25,2017-07-27,69.54,69.57,,long,DVY,us_factor,signal
2017-08-11,2017-08-22,68.46,68.56,,long,DVY,us_factor,signal
2017-08-25,2017-08-29,68.58,68.76,,long,DVY,us_factor,signal
2017-09-01,2017-09-11,68.97,69.83,,long,DVY,us_factor,signal
2017-09-22,2017-09-25,70.16,70.58,,long,DVY,us_factor,signal
2017-09-27,2017-09-28,70.44,70.72,,long,DVY,us_factor,signal
2017-10-16,2017-10-19,71.54,71.65,,long,DVY,us_factor,signal
2017-11-02,2017-11-09,71.37,71.56,,long,DVY,us_factor,signal
2017-11-16,2017-11-28,71.52,73.14,,long,DVY,us_factor,signal
2017-12-06,2017-12-07,73.76,74.19,,long,DVY,us_factor,signal
2017-12-13,2018-01-08,74.56,75.66,,long,DVY,us_factor,signal
