entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-11,2016-01-15,37.63,36.8774,36.8774,long,EWJ,intl_liquid,stop
2016-01-26,2016-01-26,36.07,36.43,,long,EWJ,intl_liquid,signal
2016-02-11,2016-02-12,33.66,33.86,,long,EWJ,intl_liquid,signal
2016-02-24,2016-02-24,35.13,35.58,,long,EWJ,intl_liquid,signal
2016-02-29,2016-03-01,35.74,36.3,,long,EWJ,intl_liquid,signal
2016-03-09,2016-03-11,36.79,37.5,,long,EWJ,intl_liquid,signal
2016-03-24,2016-03-24,36.72,36.92,,long,EWJ,intl_liquid,signal
2016-03-31,2016-04-01,37.24,36.495200000000004,36.495200000000004,long,EWJ,intl_liquid,stop
2016-04-12,2016-04-18,37.34,38.61,,long,EWJ,intl_liquid,signal
2016-05-10,2016-05-10,38.05,38.44,,long,EWJ,intl_liquid,signal
2016-05-12,2016-06-02,38.22,37.99,,long,EWJ,intl_liquid,signal
2016-06-22,2016-06-23,38.16,38.78,,long,EWJ,intl_liquid,signal
2016-07-13,2016-08-03,39.01,38.98,,long,EWJ,intl_liquid,signal
2016-09-12,2016-09-12,40.32,40.75,,long,EWJ,intl_liquid,signal
2016-09-20,2016-09-26,40.39,41.07,,long,EWJ,intl_liquid,signal
2016-10-20,2016-10-21,41.14,41.21,,long,EWJ,intl_liquid,signal
2016-11-17,2016-11-17,40.78,41.09,,long,EWJ,intl_liquid,signal
2016-12-01,2016-12-02,40.66,40.66,,long,EWJ,intl_liquid,signal
2016-12-15,2016-12-15,41.34,41.43,,long,EWJ,intl_liquid,signal
2017-01-27,2017-02-06,42.27,42.26,,long,EWJ,intl_liquid,signal
2017-03-08,2017-03-22,42.34,42.71,,long,EWJ,intl_liquid,signal
2017-03-27,2017-03-29,42.82,43.34,,long,EWJ,intl_liquid,signal
2017-04-06,2017-04-06,42.15,42.25,,long,EWJ,intl_liquid,signal
2017-04-26,2017-05-04,43.19,43.51,,long,EWJ,intl_liquid,signal
2017-05-11,2017-05-18,43.38,43.63,,long,EWJ,intl_liquid,signal
2017-06-27,2017-06-28,44.97,45.07,,long,EWJ,intl_liquid,signal
2017-07-05,2017-07-05,44.47,44.56,,long,EWJ,intl_liquid,signal
2017-07-11,2017-07-11,44.27,44.38,,long,EWJ,intl_liquid,signal
2017-07-18,2017-07-18,44.88,44.93,,long,EWJ,intl_liquid,signal
2017-08-02,2017-08-07,45.99,45.99,,long,EWJ,intl_liquid,signal
2017-08-11,2017-08-30,45.2,45.29,,long,EWJ,intl_liquid,signal
2017-09-05,2017-09-14,45.26,46.03,,long,EWJ,intl_liquid,signal
2017-10-24,2017-10-27,48.41,48.75,,long,EWJ,intl_liquid,signal
2017-11-09,2017-11-09,49.53,49.66,,long,EWJ,intl_liquid,signal
2017-11-28,2017-11-28,49.96,50.04,,long,EWJ,intl_liquid,signal
2017-12-01,2017-12-08,49.81,49.73,,long,EWJ,intl_liquid,signal
2017-12-20,2017-12-22,50.28,50.41,,long,EWJ,intl_liquid,signal
2017-12-29,2018-01-02,50.41,50.64,,long,EWJ,intl_liquid,signal
2018-02-05,2018-02-05,51.33,50.303399999999996,50.303399999999996,long,EWJ,intl_liquid,stop
2018-02-06,2018-02-06,50.17,51.06,,long,EWJ,intl_liquid,signal
2018-02-08,2018-02-08,50.67,49.6566,49.6566,long,EWJ,intl_liquid,stop
2018-02-09,2018-02-14,49.99,50.72,,long,EWJ,intl_liquid,signal
2018-02-22,2018-02-23,51.08,51.79,,long,EWJ,intl_liquid,signal
2018-02-28,2018-03-01,51.8,50.763999999999996,50.763999999999996,long,EWJ,intl_liquid,stop
2018-03-02,2018-03-02,49.61,50.37,,long,EWJ,intl_liquid,signal
2018-03-23,2018-03-26,49.67,49.65,,long,EWJ,intl_liquid,signal
2018-03-28,2018-04-03,50.37,50.57,,long,EWJ,intl_liquid,signal
2018-04-10,2018-05-04,50.82,51.01,,long,EWJ,intl_liquid,signal
