entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-13,24.38,23.8924,23.8924,long,EEM,em_regional,stop
2016-01-14,2016-01-14,23.78,24.06,,long,EEM,em_regional,signal
2016-01-26,2016-01-26,23.54,23.75,,long,EEM,em_regional,signal
2016-02-03,2016-02-03,24.04,24.47,,long,EEM,em_regional,signal
2016-02-11,2016-02-12,23.32,23.81,,long,EEM,em_regional,signal
2016-02-19,2016-02-22,24.52,25.16,,long,EEM,em_regional,signal
2016-02-24,2016-02-24,24.23,24.57,,long,EEM,em_regional,signal
2016-02-29,2016-03-01,24.65,25.5,,long,EEM,em_regional,signal
2016-03-21,2016-03-24,27.6,27.09,,long,EEM,em_regional,signal
2016-03-31,2016-04-01,27.93,27.73,,long,EEM,em_regional,signal
2016-04-05,2016-04-06,26.97,27.19,,long,EEM,em_regional,signal
2016-04-08,2016-04-12,27.23,27.88,,long,EEM,em_regional,signal
2016-04-15,2016-04-26,28.2,28.17,,long,EEM,em_regional,signal
2016-04-29,2016-05-03,27.97,27.4106,27.4106,long,EEM,em_regional,stop
2016-05-04,2016-05-09,26.89,26.3522,26.3522,long,EEM,em_regional,stop
2016-05-10,2016-05-10,26.61,26.82,,long,EEM,em_regional,signal
2016-05-13,2016-05-19,26.46,25.9308,25.9308,long,EEM,em_regional,stop
2016-05-24,2016-05-31,26.24,26.89,,long,EEM,em_regional,signal
2016-06-13,2016-06-16,26.87,26.94,,long,EEM,em_regional,signal
2016-06-21,2016-06-21,27.63,27.71,,long,EEM,em_regional,signal
2016-06-23,2016-06-23,28.15,28.45,,long,EEM,em_regional,signal
2016-06-27,2016-06-28,26.6,27.15,,long,EEM,em_regional,signal
2016-07-06,2016-07-06,27.41,27.71,,long,EEM,em_regional,signal
2016-07-08,2016-07-08,27.95,28.23,,long,EEM,em_regional,signal
2016-07-26,2016-07-27,29.31,29.47,,long,EEM,em_regional,signal
2016-08-02,2016-08-03,29.53,29.46,,long,EEM,em_regional,signal
2016-08-24,2016-08-24,30.19,30.32,,long,EEM,em_regional,signal
2016-08-31,2016-09-01,30.08,30.12,,long,EEM,em_regional,signal
2016-09-12,2016-09-12,29.63,30.25,,long,EEM,em_regional,signal
2016-09-15,2016-09-15,29.79,30.08,,long,EEM,em_regional,signal
2016-09-20,2016-09-21,30.35,30.98,,long,EEM,em_regional,signal
2016-09-26,2016-09-27,30.52,30.78,,long,EEM,em_regional,signal
2016-09-30,2016-09-30,30.65,30.68,,long,EEM,em_regional,signal
2016-10-05,2016-10-05,30.83,30.96,,long,EEM,em_regional,signal
2016-10-17,2016-10-21,30.14,30.77,,long,EEM,em_regional,signal
