entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-08,59.54,58.349199999999996,58.349199999999996,long,XLV,us_sectors,stop
2016-01-11,2016-01-13,58.55,57.379,57.379,long,XLV,us_sectors,stop
2016-01-14,2016-01-14,56.76,58.13,,long,XLV,us_sectors,signal
2016-01-26,2016-01-26,57.65,58.05,,long,XLV,us_sectors,signal
2016-01-29,2016-01-29,55.93,56.97,,long,XLV,us_sectors,signal
2016-02-03,2016-02-03,56.4,56.6,,long,XLV,us_sectors,signal
2016-02-08,2016-02-12,54.58,55.17,,long,XLV,us_sectors,signal
2016-02-19,2016-02-22,56.29,57.31,,long,XLV,us_sectors,signal
2016-02-24,2016-02-24,56.56,57.07,,long,XLV,us_sectors,signal
2016-02-29,2016-03-01,57.51,57.98,,long,XLV,us_sectors,signal
2016-03-09,2016-03-11,57.68,58.79,,long,XLV,us_sectors,signal
2016-03-16,2016-03-22,57.55,58.2,,long,XLV,us_sectors,signal
2016-03-24,2016-03-29,57.53,58.26,,long,XLV,us_sectors,signal
2016-03-31,2016-04-01,58.19,58.75,,long,XLV,us_sectors,signal
2016-04-12,2016-04-13,58.97,60.02,,long,XLV,us_sectors,signal
2016-05-12,2016-05-16,59.87,60.06,,long,XLV,us_sectors,signal
2016-05-18,2016-05-24,59.34,60.35,,long,XLV,us_sectors,signal
2016-06-14,2016-06-14,60.8,61.13,,long,XLV,us_sectors,signal
2016-06-16,2016-06-16,60.53,60.89,,long,XLV,us_sectors,signal
2016-06-20,2016-06-23,60.81,61.44,,long,XLV,us_sectors,signal
2016-06-27,2016-06-28,59.24,59.99,,long,XLV,us_sectors,signal
2016-07-12,2016-07-22,63.38,64.53,,long,XLV,us_sectors,signal
2016-08-05,2016-08-11,64.89,64.52,,long,XLV,us_sectors,signal
2016-08-17,2016-08-17,63.88,64.02,,long,XLV,us_sectors,signal
2016-08-24,2016-08-25,64.15,62.867000000000004,62.867000000000004,long,XLV,us_sectors,stop
2016-09-12,2016-09-12,61.19,62.45,,long,XLV,us_sectors,signal
2016-09-20,2016-09-21,62.34,62.88,,long,XLV,us_sectors,signal
2016-09-26,2016-09-27,62.93,62.86,,long,XLV,us_sectors,signal
2016-09-30,2016-10-03,61.79,62.24,,long,XLV,us_sectors,signal
2016-10-12,2016-10-26,60.84,59.623200000000004,59.623200000000004,long,XLV,us_sectors,stop
2016-11-01,2016-11-03,58.23,57.0654,57.0654,long,XLV,us_sectors,stop
2016-11-04,2016-11-07,57.19,58.9,,long,XLV,us_sectors,signal
2016-11-15,2016-11-15,60.94,60.88,,long,XLV,us_sectors,signal
2016-11-17,2016-11-17,60.66,60.86,,long,XLV,us_sectors,signal
2016-11-21,2016-11-23,60.34,59.79,,long,XLV,us_sectors,signal
2016-11-29,2016-12-06,59.71,59.16,,long,XLV,us_sectors,signal
2016-12-20,2016-12-22,60.15,59.82,,long,XLV,us_sectors,signal
2016-12-28,2017-01-03,60.45,60.62,,long,XLV,us_sectors,signal
2017-01-20,2017-01-25,60.75,60.49,,long,XLV,us_sectors,signal
2017-01-27,2017-01-27,60.16,60.52,,long,XLV,us_sectors,signal
2017-02-23,2017-02-23,64.24,64.57,,long,XLV,us_sectors,signal
2017-03-03,2017-03-03,65.41,65.77,,long,XLV,us_sectors,signal
2017-03-15,2017-03-15,65.73,66.46,,long,XLV,us_sectors,signal
2017-03-20,2017-03-27,65.47,64.87,,long,XLV,us_sectors,signal
2017-04-06,2017-04-17,64.59,64.66,,long,XLV,us_sectors,signal
2017-05-09,2017-05-11,65.78,65.67,,long,XLV,us_sectors,signal
2017-05-15,2017-05-15,65.59,65.98,,long,XLV,us_sectors,signal
2017-05-18,2017-06-01,64.83,67.01,,long,XLV,us_sectors,signal
2017-06-28,2017-07-05,69.87,69.79,,long,XLV,us_sectors,signal
2017-07-07,2017-07-07,69.16,69.3,,long,XLV,us_sectors,signal
2017-07-18,2017-07-18,69.72,69.93,,long,XLV,us_sectors,signal
2017-07-26,2017-07-28,70.12,69.91,,long,XLV,us_sectors,signal
2017-08-01,2017-08-07,70.1,69.64,,long,XLV,us_sectors,signal
2017-08-11,2017-08-21,68.56,68.5,,long,XLV,us_sectors,signal
2017-08-24,2017-08-29,68.88,69.52,,long,XLV,us_sectors,signal
2017-09-18,2017-09-20,72.55,71.96,,long,XLV,us_sectors,signal
