entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-11,2016-01-15,38.54,37.7692,37.7692,long,XLP,us_sectors,stop
2016-02-11,2016-02-12,38.43,39.12,,long,XLP,us_sectors,signal
2016-02-29,2016-03-02,39.9,40.29,,long,XLP,us_sectors,signal
2016-03-08,2016-03-15,40.3,41.06,,long,XLP,us_sectors,signal
2016-03-23,2016-03-29,40.88,41.41,,long,XLP,us_sectors,signal
2016-04-01,2016-04-01,41.29,41.9,,long,XLP,us_sectors,signal
2016-04-12,2016-04-12,41.44,41.69,,long,XLP,us_sectors,signal
2016-04-15,2016-04-15,41.18,41.44,,long,XLP,us_sectors,signal
2016-04-21,2016-04-22,41.03,40.6,,long,XLP,us_sectors,signal
2016-04-27,2016-05-02,40.87,41.34,,long,XLP,us_sectors,signal
2016-05-12,2016-05-16,41.91,41.87,,long,XLP,us_sectors,signal
2016-05-18,2016-05-19,40.82,40.97,,long,XLP,us_sectors,signal
2016-05-23,2016-06-01,40.83,41.57,,long,XLP,us_sectors,signal
2016-06-14,2016-06-14,41.93,42.11,,long,XLP,us_sectors,signal
2016-06-16,2016-06-16,41.85,42.2,,long,XLP,us_sectors,signal
2016-06-21,2016-06-23,42.27,42.56,,long,XLP,us_sectors,signal
2016-06-27,2016-06-28,41.68,41.92,,long,XLP,us_sectors,signal
2016-07-05,2016-07-08,43.09,43.78,,long,XLP,us_sectors,signal
2016-07-13,2016-07-13,43.61,43.79,,long,XLP,us_sectors,signal
2016-07-15,2016-07-19,43.82,43.71,,long,XLP,us_sectors,signal
2016-07-21,2016-07-22,43.49,43.63,,long,XLP,us_sectors,signal
2016-07-27,2016-07-28,43.19,42.79,,long,XLP,us_sectors,signal
2016-08-12,2016-08-17,43.25,43.13,,long,XLP,us_sectors,signal
2016-08-24,2016-08-29,43.13,42.95,,long,XLP,us_sectors,signal
2016-08-31,2016-09-01,42.65,42.76,,long,XLP,us_sectors,signal
2016-09-08,2016-09-09,42.65,41.797,41.797,long,XLP,us_sectors,stop
2016-09-12,2016-09-12,41.37,42.2,,long,XLP,us_sectors,signal
2016-09-14,2016-09-15,41.7,41.89,,long,XLP,us_sectors,signal
2016-09-20,2016-09-21,41.87,42.01,,long,XLP,us_sectors,signal
2016-09-26,2016-10-11,42.08,41.2384,41.2384,long,XLP,us_sectors,stop
2016-10-17,2016-10-28,41.44,41.72,,long,XLP,us_sectors,signal
2016-11-03,2016-11-07,41.61,41.51,,long,XLP,us_sectors,signal
2016-11-11,2016-11-21,39.91,40.21,,long,XLP,us_sectors,signal
2016-11-25,2016-11-25,40.29,40.5,,long,XLP,us_sectors,signal
2016-12-01,2016-12-02,39.9,40.0,,long,XLP,us_sectors,signal
2016-12-15,2016-12-16,41.07,41.48,,long,XLP,us_sectors,signal
2016-12-22,2017-01-06,41.42,41.53,,long,XLP,us_sectors,signal
2017-01-10,2017-01-17,41.16,41.64,,long,XLP,us_sectors,signal
2017-01-26,2017-01-31,42.17,41.91,,long,XLP,us_sectors,signal
2017-02-02,2017-02-09,41.77,42.7,,long,XLP,us_sectors,signal
2017-03-15,2017-03-16,43.83,44.16,,long,XLP,us_sectors,signal
2017-03-20,2017-04-04,44.08,43.78,,long,XLP,us_sectors,signal
2017-04-06,2017-04-12,43.74,44.13,,long,XLP,us_sectors,signal
2017-04-17,2017-04-17,44.0,44.24,,long,XLP,us_sectors,signal
2017-04-20,2017-04-28,44.12,44.19,,long,XLP,us_sectors,signal
2017-05-02,2017-05-11,43.94,44.15,,long,XLP,us_sectors,signal
2017-05-15,2017-05-22,44.0,44.59,,long,XLP,us_sectors,signal
2017-05-24,2017-05-24,44.67,44.81,,long,XLP,us_sectors,signal
2017-06-21,2017-06-29,45.21,44.3058,44.3058,long,XLP,us_sectors,stop
2017-06-30,2017-07-19,44.44,44.39,,long,XLP,us_sectors,signal
2017-08-02,2017-08-07,44.52,44.75,,long,XLP,us_sectors,signal
2017-08-09,2017-08-09,44.55,44.68,,long,XLP,us_sectors,signal
