entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-11,2016-01-15,52.21,51.1658,51.1658,long,QUAL,us_factor,stop
2016-01-26,2016-01-26,51.23,51.8,,long,QUAL,us_factor,signal
2016-02-11,2016-02-12,50.1,51.19,,long,QUAL,us_factor,signal
2016-02-24,2016-02-24,52.25,52.94,,long,QUAL,us_factor,signal
2016-02-29,2016-03-01,53.28,54.08,,long,QUAL,us_factor,signal
2016-03-09,2016-03-11,54.27,54.96,,long,QUAL,us_factor,signal
2016-04-12,2016-04-12,56.1,56.54,,long,QUAL,us_factor,signal
2016-04-22,2016-04-25,57.02,57.01,,long,QUAL,us_factor,signal
2016-05-12,2016-05-19,56.38,55.38,,long,QUAL,us_factor,signal
2016-05-24,2016-06-01,55.91,56.75,,long,QUAL,us_factor,signal
2016-06-14,2016-06-14,56.04,56.11,,long,QUAL,us_factor,signal
2016-06-21,2016-06-23,56.56,57.12,,long,QUAL,us_factor,signal
2016-08-17,2016-08-17,58.78,58.98,,long,QUAL,us_factor,signal
2016-09-12,2016-09-12,57.06,58.03,,long,QUAL,us_factor,signal
2016-09-26,2016-09-27,58.11,58.29,,long,QUAL,us_factor,signal
2016-10-11,2016-11-01,58.25,57.085,57.085,long,QUAL,us_factor,stop
2016-11-07,2016-11-07,57.11,57.56,,long,QUAL,us_factor,signal
2016-11-29,2016-12-06,59.31,59.18,,long,QUAL,us_factor,signal
2016-12-22,2016-12-23,60.75,60.75,,long,QUAL,us_factor,signal
2016-12-28,2017-01-12,60.89,60.68,,long,QUAL,us_factor,signal
2017-03-03,2017-04-04,64.33,63.54,,long,QUAL,us_factor,signal
2017-04-06,2017-04-11,63.42,63.5,,long,QUAL,us_factor,signal
2017-04-17,2017-04-17,63.08,63.45,,long,QUAL,us_factor,signal
2017-05-18,2017-05-22,63.48,64.44,,long,QUAL,us_factor,signal
2017-05-24,2017-06-01,64.49,65.51,,long,QUAL,us_factor,signal
2017-06-21,2017-07-18,66.02,66.4,,long,QUAL,us_factor,signal
2017-08-11,2017-08-21,65.31,65.09,,long,QUAL,us_factor,signal
2017-11-02,2017-11-02,70.27,70.32,,long,QUAL,us_factor,signal
2017-11-28,2017-11-28,71.37,72.01,,long,QUAL,us_factor,signal
2017-12-05,2017-12-07,72.91,72.81,,long,QUAL,us_factor,signal
2017-12-15,2017-12-26,73.36,73.79,,long,QUAL,us_factor,signal
2018-01-02,2018-01-02,73.96,73.93,,long,QUAL,us_factor,signal
2018-01-30,2018-02-02,77.58,76.02839999999999,76.02839999999999,long,QUAL,us_factor,stop
2018-02-05,2018-02-05,74.72,73.2256,73.2256,long,QUAL,us_factor,stop
2018-02-08,2018-02-08,73.62,72.1476,72.1476,long,QUAL,us_factor,stop
2018-02-09,2018-02-14,71.55,74.1,,long,QUAL,us_factor,signal
2018-02-22,2018-02-23,74.19,75.39,,long,QUAL,us_factor,signal
2018-02-28,2018-03-01,75.83,74.3134,74.3134,long,QUAL,us_factor,stop
2018-03-22,2018-03-23,74.89,73.3922,73.3922,long,QUAL,us_factor,stop
2018-03-26,2018-03-26,73.11,73.9,,long,QUAL,us_factor,signal
2018-04-10,2018-05-01,73.43,72.82,,long,QUAL,us_factor,signal
2018-06-12,2018-06-15,77.0,76.77,,long,QUAL,us_factor,signal
2018-06-25,2018-07-02,75.31,74.76,,long,QUAL,us_factor,signal
2018-07-23,2018-07-25,76.93,78.07,,long,QUAL,us_factor,signal
2018-08-14,2018-08-14,77.77,77.97,,long,QUAL,us_factor,signal
2018-09-11,2018-09-13,80.04,80.83,,long,QUAL,us_factor,signal
2018-09-26,2018-10-10,81.32,79.69359999999999,79.69359999999999,long,QUAL,us_factor,stop
2018-10-11,2018-10-16,76.9,77.7,,long,QUAL,us_factor,signal
2018-10-25,2018-10-30,73.74,74.45,,long,QUAL,us_factor,signal
2018-11-13,2018-11-15,76.02,75.8,,long,QUAL,us_factor,signal
2018-11-23,2018-11-26,72.67,73.52,,long,QUAL,us_factor,signal
2018-12-06,2018-12-06,73.29,74.32,,long,QUAL,us_factor,signal
2018-12-13,2018-12-14,73.64,72.1672,72.1672,long,QUAL,us_factor,stop
2018-12-24,2018-12-26,66.05,68.05,,long,QUAL,us_factor,signal
2019-01-04,2019-01-04,68.66,70.0,,long,QUAL,us_factor,signal
2019-02-26,2019-03-08,78.33,77.59,,long,QUAL,us_factor,signal
2019-03-25,2019-03-29,78.96,80.37,,long,QUAL,us_factor,signal
2019-04-18,2019-04-22,82.81,82.54,,long,QUAL,us_factor,signal
2019-05-02,2019-05-06,82.59,82.88,,long,QUAL,us_factor,signal
2019-05-29,2019-06-04,78.88,79.52,,long,QUAL,us_factor,signal
2019-06-11,2019-06-20,82.65,84.12,,long,QUAL,us_factor,signal
2019-06-25,2019-07-03,83.66,85.16,,long,QUAL,us_factor,signal
2019-07-18,2019-07-23,84.63,85.26,,long,QUAL,us_factor,signal
2019-08-15,2019-08-26,80.89,81.66,,long,QUAL,us_factor,signal
2019-10-02,2019-10-03,83.17,82.85,,long,QUAL,us_factor,signal
2019-10-09,2019-10-21,82.91,85.76,,long,QUAL,us_factor,signal
2019-10-23,2019-10-30,85.34,86.83,,long,QUAL,us_factor,signal
2019-12-10,2019-12-19,90.55,92.32,,long,QUAL,us_factor,signal
2020-02-26,2020-02-27,89.98,88.1804,88.1804,long,QUAL,us_factor,stop
2020-02-28,2020-02-28,82.5,84.58,,long,QUAL,us_factor,signal
2020-03-13,2020-03-13,75.73,78.06,,long,QUAL,us_factor,signal
2020-03-23,2020-03-23,65.89,64.5722,64.5722,long,QUAL,us_factor,stop
2020-04-08,2020-04-08,78.59,80.05,,long,QUAL,us_factor,signal
2020-04-24,2020-04-24,80.81,81.77,,long,QUAL,us_factor,signal
2020-04-29,2020-05-01,85.15,83.447,83.447,long,QUAL,us_factor,stop
2020-05-07,2020-05-08,83.79,85.09,,long,QUAL,us_factor,signal
2020-05-13,2020-05-14,83.33,83.04,,long,QUAL,us_factor,signal
2020-05-20,2020-05-22,86.46,86.26,,long,QUAL,us_factor,signal
2020-06-12,2020-06-15,89.3,88.55,,long,QUAL,us_factor,signal
2020-06-29,2020-06-29,86.67,87.69,,long,QUAL,us_factor,signal
2020-07-08,2020-07-08,90.61,90.75,,long,QUAL,us_factor,signal
2020-07-14,2020-07-14,89.78,91.56,,long,QUAL,us_factor,signal
2020-07-29,2020-07-30,92.46,92.79,,long,QUAL,us_factor,signal
2020-09-01,2020-09-01,99.85,100.58,,long,QUAL,us_factor,signal
2020-09-17,2020-09-21,96.28,94.3544,94.3544,long,QUAL,us_factor,stop
2020-09-24,2020-09-25,92.92,94.81,,long,QUAL,us_factor,signal
2020-10-07,2020-10-08,97.81,99.35,,long,QUAL,us_factor,signal
2020-10-19,2020-10-23,100.41,100.27,,long,QUAL,us_factor,signal
2020-10-29,2020-11-16,94.07,105.29,,long,QUAL,us_factor,signal
