entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-14,2016-01-15,61.14,60.55,,long,MTUM,us_factor,signal
2016-01-26,2016-01-29,61.36,62.82,,long,MTUM,us_factor,signal
2016-02-11,2016-02-12,57.85,59.09,,long,MTUM,us_factor,signal
2016-02-24,2016-02-24,61.02,61.88,,long,MTUM,us_factor,signal
2016-03-01,2016-03-01,62.54,63.44,,long,MTUM,us_factor,signal
2016-04-12,2016-04-12,64.69,65.05,,long,MTUM,us_factor,signal
2016-05-12,2016-05-24,66.47,66.27,,long,MTUM,us_factor,signal
2016-06-14,2016-06-14,66.8,67.01,,long,MTUM,us_factor,signal
2016-06-23,2016-06-23,67.52,67.68,,long,MTUM,us_factor,signal
2016-07-05,2016-07-06,68.47,69.16,,long,MTUM,us_factor,signal
2016-07-13,2016-07-19,69.77,70.06,,long,MTUM,us_factor,signal
2016-08-16,2016-08-17,70.15,69.85,,long,MTUM,us_factor,signal
2016-08-24,2016-08-29,69.73,69.59,,long,MTUM,us_factor,signal
2016-09-12,2016-09-12,67.51,68.76,,long,MTUM,us_factor,signal
2016-10-17,2016-10-21,68.31,68.48,,long,MTUM,us_factor,signal
2016-10-26,2016-11-03,68.35,66.98299999999999,66.98299999999999,long,MTUM,us_factor,stop
2016-12-01,2016-12-05,67.83,67.44,,long,MTUM,us_factor,signal
2016-12-29,2016-12-29,68.92,69.11,,long,MTUM,us_factor,signal
2017-03-03,2017-03-03,73.76,73.86,,long,MTUM,us_factor,signal
2017-03-22,2017-03-22,74.03,74.45,,long,MTUM,us_factor,signal
2017-04-06,2017-04-11,74.84,74.79,,long,MTUM,us_factor,signal
2017-04-17,2017-04-17,74.31,74.93,,long,MTUM,us_factor,signal
2017-04-27,2017-05-05,76.46,77.42,,long,MTUM,us_factor,signal
2017-05-18,2017-05-22,77.21,79.01,,long,MTUM,us_factor,signal
2017-06-21,2017-06-28,81.83,81.58,,long,MTUM,us_factor,signal
2017-07-05,2017-07-05,81.03,81.53,,long,MTUM,us_factor,signal
2017-08-11,2017-08-14,83.22,84.47,,long,MTUM,us_factor,signal
2017-08-18,2017-08-22,82.9,84.17,,long,MTUM,us_factor,signal
2017-12-05,2018-01-02,92.56,95.02,,long,MTUM,us_factor,signal
2018-02-05,2018-02-05,98.28,96.3144,96.3144,long,MTUM,us_factor,stop
2018-02-08,2018-02-08,97.35,95.40299999999999,95.40299999999999,long,MTUM,us_factor,stop
2018-02-09,2018-02-14,94.58,98.92,,long,MTUM,us_factor,signal
2018-02-22,2018-02-23,100.03,101.28,,long,MTUM,us_factor,signal
2018-02-28,2018-03-01,102.03,99.9894,99.9894,long,MTUM,us_factor,stop
2018-03-19,2018-03-22,101.75,99.715,99.715,long,MTUM,us_factor,stop
2018-03-23,2018-03-23,98.16,96.1968,96.1968,long,MTUM,us_factor,stop
2018-03-26,2018-03-26,97.43,98.75,,long,MTUM,us_factor,signal
2018-04-10,2018-05-01,96.46,98.17,,long,MTUM,us_factor,signal
2018-06-12,2018-06-18,104.42,104.63,,long,MTUM,us_factor,signal
2018-06-22,2018-06-25,104.06,101.9788,101.9788,long,MTUM,us_factor,stop
2018-06-28,2018-07-02,99.47,101.29,,long,MTUM,us_factor,signal
2018-07-05,2018-07-05,101.03,101.14,,long,MTUM,us_factor,signal
2018-07-20,2018-07-23,104.57,104.68,,long,MTUM,us_factor,signal
2018-08-14,2018-08-14,104.78,104.91,,long,MTUM,us_factor,signal
2018-09-18,2018-10-10,107.73,105.5754,105.5754,long,MTUM,us_factor,stop
2018-10-11,2018-10-16,100.94,103.8,,long,MTUM,us_factor,signal
2018-10-22,2018-10-24,100.9,98.882,98.882,long,MTUM,us_factor,stop
2018-10-25,2018-10-30,97.02,96.76,,long,MTUM,us_factor,signal
2018-11-13,2018-11-15,99.59,99.63,,long,MTUM,us_factor,signal
2018-11-23,2018-11-26,93.71,95.95,,long,MTUM,us_factor,signal
2018-12-06,2018-12-06,96.35,98.82,,long,MTUM,us_factor,signal
2018-12-13,2018-12-14,97.81,95.8538,95.8538,long,MTUM,us_factor,stop
2018-12-24,2018-12-26,87.54,90.64,,long,MTUM,us_factor,signal
2019-01-04,2019-01-08,90.81,94.6,,long,MTUM,us_factor,signal
2019-01-17,2019-01-31,95.52,98.71,,long,MTUM,us_factor,signal
2019-02-26,2019-03-08,101.9,100.27,,long,MTUM,us_factor,signal
2019-03-25,2019-03-29,102.8,104.22,,long,MTUM,us_factor,signal
2019-05-02,2019-05-03,105.61,106.46,,long,MTUM,us_factor,signal
2019-05-29,2019-06-04,104.39,105.54,,long,MTUM,us_factor,signal
2019-06-11,2019-06-12,110.51,109.68,,long,MTUM,us_factor,signal
2019-06-26,2019-06-28,110.77,110.61,,long,MTUM,us_factor,signal
2019-07-18,2019-07-18,113.31,114.2,,long,MTUM,us_factor,signal
2019-07-22,2019-07-24,113.54,114.39,,long,MTUM,us_factor,signal
2019-08-15,2019-08-26,109.38,111.13,,long,MTUM,us_factor,signal
2019-09-20,2019-10-01,113.13,110.86739999999999,110.86739999999999,long,MTUM,us_factor,stop
2019-10-02,2019-10-03,109.68,109.63,,long,MTUM,us_factor,signal
2019-10-09,2019-10-21,109.53,111.23,,long,MTUM,us_factor,signal
2019-10-23,2019-10-30,109.66,112.8,,long,MTUM,us_factor,signal
2019-11-05,2019-11-06,112.04,111.83,,long,MTUM,us_factor,signal
2019-12-10,2019-12-13,115.47,116.1,,long,MTUM,us_factor,signal
2019-12-18,2019-12-19,116.76,117.17,,long,MTUM,us_factor,signal
2019-12-24,2019-12-24,117.65,117.76,,long,MTUM,us_factor,signal
2020-01-23,2020-01-23,124.34,124.63,,long,MTUM,us_factor,signal
2020-02-20,2020-02-24,128.78,126.20439999999999,126.20439999999999,long,MTUM,us_factor,stop
2020-02-26,2020-02-27,120.37,117.96260000000001,117.96260000000001,long,MTUM,us_factor,stop
2020-02-28,2020-02-28,110.33,113.61,,long,MTUM,us_factor,signal
2020-03-23,2020-03-23,88.11,86.34779999999999,86.34779999999999,long,MTUM,us_factor,stop
2020-04-01,2020-04-02,96.67,97.13,,long,MTUM,us_factor,signal
2020-04-08,2020-04-08,102.8,104.31,,long,MTUM,us_factor,signal
2020-04-24,2020-04-24,108.92,110.63,,long,MTUM,us_factor,signal
2020-04-29,2020-05-01,112.76,110.5048,110.5048,long,MTUM,us_factor,stop
2020-05-07,2020-05-14,113.81,114.21,,long,MTUM,us_factor,signal
2020-05-20,2020-05-22,117.63,116.77,,long,MTUM,us_factor,signal
2020-05-27,2020-05-27,115.78,116.73,,long,MTUM,us_factor,signal
2020-06-12,2020-06-15,119.72,119.2,,long,MTUM,us_factor,signal
2020-06-29,2020-06-29,121.04,121.47,,long,MTUM,us_factor,signal
