entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-05,2016-01-05,22.55,22.88,,long,XLRE,us_sectors,signal
2016-01-08,2016-01-13,22.24,21.795199999999998,21.795199999999998,long,XLRE,us_sectors,stop
2016-01-14,2016-01-20,21.75,21.315,21.315,long,XLRE,us_sectors,stop
2016-01-29,2016-01-29,21.15,21.28,,long,XLRE,us_sectors,signal
2016-02-03,2016-02-04,21.64,21.61,,long,XLRE,us_sectors,signal
2016-02-08,2016-02-09,20.49,20.080199999999998,20.080199999999998,long,XLRE,us_sectors,stop
2016-02-12,2016-02-12,19.84,20.04,,long,XLRE,us_sectors,signal
2016-02-18,2016-02-18,20.76,20.92,,long,XLRE,us_sectors,signal
2016-02-23,2016-02-24,21.1,21.12,,long,XLRE,us_sectors,signal
2016-02-29,2016-03-01,21.6,21.89,,long,XLRE,us_sectors,signal
2016-03-08,2016-03-11,22.19,22.52,,long,XLRE,us_sectors,signal
2016-03-15,2016-03-15,22.6,22.74,,long,XLRE,us_sectors,signal
2016-03-17,2016-03-21,23.32,22.8536,22.8536,long,XLRE,us_sectors,stop
2016-03-22,2016-03-24,22.76,22.74,,long,XLRE,us_sectors,signal
2016-03-31,2016-03-31,23.33,23.44,,long,XLRE,us_sectors,signal
2016-04-08,2016-04-15,23.47,23.41,,long,XLRE,us_sectors,signal
2016-04-20,2016-04-21,23.34,22.8732,22.8732,long,XLRE,us_sectors,stop
2016-04-22,2016-04-25,22.88,23.1,,long,XLRE,us_sectors,signal
2016-04-27,2016-04-27,23.05,23.07,,long,XLRE,us_sectors,signal
2016-04-29,2016-05-02,23.07,23.12,,long,XLRE,us_sectors,signal
2016-05-11,2016-05-11,24.12,23.6376,23.6376,long,XLRE,us_sectors,stop
2016-05-12,2016-05-16,23.67,23.66,,long,XLRE,us_sectors,signal
2016-05-18,2016-05-18,23.28,22.8144,22.8144,long,XLRE,us_sectors,stop
2016-05-19,2016-05-26,22.63,23.17,,long,XLRE,us_sectors,signal
2016-06-14,2016-06-16,23.35,23.68,,long,XLRE,us_sectors,signal
2016-06-21,2016-06-21,23.79,23.86,,long,XLRE,us_sectors,signal
2016-07-05,2016-07-05,24.7,24.86,,long,XLRE,us_sectors,signal
2016-07-08,2016-07-08,24.79,24.94,,long,XLRE,us_sectors,signal
2016-07-27,2016-08-01,25.41,25.57,,long,XLRE,us_sectors,signal
2016-08-03,2016-08-09,25.2,25.11,,long,XLRE,us_sectors,signal
2016-08-16,2016-08-17,24.72,24.68,,long,XLRE,us_sectors,signal
2016-08-24,2016-08-29,24.66,24.57,,long,XLRE,us_sectors,signal
2016-09-09,2016-09-09,24.55,24.059,24.059,long,XLRE,us_sectors,stop
2016-09-12,2016-09-15,23.76,23.66,,long,XLRE,us_sectors,signal
2016-09-21,2016-09-21,23.78,24.05,,long,XLRE,us_sectors,signal
2016-09-28,2016-09-28,24.46,24.63,,long,XLRE,us_sectors,signal
2016-09-30,2016-10-03,24.39,23.9022,23.9022,long,XLRE,us_sectors,stop
2016-10-04,2016-10-05,23.76,23.2848,23.2848,long,XLRE,us_sectors,stop
2016-10-06,2016-10-12,22.89,23.17,,long,XLRE,us_sectors,signal
2016-10-18,2016-10-19,23.39,23.44,,long,XLRE,us_sectors,signal
2016-10-25,2016-10-25,23.3,23.35,,long,XLRE,us_sectors,signal
2016-10-28,2016-10-31,22.57,22.87,,long,XLRE,us_sectors,signal
2016-11-02,2016-11-04,22.35,22.16,,long,XLRE,us_sectors,signal
2016-11-14,2016-11-14,21.73,22.28,,long,XLRE,us_sectors,signal
2016-11-16,2016-11-22,22.03,22.27,,long,XLRE,us_sectors,signal
2016-12-12,2016-12-12,22.79,23.12,,long,XLRE,us_sectors,signal
2016-12-15,2016-12-22,22.71,22.79,,long,XLRE,us_sectors,signal
2016-12-29,2016-12-30,22.73,23.13,,long,XLRE,us_sectors,signal
2017-01-10,2017-01-12,23.43,23.14,,long,XLRE,us_sectors,signal
2017-01-26,2017-02-02,23.25,23.12,,long,XLRE,us_sectors,signal
2017-02-07,2017-02-08,23.17,23.28,,long,XLRE,us_sectors,signal
2017-03-09,2017-03-22,23.43,23.58,,long,XLRE,us_sectors,signal
2017-03-28,2017-03-28,23.53,23.68,,long,XLRE,us_sectors,signal
2017-04-05,2017-04-06,23.91,24.06,,long,XLRE,us_sectors,signal
2017-04-17,2017-04-17,24.3,24.56,,long,XLRE,us_sectors,signal
2017-04-27,2017-05-04,24.09,23.85,,long,XLRE,us_sectors,signal
2017-05-15,2017-05-18,23.74,23.92,,long,XLRE,us_sectors,signal
2017-05-30,2017-06-01,24.22,24.2,,long,XLRE,us_sectors,signal
2017-06-07,2017-06-07,24.26,24.36,,long,XLRE,us_sectors,signal
2017-06-28,2017-07-03,24.88,24.81,,long,XLRE,us_sectors,signal
2017-07-06,2017-07-14,24.43,24.58,,long,XLRE,us_sectors,signal
2017-07-19,2017-07-19,24.6,24.79,,long,XLRE,us_sectors,signal
2017-07-21,2017-07-21,24.7,24.76,,long,XLRE,us_sectors,signal
2017-08-11,2017-08-14,24.49,24.8,,long,XLRE,us_sectors,signal
2017-08-18,2017-08-21,24.6,24.73,,long,XLRE,us_sectors,signal
2017-08-25,2017-08-30,25.01,25.01,,long,XLRE,us_sectors,signal
2017-09-05,2017-09-11,25.15,25.53,,long,XLRE,us_sectors,signal
2017-09-19,2017-09-22,25.26,24.7548,24.7548,long,XLRE,us_sectors,stop
2017-09-25,2017-09-28,24.7,24.77,,long,XLRE,us_sectors,signal
2017-10-03,2017-10-04,24.7,24.9,,long,XLRE,us_sectors,signal
2017-10-11,2017-10-12,25.03,25.32,,long,XLRE,us_sectors,signal
2017-10-17,2017-10-26,25.23,24.7254,24.7254,long,XLRE,us_sectors,stop
2017-11-16,2017-12-07,25.84,25.46,,long,XLRE,us_sectors,signal
2017-12-14,2017-12-20,25.72,25.205599999999997,25.205599999999997,long,XLRE,us_sectors,stop
2017-12-21,2017-12-22,25.18,25.2,,long,XLRE,us_sectors,signal
2018-01-03,2018-01-08,25.49,25.25,,long,XLRE,us_sectors,signal
2018-01-10,2018-01-12,24.85,24.353,24.353,long,XLRE,us_sectors,stop
2018-01-16,2018-01-19,24.39,24.44,,long,XLRE,us_sectors,signal
2018-01-30,2018-01-31,24.6,25.11,,long,XLRE,us_sectors,signal
2018-02-02,2018-02-05,24.41,23.9218,23.9218,long,XLRE,us_sectors,stop
2018-02-06,2018-02-06,23.54,23.7,,long,XLRE,us_sectors,signal
2018-02-08,2018-02-08,23.54,23.0692,23.0692,long,XLRE,us_sectors,stop
2018-02-09,2018-02-12,22.97,23.45,,long,XLRE,us_sectors,signal
2018-02-21,2018-02-23,23.6,23.86,,long,XLRE,us_sectors,signal
2018-02-28,2018-03-05,23.56,23.54,,long,XLRE,us_sectors,signal
2018-03-23,2018-03-26,23.92,23.83,,long,XLRE,us_sectors,signal
2018-04-09,2018-04-20,24.19,23.7062,23.7062,long,XLRE,us_sectors,stop
2018-04-23,2018-04-27,23.63,24.25,,long,XLRE,us_sectors,signal
2018-05-01,2018-05-01,24.19,24.32,,long,XLRE,us_sectors,signal
2018-05-14,2018-05-15,24.66,24.1668,24.1668,long,XLRE,us_sectors,stop
2018-05-16,2018-05-21,24.12,24.14,,long,XLRE,us_sectors,signal
2018-06-06,2018-06-06,24.89,24.98,,long,XLRE,us_sectors,signal
2018-06-14,2018-06-20,24.73,25.11,,long,XLRE,us_sectors,signal
2018-06-28,2018-06-28,25.47,25.73,,long,XLRE,us_sectors,signal
2018-07-12,2018-07-23,26.11,25.587799999999998,25.587799999999998,long,XLRE,us_sectors,stop
2018-07-30,2018-07-31,25.61,26.06,,long,XLRE,us_sectors,signal
2018-08-03,2018-08-03,26.12,26.45,,long,XLRE,us_sectors,signal
2018-08-07,2018-08-15,26.41,26.29,,long,XLRE,us_sectors,signal
2018-08-21,2018-08-24,26.72,26.49,,long,XLRE,us_sectors,signal
2018-08-30,2018-09-05,26.78,26.62,,long,XLRE,us_sectors,signal
2018-09-10,2018-09-17,26.49,26.63,,long,XLRE,us_sectors,signal
2018-09-19,2018-09-20,26.48,26.42,,long,XLRE,us_sectors,signal
2018-09-25,2018-09-28,25.9,25.99,,long,XLRE,us_sectors,signal
2018-10-02,2018-10-11,25.79,25.2742,25.2742,long,XLRE,us_sectors,stop
2018-10-12,2018-10-16,24.71,25.16,,long,XLRE,us_sectors,signal
2018-10-23,2018-11-06,24.93,26.02,,long,XLRE,us_sectors,signal
2018-11-13,2018-11-16,26.45,26.66,,long,XLRE,us_sectors,signal
2018-11-21,2018-11-27,26.42,26.47,,long,XLRE,us_sectors,signal
2018-12-06,2018-12-06,26.68,27.48,,long,XLRE,us_sectors,signal
2018-12-10,2018-12-12,27.06,26.5188,26.5188,long,XLRE,us_sectors,stop
2018-12-13,2018-12-17,26.52,25.9896,25.9896,long,XLRE,us_sectors,stop
2018-12-18,2018-12-20,25.87,25.3526,25.3526,long,XLRE,us_sectors,stop
2018-12-24,2018-12-24,25.08,24.5784,24.5784,long,XLRE,us_sectors,stop
2018-12-26,2018-12-26,24.12,24.8,,long,XLRE,us_sectors,signal
2019-01-03,2019-01-08,24.4,25.43,,long,XLRE,us_sectors,signal
2019-02-26,2019-03-01,28.13,27.96,,long,XLRE,us_sectors,signal
2019-03-07,2019-03-11,28.09,28.51,,long,XLRE,us_sectors,signal
2019-03-25,2019-03-26,29.05,29.24,,long,XLRE,us_sectors,signal
2019-04-10,2019-04-10,29.48,29.64,,long,XLRE,us_sectors,signal
2019-04-17,2019-04-18,28.98,28.81,,long,XLRE,us_sectors,signal
2019-04-30,2019-04-30,28.9,29.22,,long,XLRE,us_sectors,signal
2019-05-02,2019-05-03,29.23,29.48,,long,XLRE,us_sectors,signal
2019-05-09,2019-05-09,28.79,28.95,,long,XLRE,us_sectors,signal
2019-05-21,2019-05-22,29.37,29.62,,long,XLRE,us_sectors,signal
2019-05-28,2019-05-29,29.95,29.351,29.351,long,XLRE,us_sectors,stop
2019-05-30,2019-06-03,29.19,29.69,,long,XLRE,us_sectors,signal
2019-06-10,2019-06-17,30.4,30.92,,long,XLRE,us_sectors,signal
2019-06-19,2019-06-26,30.81,30.1938,30.1938,long,XLRE,us_sectors,stop
2019-06-27,2019-07-02,29.89,30.56,,long,XLRE,us_sectors,signal
2019-07-22,2019-07-23,30.1,30.34,,long,XLRE,us_sectors,signal
2019-07-30,2019-08-08,30.4,31.46,,long,XLRE,us_sectors,signal
2019-08-15,2019-08-15,31.04,31.38,,long,XLRE,us_sectors,signal
2019-08-21,2019-08-22,31.75,31.94,,long,XLRE,us_sectors,signal
2019-08-26,2019-08-26,31.69,31.83,,long,XLRE,us_sectors,signal
2019-08-28,2019-09-03,31.74,32.51,,long,XLRE,us_sectors,signal
2019-09-10,2019-09-16,32.13,31.87,,long,XLRE,us_sectors,signal
2019-09-23,2019-10-03,32.17,32.28,,long,XLRE,us_sectors,signal
2019-10-14,2019-10-15,32.31,32.36,,long,XLRE,us_sectors,signal
2019-10-23,2019-10-28,32.98,32.3204,32.3204,long,XLRE,us_sectors,stop
2019-10-29,2019-10-30,32.2,32.47,,long,XLRE,us_sectors,signal
2019-11-05,2019-11-07,31.82,31.1836,31.1836,long,XLRE,us_sectors,stop
2019-11-13,2019-11-13,30.99,31.26,,long,XLRE,us_sectors,signal
2019-11-22,2019-11-26,31.59,31.83,,long,XLRE,us_sectors,signal
2019-12-02,2019-12-03,31.73,31.48,,long,XLRE,us_sectors,signal
2019-12-09,2019-12-12,31.74,31.105199999999996,31.105199999999996,long,XLRE,us_sectors,stop
2019-12-13,2019-12-16,30.89,31.17,,long,XLRE,us_sectors,signal
2019-12-18,2019-12-18,30.84,31.27,,long,XLRE,us_sectors,signal
2019-12-24,2019-12-26,31.64,31.85,,long,XLRE,us_sectors,signal
2020-01-03,2020-01-03,31.6,32.03,,long,XLRE,us_sectors,signal
2020-01-23,2020-01-23,33.02,33.32,,long,XLRE,us_sectors,signal
2020-01-30,2020-01-30,32.93,33.11,,long,XLRE,us_sectors,signal
2020-02-03,2020-02-10,32.78,33.61,,long,XLRE,us_sectors,signal
2020-02-20,2020-02-20,34.41,34.7,,long,XLRE,us_sectors,signal
2020-02-26,2020-02-27,33.58,32.9084,32.9084,long,XLRE,us_sectors,stop
2020-02-28,2020-03-02,30.78,32.13,,long,XLRE,us_sectors,signal
2020-03-10,2020-03-10,30.55,31.21,,long,XLRE,us_sectors,signal
2020-03-12,2020-03-12,27.67,27.116600000000002,27.116600000000002,long,XLRE,us_sectors,stop
2020-03-23,2020-03-23,22.54,22.089199999999998,22.089199999999998,long,XLRE,us_sectors,stop
2020-04-08,2020-04-08,26.7,28.33,,long,XLRE,us_sectors,signal
2020-04-14,2020-04-15,29.06,28.4788,28.4788,long,XLRE,us_sectors,stop
2020-04-21,2020-04-27,27.23,28.54,,long,XLRE,us_sectors,signal
2020-04-29,2020-04-30,29.18,28.5964,28.5964,long,XLRE,us_sectors,stop
2020-05-06,2020-05-06,27.81,27.2538,27.2538,long,XLRE,us_sectors,stop
2020-05-07,2020-05-12,27.48,26.9304,26.9304,long,XLRE,us_sectors,stop
2020-05-13,2020-05-14,26.3,26.07,,long,XLRE,us_sectors,signal
2020-05-20,2020-05-22,27.0,27.42,,long,XLRE,us_sectors,signal
2020-06-11,2020-06-11,29.62,29.0276,29.0276,long,XLRE,us_sectors,stop
2020-06-12,2020-06-12,29.78,29.8,,long,XLRE,us_sectors,signal
2020-06-18,2020-06-23,30.1,29.498,29.498,long,XLRE,us_sectors,stop
2020-06-24,2020-06-25,29.11,29.0,,long,XLRE,us_sectors,signal
2020-06-29,2020-06-29,28.74,28.99,,long,XLRE,us_sectors,signal
