entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-13,98.21,96.24579999999999,96.24579999999999,long,QQQ,us_equity_broad,stop
2016-01-14,2016-01-22,95.07,96.44,,long,QQQ,us_equity_broad,signal
2016-01-26,2016-01-27,95.4,93.492,93.492,long,QQQ,us_equity_broad,stop
2016-02-03,2016-02-05,95.54,93.62920000000001,93.62920000000001,long,QQQ,us_equity_broad,stop
2016-02-08,2016-02-12,89.53,91.1,,long,QQQ,us_equity_broad,signal
2016-02-19,2016-02-22,93.78,95.98,,long,QQQ,us_equity_broad,signal
2016-02-24,2016-02-24,93.35,95.31,,long,QQQ,us_equity_broad,signal
2016-03-01,2016-03-01,96.14,98.32,,long,QQQ,us_equity_broad,signal
2016-03-09,2016-03-09,97.18,97.42,,long,QQQ,us_equity_broad,signal
2016-04-12,2016-04-12,101.28,102.08,,long,QQQ,us_equity_broad,signal
2016-04-29,2016-05-02,99.01,99.48,,long,QQQ,us_equity_broad,signal
2016-05-12,2016-05-24,99.44,101.1,,long,QQQ,us_equity_broad,signal
2016-06-08,2016-06-13,102.87,100.8126,100.8126,long,QQQ,us_equity_broad,stop
2016-06-14,2016-06-16,100.46,100.71,,long,QQQ,us_equity_broad,signal
2016-06-21,2016-06-23,100.31,101.66,,long,QQQ,us_equity_broad,signal
2016-06-27,2016-06-28,96.83,97.63,,long,QQQ,us_equity_broad,signal
2016-07-14,2016-07-22,104.64,106.22,,long,QQQ,us_equity_broad,signal
2016-08-17,2016-08-17,109.43,109.59,,long,QQQ,us_equity_broad,signal
2016-08-24,2016-09-01,109.81,109.11,,long,QQQ,us_equity_broad,signal
2016-09-12,2016-09-12,106.21,108.72,,long,QQQ,us_equity_broad,signal
2016-10-17,2016-10-21,109.72,110.7,,long,QQQ,us_equity_broad,signal
2016-10-28,2016-11-03,110.07,107.86859999999999,107.86859999999999,long,QQQ,us_equity_broad,stop
2016-11-04,2016-11-07,106.55,109.03,,long,QQQ,us_equity_broad,signal
2016-11-21,2016-11-21,110.19,111.07,,long,QQQ,us_equity_broad,signal
2016-12-01,2016-12-07,110.04,110.9,,long,QQQ,us_equity_broad,signal
2016-12-29,2017-01-05,112.71,113.56,,long,QQQ,us_equity_broad,signal
2017-03-20,2017-03-22,123.99,123.06,,long,QQQ,us_equity_broad,signal
2017-04-06,2017-04-17,124.42,123.82,,long,QQQ,us_equity_broad,signal
2017-04-27,2017-04-27,127.39,127.84,,long,QQQ,us_equity_broad,signal
2017-05-18,2017-05-22,128.13,130.9,,long,QQQ,us_equity_broad,signal
2017-06-21,2017-06-21,131.88,132.9,,long,QQQ,us_equity_broad,signal
2017-06-28,2017-06-28,130.82,132.22,,long,QQQ,us_equity_broad,signal
2017-07-05,2017-07-11,128.96,131.3,,long,QQQ,us_equity_broad,signal
2017-08-11,2017-08-22,133.37,135.22,,long,QQQ,us_equity_broad,signal
