entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-08,39.03,38.2494,38.2494,long,XLE,us_sectors,stop
2016-01-11,2016-01-11,38.36,37.5928,37.5928,long,XLE,us_sectors,stop
2016-01-14,2016-01-14,36.95,38.16,,long,XLE,us_sectors,signal
2016-01-26,2016-01-26,36.87,37.59,,long,XLE,us_sectors,signal
2016-02-05,2016-02-08,38.51,37.93,,long,XLE,us_sectors,signal
2016-02-19,2016-02-19,38.29,38.72,,long,XLE,us_sectors,signal
2016-02-24,2016-02-24,37.64,38.74,,long,XLE,us_sectors,signal
2016-02-29,2016-03-01,39.16,39.57,,long,XLE,us_sectors,signal
2016-03-09,2016-03-10,41.29,41.43,,long,XLE,us_sectors,signal
2016-03-24,2016-03-24,41.36,42.15,,long,XLE,us_sectors,signal
2016-04-05,2016-04-06,40.98,41.92,,long,XLE,us_sectors,signal
2016-04-12,2016-04-12,42.5,43.59,,long,XLE,us_sectors,signal
2016-04-18,2016-04-18,42.41,44.02,,long,XLE,us_sectors,signal
2016-04-22,2016-04-26,45.15,45.9,,long,XLE,us_sectors,signal
2016-04-29,2016-05-03,46.18,45.2564,45.2564,long,XLE,us_sectors,stop
2016-05-05,2016-05-09,44.98,44.0804,44.0804,long,XLE,us_sectors,stop
2016-05-16,2016-05-19,44.87,44.83,,long,XLE,us_sectors,signal
2016-05-27,2016-05-27,45.56,45.75,,long,XLE,us_sectors,signal
2016-06-01,2016-06-01,45.13,45.59,,long,XLE,us_sectors,signal
2016-06-09,2016-06-13,46.75,45.815,45.815,long,XLE,us_sectors,stop
2016-06-14,2016-06-16,45.59,45.43,,long,XLE,us_sectors,signal
2016-06-21,2016-06-21,46.15,46.83,,long,XLE,us_sectors,signal
2016-06-23,2016-06-23,47.06,47.34,,long,XLE,us_sectors,signal
2016-07-08,2016-07-18,46.25,47.53,,long,XLE,us_sectors,signal
2016-07-22,2016-07-22,46.83,46.87,,long,XLE,us_sectors,signal
2016-07-26,2016-07-26,45.67,46.2,,long,XLE,us_sectors,signal
2016-07-28,2016-07-29,45.7,46.22,,long,XLE,us_sectors,signal
2016-08-02,2016-08-03,45.02,46.0,,long,XLE,us_sectors,signal
2016-08-11,2016-08-17,46.39,47.73,,long,XLE,us_sectors,signal
2016-09-12,2016-09-14,47.48,46.53039999999999,46.53039999999999,long,XLE,us_sectors,stop
2016-09-15,2016-09-21,46.54,47.28,,long,XLE,us_sectors,signal
2016-09-23,2016-09-27,47.1,46.17,,long,XLE,us_sectors,signal
2016-10-05,2016-10-31,48.69,47.71619999999999,47.71619999999999,long,XLE,us_sectors,stop
2016-11-01,2016-11-03,47.71,47.03,,long,XLE,us_sectors,signal
2016-11-17,2016-11-21,49.64,50.26,,long,XLE,us_sectors,signal
2016-11-29,2016-12-07,48.74,52.43,,long,XLE,us_sectors,signal
2016-12-13,2016-12-16,53.52,53.09,,long,XLE,us_sectors,signal
2016-12-21,2017-01-10,52.84,51.7832,51.7832,long,XLE,us_sectors,stop
2017-01-11,2017-01-11,51.6,51.98,,long,XLE,us_sectors,signal
2017-02-07,2017-02-08,50.28,49.9,,long,XLE,us_sectors,signal
2017-02-17,2017-03-06,49.96,50.07,,long,XLE,us_sectors,signal
2017-03-08,2017-03-08,49.41,48.4218,48.4218,long,XLE,us_sectors,stop
2017-03-09,2017-03-09,48.11,48.64,,long,XLE,us_sectors,signal
2017-03-17,2017-03-24,48.96,47.9808,47.9808,long,XLE,us_sectors,stop
2017-03-27,2017-03-28,47.4,48.31,,long,XLE,us_sectors,signal
2017-03-31,2017-04-04,48.8,49.06,,long,XLE,us_sectors,signal
2017-04-06,2017-04-11,49.1,49.5,,long,XLE,us_sectors,signal
2017-04-13,2017-04-17,49.24,48.48,,long,XLE,us_sectors,signal
2017-04-19,2017-05-02,48.15,47.187,47.187,long,XLE,us_sectors,stop
2017-05-10,2017-05-19,47.2,47.51,,long,XLE,us_sectors,signal
2017-05-26,2017-05-26,46.42,46.49,,long,XLE,us_sectors,signal
2017-05-31,2017-06-06,45.51,46.05,,long,XLE,us_sectors,signal
2017-06-09,2017-06-09,45.41,46.36,,long,XLE,us_sectors,signal
