entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-12,36.7,36.77,,long,XLK,us_sectors,signal
2016-01-14,2016-01-20,35.93,35.2114,35.2114,long,XLK,us_sectors,stop
2016-01-26,2016-01-26,36.06,36.29,,long,XLK,us_sectors,signal
2016-01-28,2016-01-29,36.04,37.13,,long,XLK,us_sectors,signal
2016-02-03,2016-02-05,36.84,36.1032,36.1032,long,XLK,us_sectors,stop
2016-02-08,2016-02-08,34.96,35.05,,long,XLK,us_sectors,signal
2016-02-11,2016-02-12,34.51,35.36,,long,XLK,us_sectors,signal
2016-02-19,2016-02-22,36.45,37.1,,long,XLK,us_sectors,signal
2016-02-24,2016-02-24,36.12,36.79,,long,XLK,us_sectors,signal
2016-02-29,2016-03-01,37.12,37.99,,long,XLK,us_sectors,signal
2016-04-12,2016-04-12,39.52,39.68,,long,XLK,us_sectors,signal
2016-04-29,2016-05-02,38.05,38.22,,long,XLK,us_sectors,signal
2016-05-10,2016-05-10,38.16,38.54,,long,XLK,us_sectors,signal
2016-05-12,2016-05-16,38.4,38.54,,long,XLK,us_sectors,signal
2016-05-18,2016-05-24,38.05,39.12,,long,XLK,us_sectors,signal
2016-06-14,2016-06-16,39.05,39.21,,long,XLK,us_sectors,signal
2016-06-21,2016-06-23,39.24,39.79,,long,XLK,us_sectors,signal
2016-06-27,2016-06-28,37.98,38.23,,long,XLK,us_sectors,signal
2016-07-14,2016-07-18,40.73,41.0,,long,XLK,us_sectors,signal
2016-08-11,2016-08-19,42.66,42.55,,long,XLK,us_sectors,signal
2016-09-12,2016-09-12,41.55,42.46,,long,XLK,us_sectors,signal
2016-09-20,2016-09-21,42.96,43.27,,long,XLK,us_sectors,signal
2016-09-26,2016-09-27,42.97,43.37,,long,XLK,us_sectors,signal
2016-10-17,2016-10-19,43.04,43.27,,long,XLK,us_sectors,signal
2016-10-28,2016-11-03,43.21,42.3458,42.3458,long,XLK,us_sectors,stop
2016-11-04,2016-11-07,42.02,42.87,,long,XLK,us_sectors,signal
2016-11-15,2016-11-16,42.1,42.8,,long,XLK,us_sectors,signal
2016-12-01,2016-12-07,43.11,43.78,,long,XLK,us_sectors,signal
2016-12-15,2016-12-23,44.45,44.69,,long,XLK,us_sectors,signal
2016-12-29,2017-01-06,44.47,45.09,,long,XLK,us_sectors,signal
2017-01-10,2017-01-11,45.09,45.3,,long,XLK,us_sectors,signal
2017-03-03,2017-03-03,48.1,48.24,,long,XLK,us_sectors,signal
2017-03-17,2017-03-22,48.95,48.5,,long,XLK,us_sectors,signal
2017-04-03,2017-04-04,48.89,48.83,,long,XLK,us_sectors,signal
2017-04-06,2017-04-17,48.69,48.42,,long,XLK,us_sectors,signal
2017-04-20,2017-04-20,48.5,48.81,,long,XLK,us_sectors,signal
2017-04-27,2017-05-01,49.62,50.2,,long,XLK,us_sectors,signal
2017-05-18,2017-05-22,49.9,51.01,,long,XLK,us_sectors,signal
2017-06-07,2017-06-08,52.46,52.63,,long,XLK,us_sectors,signal
2017-06-21,2017-06-21,51.34,51.45,,long,XLK,us_sectors,signal
2017-06-27,2017-06-28,51.24,51.3,,long,XLK,us_sectors,signal
2017-07-03,2017-07-11,50.55,51.09,,long,XLK,us_sectors,signal
2017-08-01,2017-08-07,52.85,53.32,,long,XLK,us_sectors,signal
2017-08-11,2017-08-14,52.25,53.36,,long,XLK,us_sectors,signal
2017-08-18,2017-08-22,52.55,53.26,,long,XLK,us_sectors,signal
2017-08-28,2017-08-29,53.21,53.41,,long,XLK,us_sectors,signal
2017-09-05,2017-09-11,53.91,54.14,,long,XLK,us_sectors,signal
2017-10-13,2017-10-16,55.79,56.05,,long,XLK,us_sectors,signal
2017-10-24,2017-11-02,56.25,58.15,,long,XLK,us_sectors,signal
2017-11-20,2017-11-21,58.62,59.32,,long,XLK,us_sectors,signal
2017-12-05,2017-12-06,57.59,58.08,,long,XLK,us_sectors,signal
2017-12-14,2017-12-15,59.29,59.82,,long,XLK,us_sectors,signal
2017-12-22,2018-01-02,59.74,59.99,,long,XLK,us_sectors,signal
2018-01-17,2018-01-17,62.02,62.59,,long,XLK,us_sectors,signal
2018-01-25,2018-01-26,63.62,64.11,,long,XLK,us_sectors,signal
2018-01-30,2018-01-31,63.01,63.42,,long,XLK,us_sectors,signal
2018-02-05,2018-02-05,60.94,59.721199999999996,59.721199999999996,long,XLK,us_sectors,stop
2018-02-06,2018-02-06,58.23,60.69,,long,XLK,us_sectors,signal
2018-02-08,2018-02-08,60.11,58.9078,58.9078,long,XLK,us_sectors,stop
2018-02-09,2018-02-09,58.38,58.86,,long,XLK,us_sectors,signal
2018-02-20,2018-02-23,61.93,63.28,,long,XLK,us_sectors,signal
2018-02-28,2018-03-01,63.98,62.700399999999995,62.700399999999995,long,XLK,us_sectors,stop
2018-03-14,2018-03-19,65.11,63.8078,63.8078,long,XLK,us_sectors,stop
2018-03-22,2018-03-23,62.25,61.004999999999995,61.004999999999995,long,XLK,us_sectors,stop
2018-03-26,2018-03-26,60.96,62.01,,long,XLK,us_sectors,signal
2018-03-28,2018-04-03,59.89,59.94,,long,XLK,us_sectors,signal
2018-04-09,2018-05-01,59.97,61.6,,long,XLK,us_sectors,signal
2018-05-03,2018-05-04,61.26,62.85,,long,XLK,us_sectors,signal
2018-05-15,2018-05-23,64.49,64.95,,long,XLK,us_sectors,signal
2018-06-14,2018-06-15,66.94,66.9,,long,XLK,us_sectors,signal
2018-06-21,2018-06-25,67.03,65.6894,65.6894,long,XLK,us_sectors,stop
2018-06-28,2018-06-28,63.96,64.83,,long,XLK,us_sectors,signal
2018-07-02,2018-07-02,64.24,65.38,,long,XLK,us_sectors,signal
2018-07-05,2018-07-05,65.0,65.52,,long,XLK,us_sectors,signal
2018-07-23,2018-07-23,67.53,68.02,,long,XLK,us_sectors,signal
2018-07-30,2018-08-02,66.98,67.59,,long,XLK,us_sectors,signal
2018-08-10,2018-08-14,68.16,68.45,,long,XLK,us_sectors,signal
2018-08-22,2018-08-22,68.04,68.45,,long,XLK,us_sectors,signal
2018-09-18,2018-09-20,68.94,70.11,,long,XLK,us_sectors,signal
2018-09-24,2018-09-24,69.49,70.18,,long,XLK,us_sectors,signal
2018-09-27,2018-09-28,70.08,70.51,,long,XLK,us_sectors,signal
2018-10-11,2018-10-12,64.87,66.29,,long,XLK,us_sectors,signal
2018-10-16,2018-10-16,66.03,67.17,,long,XLK,us_sectors,signal
2018-10-22,2018-10-23,65.83,65.82,,long,XLK,us_sectors,signal
2018-10-25,2018-10-30,63.77,63.35,,long,XLK,us_sectors,signal
2018-11-13,2018-11-15,63.21,63.94,,long,XLK,us_sectors,signal
2018-11-20,2018-11-26,59.69,61.33,,long,XLK,us_sectors,signal
2018-12-06,2018-12-06,61.06,62.67,,long,XLK,us_sectors,signal
2018-12-10,2018-12-10,60.13,61.3,,long,XLK,us_sectors,signal
2018-12-13,2018-12-14,62.15,60.907,60.907,long,XLK,us_sectors,stop
2018-12-17,2018-12-19,60.21,59.0058,59.0058,long,XLK,us_sectors,stop
2018-12-20,2018-12-21,58.19,57.026199999999996,57.026199999999996,long,XLK,us_sectors,stop
2018-12-24,2018-12-26,55.13,57.4,,long,XLK,us_sectors,signal
2019-01-04,2019-01-04,56.38,57.82,,long,XLK,us_sectors,signal
2019-01-17,2019-01-18,59.92,61.44,,long,XLK,us_sectors,signal
2019-01-30,2019-01-30,61.5,62.35,,long,XLK,us_sectors,signal
2019-02-14,2019-02-15,64.58,65.45,,long,XLK,us_sectors,signal
2019-02-26,2019-02-27,66.5,66.81,,long,XLK,us_sectors,signal
2019-03-07,2019-03-08,66.08,65.63,,long,XLK,us_sectors,signal
2019-03-25,2019-03-29,68.93,69.78,,long,XLK,us_sectors,signal
2019-05-02,2019-05-03,74.03,74.36,,long,XLK,us_sectors,signal
2019-05-14,2019-05-15,69.49,71.02,,long,XLK,us_sectors,signal
2019-05-20,2019-05-31,69.9,68.50200000000001,68.50200000000001,long,XLK,us_sectors,stop
2019-06-03,2019-06-04,67.91,68.84,,long,XLK,us_sectors,signal
2019-06-11,2019-06-14,73.33,71.8634,71.8634,long,XLK,us_sectors,stop
2019-06-24,2019-07-02,74.25,75.24,,long,XLK,us_sectors,signal
2019-07-17,2019-07-18,76.48,76.73,,long,XLK,us_sectors,signal
2019-07-22,2019-07-23,76.67,77.68,,long,XLK,us_sectors,signal
2019-08-02,2019-08-05,75.45,73.941,73.941,long,XLK,us_sectors,stop
2019-08-13,2019-08-13,73.25,75.15,,long,XLK,us_sectors,signal
2019-08-15,2019-08-16,72.91,74.09,,long,XLK,us_sectors,signal
2019-08-21,2019-08-23,75.59,74.0782,74.0782,long,XLK,us_sectors,stop
2019-08-26,2019-08-26,73.94,74.05,,long,XLK,us_sectors,signal
2019-09-04,2019-09-04,75.16,75.63,,long,XLK,us_sectors,signal
2019-09-16,2019-09-17,76.18,76.94,,long,XLK,us_sectors,signal
2019-09-20,2019-09-24,77.35,75.803,75.803,long,XLK,us_sectors,stop
2019-09-25,2019-09-25,75.6,76.6,,long,XLK,us_sectors,signal
2019-10-02,2019-10-03,75.25,75.24,,long,XLK,us_sectors,signal
2019-10-08,2019-10-21,75.66,77.65,,long,XLK,us_sectors,signal
