entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-11,2016-01-15,25.61,25.0978,25.0978,long,EZU,intl_liquid,stop
2016-01-26,2016-01-26,25.1,25.44,,long,EZU,intl_liquid,signal
2016-01-28,2016-01-29,25.38,25.56,,long,EZU,intl_liquid,signal
2016-02-03,2016-02-03,25.05,25.17,,long,EZU,intl_liquid,signal
2016-02-11,2016-02-12,23.73,23.96,,long,EZU,intl_liquid,signal
2016-02-24,2016-02-24,24.04,24.41,,long,EZU,intl_liquid,signal
2016-02-29,2016-03-01,24.58,25.27,,long,EZU,intl_liquid,signal
2016-03-09,2016-03-11,25.56,26.47,,long,EZU,intl_liquid,signal
2016-03-24,2016-03-24,25.91,26.05,,long,EZU,intl_liquid,signal
2016-04-01,2016-04-06,26.02,25.98,,long,EZU,intl_liquid,signal
2016-04-12,2016-04-12,26.06,26.24,,long,EZU,intl_liquid,signal
2016-04-15,2016-04-19,26.77,27.53,,long,EZU,intl_liquid,signal
2016-05-04,2016-05-06,26.6,26.53,,long,EZU,intl_liquid,signal
2016-05-10,2016-05-10,26.57,26.75,,long,EZU,intl_liquid,signal
2016-05-16,2016-05-16,26.16,26.39,,long,EZU,intl_liquid,signal
2016-05-18,2016-06-01,26.04,26.93,,long,EZU,intl_liquid,signal
2016-06-21,2016-06-24,26.58,26.048399999999997,26.048399999999997,long,EZU,intl_liquid,stop
2016-06-27,2016-06-28,23.95,24.49,,long,EZU,intl_liquid,signal
2016-07-05,2016-07-06,25.05,24.6,,long,EZU,intl_liquid,signal
2016-07-12,2016-07-19,25.84,25.75,,long,EZU,intl_liquid,signal
2016-08-24,2016-08-29,27.23,27.01,,long,EZU,intl_liquid,signal
2016-09-12,2016-09-12,26.86,27.35,,long,EZU,intl_liquid,signal
2016-09-21,2016-09-21,26.81,27.06,,long,EZU,intl_liquid,signal
2016-10-17,2016-10-21,26.62,26.9,,long,EZU,intl_liquid,signal
2016-10-28,2016-10-31,26.93,26.97,,long,EZU,intl_liquid,signal
2016-12-15,2016-12-21,26.84,27.24,,long,EZU,intl_liquid,signal
2016-12-23,2017-01-04,27.22,27.71,,long,EZU,intl_liquid,signal
2017-01-11,2017-01-11,27.64,27.92,,long,EZU,intl_liquid,signal
2017-02-14,2017-02-14,28.17,28.18,,long,EZU,intl_liquid,signal
2017-03-03,2017-03-03,28.64,28.8,,long,EZU,intl_liquid,signal
2017-03-09,2017-03-13,28.72,29.15,,long,EZU,intl_liquid,signal
2017-03-22,2017-03-29,29.4,29.91,,long,EZU,intl_liquid,signal
2017-03-31,2017-04-04,29.79,29.84,,long,EZU,intl_liquid,signal
2017-04-06,2017-04-12,29.8,29.59,,long,EZU,intl_liquid,signal
2017-04-21,2017-04-21,29.65,29.7,,long,EZU,intl_liquid,signal
2017-05-01,2017-05-02,31.37,31.6,,long,EZU,intl_liquid,signal
2017-05-18,2017-05-18,32.08,32.28,,long,EZU,intl_liquid,signal
2017-06-01,2017-06-01,32.83,32.97,,long,EZU,intl_liquid,signal
2017-06-21,2017-07-05,32.55,32.58,,long,EZU,intl_liquid,signal
2017-07-26,2017-07-28,33.49,33.59,,long,EZU,intl_liquid,signal
2017-08-02,2017-08-07,33.9,34.1,,long,EZU,intl_liquid,signal
2017-08-09,2017-08-09,33.52,33.76,,long,EZU,intl_liquid,signal
2017-08-11,2017-08-15,33.27,33.61,,long,EZU,intl_liquid,signal
2017-08-18,2017-08-23,33.39,33.67,,long,EZU,intl_liquid,signal
2017-08-25,2017-08-31,33.68,33.74,,long,EZU,intl_liquid,signal
2017-09-05,2017-09-12,33.75,34.72,,long,EZU,intl_liquid,signal
2017-09-14,2017-09-14,34.47,34.62,,long,EZU,intl_liquid,signal
2017-09-25,2017-09-29,34.63,34.96,,long,EZU,intl_liquid,signal
2017-10-10,2017-10-10,34.97,35.15,,long,EZU,intl_liquid,signal
2017-10-16,2017-10-19,35.16,35.19,,long,EZU,intl_liquid,signal
2017-10-23,2017-10-30,35.04,35.18,,long,EZU,intl_liquid,signal
2017-11-21,2017-12-12,34.89,35.18,,long,EZU,intl_liquid,signal
2017-12-15,2017-12-22,34.87,35.22,,long,EZU,intl_liquid,signal
2018-01-02,2018-01-02,35.21,35.36,,long,EZU,intl_liquid,signal
2018-01-17,2018-01-22,37.21,37.86,,long,EZU,intl_liquid,signal
2018-01-31,2018-02-02,37.81,37.0538,37.0538,long,EZU,intl_liquid,stop
2018-02-05,2018-02-05,36.41,35.681799999999996,35.681799999999996,long,EZU,intl_liquid,stop
2018-02-06,2018-02-06,35.27,36.23,,long,EZU,intl_liquid,signal
2018-02-09,2018-02-13,34.71,35.16,,long,EZU,intl_liquid,signal
2018-02-22,2018-02-23,35.72,36.0,,long,EZU,intl_liquid,signal
2018-02-28,2018-03-01,35.74,35.0252,35.0252,long,EZU,intl_liquid,stop
2018-03-14,2018-03-22,35.84,35.123200000000004,35.123200000000004,long,EZU,intl_liquid,stop
2018-03-23,2018-03-26,34.78,35.06,,long,EZU,intl_liquid,signal
2018-04-12,2018-04-12,35.82,35.95,,long,EZU,intl_liquid,signal
2018-05-01,2018-05-03,35.96,36.0,,long,EZU,intl_liquid,signal
2018-06-08,2018-06-18,35.11,34.9,,long,EZU,intl_liquid,signal
