entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-05,2016-01-05,12.0,12.0,,long,EWZ,em_regional,signal
2016-01-08,2016-01-08,11.6,11.368,11.368,long,EWZ,em_regional,stop
2016-01-11,2016-01-11,11.62,11.387599999999999,11.387599999999999,long,EWZ,em_regional,stop
2016-01-12,2016-01-13,11.35,11.123,11.123,long,EWZ,em_regional,stop
2016-01-14,2016-01-14,11.03,11.3,,long,EWZ,em_regional,signal
2016-01-22,2016-01-22,10.58,10.73,,long,EWZ,em_regional,signal
2016-01-26,2016-01-26,10.47,10.64,,long,EWZ,em_regional,signal
2016-02-03,2016-02-03,11.46,11.7,,long,EWZ,em_regional,signal
2016-02-12,2016-02-12,11.41,11.47,,long,EWZ,em_regional,signal
2016-02-19,2016-02-22,11.61,12.52,,long,EWZ,em_regional,signal
2016-02-24,2016-02-24,11.84,12.1,,long,EWZ,em_regional,signal
2016-02-29,2016-03-01,12.22,12.8,,long,EWZ,em_regional,signal
2016-03-15,2016-03-15,14.45,14.161,14.161,long,EWZ,em_regional,stop
2016-03-16,2016-03-16,13.83,14.42,,long,EWZ,em_regional,signal
2016-03-24,2016-03-24,15.01,15.23,,long,EWZ,em_regional,signal
2016-04-01,2016-04-01,15.41,15.95,,long,EWZ,em_regional,signal
2016-04-05,2016-04-08,15.02,15.76,,long,EWZ,em_regional,signal
2016-04-19,2016-04-19,16.75,17.1,,long,EWZ,em_regional,signal
2016-04-22,2016-04-26,16.51,16.93,,long,EWZ,em_regional,signal
2016-05-04,2016-05-06,16.5,16.59,,long,EWZ,em_regional,signal
2016-05-16,2016-05-18,16.57,16.2386,16.2386,long,EWZ,em_regional,stop
2016-05-19,2016-05-19,15.61,15.71,,long,EWZ,em_regional,signal
2016-05-24,2016-05-27,15.79,15.4742,15.4742,long,EWZ,em_regional,stop
2016-05-31,2016-06-01,15.32,15.35,,long,EWZ,em_regional,signal
2016-06-13,2016-06-16,15.84,16.02,,long,EWZ,em_regional,signal
2016-06-21,2016-06-23,16.78,17.35,,long,EWZ,em_regional,signal
2016-07-08,2016-07-08,18.0,18.16,,long,EWZ,em_regional,signal
2016-07-13,2016-07-13,18.51,18.75,,long,EWZ,em_regional,signal
2016-08-02,2016-08-02,19.67,19.276600000000002,19.276600000000002,long,EWZ,em_regional,stop
2016-08-15,2016-08-17,20.71,20.63,,long,EWZ,em_regional,signal
2016-08-23,2016-08-26,20.32,19.9136,19.9136,long,EWZ,em_regional,stop
2016-08-29,2016-08-29,19.72,20.3,,long,EWZ,em_regional,signal
2016-09-12,2016-09-12,19.61,20.16,,long,EWZ,em_regional,signal
2016-09-14,2016-09-15,19.09,19.67,,long,EWZ,em_regional,signal
2016-09-20,2016-09-21,19.89,20.34,,long,EWZ,em_regional,signal
2016-09-26,2016-09-27,20.08,20.28,,long,EWZ,em_regional,signal
2016-09-30,2016-10-03,20.28,20.72,,long,EWZ,em_regional,signal
2016-10-05,2016-10-05,20.69,20.87,,long,EWZ,em_regional,signal
2016-10-17,2016-10-17,21.57,21.8,,long,EWZ,em_regional,signal
2016-10-20,2016-10-20,22.2,22.59,,long,EWZ,em_regional,signal
2016-10-25,2016-10-25,22.65,22.82,,long,EWZ,em_regional,signal
2016-10-28,2016-11-01,22.48,22.0304,22.0304,long,EWZ,em_regional,stop
2016-11-02,2016-11-04,21.57,21.1386,21.1386,long,EWZ,em_regional,stop
2016-11-07,2016-11-07,21.96,22.27,,long,EWZ,em_regional,signal
2016-11-10,2016-11-10,20.62,20.2076,20.2076,long,EWZ,em_regional,stop
2016-11-11,2016-11-11,19.4,19.42,,long,EWZ,em_regional,signal
2016-11-18,2016-11-21,19.64,20.17,,long,EWZ,em_regional,signal
2016-12-02,2016-12-05,18.83,19.19,,long,EWZ,em_regional,signal
2016-12-12,2016-12-14,19.56,19.168799999999997,19.168799999999997,long,EWZ,em_regional,stop
2016-12-15,2016-12-15,18.83,19.02,,long,EWZ,em_regional,signal
2016-12-19,2016-12-19,19.03,18.6494,18.6494,long,EWZ,em_regional,stop
2016-12-20,2016-12-29,18.91,20.37,,long,EWZ,em_regional,signal
2017-01-10,2017-01-11,21.41,21.81,,long,EWZ,em_regional,signal
2017-01-19,2017-01-19,21.87,21.86,,long,EWZ,em_regional,signal
2017-02-01,2017-02-08,22.55,22.74,,long,EWZ,em_regional,signal
2017-02-17,2017-02-21,23.66,24.24,,long,EWZ,em_regional,signal
2017-02-24,2017-02-28,23.51,23.0398,23.0398,long,EWZ,em_regional,stop
2017-03-01,2017-03-01,23.18,23.59,,long,EWZ,em_regional,signal
2017-03-03,2017-03-03,22.97,23.35,,long,EWZ,em_regional,signal
2017-03-07,2017-03-08,23.28,22.8144,22.8144,long,EWZ,em_regional,stop
2017-03-10,2017-03-15,22.56,23.09,,long,EWZ,em_regional,signal
2017-03-17,2017-03-17,23.04,22.5792,22.5792,long,EWZ,em_regional,stop
2017-03-20,2017-03-20,22.42,23.0,,long,EWZ,em_regional,signal
2017-03-22,2017-03-24,22.17,22.47,,long,EWZ,em_regional,signal
2017-03-31,2017-04-03,22.49,22.94,,long,EWZ,em_regional,signal
2017-04-06,2017-04-12,22.53,22.36,,long,EWZ,em_regional,signal
2017-04-17,2017-04-17,22.25,22.73,,long,EWZ,em_regional,signal
2017-04-19,2017-04-19,22.62,22.1676,22.1676,long,EWZ,em_regional,stop
2017-04-24,2017-04-25,22.53,22.52,,long,EWZ,em_regional,signal
2017-05-04,2017-05-05,22.67,22.75,,long,EWZ,em_regional,signal
2017-05-09,2017-05-09,22.59,22.88,,long,EWZ,em_regional,signal
2017-05-18,2017-06-08,19.48,21.12,,long,EWZ,em_regional,signal
2017-06-12,2017-06-13,20.64,20.54,,long,EWZ,em_regional,signal
2017-06-21,2017-06-26,20.16,20.75,,long,EWZ,em_regional,signal
2017-07-07,2017-07-11,20.93,21.5,,long,EWZ,em_regional,signal
2017-07-24,2017-07-24,22.65,22.7,,long,EWZ,em_regional,signal
2017-07-26,2017-07-28,22.58,22.82,,long,EWZ,em_regional,signal
2017-08-09,2017-08-16,23.33,23.75,,long,EWZ,em_regional,signal
2017-08-18,2017-08-18,23.53,23.81,,long,EWZ,em_regional,signal
2017-08-22,2017-08-23,24.11,24.46,,long,EWZ,em_regional,signal
2017-08-28,2017-08-29,24.56,24.49,,long,EWZ,em_regional,signal
2017-09-06,2017-09-14,25.36,26.03,,long,EWZ,em_regional,signal
2017-09-19,2017-09-25,26.38,25.8524,25.8524,long,EWZ,em_regional,stop
2017-09-26,2017-09-27,25.57,25.0586,25.0586,long,EWZ,em_regional,stop
2017-10-06,2017-10-13,25.93,26.44,,long,EWZ,em_regional,signal
2017-10-17,2017-10-19,26.11,25.93,,long,EWZ,em_regional,signal
2017-10-23,2017-10-24,25.63,25.32,,long,EWZ,em_regional,signal
2017-10-27,2017-10-27,25.05,25.35,,long,EWZ,em_regional,signal
2017-10-31,2017-11-02,24.46,24.34,,long,EWZ,em_regional,signal
2017-11-08,2017-11-08,24.24,24.59,,long,EWZ,em_regional,signal
2017-11-15,2017-11-15,22.81,23.2,,long,EWZ,em_regional,signal
2017-11-22,2017-11-29,24.79,24.2942,24.2942,long,EWZ,em_regional,stop
2017-11-30,2017-12-06,23.96,24.42,,long,EWZ,em_regional,signal
2017-12-11,2017-12-12,23.9,24.46,,long,EWZ,em_regional,signal
2017-12-14,2017-12-19,23.4,23.88,,long,EWZ,em_regional,signal
2017-12-21,2017-12-26,23.98,24.63,,long,EWZ,em_regional,signal
2017-12-28,2018-01-02,24.88,25.7,,long,EWZ,em_regional,signal
2018-01-10,2018-01-10,25.99,26.09,,long,EWZ,em_regional,signal
2018-01-17,2018-01-17,26.66,27.05,,long,EWZ,em_regional,signal
2018-01-30,2018-01-30,28.45,28.56,,long,EWZ,em_regional,signal
2018-02-01,2018-02-02,28.86,28.282799999999998,28.282799999999998,long,EWZ,em_regional,stop
2018-02-05,2018-02-05,27.71,27.1558,27.1558,long,EWZ,em_regional,stop
2018-02-06,2018-02-06,26.79,27.82,,long,EWZ,em_regional,signal
2018-02-08,2018-02-08,27.44,26.8912,26.8912,long,EWZ,em_regional,stop
