entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-13,67.89,66.5322,66.5322,long,XLY,us_sectors,stop
2016-01-14,2016-01-20,65.73,64.4154,64.4154,long,XLY,us_sectors,stop
2016-01-26,2016-01-26,65.83,66.55,,long,XLY,us_sectors,signal
2016-01-28,2016-01-28,66.33,66.35,,long,XLY,us_sectors,signal
2016-02-03,2016-02-05,66.79,65.4542,65.4542,long,XLY,us_sectors,stop
2016-02-08,2016-02-12,62.8,63.16,,long,XLY,us_sectors,signal
2016-02-24,2016-02-24,66.19,67.13,,long,XLY,us_sectors,signal
2016-02-29,2016-03-01,67.74,69.16,,long,XLY,us_sectors,signal
2016-03-09,2016-03-11,68.86,69.96,,long,XLY,us_sectors,signal
2016-03-24,2016-03-24,69.53,70.19,,long,XLY,us_sectors,signal
2016-04-05,2016-04-06,70.96,71.39,,long,XLY,us_sectors,signal
2016-04-12,2016-04-12,70.09,70.75,,long,XLY,us_sectors,signal
2016-04-22,2016-04-25,72.04,72.0,,long,XLY,us_sectors,signal
2016-04-29,2016-05-02,71.91,72.69,,long,XLY,us_sectors,signal
2016-05-06,2016-05-06,71.08,71.75,,long,XLY,us_sectors,signal
2016-05-12,2016-05-18,71.68,70.24640000000001,70.24640000000001,long,XLY,us_sectors,stop
2016-05-24,2016-06-01,70.35,71.67,,long,XLY,us_sectors,signal
2016-06-08,2016-06-16,71.9,70.89,,long,XLY,us_sectors,signal
2016-06-21,2016-06-23,71.47,71.86,,long,XLY,us_sectors,signal
2016-06-27,2016-06-28,68.54,69.26,,long,XLY,us_sectors,signal
2016-07-14,2016-07-19,74.12,73.7,,long,XLY,us_sectors,signal
2016-08-03,2016-08-03,72.9,73.35,,long,XLY,us_sectors,signal
2016-08-09,2016-08-17,73.7,74.02,,long,XLY,us_sectors,signal
2016-08-25,2016-09-06,73.62,73.6,,long,XLY,us_sectors,signal
2016-09-09,2016-09-12,72.48,72.23,,long,XLY,us_sectors,signal
2016-09-14,2016-09-15,71.23,71.74,,long,XLY,us_sectors,signal
2016-09-26,2016-09-27,72.44,72.57,,long,XLY,us_sectors,signal
2016-09-30,2016-10-19,72.71,72.13,,long,XLY,us_sectors,signal
2016-10-26,2016-11-02,71.91,70.4718,70.4718,long,XLY,us_sectors,stop
2016-11-04,2016-11-07,70.03,71.57,,long,XLY,us_sectors,signal
2016-11-15,2016-11-16,72.95,73.38,,long,XLY,us_sectors,signal
2016-11-21,2016-11-21,74.17,74.52,,long,XLY,us_sectors,signal
2016-12-01,2016-12-05,74.56,75.0,,long,XLY,us_sectors,signal
2016-12-13,2016-12-20,76.51,76.65,,long,XLY,us_sectors,signal
2016-12-23,2017-01-04,75.77,76.1,,long,XLY,us_sectors,signal
2017-01-20,2017-01-23,77.03,77.03,,long,XLY,us_sectors,signal
2017-02-24,2017-02-24,79.22,79.72,,long,XLY,us_sectors,signal
2017-03-01,2017-03-13,80.07,79.87,,long,XLY,us_sectors,signal
2017-03-22,2017-03-22,79.09,79.25,,long,XLY,us_sectors,signal
2017-04-06,2017-04-17,80.31,80.44,,long,XLY,us_sectors,signal
2017-04-20,2017-05-02,80.86,83.05,,long,XLY,us_sectors,signal
2017-05-16,2017-05-24,82.75,82.5,,long,XLY,us_sectors,signal
2017-06-07,2017-06-15,84.02,83.21,,long,XLY,us_sectors,signal
2017-06-21,2017-06-28,82.98,83.07,,long,XLY,us_sectors,signal
2017-07-05,2017-07-07,82.61,82.31,,long,XLY,us_sectors,signal
2017-07-14,2017-07-18,83.21,83.8,,long,XLY,us_sectors,signal
2017-07-25,2017-08-09,84.11,83.75,,long,XLY,us_sectors,signal
2017-08-11,2017-08-21,82.29,81.58,,long,XLY,us_sectors,signal
2017-08-25,2017-08-29,81.82,81.75,,long,XLY,us_sectors,signal
2017-09-08,2017-09-13,82.4,83.68,,long,XLY,us_sectors,signal
2017-09-15,2017-09-20,83.07,82.91,,long,XLY,us_sectors,signal
2017-10-10,2017-10-13,84.72,84.47,,long,XLY,us_sectors,signal
2017-10-19,2017-10-19,84.04,84.39,,long,XLY,us_sectors,signal
2017-10-24,2017-10-27,84.12,85.56,,long,XLY,us_sectors,signal
2017-11-02,2017-11-03,84.98,84.91,,long,XLY,us_sectors,signal
2017-11-08,2017-11-08,84.89,85.12,,long,XLY,us_sectors,signal
2017-12-05,2017-12-11,90.47,90.25,,long,XLY,us_sectors,signal
2017-12-13,2018-01-02,90.47,93.06,,long,XLY,us_sectors,signal
2018-01-17,2018-01-19,97.34,98.11,,long,XLY,us_sectors,signal
2018-02-01,2018-02-05,99.55,97.559,97.559,long,XLY,us_sectors,stop
2018-02-06,2018-02-06,92.91,97.22,,long,XLY,us_sectors,signal
