entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-11,33.89,33.2122,33.2122,long,XLB,us_sectors,stop
2016-01-14,2016-01-19,32.08,31.438399999999998,31.438399999999998,long,XLB,us_sectors,stop
2016-01-26,2016-01-26,31.25,31.45,,long,XLB,us_sectors,signal
2016-01-28,2016-01-29,31.49,32.16,,long,XLB,us_sectors,signal
2016-02-08,2016-02-09,33.18,33.2,,long,XLB,us_sectors,signal
2016-02-11,2016-02-12,32.22,33.13,,long,XLB,us_sectors,signal
2016-02-24,2016-02-24,33.26,33.95,,long,XLB,us_sectors,signal
2016-03-01,2016-03-01,35.09,35.56,,long,XLB,us_sectors,signal
2016-03-24,2016-03-24,36.65,36.95,,long,XLB,us_sectors,signal
2016-04-01,2016-04-01,36.9,37.53,,long,XLB,us_sectors,signal
2016-04-05,2016-04-06,36.74,37.23,,long,XLB,us_sectors,signal
2016-04-11,2016-04-12,37.26,37.61,,long,XLB,us_sectors,signal
2016-04-22,2016-04-26,39.01,39.34,,long,XLB,us_sectors,signal
2016-05-06,2016-05-06,37.82,38.29,,long,XLB,us_sectors,signal
2016-05-10,2016-05-10,38.01,38.45,,long,XLB,us_sectors,signal
2016-05-12,2016-05-13,39.02,38.2396,38.2396,long,XLB,us_sectors,stop
2016-05-16,2016-05-16,38.2,38.77,,long,XLB,us_sectors,signal
2016-05-18,2016-05-19,38.35,38.11,,long,XLB,us_sectors,signal
2016-05-27,2016-06-01,39.1,38.99,,long,XLB,us_sectors,signal
2016-06-14,2016-06-16,39.04,39.18,,long,XLB,us_sectors,signal
2016-06-21,2016-06-23,39.6,40.11,,long,XLB,us_sectors,signal
2016-06-27,2016-06-27,38.07,37.3086,37.3086,long,XLB,us_sectors,stop
2016-06-28,2016-06-30,37.37,38.63,,long,XLB,us_sectors,signal
2016-07-06,2016-07-06,37.81,38.11,,long,XLB,us_sectors,signal
2016-08-10,2016-08-18,40.69,40.78,,long,XLB,us_sectors,signal
2016-08-25,2016-08-25,40.61,40.86,,long,XLB,us_sectors,signal
