entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-11,214.02,209.7396,209.7396,long,MDY,us_equity_broad,stop
2016-01-14,2016-01-15,205.72,204.32,,long,MDY,us_equity_broad,signal
2016-01-26,2016-01-26,203.84,207.49,,long,MDY,us_equity_broad,signal
2016-02-08,2016-02-11,203.89,199.8122,199.8122,long,MDY,us_equity_broad,stop
2016-02-24,2016-02-24,209.19,212.5,,long,MDY,us_equity_broad,signal
2016-03-01,2016-03-01,216.67,219.77,,long,MDY,us_equity_broad,signal
2016-03-09,2016-03-11,223.46,226.89,,long,MDY,us_equity_broad,signal
2016-03-24,2016-03-24,226.3,227.92,,long,MDY,us_equity_broad,signal
2016-04-05,2016-04-06,230.46,231.88,,long,MDY,us_equity_broad,signal
2016-04-12,2016-04-12,230.39,232.42,,long,MDY,us_equity_broad,signal
2016-04-15,2016-04-15,235.09,236.38,,long,MDY,us_equity_broad,signal
2016-04-22,2016-04-22,236.76,238.38,,long,MDY,us_equity_broad,signal
2016-04-29,2016-05-02,236.28,238.03,,long,MDY,us_equity_broad,signal
2016-05-12,2016-05-20,235.77,234.29,,long,MDY,us_equity_broad,signal
2016-06-14,2016-06-16,239.06,239.33,,long,MDY,us_equity_broad,signal
2016-06-21,2016-06-23,242.17,245.72,,long,MDY,us_equity_broad,signal
2016-07-15,2016-07-22,250.81,251.42,,long,MDY,us_equity_broad,signal
2016-08-17,2016-08-18,251.94,253.15,,long,MDY,us_equity_broad,signal
2016-09-09,2016-09-09,253.32,248.25359999999998,248.25359999999998,long,MDY,us_equity_broad,stop
2016-09-12,2016-09-12,246.81,250.88,,long,MDY,us_equity_broad,signal
2016-09-21,2016-09-21,248.29,250.86,,long,MDY,us_equity_broad,signal
2016-09-26,2016-09-28,250.46,252.92,,long,MDY,us_equity_broad,signal
2016-10-06,2016-10-06,249.93,251.0,,long,MDY,us_equity_broad,signal
2016-10-17,2016-10-21,247.22,248.19,,long,MDY,us_equity_broad,signal
2016-11-03,2016-11-07,240.85,245.5,,long,MDY,us_equity_broad,signal
2016-11-29,2016-12-05,265.11,267.39,,long,MDY,us_equity_broad,signal
2016-12-15,2016-12-19,271.71,273.27,,long,MDY,us_equity_broad,signal
2016-12-22,2017-01-04,273.62,276.41,,long,MDY,us_equity_broad,signal
2017-03-01,2017-03-08,285.09,279.3882,279.3882,long,MDY,us_equity_broad,stop
2017-03-09,2017-03-22,279.22,276.41,,long,MDY,us_equity_broad,signal
2017-04-06,2017-04-06,277.14,279.27,,long,MDY,us_equity_broad,signal
2017-04-13,2017-04-17,277.35,278.11,,long,MDY,us_equity_broad,signal
2017-05-01,2017-05-05,284.03,284.43,,long,MDY,us_equity_broad,signal
2017-05-18,2017-06-01,276.5,286.27,,long,MDY,us_equity_broad,signal
2017-06-06,2017-06-13,284.22,289.99,,long,MDY,us_equity_broad,signal
2017-06-21,2017-07-07,286.6,286.48,,long,MDY,us_equity_broad,signal
2017-07-27,2017-08-09,291.65,285.81699999999995,285.81699999999995,long,MDY,us_equity_broad,stop
2017-08-11,2017-08-22,279.78,280.35,,long,MDY,us_equity_broad,signal
2017-08-25,2017-08-30,280.03,282.01,,long,MDY,us_equity_broad,signal
2017-10-16,2017-10-19,299.53,300.05,,long,MDY,us_equity_broad,signal
2017-10-24,2017-10-27,300.85,302.54,,long,MDY,us_equity_broad,signal
2017-11-24,2017-11-28,306.95,309.81,,long,MDY,us_equity_broad,signal
2017-12-05,2017-12-22,312.58,314.23,,long,MDY,us_equity_broad,signal
2018-01-02,2018-01-02,315.13,316.73,,long,MDY,us_equity_broad,signal
2018-01-05,2018-01-08,318.86,321.05,,long,MDY,us_equity_broad,signal
2018-01-10,2018-01-11,319.87,323.64,,long,MDY,us_equity_broad,signal
2018-01-17,2018-01-19,323.12,326.63,,long,MDY,us_equity_broad,signal
2018-01-30,2018-02-02,324.38,317.8924,317.8924,long,MDY,us_equity_broad,stop
2018-02-05,2018-02-05,313.77,307.4946,307.4946,long,MDY,us_equity_broad,stop
2018-02-06,2018-02-06,298.83,307.87,,long,MDY,us_equity_broad,signal
2018-02-09,2018-02-13,300.2,304.51,,long,MDY,us_equity_broad,signal
2018-02-22,2018-02-23,312.27,314.64,,long,MDY,us_equity_broad,signal
2018-02-28,2018-03-02,313.06,310.45,,long,MDY,us_equity_broad,signal
2018-03-23,2018-03-26,310.23,310.95,,long,MDY,us_equity_broad,signal
2018-04-10,2018-05-01,310.61,311.14,,long,MDY,us_equity_broad,signal
2018-05-03,2018-05-08,309.4,317.08,,long,MDY,us_equity_broad,signal
2018-05-21,2018-05-21,323.57,325.38,,long,MDY,us_equity_broad,signal
2018-05-23,2018-05-23,321.91,323.38,,long,MDY,us_equity_broad,signal
2018-06-01,2018-06-04,324.88,326.58,,long,MDY,us_equity_broad,signal
2018-06-14,2018-06-14,331.35,331.3,,long,MDY,us_equity_broad,signal
2018-06-25,2018-06-27,329.37,322.7826,322.7826,long,MDY,us_equity_broad,stop
2018-06-28,2018-07-02,322.21,324.2,,long,MDY,us_equity_broad,signal
2018-07-12,2018-07-18,332.24,332.41,,long,MDY,us_equity_broad,signal
2018-07-23,2018-07-25,332.07,330.45,,long,MDY,us_equity_broad,signal
2018-07-31,2018-08-02,327.46,331.39,,long,MDY,us_equity_broad,signal
2018-08-08,2018-08-17,334.47,334.39,,long,MDY,us_equity_broad,signal
2018-09-18,2018-09-20,338.33,340.63,,long,MDY,us_equity_broad,signal
2018-09-24,2018-10-02,339.39,332.6022,332.6022,long,MDY,us_equity_broad,stop
2018-10-10,2018-10-10,325.49,318.9802,318.9802,long,MDY,us_equity_broad,stop
2018-10-11,2018-10-16,315.77,319.64,,long,MDY,us_equity_broad,signal
2018-10-23,2018-10-24,306.39,300.2622,300.2622,long,MDY,us_equity_broad,stop
2018-10-25,2018-10-30,299.57,303.1,,long,MDY,us_equity_broad,signal
2018-11-01,2018-11-01,305.31,310.16,,long,MDY,us_equity_broad,signal
2018-11-13,2018-11-15,309.6,310.93,,long,MDY,us_equity_broad,signal
2018-12-06,2018-12-06,300.36,303.54,,long,MDY,us_equity_broad,signal
2018-12-10,2018-12-14,297.26,291.3148,291.3148,long,MDY,us_equity_broad,stop
2018-12-24,2018-12-24,267.79,262.43420000000003,262.43420000000003,long,MDY,us_equity_broad,stop
2018-12-26,2018-12-26,263.23,274.08,,long,MDY,us_equity_broad,signal
2019-02-27,2019-03-07,320.25,313.84499999999997,313.84499999999997,long,MDY,us_equity_broad,stop
2019-03-25,2019-03-28,310.99,317.26,,long,MDY,us_equity_broad,signal
2019-05-02,2019-05-03,326.72,332.87,,long,MDY,us_equity_broad,signal
2019-05-09,2019-05-09,322.06,323.78,,long,MDY,us_equity_broad,signal
2019-05-20,2019-05-29,315.44,309.1312,309.1312,long,MDY,us_equity_broad,stop
2019-06-17,2019-06-27,320.26,323.86,,long,MDY,us_equity_broad,signal
2019-07-18,2019-07-23,326.26,329.84,,long,MDY,us_equity_broad,signal
2019-07-26,2019-07-26,331.88,334.46,,long,MDY,us_equity_broad,signal
2019-08-15,2019-08-16,311.33,316.27,,long,MDY,us_equity_broad,signal
2019-08-21,2019-08-23,319.23,312.84540000000004,312.84540000000004,long,MDY,us_equity_broad,stop
2019-08-26,2019-08-26,312.58,312.84,,long,MDY,us_equity_broad,signal
2019-08-28,2019-09-04,308.44,317.61,,long,MDY,us_equity_broad,signal
2019-09-16,2019-09-25,330.77,329.33,,long,MDY,us_equity_broad,signal
2019-10-02,2019-10-03,319.38,318.93,,long,MDY,us_equity_broad,signal
2019-10-09,2019-11-01,317.2,335.74,,long,MDY,us_equity_broad,signal
2019-11-22,2019-11-25,336.62,340.63,,long,MDY,us_equity_broad,signal
2019-12-02,2019-12-03,341.2,336.43,,long,MDY,us_equity_broad,signal
2019-12-10,2019-12-17,341.28,346.92,,long,MDY,us_equity_broad,signal
2020-01-30,2020-01-30,345.19,347.9,,long,MDY,us_equity_broad,signal
2020-02-03,2020-02-10,342.66,350.23,,long,MDY,us_equity_broad,signal
