entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket,exit_reason
2016-01-08,2016-01-08,19.0,18.62,18.62,long,XLF,us_sectors,stop
2016-01-11,2016-01-13,18.64,18.2672,18.2672,long,XLF,us_sectors,stop
2016-01-14,2016-01-20,18.29,17.9242,17.9242,long,XLF,us_sectors,stop
2016-01-22,2016-01-26,17.76,17.78,,long,XLF,us_sectors,signal
2016-02-03,2016-02-03,17.74,17.66,,long,XLF,us_sectors,signal
2016-02-08,2016-02-11,17.32,16.9736,16.9736,long,XLF,us_sectors,stop
2016-02-24,2016-02-24,17.31,17.52,,long,XLF,us_sectors,signal
2016-03-01,2016-03-01,17.82,18.29,,long,XLF,us_sectors,signal
2016-03-09,2016-03-11,18.45,18.87,,long,XLF,us_sectors,signal
2016-03-24,2016-03-24,18.67,18.72,,long,XLF,us_sectors,signal
2016-03-31,2016-04-01,18.87,19.04,,long,XLF,us_sectors,signal
2016-04-05,2016-04-06,18.77,18.78,,long,XLF,us_sectors,signal
2016-04-11,2016-04-12,18.58,18.81,,long,XLF,us_sectors,signal
2016-04-18,2016-04-18,19.13,19.35,,long,XLF,us_sectors,signal
2016-04-22,2016-04-22,19.59,19.76,,long,XLF,us_sectors,signal
2016-05-12,2016-05-18,19.49,19.52,,long,XLF,us_sectors,signal
2016-05-27,2016-05-27,19.87,19.97,,long,XLF,us_sectors,signal
2016-06-08,2016-06-13,19.76,19.364800000000002,19.364800000000002,long,XLF,us_sectors,stop
2016-06-14,2016-06-16,19.22,19.09,,long,XLF,us_sectors,signal
2016-06-21,2016-06-23,19.25,19.68,,long,XLF,us_sectors,signal
2016-06-27,2016-06-28,18.34,18.55,,long,XLF,us_sectors,signal
2016-07-05,2016-07-06,18.99,18.94,,long,XLF,us_sectors,signal
2016-07-15,2016-07-19,19.93,19.91,,long,XLF,us_sectors,signal
2016-07-22,2016-07-22,19.87,19.97,,long,XLF,us_sectors,signal
2016-08-02,2016-08-03,19.84,19.93,,long,XLF,us_sectors,signal
2016-08-11,2016-08-15,20.18,20.26,,long,XLF,us_sectors,signal
2016-08-24,2016-08-30,20.28,20.7,,long,XLF,us_sectors,signal
2016-09-12,2016-09-15,20.18,20.22,,long,XLF,us_sectors,signal
2016-09-21,2016-09-21,16.45,16.48,,long,XLF,us_sectors,signal
2016-09-26,2016-09-27,16.32,16.29,,long,XLF,us_sectors,signal
2016-09-30,2016-10-05,16.22,16.61,,long,XLF,us_sectors,signal
2016-10-11,2016-10-13,16.66,16.38,,long,XLF,us_sectors,signal
2016-10-25,2016-10-26,16.74,16.79,,long,XLF,us_sectors,signal
2016-11-01,2016-11-07,16.79,16.93,,long,XLF,us_sectors,signal
2016-11-29,2016-12-01,18.81,19.41,,long,XLF,us_sectors,signal
2016-12-13,2016-12-20,19.98,20.14,,long,XLF,us_sectors,signal
