entry_time,exit_time,position,instrument,entry_price,exit_price,exit_reason,risk,shares,gross_pnl,fees,net_pnl,equity_before,equity
2024-09-30,2024-12-02,long,soybeans,1057.0,985.25,rebalance,52.85,21,-1506.75,4.44,-1511.19,229490.53,227979.34
2024-09-02,2024-12-31,long,wheat,532.75,551.5,rebalance,26.6375,42,787.5,4.48,783.02,227979.34,228762.36
2024-12-02,2024-12-31,long,gold,2634.8999,2629.2,rebalance,131.745,8,-45.6,4.22,-49.82,228762.36,228712.55
2024-12-31,2025-01-31,long,soybeans,998.25,1042.0,rebalance,49.9125,22,962.5,4.39,958.11,228712.55,229670.66
2024-12-02,2025-02-28,long,oil,68.35,69.97,rebalance,3.4175,336,544.32,4.59,539.73,229670.66,230210.38
2024-12-31,2025-02-28,long,corn,458.5,453.5,rebalance,22.925,50,-250.0,4.59,-254.59,230210.38,229955.8
2025-01-31,2025-04-30,long,wheat,559.5,513.0,rebalance,27.975,41,-1906.5,4.59,-1911.09,229955.8,228044.71
2025-02-28,2025-04-30,long,soybeans,1011.5,1034.75,rebalance,50.575,22,511.5,4.45,507.05,228044.71,228551.76
2025-04-30,2025-05-12,long,oil,59.55,63.32,end_of_data,2.9775,388,1462.76,4.62,1458.14,231612.82,233070.96
2025-02-28,2025-05-12,long,gold,2836.8,3220.0,end_of_data,141.84,8,3065.6,4.54,3061.06,228551.76,231612.82
2025-04-30,2025-05-12,long,corn,467.25,440.25,end_of_data,23.3625,49,-1323.0,4.58,-1327.58,233070.96,231743.38
