date,EMA,IMOM,ORB_composite,VWAP_composite,intraday_composite,overnight_composite,Bucket_A,Bucket_B,Portfolio,IBS_v2,IBS_v1,TFT,Quiver,ON_SPY,ON_QQQ,ON_IWM,ON_MDY,ON_EEM,ON_EWZ,ON_INDA,ON_EWW
2016-02-10,-0.01188144454303075,-0.008347917829764517,-0.0008573253715783805,-0.003289539530357599,-0.006094056818682812,-0.007231099138915828,-0.013325155957598641,0.0003610551821613961,-0.0064820503877186225,0.001520642134987371,-7.642140634178674e-05,0.0,0.0,-0.008396564854679323,-0.010922124424480928,-0.010125675048077154,0.0,-0.015893906729532836,0.0,0.0,-0.012510522054556383
2016-02-11,-0.010534413800428188,0.0,-0.0010625342684396448,-0.017301014970887985,-0.007224490759938954,0.0013327215655664637,-0.00589176919437249,-0.0010594468177948235,-0.003475608006083657,7.250149541659923e-05,-0.004310288766595893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01066177252453171,0.0,0.0
2016-02-12,-0.004811110511785954,0.0,-0.0010240033902037353,0.003011917900880512,-0.0007057990002772945,0.0,-0.0007057990002772945,0.007404415654530927,0.003349308327126816,0.009458093421386815,0.018221849964367598,0.0,0.0019377192323692949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,0.0012194411605337407,0.0,-0.0007103693932283642,0.0003448400033834176,0.00021347794267219852,0.0,0.00021347794267219852,7.929947540047388e-05,0.00014638870903633622,9.083975270862688e-05,0.0,0.0,0.00022635814889326866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-17,0.015283704394021935,0.0012840068952895134,-0.0009750366486251938,0.0029973338712491193,0.0046475021279838435,0.0,0.0046475021279838435,0.00014057370115860834,0.002394037914571226,0.0005622948046344334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,0.0027135608755504137,0.0,0.0029828276929946274,-0.0030369983481447482,0.0006648475551000732,-0.002186774681219042,-0.0015219271261189687,0.001151159507083943,-0.00018538380951751282,0.004238069113379872,0.0,0.0,0.0003665689149559004,0.0040099889725231375,0.004239702657701239,-0.0010581285795908668,0.0,-0.006202240213815657,-0.0094596063356166,0.0,-0.009023913950953588
2016-02-19,-0.012873131394830595,0.0,-0.0009308337536232761,-0.0049472847077946525,-0.00468781246406213,0.0,-0.00468781246406213,0.0008184241650450175,-0.0019346941495085564,0.0009586247424073768,0.002315071917772693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.007067378075692687,-0.001199180484290685,0.0035492835038980117,-0.007223618615969207,0.0005484656198327018,0.0,0.0005484656198327018,0.002509296168838382,0.0015288808943355419,0.00899394889877958,0.005354361894703841,0.0,-0.004311126118129893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,0.006135032973239918,-0.0035717975289446535,-0.0008829964058738593,0.0024917606552112836,0.0010429999234081722,-0.00463104472535629,-0.0035880448019481176,-0.00014988990755807063,-0.0018689673547530941,-0.0014176352048330676,0.0,0.0,0.0008180755746007851,-0.00021233368813822207,-0.0008819750879063282,-0.002418978950961548,0.0,-0.00543548350643952,-0.01739645438016535,-0.01070313218923935,0.0
2016-02-24,0.002523198430106399,-0.0012892681509147907,-0.0006506789368134388,0.012913710823108993,0.0033742405413717904,0.0,0.0033742405413717904,0.007360635862706744,0.005367438202039267,0.01072315608214347,0.0181061033227361,0.0,0.0006132840459474043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,0.006831110371883664,0.0,-0.0008759435716081029,0.004015939440294991,0.0024927765601426384,0.0017582336929460596,0.004251010253088698,-0.000285553689887974,0.001982728281600362,0.0003938021896008337,0.0,0.0,-0.0015360169491527298,0.0,0.0,0.0,0.0,0.0,0.014065869543568477,0.0,0.0
2016-02-26,-0.0022283603116812767,0.0,-0.0008422298306901924,0.0057558282001825,0.0006713095144527578,0.009008033492462098,0.009679343006914856,-0.00018591560328129475,0.0047467137018167805,-0.000743662413125179,0.0,0.0,0.0,-0.004732853205476117,-0.00924201788107204,0.0,0.0,0.0008006414369254866,0.007514680436607746,0.04198394230406044,0.035739874848651265
2016-02-29,-0.0013380310421334807,0.0,-0.00043282547270325394,-0.0018974434510650173,-0.0009170749914754379,0.005653361300254428,0.00473628630877899,-0.0005475408146218552,0.0020943727470785676,-5.894300819220266e-05,-0.00298416142676583,0.0,0.0008529411764706119,0.006901928550583358,0.007248721751054843,0.008092061481976165,0.0,0.0,0.02298417861842106,0.0,0.0
2016-03-01,0.020582689632277162,0.009155076879371338,-0.0004055108926357039,0.005149892501264297,0.008620537030069274,0.0,0.008620537030069274,0.01349958102089921,0.011060059025484242,0.01884358102656769,0.019893792656191955,0.00047975501871411197,0.01478119538212308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,0.0018987419767388936,0.0,-0.0008119884971487709,0.008303803195985227,0.002347639168893837,0.0,0.002347639168893837,0.0008185309550350905,0.0015830850619644639,0.0018134009552523978,0.0,0.0,0.0014607228648879644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,-0.006392964944616053,0.0,-0.00040571377500945677,-0.004178531715429312,-0.002744302608763706,0.0,-0.002744302608763706,0.005208115398502078,0.001231906394869186,0.002395004907837839,0.0,0.0,0.018437456686170473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,-0.003818464607724059,-0.003424045438578993,-0.0007768371138808424,0.0001574367350906103,-0.0019654776062733212,-0.0019526633638211333,-0.003918140970094455,0.00015565733680539262,-0.0018812418166445312,-0.0002956487826242249,0.0,0.0,0.0009182781298457954,0.0,0.0,0.0,0.0,0.0,-0.015621306910569066,0.0,0.0
2016-03-07,-0.004855840295084901,0.0,-0.0007689038505796683,-0.0010936033061082484,-0.0016795868629432044,0.0,-0.0016795868629432044,-0.0030669920462920164,-0.0023732894546176103,0.0021782540324584154,0.0,0.0,-0.014446222217626481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-08,-0.0017722354729521328,0.0,-0.0007665328127235785,-0.008414128783804375,-0.0027382242673700216,0.0015528661860005066,-0.001185358081369515,-0.0009777764204112194,-0.0010815672508903672,-0.0021175707494236473,0.0,0.0,-0.0017935349322212302,0.0,0.0042239070857974514,0.005448239377014108,0.0027850713773542868,-3.4288352161793156e-05,0.0,0.0,0.0
2016-03-09,-0.0017741126326882295,0.0,-0.0007435641680822261,-0.0004973720859168806,-0.000753762221671834,-0.000497601872536127,-0.001251364094207961,0.0005035577209222541,-0.0003739031866428534,0.000648435169965822,0.0013657957137231946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003980814980289016,0.0,0.0
2016-03-10,-0.007482149419497652,-0.012018770121554279,-0.0007485040690376662,0.0074859771487755244,-0.003190861615328518,0.004023256059681818,0.0008323944443533,0.000685257644097631,0.0007588260442254655,0.0020423226405930084,-0.0024140786901368783,0.0,0.003112786625934394,0.0,0.00936522236217252,0.0061210895867056525,0.008372663278837456,0.0,0.0,0.0,0.008327073249738914
2016-03-11,0.008312556980223818,0.0023312820994967343,-0.0005236579013506715,0.0011944373801932029,0.002828654639640771,0.0,0.002828654639640771,0.004460525825049716,0.0036445902323452434,0.008178499329364541,0.012390135035346805,0.0,-0.002726531064512483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.005098814306692789,0.0,0.0011307341688847616,0.0,0.0015573871188943877,-0.0005901356187290735,0.0009672515001653142,-0.0009622760722318713,2.487713966721483e-06,-0.0034256389458017233,-0.0004234653431257618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004721084949832588,0.0,0.0
2016-03-15,-0.0036695450691089926,0.0,-0.0003531807973976934,-0.0012278642652736593,-0.0013126475329450864,-0.0022672464661464276,-0.003579893999091514,2.460582729013616e-06,-0.0017887167081812503,-0.00153750803364483,-0.0005391842170805461,0.0,0.0020865345816414305,0.0,0.0,-0.0036834378721117833,0.0,0.0,-0.012053371024735027,0.0,-0.0024011628323246104
2016-03-16,0.011270173446106702,0.004287219301606582,0.0030924425111239127,0.00786162335037588,0.0066278646523032685,0.0,0.0066278646523032685,0.002975026144167836,0.004801445398235552,0.006023679450648967,0.005876425126022378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-17,-0.0005175073303322897,0.0020685074866713116,-0.00047670180555892117,0.0085753531139241,0.0024124128661760502,0.0,0.0024124128661760502,0.0017935198601240487,0.0021029663631500495,8.680972579555579e-05,0.007247331531678558,0.0,-0.00016006181697791888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,-0.005407577872860947,0.0,-0.00046221495413290015,0.005663636076032708,-5.1539187740284875e-05,-0.002580919988822608,-0.002632459176562893,0.0007319632425447642,-0.0009502479670090644,0.00034402679995459984,-0.0004183649504800879,0.0,0.003002191120704545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020647359910580865
2016-03-21,0.005634799196391649,0.0,-0.0006486190133616621,-0.004693610618493382,7.314239113415111e-05,0.0,7.314239113415111e-05,0.0001828931302546577,0.0001280177606944044,0.000255958824463276,0.0004756136965553548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,0.008245812133663932,0.0,0.0020061168959224496,0.0030683966388820316,0.0033300814171171034,0.0,0.0033300814171171034,-0.0005876423112646523,0.0013712195529262255,-0.00014600283408428005,-0.00017113953445313523,0.0,-0.002033426876521194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-23,0.001692025446748957,-0.00022461934295670005,-0.0006321650634887321,-0.002215843812635787,-0.00034515069308306556,-0.0028372081627006662,-0.003182358855783732,-0.0008181381267477195,-0.0020002484912657256,-0.003536450601214103,-0.0022061760079997716,0.0,0.0024700741022229966,0.0,-0.002341665105056845,-0.0016279959292414548,0.0,-0.004910130907727073,-0.013817873359579957,0.0,0.0
2016-03-24,-0.007370984188029284,0.0,-0.00032296711344011647,-0.005347796564036056,-0.0032604369663763637,0.0,-0.0032604369663763637,0.0016312649637275078,-0.0008145860013244279,0.0036179975005075082,0.002907062354402523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,-0.004718060366546983,0.0,-0.0004191572553056873,-0.0060016380583483575,-0.0027847139200502568,-0.00023003630784708406,-0.003014750227897341,7.462143538589094e-05,-0.001470064396255725,0.0002984857415435638,0.0,0.0,0.0,0.0,-0.0018402904627766725,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-29,0.00946001852628009,0.0049996091057684655,-0.0003215956242715867,0.009087945150455523,0.005806494289558123,0.0,0.005806494289558123,0.0012520428655759253,0.003529268577567024,0.005228656529451703,0.0,0.0,-0.00022048506714800187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-30,-0.0026274897837748057,-0.0027161023523206707,-0.0006047537864560804,0.00260138943266508,-0.0008367391224716192,-0.001957241227874218,-0.002793980350345837,0.0,-0.0013969901751729186,0.0,0.0,0.0,0.0,0.0,0.0,-0.003227613659341766,-0.006753139346609371,0.0,-0.005677176817042606,0.0,0.0
2016-03-31,-0.0019681726292982704,0.0,-0.00046864800819090835,0.005374688400068384,0.0007344669406448012,-0.005530843422243886,-0.004796376481599085,-0.00028601376246567556,-0.0025411951220323803,-0.0011440550498627022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014068644387755125,0.0,-0.030178102990195965
2016-04-01,0.0034011201047394746,0.001082046499033984,-0.00041893623930174445,0.00858513787085502,0.0031623420588316837,0.0,0.0031623420588316837,0.0006460994078521798,0.0019042207333419318,0.002008313983697496,0.004141196304848993,0.0,-0.00356511265713777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-04,-0.0020676423535528343,-5.1116916479188035e-05,-0.0004054345513306856,0.0036523929573251124,0.0002820497839906011,-0.0035282242087623095,-0.0032461744247717084,-0.0005429828930917646,-0.0018945786589317365,-0.0008258008966777197,0.0,0.0,-0.0013461306756893388,0.0,-0.0029765986639158637,-0.004374979306777216,0.0,-0.011600857388059604,-0.009273358311345792,0.0,0.0
2016-04-05,-0.0032951377739106613,0.0,-0.00040691522662398655,-0.005285854353512198,-0.0022469768385117114,0.0005217332391646984,-0.001725243599347013,-0.0009033576246837705,-0.0013143006120153917,-0.0021711412464554547,-0.0014422892522796271,0.0,0.0,0.0,-0.0005227207379635557,0.0003875960996977401,0.0,0.0,0.0,0.0,0.004308990551583403
2016-04-06,0.006280578754925381,0.00041118285839192303,-0.00047436825043153014,0.002994570498387361,0.002302990965318284,0.0,0.002302990965318284,0.004512602522097731,0.0034077967437080073,0.005747109961928176,0.012303300126462746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,0.0036523023374770425,0.0037296663522272677,-0.0006062007949302339,0.001200652405646152,0.001994105075105057,0.007591086416631032,0.00958519149173609,0.0002613743310761474,0.004923282911406118,0.0006460925157840691,0.0,0.0,0.0003994048085205204,0.007535848588092753,0.008985555914404753,0.009748328587951383,0.007912654442777445,0.014496975525812639,0.012049328274009286,0.0,0.0
2016-04-08,-0.005145380086189033,-0.000848939406792093,-0.0006067764068202752,0.0018010231894843853,-0.001200018177579254,0.00686274512228921,0.005662726944709956,0.0005450622294104202,0.003103894587060188,0.002774365712309379,0.0,0.0,-0.0005941167946676984,0.0,0.0043212676554929,0.005291128179446991,0.0,0.0,0.0,0.016273611158798218,0.02901595398457557
2016-04-11,-0.0006863397431696727,-0.004092653181718697,-0.0006072846899813541,0.0024528519213538047,-0.0007333564233789798,0.0008740376243240588,0.00014068120094507908,0.0006886997321947086,0.00041469046656989383,0.0017809956096179747,0.0,0.0,0.0009738033191608597,0.0015867030002307825,0.0017599367531564436,0.0036456612412052447,0.0,0.0,0.0,0.0,0.0
2016-04-12,-0.0009151642572745589,0.004635301320997209,-0.0006150495056609732,0.008227510586217734,0.002833149536069853,0.0,0.002833149536069853,0.0042997416759733564,0.003566445606021605,0.007225603037937844,0.008888674471128732,0.0,0.0010846891948268489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-13,0.004538601912693396,-0.0010091699102794394,-0.00042245474334571637,0.000650544340326964,0.0009393803998488012,0.0,0.0009393803998488012,0.0004165451967108602,0.0006779627982798307,0.0012293633141444715,0.0,0.0,0.0004368174726989693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-14,-0.0037210822958635426,-0.00027602858193109814,-0.0003039423116918775,-0.004854345605877219,-0.0022888496988409347,0.00021627021213904696,-0.0020725794867018877,-0.0003876543214849093,-0.0012301169040933985,-0.0015506172859396372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017301616971123757,0.0,0.0
2016-04-15,-0.006032766534946998,0.0,-0.00029890110969895317,0.0035535934635148037,-0.0006945185452827869,-0.0005514276317070826,-0.0012459461769898695,-0.00015488228223600742,-0.0007004142296129385,-0.0006195291289440297,0.0,0.0,0.0,0.0,-0.004411421053656661,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18,-0.0004563852804516655,0.004336496641659027,0.0024341862049683805,0.0037024449877756105,0.002504185638487838,0.0,0.002504185638487838,0.00048518808824049575,0.001494686863364167,0.001940752352961983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-19,0.0002181796954245918,-0.00032920511855105694,0.001396409098077996,0.0018870487899836919,0.0007931081162338056,-2.8098913255850122e-05,0.0007650092029779555,0.001479215001373435,0.0011221121021756952,0.00591686000549374,0.0,0.0,0.0,0.0,-0.00022479130604680098,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,-0.004831753294692875,0.0006172823638264102,-0.0005729232500422121,-0.001078979591021656,-0.0014665934429825833,0.0,-0.0014665934429825833,-0.00012090840485279308,-0.0007937509239176882,-0.00048363361941117233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,-0.002845076079058706,0.00018441644405919888,-0.0002924907077660836,-0.005699159426226563,-0.0021630774422480383,-0.00105791022271437,-0.0032209876649624083,-0.0005580935092630301,-0.0018895405871127192,-0.0022323740370521206,0.0,0.0,0.0,0.0010418352172201217,0.0,0.002599892313916108,0.0,-3.382808541430027e-05,-0.012071181227436889,0.0,0.0
2016-04-22,0.0012036107276098829,-0.0011200276477469906,-0.0005854559751473273,0.005130250345320886,0.0011570943625091128,-0.0005230057152042639,0.0006340886473048489,-5.659695746795812e-05,0.0002887458449184454,-0.00022638782987183248,0.0,0.0,0.0,0.0,-0.004184045721634111,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,-0.004410088353692609,-0.00016340312548890346,-0.0005756363520791711,0.0009494827810768713,-0.0010499112625459532,0.0014422284598294421,0.0003923171972834889,-0.0005115127537196618,-5.959777821808643e-05,-0.002046051014878647,0.0,0.0,0.0,0.0,0.0,0.0031871632891031787,0.0,-0.0025866843909556625,0.010937348780488021,0.0,0.0
2016-04-26,-0.002677878352773777,-0.0023441063340259305,-0.0005714619555392542,-4.3944064680723205e-05,-0.0014093476767549212,-9.139176273059713e-05,-0.0015007394394855184,0.0016495017543819435,7.438115744821255e-05,0.0056895210803471485,0.0,0.0,0.0009084859371806253,0.0,-0.000731134101844777,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,-0.001379991340914044,5.587129914941258e-06,-0.0005769765728067903,-0.0023357941335034327,-0.0010717937293273313,0.0,-0.0010717937293273313,-0.000126844126226211,-0.0005993189277767712,0.001626769836558628,0.0,0.0,-0.002134146341463472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,0.00834666360963321,0.0004010591988847789,-0.0005916629480382888,-0.0006350812336887168,0.0018802446566977458,-0.0028760285993985196,-0.0009957839427007739,0.0007693310741275772,-0.00011322643428659834,0.0020519837369672445,0.0,0.0,0.0010253405595430642,0.0,-0.0026479966764024754,-0.0033359902004012065,-0.017024241918384475,0.0,0.0,0.0,0.0
2016-04-29,0.006417244696148128,-0.0016350495556641809,-0.0005991754728921587,-0.002424683223714974,0.00043958411096920347,-0.0016142536745477748,-0.0011746695635785713,-0.0013681676939175935,-0.0012714186287480825,-0.00045845728130811114,-0.0037773557832390114,0.0,-0.0012368577111232515,0.0,0.0006844029372767846,0.0018935376720650154,0.0,0.0,-0.015491970005723998,0.0,0.0
2016-05-02,-0.001634621687183091,0.0010218211658608034,-0.0005997024554066366,-0.0005878475451275844,-0.00045008763046412714,-0.001745784082994778,-0.002195871713458905,0.0011130415209909539,-0.0005414150962339756,0.00045857823544914744,0.008718818369161108,0.0,-0.0047252305206464396,0.0,0.0,0.0,0.0,0.0,-0.013966272663958224,0.0,0.0
2016-05-03,-0.0020085903594317944,-0.0009617825642256328,-0.0005998584993018863,-0.0021809408294583,-0.0014377930631044034,-0.005278478797266409,-0.006716271860370812,-0.0009223946709145114,-0.003819333265642662,-0.0036895786836580458,0.0,0.0,0.0,0.0,-0.00267519318204934,-0.002173391812148706,0.0,-0.0022921917199849595,-0.01946663788706715,-0.0012995420741990227,-0.014320873702682091
2016-05-04,-0.0035872244460385394,0.0,-0.0005969314682768475,-0.005876890128350021,-0.0025152615106663516,0.00028209094119893696,-0.0022331705694674147,-0.0005161355100983533,-0.001374653039782884,-0.0015697152297773354,0.0,0.0,-0.000494826810616078,0.0,0.0,0.0,0.0,0.0022567275295914957,0.0,0.0,0.0
2016-05-05,-0.0034608613656159637,0.0,-0.0005858460312706167,0.005288311193476503,0.0003104009491474806,-0.0018283639678435687,-0.001517963018696088,0.00017277674792390285,-0.0006725931353860926,-5.906668059740827e-05,0.0,0.0,0.0007501736722930197,0.0,0.00027870991472300766,-0.0020977172285417955,0.0,-0.0011849047947833924,-0.01162299963414637,0.0,0.0
2016-05-06,-0.0030491396237140034,-0.00045002349086420423,-0.0005872073445474246,0.0006697631229618528,-0.0008541518340409449,0.0,-0.0008541518340409449,0.0018730122925891823,0.0005094302292741187,0.00409915672476191,0.0033928924455948195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-09,0.002252798526784172,-0.0032255368295106557,0.0006127895980087006,-0.003681862264149516,-0.0010104527422168247,0.0021538144287323036,0.0011433616865154789,-0.0013266086927242182,-9.162350310436967e-05,-0.005306434770896873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012363697404107254,0.004866818025751174,0.0,0.0
2016-05-10,0.009363412556164352,0.005039125496421937,-0.0005757638265006711,0.0009158787266634327,0.0036856632381872625,0.0,0.0036856632381872625,0.0011760760419085026,0.0024308696400478823,0.00470430416763401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-11,-0.0034273524719721227,-5.092230470049586e-05,0.003091548741783708,-0.006483457602936504,-0.0017175459094563536,0.002145606296497099,0.00042806038704074545,0.0001925593613966714,0.0003103098742187084,0.0007702374455866856,0.0,0.0,0.0,0.0016780779244425226,0.0014919208033268294,0.004188910011317937,0.0,0.0,0.009805941632889503,0.0,0.0
2016-05-12,0.007175656357886195,-0.0010146778207426044,-0.0002918747355127316,0.0013038377229320774,0.0017932353811407342,-0.002144692607161769,-0.0003514572260210347,-0.0024086155048234636,-0.0013800363654222492,-0.003507840889091063,-0.006126621130202792,0.0,0.0,0.0,-0.004101043444625252,-0.0038552870230584846,0.0,-0.009201210389610415,0.0,0.0,0.0
2016-05-13,-0.002271567912664696,0.0032576621569813113,-0.0005779589330553078,0.0006413369067813646,0.000262368054510668,0.0026227167057269046,0.0028850847602375725,-0.0027563207480186536,6.438200610945949e-05,-0.004724056166435897,-0.006301226825638717,0.0,0.0,0.0012913014750619567,0.0015034138375065176,0.002257069847209525,0.0013173928881557995,0.007352766174183456,-0.009752275288403278,0.013924157275803761,0.003087907436297499
2016-05-16,0.00450693972262961,0.005759574674535806,0.002956109906361193,-0.0030969702619639827,0.0025314135103906565,0.0,0.0025314135103906565,0.004685267181137931,0.0036083403457642937,0.007138515696772929,0.011602553027778795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-17,0.005219238428326722,0.0012108325657176344,-0.0005926551048903717,0.002701465321530816,0.0021347203026712003,-0.0022282248539590432,-9.350455128784296e-05,-0.004101875809460281,-0.002097690180374062,-0.003857754822166437,-0.012549748415674689,0.0,0.0,-0.0005446475437087539,-0.0003359593829806995,-0.003468372967903033,0.0,0.0,-0.01347681893707986,0.0,0.0
2016-05-18,-0.00605804476542382,-0.0006792889866434892,-0.0006031955712184992,-0.011015037739345479,-0.004588891765657822,-0.0021897143489787996,-0.006778606114636622,-0.0001740432961471472,-0.0034763247053918845,-0.004391116663284733,0.0030195720243961777,0.0,0.0006753714542999667,0.0,0.0,0.0,0.0,0.0,-0.00696504798488673,0.0,-0.010552666806943667
2016-05-19,-0.0005840655751949697,-0.002870024713423236,-0.0006014998690967813,-0.00945432111951322,-0.003377477819307052,0.000648534497135228,-0.002728943322171824,-0.0014564507518584069,-0.0020926970370151155,-0.00026348133420006636,-0.005562321673233561,0.0,0.0,0.0,0.005188275977081824,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,0.005502243572258481,-0.0019850374862401265,0.0016663260293679667,-0.008577118935812644,-0.0008483967051065809,0.0,-0.0008483967051065809,0.0031477667034882084,0.0011496849991908136,0.0032707549187438456,0.009320311895208988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,-0.0030180796682178768,0.0,-0.000585337037576017,0.0020537752712632695,-0.00038741035863265605,0.00012309800943297033,-0.0002643123491996857,0.0002890583532901836,1.2373002045248938e-05,-0.0008891711580223394,-0.0004307405316679169,0.0,0.0024761451028509907,0.0,0.0009847840754637627,0.0,0.0,0.0,0.0,0.0,0.0
