,0
2007-12-20,118504.1672588264
2007-12-21,121648.99454107197
2007-12-24,123624.57644007856
2007-12-26,124266.14974272675
2007-12-27,122752.9732499675
2007-12-28,123316.8396766215
2007-12-31,122723.82874932379
2008-01-02,121345.69540599125
2008-01-03,122829.20680764249
2008-01-04,118625.61686295329
2008-01-07,118074.1931484915
2008-01-08,116055.02712223404
2008-01-09,118201.83444826995
2008-01-10,118574.64137851977
2008-01-11,115676.90160282543
2008-01-14,118645.56999096883
2008-01-15,114964.81921445951
2008-01-16,111226.17791369904
2008-01-17,107023.00223897494
2008-01-18,107500.90854117619
2008-01-22,105721.89480669136
2008-01-23,103814.39324453365
2008-01-24,105173.02602379546
2008-01-25,103963.74394164518
2008-01-28,104648.24892118952
2008-01-29,104947.80935345138
2008-01-30,105131.1685094124
2008-01-31,106920.45602703419
2008-02-01,108308.75615749553
2008-02-04,107397.91431381388
2008-02-05,104026.90676801292
2008-02-06,101978.11833639439
2008-02-07,102439.91916958895
2008-02-08,104330.42542335685
2008-02-11,106185.71267933777
2008-02-12,106254.05815999414
2008-02-13,108200.23660236473
2008-02-14,107082.47718747587
2008-02-15,106081.71852373658
2008-02-19,106828.7989647511
2008-02-20,108050.404312352
2008-02-21,106386.1307468412
2008-02-22,106696.64414094368
2008-02-25,108337.6250727435
2008-02-26,108369.84260018183
2008-02-27,108539.15191398538
2008-02-28,110130.14856402841
2008-02-29,106698.07892774568
2008-03-03,107639.79396334128
2008-03-04,106842.97914636141
2008-03-05,108869.64460520288
2008-03-06,107201.77075052893
2008-03-07,105135.79148130973
2008-03-10,103138.15460643801
2008-03-11,107740.83846394322
2008-03-12,106542.93200070057
2008-03-13,107685.26276168317
2008-03-14,105759.55165362381
2008-03-17,103450.70245342287
2008-03-18,107416.62163683659
2008-03-19,102528.48880103575
2008-03-20,103132.44948483615
2008-03-24,105526.91440013862
2008-03-25,107729.03539530675
2008-03-26,109163.56274310566
2008-03-27,108051.13362051046
2008-03-28,108239.03018682197
2008-03-31,108860.99615963831
2008-04-01,110871.23389765002
2008-04-02,110807.89627115322
2008-04-03,112204.14219454465
2008-04-04,113482.64720545588
2008-04-07,113941.0922922948
2008-04-08,114474.32951950349
2008-04-09,114923.44642577588
2008-04-10,115297.55075341261
2008-04-11,113104.64652860002
2008-04-14,114345.50155663685
2008-04-15,114817.65911442497
2008-04-16,118477.30359419127
2008-04-17,117696.74394956851
2008-04-18,120092.7703237306
2008-04-21,120966.35058050045
2008-04-22,120407.47250869186
2008-04-23,119889.38526076045
2008-04-24,118679.95467366406
2008-04-25,120409.66254062335
2008-04-28,120066.80488357753
2008-04-29,118268.75461481519
2008-04-30,118926.25769611595
2008-05-01,118129.86406231804
2008-05-02,119370.14914722892
2008-05-05,120560.69759050057
2008-05-06,122846.14855728255
2008-05-07,120641.42850948205
2008-05-08,122603.31636906332
2008-05-09,121851.76754883298
2008-05-12,122707.20364713595
2008-05-13,124062.4858421322
2008-05-14,122712.97646133282
2008-05-15,124580.63418237398
2008-05-16,126294.25751245809
2008-05-19,126418.66433385987
2008-05-20,127583.92011632989
2008-05-21,125527.7533429754
2008-05-22,125565.44464557247
2008-05-23,124523.76154771974
2008-05-27,124233.45969734834
2008-05-28,125681.71979527605
2008-05-29,124278.39888224192
2008-05-30,125142.96071603967
2008-06-02,125087.28146289947
2008-06-03,123670.4510381253
2008-06-04,122353.10625894595
2008-06-05,126912.50747292607
2008-06-06,125180.83766871042
2008-06-09,127243.90940151422
2008-06-10,125449.08389583763
2008-06-11,124669.07917968517
2008-06-12,122521.80895176392
2008-06-13,123790.36577593163
2008-06-16,124629.14053924501
2008-06-17,126301.25219295292
2008-06-18,126074.10829919792
2008-06-19,124925.89780417507
2008-06-20,123614.88079502092
2008-06-23,126130.02230806145
2008-06-24,123933.05710775107
2008-06-25,123966.62155911195
2008-06-26,121448.80510694635
2008-06-27,122960.34831557787
2008-06-30,123863.0448589838
2008-07-01,124795.59282305994
2008-07-02,120273.9959610154
2008-07-03,120034.37474375247
2008-07-07,118637.03982426527
2008-07-08,118241.49186395762
2008-07-09,115919.63569178277
2008-07-10,118782.25631433915
2008-07-11,117672.32166078023
2008-07-14,118467.14506338847
2008-07-15,114486.8033520368
2008-07-16,113212.63456803822
2008-07-17,111545.06945351667
2008-07-18,111076.5770898488
2008-07-21,113509.01715995085
2008-07-22,111185.08248341053
2008-07-23,108541.95674389364
2008-07-24,107362.05975730506
2008-07-25,109017.83140026745
2008-07-28,107736.15998630415
2008-07-29,108411.94651292847
2008-07-30,113380.69755301063
2008-07-31,110586.60716899834
2008-08-01,109607.34770547453
2008-08-04,105140.06376850914
2008-08-05,106273.18677388338
2008-08-06,109161.98936020228
2008-08-07,107822.21323136924
2008-08-08,108254.89325056534
2008-08-11,107938.25514706218
2008-08-12,108116.43849143988
2008-08-13,111480.32008325931
2008-08-14,110867.71616240877
2008-08-15,108806.03961230164
2008-08-18,107921.4485196287
2008-08-19,109517.3085716788
2008-08-20,112789.8071521946
2008-08-21,114255.60294168313
2008-08-22,113229.31100068032
2008-08-25,111191.89458285828
2008-08-26,112704.17606076479
2008-08-27,114016.75776155078
2008-08-28,113229.37981806562
2008-08-29,111784.96788382686
2008-09-02,108714.28370857656
2008-09-03,107943.61213883835
2008-09-04,105873.72444549565
2008-09-05,106405.94023507259
2008-09-08,106244.52715626467
2008-09-09,101237.99144560072
2008-09-10,103822.2133122559
2008-09-11,106554.41579097051
2008-09-12,107932.83628055864
2008-09-15,103173.32317421315
2008-09-16,105615.86564071277
2008-09-17,102141.0040563767
2008-09-18,105226.77103788061
2008-09-19,108874.83575209214
2008-09-22,106703.39806141323
2008-09-23,104582.43981828468
2008-09-24,104471.56863580424
2008-09-25,105411.2965934748
2008-09-26,104789.37425335275
2008-09-29,95982.27988873946
2008-09-30,100313.12808188051
2008-10-01,98389.74480724733
2008-10-02,91601.09654790559
2008-10-03,91931.07572840576
2008-10-06,87822.11309310542
2008-10-07,82479.20481435121
2008-10-08,83235.78213633646
2008-10-09,77389.8366296052
2008-10-10,75142.9219176125
2008-10-13,85277.93447763866
2008-10-14,84380.453896941
2008-10-15,74225.58968699301
2008-10-16,79479.81003140226
2008-10-17,79921.28447153179
2008-10-20,85773.7155634825
2008-10-21,83565.22268177276
2008-10-22,78332.61417117514
2008-10-23,79557.16324327589
2008-10-24,76864.35200818465
2008-10-27,73040.62264090382
2008-10-28,80760.08013200285
2008-10-29,82803.07758838059
2008-10-30,85574.55448414476
2008-10-31,87005.61090072282
2008-11-03,85227.85317901385
2008-11-04,89202.935990753
2008-11-05,85315.93221105415
2008-11-06,81501.28319263998
2008-11-07,83866.56786790288
2008-11-10,84644.82217929295
2008-11-11,82722.27974889254
2008-11-12,78162.03257811598
2008-11-13,83357.55736459464
2008-11-14,79672.98466632354
2008-11-17,78323.38164866458
2008-11-18,78955.86579378563
2008-11-19,74871.47279910704
2008-11-20,69427.52302696506
2008-11-21,74336.16591447958
2008-11-24,77284.43965360991
2008-11-25,79091.02400312468
2008-11-26,82809.55393966073
2008-11-28,81927.95193014493
2008-12-01,74938.99880972253
2008-12-02,77994.87767467383
2008-12-03,80400.72915680017
2008-12-04,79777.24089872382
2008-12-05,84001.90032315314
2008-12-08,85321.62104809089
2008-12-09,82709.44324555421
2008-12-10,82584.10051269084
2008-12-11,79815.09595559521
2008-12-12,80570.99793191219
2008-12-15,79814.28374705507
2008-12-16,84169.6336193277
2008-12-17,83706.69574590682
2008-12-18,82917.39991505668
2008-12-19,82949.96108373515
2008-12-22,81905.13233665662
2008-12-23,80964.36034032636
2008-12-24,81462.20086221634
2008-12-26,81639.09087500257
2008-12-29,81178.02112603895
2008-12-30,82687.95140374286
2008-12-31,84279.75281209248
2009-01-02,85690.333118775
2009-01-05,83888.27315679284
2009-01-06,83123.80099005412
2009-01-07,81395.44078500102
2009-01-08,79551.1481308916
2009-01-09,78823.45539407694
2009-01-12,77547.8471614018
2009-01-13,78370.24014353749
2009-01-14,76309.0517907386
2009-01-15,74896.62436840516
2009-01-16,74628.07009667731
2009-01-20,69845.53224514135
2009-01-21,71853.29665453295
2009-01-22,70691.70344976969
2009-01-23,70508.70170215386
2009-01-26,70239.51529407605
2009-01-27,71462.24155015779
2009-01-28,75708.22439203052
2009-01-29,73246.42188992606
2009-01-30,72607.59438104216
2009-02-02,72806.87828723741
2009-02-03,72895.971456566
2009-02-04,71625.52015804723
2009-02-05,72365.90251349556
2009-02-06,75402.05282189975
2009-02-09,75440.526368196
2009-02-10,71196.26249213834
2009-02-11,72414.0208570312
2009-02-12,71839.96414932364
2009-02-13,69857.69190677979
2009-02-17,67805.7312295417
2009-02-18,68214.47792506377
2009-02-19,67249.02254762221
2009-02-20,66172.4222323933
2009-02-23,65259.97351845018
2009-02-24,68657.52316864599
2009-02-25,68236.87806477568
2009-02-26,68097.57081924635
2009-02-27,65888.20442379788
2009-03-02,63997.10883070454
2009-03-03,63736.28127150963
2009-03-04,65221.709804156024
2009-03-05,63632.788650799266
2009-03-06,64313.21829144909
2009-03-09,63733.801387187326
2009-03-10,65552.30625855307
2009-03-11,64736.71206241108
2009-03-12,66526.09184192053
2009-03-13,67850.30196394045
2009-03-16,67577.63602179663
2009-03-17,68598.45940314562
2009-03-18,68560.79392358204
2009-03-19,67601.13438909005
2009-03-20,68031.60219533773
2009-03-23,70151.09788520602
2009-03-24,69115.2964588327
2009-03-25,69483.04560563929
2009-03-26,69904.1452354137
2009-03-27,69567.45523009323
2009-03-30,69719.0324147314
2009-03-31,70221.03805936682
2009-04-01,70341.06398128168
2009-04-02,70069.37178642607
2009-04-03,69477.88470515913
2009-04-06,69656.07497364421
2009-04-07,68883.46540851313
2009-04-08,69435.17674471634
2009-04-09,69282.8508920796
2009-04-13,68992.18335546744
2009-04-14,68644.25775243471
2009-04-15,68933.24188215764
2009-04-16,69598.37317488118
2009-04-17,70087.0987018928
2009-04-20,69277.00923418898
2009-04-21,69246.84674185686
2009-04-22,68498.29684794044
2009-04-23,68814.09310015167
2009-04-24,68416.89227680552
2009-04-27,69148.79312569712
2009-04-28,68963.64773236621
2009-04-29,68955.41848369542
2009-04-30,69033.73534536376
2009-05-01,69179.0534828852
2009-05-04,70224.7281980854
2009-05-05,70507.30764982835
2009-05-06,70233.3879225287
2009-05-07,71020.53350711183
2009-05-08,71052.68266791015
2009-05-11,70757.05496857528
2009-05-12,71402.12926045
2009-05-13,71113.74104155935
2009-05-14,71030.74020443106
2009-05-15,70549.53408362008
2009-05-18,71147.45960467814
2009-05-19,70911.05377943386
2009-05-20,70548.77200174876
2009-05-21,70153.21795658904
2009-05-22,70121.2680494801
2009-05-26,71021.55983754215
2009-05-27,69779.9005856398
2009-05-28,70299.92571527458
2009-05-29,71215.65892099279
2009-06-01,72922.95467694676
2009-06-02,72918.8860379738
2009-06-03,72931.96762811886
2009-06-04,73160.5399494049
2009-06-05,72958.6676460044
2009-06-08,72916.08298599628
2009-06-09,73272.40010751074
2009-06-10,72882.81144076487
2009-06-11,72301.24808413499
2009-06-12,72379.921650589
2009-06-15,70640.85474566631
2009-06-16,69879.04831924537
2009-06-17,70769.94616591193
2009-06-18,70740.5590827009
2009-06-19,71007.23636966439
2009-06-22,70215.90345851083
2009-06-23,69929.6917700698
2009-06-24,70444.69781492451
2009-06-25,72090.50249916794
2009-06-26,71948.60054628942
2009-06-29,72276.55918287682
2009-06-30,71660.47371975539
2009-07-01,71674.47410775415
2009-07-02,70082.77726450181
2009-07-06,70289.62075033212
2009-07-07,69432.84064786498
2009-07-08,70011.14846545501
2009-07-09,69684.11516486829
2009-07-10,69309.10661208419
2009-07-13,70345.5168878766
2009-07-14,71048.94019638203
2009-07-15,72364.11829444273
2009-07-16,72818.19947143215
2009-07-17,73010.80260463354
2009-07-20,73647.92183965491
2009-07-21,73968.16807311459
2009-07-22,74262.89275817192
2009-07-23,74767.0457111421
2009-07-24,74672.39411178225
2009-07-27,74154.56401626128
2009-07-28,74025.28927193883
2009-07-29,74244.316122221
2009-07-30,75001.51030383173
2009-07-31,75048.8631037912
2009-08-03,75618.90433019598
2009-08-04,75443.93160534152
2009-08-05,74689.62704252523
2009-08-06,74606.75354901124
2009-08-07,75518.42190150886
2009-08-10,75300.34099949984
2009-08-11,75208.00625628035
2009-08-12,76194.39840554098
2009-08-13,77177.25981010578
2009-08-14,76537.56743130463
2009-08-17,74988.77782102845
2009-08-18,75203.27594635522
2009-08-19,75833.34769878263
2009-08-20,76355.3410307453
2009-08-21,77038.96024031061
2009-08-24,76798.36569152809
2009-08-25,76976.81733409748
2009-08-26,77390.9067614828
2009-08-27,77109.47147263263
2009-08-28,76970.27582398402
2009-08-31,76221.30793171433
2009-09-01,74678.65858679762
2009-09-02,73929.58539725094
2009-09-03,74843.31599005689
2009-09-04,75730.61276604986
2009-09-08,76023.9781083501
2009-09-09,76571.90065505636
2009-09-10,77514.56581684889
2009-09-11,77432.16155309863
2009-09-14,77742.09375607941
2009-09-15,77640.3976912433
2009-09-16,77936.41567269272
2009-09-17,77138.04987672436
2009-09-18,77558.63531112412
2009-09-21,77057.02131518425
2009-09-22,77438.80935959863
2009-09-23,77506.75585029143
2009-09-24,76830.9235217231
2009-09-25,76338.5485647855
2009-09-28,77963.17968409734
2009-09-29,78082.45995464119
2009-09-30,78241.6767130809
2009-10-01,76434.25357470546
2009-10-02,75973.24373732152
2009-10-05,77106.78921959543
2009-10-06,78091.61905875496
2009-10-07,78126.15127462431
2009-10-08,78681.37383845475
2009-10-09,79247.30653261064
2009-10-12,79972.13900430565
2009-10-13,79747.18828408283
2009-10-14,80753.78850980387
2009-10-15,80844.47871449527
2009-10-16,80304.39977823429
2009-10-19,81318.90524269592
2009-10-20,80896.91897226688
2009-10-21,80356.36165618626
2009-10-22,80754.88549961838
2009-10-23,79572.80325266336
2009-10-26,78586.1486782992
2009-10-27,78327.35428418008
2009-10-28,76530.37228980118
2009-10-29,78191.49174608952
2009-10-30,76569.17954169237
2009-11-02,77569.73762058362
2009-11-03,77628.46819811621
2009-11-04,77477.42588749561
2009-11-05,78672.82760958555
2009-11-06,79290.36229741086
2009-11-09,80873.49626304959
2009-11-10,80791.09585545742
2009-11-11,81141.60545615952
2009-11-12,80541.62909775355
2009-11-13,81097.92254045098
2009-11-16,81764.4309458669
2009-11-17,82101.22881081648
2009-11-18,81784.2513145899
2009-11-19,80788.66023730357
2009-11-20,80881.26617828457
2009-11-23,81779.88697784471
2009-11-24,81643.00774820578
2009-11-25,82024.66329288925
2009-11-27,80981.65710268223
2009-11-30,81209.39747655467
2009-12-01,81268.95302705838
2009-12-02,81560.33645028708
2009-12-03,81018.52075657288
2009-12-04,80414.19864228462
2009-12-07,79243.3076801146
2009-12-08,78865.4976738574
2009-12-09,80799.8339954188
2009-12-10,80766.79796666799
2009-12-11,80334.6827493358
2009-12-14,81547.24589763595
2009-12-15,80862.53024119454
2009-12-16,81475.95229722235
2009-12-17,80125.62034265471
2009-12-18,81261.09314164048
2009-12-21,82463.99934043511
2009-12-22,83472.04706933037
2009-12-23,84484.32405330995
2009-12-24,86195.9454415835
2009-12-28,86661.33945819516
2009-12-29,85836.52861530501
2009-12-30,86203.75931088312
2009-12-31,85639.99588504981
2010-01-04,87369.72758873415
2010-01-05,88274.01328748648
2010-01-06,88241.48386594994
2010-01-07,88042.08220841856
2010-01-08,88729.75641487574
2010-01-11,88569.90494821958
2010-01-12,87203.8555913774
2010-01-13,88349.39026588693
2010-01-14,87926.63341041798
2010-01-15,86653.88550320003
2010-01-19,88926.49806033769
2010-01-20,87616.47625116743
2010-01-21,85256.60122549851
2010-01-22,81761.66245733321
2010-01-25,83383.53641291842
2010-01-26,83776.29673111127
2010-01-27,84398.31506111908
2010-01-28,81750.2771249213
2010-01-29,79278.1930257664
2010-02-01,81284.43748632525
2010-02-02,82234.32423752177
2010-02-03,82682.81003742649
2010-02-04,79270.02364224111
2010-02-05,80422.40241274177
2010-02-08,79912.84054569155
2010-02-09,81421.05763261615
2010-02-10,81007.46560091121
2010-02-11,82457.16890614692
2010-02-12,82822.35150577025
2010-02-16,84401.33213494583
2010-02-17,84398.75083716927
2010-02-18,84862.18039364125
2010-02-19,84549.35610973145
2010-02-22,84039.26647676215
2010-02-23,82879.21098995837
2010-02-24,83841.08576978632
2010-02-25,85052.08837902526
2010-02-26,85726.48303126567
2010-03-01,87645.28170803539
2010-03-02,88006.73496921334
2010-03-03,88426.4860741342
2010-03-04,88761.81812745481
2010-03-05,90867.57871957433
2010-03-08,90526.7829078467
2010-03-09,90638.43882903445
2010-03-10,91255.18442052623
2010-03-11,91813.56397362806
2010-03-12,92662.34136644196
2010-03-15,92454.896096758
2010-03-16,93357.01618756034
2010-03-17,94790.93824690573
2010-03-18,94178.00802072755
2010-03-19,92418.41224355389
2010-03-22,94336.47679699806
2010-03-23,94714.47622626412
2010-03-24,94812.81181499176
2010-03-25,94628.67613855921
2010-03-26,95019.00889562843
2010-03-29,95538.40791224157
2010-03-30,95106.96930236314
2010-03-31,94220.23558929046
2010-04-01,95251.07844577792
2010-04-05,97009.65558226523
2010-04-06,97293.63295455814
2010-04-07,96280.69465154127
2010-04-08,97417.8354780718
2010-04-09,98208.7237227031
2010-04-12,98622.77557253935
2010-04-13,99028.59256520381
2010-04-14,102017.5736006586
2010-04-15,102405.49688030555
2010-04-16,99393.22209491268
2010-04-19,99809.68171500295
2010-04-20,101394.21411684637
2010-04-21,102156.13854923456
2010-04-22,103538.43385241694
2010-04-23,105137.82517828525
2010-04-26,104204.35754770356
2010-04-27,99738.79677930173
2010-04-28,99344.55048729034
2010-04-29,101842.06555471427
2010-04-30,98483.05812563805
2010-05-03,101207.62072093041
2010-05-04,97537.08694083487
2010-05-05,95349.30409662258
2010-05-06,91198.48044392788
2010-05-07,88386.90557100745
2010-05-10,94849.2118133156
2010-05-11,95051.82827267359
2010-05-12,97640.96443647971
2010-05-13,95249.57555272162
2010-05-14,91538.26688325427
2010-05-17,91329.93097303457
2010-05-18,88784.32988421185
2010-05-19,88343.01341644532
2010-05-20,84142.53761839656
2010-05-21,87030.06993931448
2010-05-24,85394.45720193213
2010-05-25,85950.06734926128
2010-05-26,85963.65762645901
2010-05-27,91033.71283110701
2010-05-28,89341.07258830346
2010-06-01,88732.73400024422
2010-06-02,90923.71580313015
2010-06-03,90903.74270298943
2010-06-04,87175.773186925
2010-06-07,85149.81814476609
2010-06-08,85642.33565494017
2010-06-09,84497.17955666897
2010-06-10,87729.04918998948
2010-06-11,88471.53637341026
2010-06-14,88912.90622286547
2010-06-15,91402.19824271859
2010-06-16,92775.2764394323
2010-06-17,93308.06976806608
2010-06-18,93786.46826322752
2010-06-21,93232.11819518171
2010-06-22,92505.43723534665
2010-06-23,91996.049654838
2010-06-24,90373.78208625402
2010-06-25,90817.54703000336
2010-06-28,90490.90099044387
2010-06-29,86165.68782989559
2010-06-30,84996.45419936742
2010-07-01,84676.88850345611
2010-07-02,83799.58341011123
2010-07-06,84067.89013882956
2010-07-07,87682.86021917454
2010-07-08,88205.63345263546
2010-07-09,89211.83938409688
2010-07-12,88936.30311596497
2010-07-13,89566.29261590911
2010-07-14,89607.46757626001
2010-07-15,89211.13161941766
2010-07-16,86767.07952150132
2010-07-19,86412.04902891324
2010-07-20,88166.24910591381
2010-07-21,87687.27997075013
2010-07-22,90257.64698629706
2010-07-23,91591.48563277374
2010-07-26,92482.04498237107
2010-07-27,93013.65375789258
2010-07-28,92159.80049443783
2010-07-29,91580.6402745768
2010-07-30,91118.01463189772
2010-08-02,93210.97555256286
2010-08-03,92557.0486103674
2010-08-04,92911.56621699511
2010-08-05,92451.49132046841
2010-08-06,91953.12413461156
2010-08-09,92718.05853885804
2010-08-10,91935.04641649892
2010-08-11,88489.4306623037
2010-08-12,88142.61841805698
2010-08-13,87384.79749453919
2010-08-16,87039.5409794268
2010-08-17,88529.53289552552
