dlycaldt,ret,equity
1964-03-16,0.008834404735418975,1.0824148067725785
1964-03-17,0.004036388926160144,1.086783853912147
1964-03-18,0.0034403969122581432,1.0905228217274383
1964-03-19,0.0061936236446761845,1.0972771096611484
1964-03-20,0.0003273721404952923,1.0976363276172547
1964-03-23,0.012972961108798316,1.1118759210070375
1964-03-24,-0.00852994870546283,1.1023916764340083
1964-03-25,0.0005229167421815199,1.102968135498057
1964-03-26,5.9166546877691565e-05,1.1030333943139505
1964-03-30,-0.010409650544387784,1.0915512021403524
1964-03-31,0.0004985364309381236,1.0920953801808537
1964-04-01,0.014798382431344237,1.1082566252682742
1964-04-02,0.008591530096224306,1.1177782454186065
1964-04-03,-0.0013941113693058367,1.1162199380583058
1964-04-06,0.006484321744341105,1.1234578672741242
1964-04-07,-0.00931962227852653,1.1129876643052903
1964-04-08,0.008402041008519906,1.1223390323027602
1964-04-09,0.0031996528514976886,1.1259301275878149
1964-04-10,0.001305956888187766,1.1274005437935561
1964-04-13,-0.003498364977134741,1.123456485215946
1964-04-14,0.007557049242591156,1.1319465011966314
1964-04-15,-0.00023443253520631456,1.131681136108638
1964-04-16,0.003369955606591883,1.1354948512981415
1964-04-17,0.0041569806785072055,1.1402150814555323
1964-04-20,-0.005497271991913649,1.1339470090234893
1964-04-21,-0.0043126494907676305,1.1290566930324668
1964-04-22,0.0015067053242371162,1.1307578487632242
1964-04-23,-0.006511065000216202,1.123395410910422
1964-04-24,-0.011411307122419577,1.1105760008566066
1964-04-27,-0.002738090014648147,1.107535143798153
1964-04-28,0.01278537116798886,1.1216953916932044
1964-04-29,-0.008375398724221387,1.1123007455406522
1964-04-30,-0.0051365550761563435,1.106587351499933
1964-05-01,0.017481776291986672,1.1259324640263968
1964-05-04,0.005756639525601466,1.132414051351969
1964-05-05,0.0031102495804538723,1.1359361416800864
1964-05-06,0.006114842618416024,1.142882212411031
1964-05-07,0.0014780813273434377,1.1445714852685487
1964-05-08,0.0005393463599083182,1.1451888057327833
1964-05-11,0.007083997500339452,1.1533013203700109
1964-05-12,0.012436754741321436,1.1676446460342949
1964-05-13,-0.0027961069120209982,1.164379786768734
1964-05-14,0.0043422959240986105,1.1694358683709227
1964-05-15,0.007965241508824548,1.178750707491579
1964-05-18,0.0037782302613194874,1.1832042990851754
1964-05-19,-0.007327060114625441,1.1745348900578951
1964-05-20,0.008805386812476593,1.1848771240896045
1964-05-21,0.008087557252972924,1.194459885668417
1964-05-22,0.0034529019507915184,1.1985842385377838
1964-05-25,0.0023115145361127334,1.2013547834279197
1964-05-26,0.002736393834955299,1.204642163250886
1964-05-27,-0.004778896593352573,1.1988853029207174
1964-05-28,-0.0007536502144816959,1.1979817627550322
1964-06-01,-0.013163271523168102,1.1822124035320842
1964-06-02,-0.01831512065317957,1.1605600407237087
1964-06-03,-0.007942427848881552,1.1513423763359656
1964-06-04,-0.019819190547753184,1.12852370239366
1964-06-05,0.01159303912044307,1.141606721823857
1964-06-08,-0.011770987554814934,1.1281688833087753
1964-06-09,0.02230894183480234,1.1533371373063448
1964-06-10,0.007367249367327628,1.1618340596014805
1964-06-11,-0.00575713435719185,1.155145224819593
1964-06-12,0.009138126460671837,1.1657010879644356
1964-06-15,0.010102109260545512,1.1774771277201892
1964-06-16,0.004288905783962626,1.182527216183752
1964-06-17,0.0019708281876008077,1.1848577741540118
1964-06-18,-0.005579430967823943,1.1782469419964299
1964-06-19,-9.00320607390589e-05,1.1781408619961824
1964-06-22,-0.00033920878385713916,1.1777412262671723
1964-06-23,-0.012560510331956019,1.1629481954262728
1964-06-24,0.017684789254150825,1.1835146891758814
1964-06-25,-0.0001115521500766039,1.1833826655676565
1964-06-26,0.0028864662224135935,1.1867984596600072
1964-06-29,-0.0007812548863948407,1.185871267564232
1964-06-30,-0.0007258854531719995,1.1850104608617724
1964-07-01,0.008207199368795437,1.194736077968173
1964-07-02,-0.0005049107393830286,1.1941328428916784
1964-07-06,-0.004184916515750599,1.1891354966354608
1964-07-07,0.00682265555668961,1.1972485585392376
1964-07-08,-0.0010482888437629199,1.1959934962321097
1964-07-09,0.0008167036325286808,1.196970268464963
1964-07-10,-0.0008931676739314525,1.195901173314513
1964-07-13,0.006520909956211357,1.2036995371822246
1964-07-14,-0.0017913369785625872,1.2015433056901914
1964-07-15,0.006114604679951961,1.2088902680103297
1964-07-16,-0.0030053545335533144,1.2052571241627963
1964-07-17,0.004090289289292797,1.2101869744686033
1964-07-20,-0.003702092400336344,1.205706750467437
1964-07-21,0.003940931751361205,1.2104583584831847
1964-07-22,0.0016683261272169064,1.2124777977885504
1964-07-23,0.0034296637568552463,1.2166361889476174
1964-07-24,-0.0016866735663123322,1.2145841208479005
1964-07-27,-0.007439334533948834,1.2055484232532907
1964-07-28,-0.0030614129417046725,1.2018577417084915
1964-07-29,0.0011535554599642964,1.2032441512685395
1964-07-30,-0.004643158914148536,1.1976572974616797
1964-07-31,-0.010756425321107451,1.1847747861812539
1964-08-03,0.00016370120506109905,1.1849687352414777
1964-08-04,-0.012133971671529851,1.170590358176409
1964-08-05,0.006974354228265699,1.1787544699905237
1964-08-06,-0.014291068902994261,1.1619088086401765
1964-08-07,0.01650099026829397,1.1810814545841932
1964-08-10,0.0017450041602798728,1.183142446636072
1964-08-11,0.003950602781022033,1.1878165724760978
1964-08-12,0.010208008476000164,1.1999418141158673
1964-08-13,-0.0009893563700978298,1.198754644038325
1964-08-14,-0.0014365457763692118,1.1970325781175288
1964-08-17,-0.002383098237740288,1.1941799318900992
1964-08-18,-0.0011232517622901477,1.1928385671771122
1964-08-19,-0.010935375186417656,1.1797944299082017
1964-08-20,-0.0075638818634979595,1.170870604217163
1964-08-21,0.01304952651639324,1.1861499112141602
1964-08-24,-0.007942671186065805,1.176728712492005
1964-08-25,-0.01554486271969524,1.158436626197993
1964-08-26,-0.002591993407496827,1.155433966099885
1964-08-27,0.008143951308002915,1.164843764059415
1964-08-28,0.0013894429702073392,1.166462248038777
1964-08-31,-0.006292474237628738,1.1591223143938265
1964-09-01,0.00782587696114687,1.1681934630091924
1964-09-02,0.00441771092411348,1.173354204032206
1964-09-03,-4.901359799763394e-05,1.1732966937209408
1964-09-04,0.0052915756927918375,1.1795052819858676
1964-09-08,0.004154525498931328,1.184405566756002
1964-09-09,0.002333746215438192,1.1871696687649629
1964-09-10,0.015136662894857192,1.2051394558400574
1964-09-11,0.007617460564221712,1.2143195581193067
1964-09-14,-0.004635229445151574,1.2086909083476887
1964-09-15,-0.0014396078490549154,1.20695086742895
1964-09-16,0.004425026743035414,1.212291657294853
1964-09-17,0.009591384211754395,1.2239192123566722
1964-09-18,-0.0036396868227147636,1.2194645297273903
1964-09-21,0.006997159121278137,1.2279973170846474
1964-09-22,0.003461379369535073,1.2322478816638487
1964-09-23,0.005021641499015585,1.238435788763486
1964-09-24,-0.00015606832049651364,1.238242508169891
1964-09-25,0.0011643319149396629,1.239684233440588
1964-09-28,0.0028137187655393717,1.2431723562315629
1964-09-29,0.0021795772612230183,1.2458819464309863
1964-09-30,-0.0045436147335594325,1.2402211388629067
1964-10-01,0.0007842826934441698,1.2411938228381605
1964-10-02,-0.0033622053250978207,1.2370206743575356
1964-10-05,0.007782692554647976,1.2466480259498036
1964-10-06,0.004832932088427722,1.2526729911973915
1964-10-07,-0.002320457980833824,1.2497662161575926
1964-10-08,0.005353922837392129,1.2564573680436801
1964-10-09,0.004505163343186826,1.2621179137204674
1964-10-12,0.0026136850115788353,1.2654166923944037
1964-10-13,-0.0012715745758619284,1.2638076207004836
1964-10-14,-0.0012938101171059747,1.2621724936147458
1964-10-15,-0.015468243030786456,1.2426489027367391
1964-10-16,0.006458317813482888,1.2506743242811889
1964-10-19,0.0048361443136817886,1.256722765802829
1964-10-20,0.011503661024231695,1.2711796785020597
1964-10-21,0.0005827788757796762,1.2719204951660112
1964-10-22,-0.0037862434580615864,1.2671046945120146
1964-10-23,0.00143280757464695,1.2689202117161822
1964-10-26,-0.0020029784035140827,1.2663785919363322
1964-10-27,-0.002784230908942816,1.2628527015182396
1964-10-28,-0.0023954479609061977,1.2598276035894629
1964-10-29,0.0003787778975454546,1.2603047984404203
1964-10-30,0.005941048458640103,1.2677923303206116
1964-11-02,0.007953047580111915,1.2778751430453523
1964-11-04,0.004184703335223387,1.2832226714184531
1964-11-05,-0.0007755603660235366,1.282227454773718
1964-11-06,0.0030400315842717706,1.2861254667344506
1964-11-09,0.0024199858036170188,1.2892378721056181
1964-11-10,-0.005108698485070565,1.2826515445414965
1964-11-11,0.006138341478044712,1.2905248977192336
1964-11-12,0.007421945749942008,1.3001031034990553
1964-11-13,0.001229631311226119,1.30170175098294
1964-11-16,-0.001264866923093939,1.3000552714943883
1964-11-17,0.011208545455384581,1.3146270000994453
1964-11-18,0.0012189051994521056,1.3162294057852066
1964-11-19,-0.0030078404668201536,1.3122703977148673
1964-11-20,0.0029205721101036282,1.3161029780393478
1964-11-23,-0.0002085365844650889,1.3158285224195032
1964-11-24,-0.0030766719416647826,1.311780149724533
1964-11-25,0.0025768672735967365,1.3151604330625117
1964-11-27,0.003082743804979354,1.3192147357400892
1964-11-30,-0.013278138111531293,1.301698020280165
1964-12-01,-0.019032645393819794,1.2769232634503354
1964-12-02,0.002810312571402179,1.2805118169503256
1964-12-03,0.0030909924735344637,1.284469869338791
1964-12-04,0.0024946636437207536,1.2876741896232855
1964-12-07,0.0008720737124340176,1.2887971364342357
1964-12-08,-0.008012473734208445,1.2784706832298334
1964-12-09,-0.004693248133339155,1.272470503082236
1964-12-10,-0.006861814963739568,1.2637390459432691
1964-12-11,0.00406112331932313,1.2688712460522884
1964-12-14,-0.013673098163114756,1.2515218449486616
1964-12-15,-0.0034716481897800007,1.2471770014011754
1964-12-16,0.011338012730931666,1.2613175101207872
1964-12-17,0.008621681286138685,1.2721921876936746
1964-12-18,0.010173152656454326,1.285134393027431
1964-12-21,9.588966412525859e-05,1.2852576241327343
1964-12-22,0.001976817780930725,1.2877983442571965
1964-12-23,-0.003594763165196717,1.2831690142050596
1964-12-24,-0.00268622429143844,1.279722134429081
1964-12-28,-0.007310338215100239,1.2703669328050544
1964-12-29,-0.005306348402050851,1.2636259232611462
1964-12-30,0.003202096385617638,1.2676721752627935
1964-12-31,0.005516833375012073,1.2746657114278572
1965-01-04,-0.009284223996671417,1.2628314294420846
1965-01-05,-0.0008823469932352021,1.2617171739273534
1965-01-06,0.005971977942318543,1.269252121059492
1965-01-07,0.0010911254933310172,1.2706370344062445
1965-01-08,0.00539846297904615,1.2774965213962917
1965-01-11,-0.003384916448965185,1.2731723024075214
1965-01-12,0.006124469647346943,1.2809698075294593
1965-01-13,0.003153496394059561,1.2850093411984027
1965-01-14,-0.006047763407175222,1.2772379087268246
1965-01-15,0.01152947279089975,1.2919637884429962
1965-01-18,9.108201411754038e-05,1.2920814631070145
1965-01-19,0.0036392569333504473,1.2967836795300804
1965-01-20,-0.001010047715974839,1.2954738661364578
1965-01-21,-0.0015819599842171973,1.2934244783196307
1965-01-22,0.0037575737515666402,1.2982846161889985
1965-01-25,0.0029204461872186474,1.3020761865462722
1965-01-26,0.002996186858449137,1.3059774501051018
1965-01-27,0.006375313869573386,1.314303466256107
1965-01-28,0.009834601604230593,1.327229117233795
1965-01-29,0.0006998706247658691,1.3281580059052809
1965-02-01,0.002740541062992266,1.3317978774586063
1965-02-02,-0.0017927616643414494,1.3294102812792472
1965-02-03,0.002057386618072437,1.332145392201879
1965-02-04,0.0006687404464204587,1.3330362517061571
1965-02-05,0.0014133476797416043,1.3349202953995174
1965-02-08,-0.0007311046736059036,1.3339443289326594
1965-02-09,0.009075983426657858,1.3460511855541364
1965-02-10,-0.008603973194545195,1.334469797235143
1965-02-11,-0.010035064056203087,1.32107830733882
1965-02-12,0.0103719322649425,1.334780442059223
1965-02-15,0.0030822783732960125,1.3388946069488807
1965-02-16,0.0017733054103868963,1.3412688759993212
1965-02-17,-0.0005638680232036741,1.340512577369627
1965-02-18,0.0020152968856490083,1.3432141081919733
1965-02-19,0.008441229637499569,1.354552486931551
1965-02-23,0.007153879797423003,1.36424279260236
1965-02-24,0.004369745951134732,1.3702041870216988
1965-02-25,-0.0007703004513149334,1.3691487181180422
1965-02-26,0.004908234825014275,1.3758688215369328
1965-03-01,-0.002633087058317053,1.372246039149002
1965-03-02,-0.00022613363050744942,1.3719357281702196
1965-03-03,0.003117293959796678,1.376212455128874
1965-03-04,-0.002034984475621248,1.37341188414753
1965-03-05,-0.0038940985340362366,1.3680636829428432
1965-03-08,0.0015902143748521868,1.3702391974771724
1965-03-09,0.0018132571977429093,1.3727237935646275
1965-03-10,0.002853403853954497,1.3766407289276
1965-03-11,0.0020235212818044052,1.3794263907399837
1965-03-12,0.0032425797046362493,1.383899290758637
1965-03-15,0.0002383679481248799,1.3842291679929866
1965-03-16,-0.00034969342130967583,1.3837451121593545
1965-03-17,-0.007663709970749478,1.373140490946323
1965-03-18,-0.007990037615185845,1.3621690467727272
1965-03-19,0.0014667391154628525,1.3641669933955014
1965-03-22,-0.002754335671349228,1.360409619583915
1965-03-23,0.0026798471991822627,1.3640553094926975
1965-03-24,-0.00032335014000824363,1.363614242017394
1965-03-25,-0.0018520619311600912,1.361088743990966
1965-03-26,-0.008953404516335944,1.3489023658833832
1965-03-29,-0.004469860633309453,1.342872960299943
1965-03-30,0.003203001151341717,1.3471741839378895
1965-03-31,0.00890508997379333,1.359170891256228
1965-04-01,0.0020572131001894067,1.3619669954191165
1965-04-02,0.0021773688279907756,1.3649324998996941
1965-04-05,-0.0016917641714711315,1.3626233559998873
1965-04-06,0.004615999334321323,1.3689132245041133
1965-04-07,-0.000606847519174727,1.3680825029098576
1965-04-08,0.006964320661846033,1.3776102681519826
1965-04-09,0.004625939290486419,1.3839830096184043
1965-04-12,0.009474044068584845,1.3970949256417016
1965-04-13,-0.0008484406546380442,1.3959095735083986
1965-04-14,0.008196909840035887,1.40735171842729
1965-04-15,0.005053245674532943,1.4144634124109792
1965-04-19,-0.00029334491920501106,1.4140484867555472
1965-04-20,0.005666222404070291,1.422060799971643
1965-04-21,-0.001516485568766794,1.4199042652905771
1965-04-22,0.010803119754580521,1.435243661108551
1965-04-23,0.008985025991107612,1.4481393627071837
1965-04-26,0.006784706032002716,1.4579645625765238
1965-04-27,0.004568007498980462,1.464624555631621
1965-04-28,-0.0018207606408096736,1.4619578248871636
1965-04-29,-0.007660377401892463,1.4507586762028781
1965-04-30,0.001694576767726622,1.4532170981511492
1965-05-03,0.0024971560275749444,1.4568460079871726
1965-05-04,0.003249748529080367,1.4615803911587255
1965-05-05,-0.00046739290934517426,1.46089725884746
1965-05-06,0.000749298789627235,1.461991907395284
1965-05-07,0.00884126007114161,1.4749177580704702
1965-05-10,0.001388325126321796,1.4769654234532577
1965-05-11,-0.0037490313368457053,1.471428233797294
1965-05-12,0.00717528367726235,1.4819861487855226
1965-05-13,0.0042409857498493155,1.488271230923996
1965-05-14,-0.003576719241429761,1.4829481025758837
1965-05-17,-0.00024170496776402156,1.4825896666525549
1965-05-18,-0.0016628678216510078,1.480124316003166
1965-05-19,0.0010732679747998011,1.4817128860302546
1965-05-20,-0.0012482512371492676,1.4798633360871674
1965-05-21,-0.007143523560009357,1.4692918974802347
1965-05-24,-0.014649606175506223,1.447767349825287
1965-05-25,0.005854156905427967,1.45624280705372
1965-05-26,-0.0010624219453550044,1.4546956627377408
1965-05-27,-0.012418765355130035,1.4366301386390754
1965-05-28,0.0059951271433918065,1.4452429189782452
1965-06-01,-0.0063997463960988685,1.4359937308160269
1965-06-02,-0.010445062897837276,1.4209946859767535
1965-06-03,-0.0070185467048145935,1.4110213684059323
1965-06-04,-0.004147907163317006,1.4051685827643279
1965-06-07,-0.006854157518122831,1.395537335958544
1965-06-08,-0.013384764919363268,1.3768583967805443
1965-06-09,-0.010172030939809671,1.3628529505687559
1965-06-10,-0.013825314625567553,1.3440110797387597
1965-06-11,0.010660871847996429,1.3583394096221417
1965-06-14,-0.022964495023910556,1.3271458310090924
1965-06-15,0.021747702909455525,1.3560082042594006
1965-06-16,0.018279288753231794,1.3807950697768094
1965-06-17,0.006984998714481453,1.3904399215641627
1965-06-18,-0.007994240871580731,1.379324409913717
1965-06-21,-0.007341320225930749,1.3691983477250975
1965-06-22,-0.0012360746659547455,1.3675059163348073
1965-06-23,-0.010238686885530673,1.3535044514433445
1965-06-24,-0.023569688519497208,1.321602773113072
1965-06-25,-0.007858248830544546,1.3112172896668117
1965-06-28,-0.03158024308086247,1.2698087289273041
1965-06-29,0.01695082209365169,1.2913330307843167
1965-06-30,0.027354491510162688,1.326656789211699
1965-07-01,0.019236760384482327,1.352177367978211
1965-07-02,0.0082052905213252,1.363272376118833
1965-07-06,-0.000593059683147904,1.3624638742354076
1965-07-07,-0.004756985733027897,1.3559826530239039
1965-07-08,0.0237186931748893,1.3881447895214503
1965-07-09,0.006836709210287968,1.3976351317891846
1965-07-12,0.006188376851790493,1.4062842246859981
1965-07-13,-0.0018904101531243527,1.4036257707094733
1965-07-14,0.0026878039724412468,1.407398441631807
1965-07-15,0.0004953477564286692,1.4080955932922705
1965-07-16,-0.0010433100188095973,1.406626513052347
1965-07-19,-0.0039625855637117225,1.4010526351381916
1965-07-20,-0.018519487398755457,1.3751058585167568
1965-07-21,-0.008739285270093168,1.3630884161426025
1965-07-22,-0.0030880754136248067,1.3588790963181157
1965-07-23,0.0030772308183148137,1.3630606809516697
1965-07-26,0.013023811963854688,1.380812926955708
1965-07-27,0.0005269458682550033,1.3815405406224004
1965-07-28,0.003109226984636595,1.3858360637516731
1965-07-29,0.011293087203457284,1.401486431269317
1965-07-30,0.013264086872144617,1.420075869043805
1965-08-02,0.0024378616519288555,1.4235378175477764
1965-08-03,0.004498559861863685,1.429941687635642
1965-08-04,0.008297044768813143,1.441805977834747
1965-08-05,-0.0004782810156151787,1.441116389407348
1965-08-06,0.0001324300655102243,1.4413072365452049
1965-08-09,0.0014654803579267366,1.4434194439900996
1965-08-10,0.002643238391947914,1.4472347456801382
1965-08-11,0.0011664266355382762,1.4489228388353759
1965-08-12,-0.0004348050620696204,1.448292839850502
1965-08-13,0.0025263415372465447,1.451951722209913
1965-08-16,0.005036634069649149,1.459264671721481
1965-08-17,0.0012182472557444848,1.4610424169032106
1965-08-18,0.0051377616278749415,1.4685489045694735
1965-08-19,-0.0037431063419191843,1.463051969851361
1965-08-20,0.0016144302697661977,1.4654139652377303
1965-08-23,0.003996288018029417,1.4712701815084626
1965-08-24,0.006578263403912169,1.480948584300747
1965-08-25,0.006106112332030344,1.4899914227144486
1965-08-26,0.0031278485763273807,1.494651890264726
1965-08-27,0.0031579250370176878,1.4993718888906187
1965-08-30,5.771648701608065e-06,1.4993805427384344
1965-08-31,0.0038050786294590395,1.505085803599035
1965-09-01,-0.00020184701520698975,1.5047820065219482
1965-09-02,0.013915085175941979,1.525721176313926
1965-09-03,0.004468813216910764,1.5325393392719584
1965-09-07,0.010013652998722585,1.5478856564223191
1965-09-08,0.0057127972997020535,1.5567284134205759
1965-09-09,0.0045536354834789525,1.5638171871620679
1965-09-10,-0.004989359557951642,1.5560147409324117
1965-09-13,0.011653260618419727,1.5741473862345998
1965-09-14,-0.011721767577865347,1.5556955964398536
1965-09-15,0.008631899486831403,1.5691242044604283
1965-09-16,0.0091776953308146,1.583525148345173
1965-09-17,-3.8246501708526916e-05,1.5834645840478816
1965-09-20,0.0045033907806920565,1.590595543857235
1965-09-21,-0.003987408555387019,1.584253189577498
1965-09-22,0.008526930775730569,1.5977620068562557
1965-09-23,-0.022101309099903738,1.562449374874643
1965-09-24,0.010220955229519973,1.5784190999836283
1965-09-27,0.016072498526906284,1.6037882386429558
1965-09-28,-0.007949015759753153,1.5910397006586763
1965-09-29,-0.019623181674265643,1.5598184395616819
1965-09-30,-0.00396163758744743,1.5536390042019208
1965-10-01,0.0021571891422253573,1.556990497392723
1965-10-04,0.014922039247801144,1.5802239707032706
1965-10-05,0.008117786214812574,1.593051891068962
1965-10-06,-0.004022444163111091,1.5866439287881986
1965-10-07,0.003948225944203969,1.592908357512054
1965-10-08,0.013593225426459979,1.6145611198994072
1965-10-11,0.022226384290542148,1.6504469758108595
1965-10-12,0.006732509549591301,1.6615586258366004
1965-10-13,0.004482681840889056,1.6690068645162106
1965-10-14,0.0006910382377553618,1.6701602120786676
1965-10-15,0.003909788412315572,1.6766901851225633
1965-10-18,0.015855785438435695,1.7032754249445978
1965-10-19,-0.005126829289089391,1.6945430226086058
1965-10-20,-0.0075694036264398945,1.6817163425081139
1965-10-21,-0.004605234054904149,1.6739716451369067
1965-10-22,-0.010200570749855184,1.6568961789374363
1965-10-25,-0.010431279323487362,1.6396126320849211
1965-10-26,0.010345035163360602,1.6565744824181297
1965-10-27,0.014005823806022355,1.6797761727404306
1965-10-28,-0.0037085263793772095,1.6735466784923734
1965-10-29,0.005959897200524582,1.6835208446564673
1965-11-01,-0.00359443152013432,1.677469544267631
1965-11-03,0.0013517547917984223,1.679737071762191
1965-11-04,0.020978937287622988,1.7149761704503854
1965-11-05,0.0030182723172226477,1.7201524355503526
1965-11-08,0.001517819333380727,1.7227633161733928
1965-11-09,0.00045097621336859993,1.7235402414502512
1965-11-10,-0.004139465964764052,1.7164057052818669
1965-11-11,0.0031572341634558683,1.7218248000129333
1965-11-12,0.017701307472994626,1.7523033502125895
1965-11-15,0.016399857579820265,1.781040875592718
1965-11-16,0.008167877094959511,1.7955881985656585
1965-11-17,-0.0010443054150789139,1.7937130560866446
1965-11-18,0.005954270133910485,1.8043933081653067
1965-11-19,0.0026206520056478327,1.8091219951073276
1965-11-22,-0.006354663565920064,1.7976256334787144
1965-11-23,0.0061454139871354235,1.8086727871903279
1965-11-24,0.005414361990714889,1.8184655963829317
1965-11-26,0.011197285587792734,1.8388274749972071
1965-11-29,0.010400340961835975,1.8579519077071702
1965-11-30,-0.0027671279363433703,1.8528107170789712
1965-12-01,0.002791832436336084,1.8579834541373033
1965-12-02,-0.0005149857884358256,1.8570266190632738
1965-12-03,0.002848021651815033,1.8623154710823628
1965-12-06,-0.019587651528814712,1.8258370845980811
1965-12-07,0.02596919453156992,1.873252603030963
1965-12-08,0.00043637688577767916,1.8740700471681484
1965-12-09,0.01052607064211114,1.8937966408729048
1965-12-10,0.011169289353537977,1.9149490035315726
1965-12-13,0.02290738255302834,1.958815472925011
1965-12-14,0.010639283409626716,1.979655865888622
1965-12-15,0.0009996213675092683,1.9816347721924792
1965-12-16,0.003721845651893546,1.9890101109530047
1965-12-17,-0.0010957786630196723,1.986830596112892
1965-12-20,-0.018343178653026985,1.950385807535093
1965-12-21,-0.002443354024494522,1.9456203245229353
1965-12-22,-0.018025397579949413,1.9105497446337794
1965-12-23,-0.015167632754717114,1.8815712277475556
1965-12-27,-0.014353899114851097,1.8545633441670606
1965-12-28,0.0026471511294975554,1.8594726536182973
1965-12-29,0.00875265717444513,1.875747980280674
1965-12-30,-0.0022898714692528802,1.8714527584971206
1965-12-31,0.0031007291272388804,1.8772556265756442
1966-01-03,-0.007115470050102862,1.863898070388358
1966-01-04,-0.005025270206604069,1.8545314789470888
1966-01-05,-0.0043943223557385575,1.8463820698097306
1966-01-06,-0.0023927271471977413,1.8419641813071976
1966-01-07,0.007564368548050189,1.8558974772269128
1966-01-10,0.010133631654043896,1.8747044586487998
1966-01-11,0.00853969550057822,1.8907138638792371
1966-01-12,0.004751819724343134,1.8996981953107077
1966-01-13,0.017285770831517628,1.9325359429638964
1966-01-14,0.007810565960597518,1.9476301424176417
1966-01-17,0.015021127999407993,1.9768857440824021
1966-01-18,0.005814658551385089,1.9883806596793423
1966-01-19,-0.0066656339063547706,1.9751268421354435
1966-01-20,-0.0012235382084508925,1.972710198977554
1966-01-21,0.004786211694052349,1.9821520076008765
1966-01-24,0.009042729049703619,2.0000760711409376
1966-01-25,0.013702209917680935,2.0274815333190412
1966-01-26,0.007537896548101291,2.0427644793703856
1966-01-27,0.0031625335229220277,2.0492247905158285
1966-01-28,-0.00046516498755209637,2.0482715628916566
1966-01-31,-0.004731149183534448,2.038580884559225
