entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason
2006-07-31,2006-07-31,long,LowShortInterest_quintile,100.0,98.55,-0.0145,monthly_rebalance
2006-07-31,2006-08-31,long,LowShortInterest_quintile,100.0,102.585,0.02585,monthly_rebalance
2006-08-31,2006-09-30,long,LowShortInterest_quintile,100.0,101.833,0.01833,monthly_rebalance
2006-09-30,2006-10-31,long,LowShortInterest_quintile,100.0,104.224,0.04224,monthly_rebalance
2006-10-31,2006-11-30,long,LowShortInterest_quintile,100.0,102.309,0.02309,monthly_rebalance
2006-11-30,2006-12-31,long,LowShortInterest_quintile,100.0,101.007,0.01007,monthly_rebalance
2006-12-31,2007-01-31,long,LowShortInterest_quintile,100.0,101.826,0.01826,monthly_rebalance
2007-01-31,2007-02-28,long,LowShortInterest_quintile,100.0,98.819,-0.01181,monthly_rebalance
2007-02-28,2007-03-31,long,LowShortInterest_quintile,100.0,101.182,0.01182,monthly_rebalance
2007-03-31,2007-04-30,long,LowShortInterest_quintile,100.0,103.306,0.03306,monthly_rebalance
2007-04-30,2007-05-31,long,LowShortInterest_quintile,100.0,103.749,0.03749,monthly_rebalance
2007-05-31,2007-06-30,long,LowShortInterest_quintile,100.0,98.65,-0.0135,monthly_rebalance
2007-06-30,2007-07-31,long,LowShortInterest_quintile,100.0,95.765,-0.04235,monthly_rebalance
2007-07-31,2007-08-31,long,LowShortInterest_quintile,100.0,101.261,0.01261,monthly_rebalance
2007-08-31,2007-09-30,long,LowShortInterest_quintile,100.0,102.808,0.02808,monthly_rebalance
2007-09-30,2007-10-31,long,LowShortInterest_quintile,100.0,102.101,0.02101,monthly_rebalance
2007-10-31,2007-11-30,long,LowShortInterest_quintile,100.0,94.667,-0.05333,monthly_rebalance
2007-11-30,2007-12-31,long,LowShortInterest_quintile,100.0,99.454,-0.00546,monthly_rebalance
2007-12-31,2008-01-31,long,LowShortInterest_quintile,100.0,93.701,-0.06299,monthly_rebalance
2008-01-31,2008-02-29,long,LowShortInterest_quintile,100.0,96.848,-0.03152,monthly_rebalance
2008-02-29,2008-03-31,long,LowShortInterest_quintile,100.0,99.407,-0.00593,monthly_rebalance
2008-03-31,2008-04-30,long,LowShortInterest_quintile,100.0,104.442,0.04442,monthly_rebalance
2008-04-30,2008-05-31,long,LowShortInterest_quintile,100.0,102.962,0.02962,monthly_rebalance
2008-05-31,2008-06-30,long,LowShortInterest_quintile,100.0,92.088,-0.07912,monthly_rebalance
2008-06-30,2008-07-31,long,LowShortInterest_quintile,100.0,100.513,0.00513,monthly_rebalance
2008-07-31,2008-08-31,long,LowShortInterest_quintile,100.0,102.644,0.02644,monthly_rebalance
2008-08-31,2008-09-30,long,LowShortInterest_quintile,100.0,90.914,-0.09086,monthly_rebalance
2008-09-30,2008-10-31,long,LowShortInterest_quintile,100.0,81.962,-0.18038,monthly_rebalance
2008-10-31,2008-11-30,long,LowShortInterest_quintile,100.0,91.09,-0.0891,monthly_rebalance
2008-11-30,2008-12-31,long,LowShortInterest_quintile,100.0,102.769,0.02769,monthly_rebalance
2008-12-31,2009-01-31,long,LowShortInterest_quintile,100.0,91.283,-0.08717,monthly_rebalance
2009-01-31,2009-02-28,long,LowShortInterest_quintile,100.0,89.519,-0.10481,monthly_rebalance
2009-02-28,2009-03-31,long,LowShortInterest_quintile,100.0,109.207,0.09207,monthly_rebalance
2009-03-31,2009-04-30,long,LowShortInterest_quintile,100.0,112.322,0.12322,monthly_rebalance
2009-04-30,2009-05-31,long,LowShortInterest_quintile,100.0,104.528,0.04528,monthly_rebalance
2009-05-31,2009-06-30,long,LowShortInterest_quintile,100.0,101.111,0.01111,monthly_rebalance
2009-06-30,2009-07-31,long,LowShortInterest_quintile,100.0,108.443,0.08443,monthly_rebalance
2009-07-31,2009-08-31,long,LowShortInterest_quintile,100.0,103.31,0.0331,monthly_rebalance
2009-08-31,2009-09-30,long,LowShortInterest_quintile,100.0,104.906,0.04906,monthly_rebalance
2009-09-30,2009-10-31,long,LowShortInterest_quintile,100.0,95.995,-0.04005,monthly_rebalance
2009-10-31,2009-11-30,long,LowShortInterest_quintile,100.0,104.752,0.04752,monthly_rebalance
2009-11-30,2009-12-31,long,LowShortInterest_quintile,100.0,104.592,0.04592,monthly_rebalance
2009-12-31,2010-01-31,long,LowShortInterest_quintile,100.0,96.77,-0.0323,monthly_rebalance
2010-01-31,2010-02-28,long,LowShortInterest_quintile,100.0,103.837,0.03837,monthly_rebalance
2010-02-28,2010-03-31,long,LowShortInterest_quintile,100.0,106.859,0.06859,monthly_rebalance
2010-03-31,2010-04-30,long,LowShortInterest_quintile,100.0,103.498,0.03498,monthly_rebalance
2010-04-30,2010-05-31,long,LowShortInterest_quintile,100.0,92.134,-0.07866,monthly_rebalance
2010-05-31,2010-06-30,long,LowShortInterest_quintile,100.0,93.714,-0.06286,monthly_rebalance
2010-06-30,2010-07-31,long,LowShortInterest_quintile,100.0,106.942,0.06942,monthly_rebalance
2010-07-31,2010-08-31,long,LowShortInterest_quintile,100.0,94.322,-0.05678,monthly_rebalance
2010-08-31,2010-09-30,long,LowShortInterest_quintile,100.0,110.655,0.10655,monthly_rebalance
2010-09-30,2010-10-31,long,LowShortInterest_quintile,100.0,104.099,0.04099,monthly_rebalance
2010-10-31,2010-11-30,long,LowShortInterest_quintile,100.0,101.662,0.01662,monthly_rebalance
2010-11-30,2010-12-31,long,LowShortInterest_quintile,100.0,107.121,0.07121,monthly_rebalance
2010-12-31,2011-01-31,long,LowShortInterest_quintile,100.0,101.297,0.01297,monthly_rebalance
2011-01-31,2011-02-28,long,LowShortInterest_quintile,100.0,103.985,0.03985,monthly_rebalance
2011-02-28,2011-03-31,long,LowShortInterest_quintile,100.0,101.238,0.01238,monthly_rebalance
