entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason
2009-04-30,2009-05-31,long,EM_basket,100.0,111.5272,0.115272,monthly_rebalance
2009-05-31,2009-06-30,long,EM_basket,100.0,102.9481,0.029481,monthly_rebalance
2009-06-30,2009-07-31,long,EM_basket,100.0,110.6857,0.106857,monthly_rebalance
2009-07-31,2009-08-31,long,EM_basket,100.0,99.8569,-0.001431,monthly_rebalance
2009-08-31,2009-09-30,long,EM_basket,100.0,104.3908,0.043908,monthly_rebalance
2009-09-30,2009-10-31,long,EM_basket,100.0,99.929,-0.00071,monthly_rebalance
2009-10-31,2009-11-30,long,EM_basket,100.0,103.5778,0.035778,monthly_rebalance
2009-11-30,2009-12-31,long,EM_basket,100.0,104.0666,0.040666,monthly_rebalance
2009-12-31,2010-01-31,long,EM_basket,100.0,97.3216,-0.026784,monthly_rebalance
2010-01-31,2010-02-28,long,EM_basket,100.0,100.9574,0.009574,monthly_rebalance
2010-02-28,2010-03-31,long,EM_basket,100.0,106.2521,0.062521,monthly_rebalance
2010-03-31,2010-04-30,long,EM_basket,100.0,101.4056,0.014056,monthly_rebalance
2010-04-30,2010-05-31,long,EM_basket,100.0,96.168,-0.03832,monthly_rebalance
2010-05-31,2010-06-30,long,EM_basket,100.0,101.248,0.01248,monthly_rebalance
2010-06-30,2010-07-31,long,EM_basket,100.0,105.4407,0.054407,monthly_rebalance
2010-07-31,2010-08-31,long,EM_basket,100.0,101.3837,0.013837,monthly_rebalance
2010-08-31,2010-09-30,long,EM_basket,100.0,107.8812,0.078812,monthly_rebalance
2010-09-30,2010-10-31,long,EM_basket,100.0,104.0585,0.040585,monthly_rebalance
2010-10-31,2010-11-30,long,EM_basket,100.0,99.2491,-0.007509,monthly_rebalance
2010-11-30,2010-12-31,long,EM_basket,100.0,104.7538,0.047538,monthly_rebalance
2010-12-31,2011-01-31,long,EM_basket,100.0,96.8406,-0.031594,monthly_rebalance
2011-01-31,2011-02-28,long,EM_basket,100.0,99.7041,-0.002959,monthly_rebalance
2011-02-28,2011-03-31,long,EM_basket,100.0,104.8748,0.048748,monthly_rebalance
2011-03-31,2011-04-30,long,EM_basket,100.0,101.4388,0.014388,monthly_rebalance
2011-04-30,2011-05-31,long,EM_basket,100.0,98.0485,-0.019515,monthly_rebalance
2011-05-31,2011-06-30,long,EM_basket,100.0,99.7798,-0.002202,monthly_rebalance
2011-06-30,2011-07-31,long,EM_basket,100.0,101.047,0.01047,monthly_rebalance
2011-07-31,2011-08-31,long,EM_basket,100.0,95.6138,-0.043862,monthly_rebalance
2011-08-31,2011-09-30,long,EM_basket,100.0,94.0954,-0.059046,monthly_rebalance
2011-09-30,2011-10-31,long,EM_basket,100.0,106.7337,0.067337,monthly_rebalance
2011-10-31,2011-11-30,long,EM_basket,100.0,97.7239,-0.022761,monthly_rebalance
2011-11-30,2011-12-31,long,EM_basket,100.0,99.974,-0.00026,monthly_rebalance
2011-12-31,2012-01-31,long,EM_basket,100.0,106.026,0.06026,monthly_rebalance
2012-01-31,2012-02-29,long,EM_basket,100.0,103.9635,0.039635,monthly_rebalance
2012-02-29,2012-03-31,long,EM_basket,100.0,100.5271,0.005271,monthly_rebalance
2012-03-31,2012-04-30,long,EM_basket,100.0,100.1877,0.001877,monthly_rebalance
2012-04-30,2012-05-31,long,EM_basket,100.0,95.8459,-0.041541,monthly_rebalance
2012-05-31,2012-06-30,long,EM_basket,100.0,102.3658,0.023658,monthly_rebalance
2012-06-30,2012-07-31,long,EM_basket,100.0,100.658,0.00658,monthly_rebalance
2012-07-31,2012-08-31,long,EM_basket,100.0,99.6552,-0.003448,monthly_rebalance
2012-08-31,2012-09-30,long,DM_basket,100.0,102.9567,0.029567,monthly_rebalance
2012-09-30,2012-10-31,long,DM_basket,100.0,99.6248,-0.003752,monthly_rebalance
2012-10-31,2012-11-30,long,DM_basket,100.0,102.4485,0.024485,monthly_rebalance
2012-11-30,2012-12-31,long,DM_basket,100.0,103.6067,0.036067,monthly_rebalance
2012-12-31,2013-01-31,long,DM_basket,100.0,106.1824,0.061824,monthly_rebalance
2013-01-31,2013-02-28,long,DM_basket,100.0,102.1269,0.021269,monthly_rebalance
2013-02-28,2013-03-31,long,DM_basket,100.0,101.2921,0.012921,monthly_rebalance
2013-03-31,2013-04-30,long,DM_basket,100.0,102.2647,0.022647,monthly_rebalance
2013-04-30,2013-05-31,long,DM_basket,100.0,99.8696,-0.001304,monthly_rebalance
2013-05-31,2013-06-30,long,DM_basket,100.0,96.3422,-0.036578,monthly_rebalance
2013-06-30,2013-07-31,long,DM_basket,100.0,104.2202,0.042202,monthly_rebalance
2013-07-31,2013-08-31,long,DM_basket,100.0,99.4764,-0.005236,monthly_rebalance
2013-08-31,2013-09-30,long,DM_basket,100.0,103.9358,0.039358,monthly_rebalance
2013-09-30,2013-10-31,long,DM_basket,100.0,102.7359,0.027359,monthly_rebalance
2013-10-31,2013-11-30,long,DM_basket,100.0,100.8253,0.008253,monthly_rebalance
2013-11-30,2013-12-31,long,DM_basket,100.0,102.0169,0.020169,monthly_rebalance
2013-12-31,2014-01-31,long,DM_basket,100.0,98.0,-0.02,monthly_rebalance
2014-01-31,2014-02-28,long,DM_basket,100.0,103.709,0.03709,monthly_rebalance
2014-02-28,2014-03-31,long,DM_basket,100.0,100.4268,0.004268,monthly_rebalance
2014-03-31,2014-04-30,long,DM_basket,100.0,101.7105,0.017105,monthly_rebalance
2014-04-30,2014-05-31,long,DM_basket,100.0,102.7252,0.027252,monthly_rebalance
2014-05-31,2014-06-30,long,DM_basket,100.0,100.851,0.00851,monthly_rebalance
2014-06-30,2014-07-31,long,DM_basket,100.0,101.115,0.01115,monthly_rebalance
2014-07-31,2014-08-31,long,DM_basket,100.0,100.7089,0.007089,monthly_rebalance
2014-08-31,2014-09-30,long,EM_basket,100.0,100.6803,0.006803,monthly_rebalance
2014-09-30,2014-10-31,long,EM_basket,100.0,99.9597,-0.000403,monthly_rebalance
2014-10-31,2014-11-30,long,EM_basket,100.0,100.9169,0.009169,monthly_rebalance
2014-11-30,2014-12-31,long,EM_basket,100.0,100.3363,0.003363,monthly_rebalance
2014-12-31,2015-01-31,long,EM_basket,100.0,101.506,0.01506,monthly_rebalance
2015-01-31,2015-02-28,long,EM_basket,100.0,103.3766,0.033766,monthly_rebalance
2015-02-28,2015-03-31,long,EM_basket,100.0,101.6836,0.016836,monthly_rebalance
2015-03-31,2015-04-30,long,EM_basket,100.0,102.9917,0.029917,monthly_rebalance
2015-04-30,2015-05-31,long,EM_basket,100.0,100.1481,0.001481,monthly_rebalance
2015-05-31,2015-06-30,long,EM_basket,100.0,98.317,-0.01683,monthly_rebalance
2015-06-30,2015-07-31,long,EM_basket,100.0,98.1861,-0.018139,monthly_rebalance
2015-07-31,2015-08-31,long,DM_basket,100.0,93.6364,-0.063636,monthly_rebalance
2015-08-31,2015-09-30,long,DM_basket,100.0,97.1649,-0.028351,monthly_rebalance
2015-09-30,2015-10-31,long,DM_basket,100.0,105.807,0.05807,monthly_rebalance
2015-10-31,2015-11-30,long,DM_basket,100.0,100.8961,0.008961,monthly_rebalance
2015-11-30,2015-12-31,long,DM_basket,100.0,100.3204,0.003204,monthly_rebalance
2015-12-31,2016-01-31,long,DM_basket,100.0,94.1583,-0.058417,monthly_rebalance
2016-01-31,2016-02-29,long,DM_basket,100.0,97.7519,-0.022481,monthly_rebalance
2016-02-29,2016-03-31,long,DM_basket,100.0,104.0967,0.040967,monthly_rebalance
2016-03-31,2016-04-30,long,EM_basket,100.0,100.5761,0.005761,monthly_rebalance
2016-04-30,2016-05-31,long,EM_basket,100.0,99.0097,-0.009903,monthly_rebalance
2016-05-31,2016-06-30,long,DM_basket,100.0,97.7426,-0.022574,monthly_rebalance
2016-06-30,2016-07-31,long,EM_basket,100.0,103.2942,0.032942,monthly_rebalance
2016-07-31,2016-08-31,long,EM_basket,100.0,101.8155,0.018155,monthly_rebalance
2016-08-31,2016-09-30,long,EM_basket,100.0,98.7463,-0.012537,monthly_rebalance
2016-09-30,2016-10-31,long,EM_basket,100.0,101.6878,0.016878,monthly_rebalance
2016-10-31,2016-11-30,long,EM_basket,100.0,96.6448,-0.033552,monthly_rebalance
