entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason,stop_price
2016-01-04,2016-02-15,long,IWM,96.46,84.7,-0.12191582002902746,calendar,
2016-12-15,2017-02-15,long,IWM,120.79,124.28,0.028893120291414887,calendar,
2017-12-15,2018-02-15,long,IWM,136.85,137.89,0.007599561563755852,calendar,
2018-12-17,2019-02-15,long,IWM,125.14,142.64,0.13984337541953007,calendar,
2019-12-16,2020-02-14,long,IWM,151.68,155.4,0.024525316455696222,calendar,
2020-12-15,2021-02-15,long,IWM,182.89,213.31,0.1663294876701844,calendar,
2021-12-15,2022-02-15,long,IWM,206.18,195.27,-0.052914928703075015,calendar,
2022-12-15,2023-02-15,long,IWM,168.89,186.94,0.10687429687962591,calendar,
2023-12-15,2024-02-15,long,IWM,191.54,199.46,0.041349065469353796,calendar,
2024-12-16,2025-02-14,long,IWM,230.74,223.06,-0.03328421600069342,calendar,
