entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason,stop_price
2016-01-04,2016-01-29,long,IWM,96.46,90.28,-0.0640680074642338,calendar,
2016-02-01,2016-12-30,long,SPY,165.25,193.84,0.17301059001512864,calendar,
2017-01-02,2017-01-31,long,IWM,120.09,120.36,0.0022483137646764906,calendar,
2017-02-01,2017-12-29,long,SPY,197.42,235.99,0.19537027656772366,calendar,
2018-01-01,2018-01-31,long,IWM,137.62,141.16,0.025723005377125352,calendar,
2018-02-01,2018-12-31,long,SPY,249.03,224.28,-0.09938561619082042,calendar,
2019-01-01,2019-01-31,long,IWM,122.28,136.01,0.11228328426561984,calendar,
2019-02-01,2019-12-31,long,SPY,242.22,294.11,0.21422673602510112,calendar,
2020-01-01,2020-01-31,long,IWM,153.36,148.59,-0.031103286384976614,calendar,
2020-02-03,2020-12-31,long,SPY,296.19,348.38,0.1762044633512272,calendar,
2021-01-01,2021-01-29,long,IWM,184.37,192.88,0.046157183923631884,calendar,
2021-02-01,2021-12-31,long,SPY,350.03,448.03,0.2799760020569666,calendar,
2022-01-03,2022-01-31,long,IWM,213.52,190.7,-0.10687523417010125,calendar,
2022-02-01,2022-12-30,long,SPY,427.27,366.6,-0.14199452336929796,calendar,
2023-01-02,2023-01-31,long,IWM,167.62,184.07,0.09813864693950602,calendar,
2023-02-01,2023-12-29,long,SPY,393.79,462.56,0.17463622743086415,calendar,
2024-01-01,2024-01-31,long,IWM,195.82,188.18,-0.03901542232662647,calendar,
2024-02-01,2024-12-31,long,SPY,476.08,577.67,0.21338850613342286,calendar,
2025-01-01,2025-01-31,long,IWM,218.12,223.56,0.02494039977993756,calendar,
2025-02-03,2025-05-01,long,SPY,589.19,548.23,-0.06951917038646283,calendar,
