entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason
1990-01-31,1990-01-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.58,-0.0042,monthly_rebalance
1990-01-31,1990-02-28,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.655,-0.00345,monthly_rebalance
1990-02-28,1990-03-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.52,0.0152,monthly_rebalance
1990-03-31,1990-04-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.28,0.0128,monthly_rebalance
1990-04-30,1990-05-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.865,0.00865,monthly_rebalance
1990-05-31,1990-06-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.815,-0.01185,monthly_rebalance
1990-06-30,1990-07-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.505,0.01505,monthly_rebalance
1990-07-31,1990-08-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.015,0.01015,monthly_rebalance
1990-08-31,1990-09-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.84,0.0184,monthly_rebalance
1990-09-30,1990-10-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,103.045,0.03045,monthly_rebalance
1990-10-31,1990-11-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.225,-0.01775,monthly_rebalance
1990-11-30,1990-12-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.67,0.0167,monthly_rebalance
1990-12-31,1991-01-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.305,-0.00695,monthly_rebalance
1991-01-31,1991-02-28,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.77,-0.0023,monthly_rebalance
1991-02-28,1991-03-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.985,-0.01015,monthly_rebalance
1991-03-31,1991-04-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.075,0.01075,monthly_rebalance
1991-04-30,1991-05-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.89,0.0089,monthly_rebalance
1991-05-31,1991-06-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,102.09,0.0209,monthly_rebalance
1991-06-30,1991-07-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.88,0.0088,monthly_rebalance
1991-07-31,1991-08-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.69,0.0069,monthly_rebalance
1991-08-31,1991-09-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.21,-0.0179,monthly_rebalance
1991-09-30,1991-10-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.2,-0.018,monthly_rebalance
1991-10-31,1991-11-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.04,0.0104,monthly_rebalance
1991-11-30,1991-12-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,102.1,0.021,monthly_rebalance
1991-12-31,1992-01-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.455,0.00455,monthly_rebalance
1992-01-31,1992-02-29,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.195,0.01195,monthly_rebalance
1992-02-29,1992-03-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.85,0.0085,monthly_rebalance
1992-03-31,1992-04-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,102.85,0.0285,monthly_rebalance
1992-04-30,1992-05-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.335,-0.00665,monthly_rebalance
1992-05-31,1992-06-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.415,0.00415,monthly_rebalance
1992-06-30,1992-07-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.755,0.00755,monthly_rebalance
1992-07-31,1992-08-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,102.84,0.0284,monthly_rebalance
1992-08-31,1992-09-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.27,0.0127,monthly_rebalance
1992-09-30,1992-10-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.735,0.00735,monthly_rebalance
1992-10-31,1992-11-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.67,-0.0133,monthly_rebalance
1992-11-30,1992-12-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.895,-0.00105,monthly_rebalance
1992-12-31,1993-01-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.57,-0.0043,monthly_rebalance
1993-01-31,1993-02-28,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.605,0.01605,monthly_rebalance
1993-02-28,1993-03-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.19,0.0019,monthly_rebalance
1993-03-31,1993-04-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,97.0,-0.03,monthly_rebalance
1993-04-30,1993-05-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.345,-0.00655,monthly_rebalance
1993-05-31,1993-06-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.67,-0.0033,monthly_rebalance
1993-06-30,1993-07-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.185,-0.00815,monthly_rebalance
1993-07-31,1993-08-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.5,-0.015,monthly_rebalance
1993-08-31,1993-09-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.155,0.00155,monthly_rebalance
1993-09-30,1993-10-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.89,0.0089,monthly_rebalance
1993-10-31,1993-11-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.675,0.01675,monthly_rebalance
1993-11-30,1993-12-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.965,0.00965,monthly_rebalance
1993-12-31,1994-01-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.155,-0.00845,monthly_rebalance
1994-01-31,1994-02-28,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.61,0.0161,monthly_rebalance
1994-02-28,1994-03-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.345,0.01345,monthly_rebalance
1994-03-31,1994-04-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.62,0.0162,monthly_rebalance
1994-04-30,1994-05-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.94,0.0094,monthly_rebalance
1994-05-31,1994-06-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.8,0.018,monthly_rebalance
1994-06-30,1994-07-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.39,-0.0061,monthly_rebalance
1994-07-31,1994-08-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.22,0.0022,monthly_rebalance
1994-08-31,1994-09-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.09,0.0109,monthly_rebalance
1994-09-30,1994-10-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.815,-0.00185,monthly_rebalance
1994-10-31,1994-11-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.215,0.00215,monthly_rebalance
1994-11-30,1994-12-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.58,0.0058,monthly_rebalance
1994-12-31,1995-01-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.825,-0.00175,monthly_rebalance
1995-01-31,1995-02-28,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.41,0.0041,monthly_rebalance
1995-02-28,1995-03-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.985,-0.00015,monthly_rebalance
1995-03-31,1995-04-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.84,0.0084,monthly_rebalance
1995-04-30,1995-05-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,100.415,0.00415,monthly_rebalance
1995-05-31,1995-06-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,98.575,-0.01425,monthly_rebalance
1995-06-30,1995-07-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.43,-0.0057,monthly_rebalance
1995-07-31,1995-08-31,long_short,FF_RMW+CMA (QMJ proxy),100.0,99.575,-0.00425,monthly_rebalance
1995-08-31,1995-09-30,long_short,FF_RMW+CMA (QMJ proxy),100.0,101.19,0.0119,monthly_rebalance
