date,equity
2016-08-01,99955.55
2016-08-02,99910.20999999999
2016-08-03,99935.2
2016-08-04,99934.37
2016-08-05,99949.35
2016-08-08,99980.63
2016-08-09,99975.68
2016-08-10,99951.38
2016-08-11,99985.52
2016-08-12,99980.06999999999
2016-08-15,99995.20999999999
2016-08-16,99938.95999999999
2016-08-17,99981.28
2016-08-18,100056.45
2016-08-19,100006.09
2016-08-22,99993.3
2016-08-23,100014.23
2016-08-24,99975.03
2016-08-25,99986.19
2016-08-26,99910.44
2016-08-29,99984.36
2016-08-30,99944.72
2016-08-31,99891.94888589
2016-09-01,99884.12888589
2016-09-02,99977.18888588999
2016-09-05,99977.18888588999
2016-09-06,100033.17888589
2016-09-07,100057.94888589
2016-09-08,100021.01888589
2016-09-09,99644.80888589
2016-09-12,99805.19888589
2016-09-13,99578.85888588999
2016-09-14,99567.22888589
2016-09-15,99720.82888588999
2016-09-16,99627.50888589
2016-09-19,98830.65888588999
2016-09-20,98806.03888589
2016-09-21,98973.95888589
2016-09-22,99048.23888589
2016-09-23,98960.31888589
2016-09-26,98858.06888589
2016-09-27,98920.79888588999
2016-09-28,99059.61888589
2016-09-29,98938.56888589
2016-09-30,99039.080955638
2016-10-03,99055.640955638
2016-10-04,98945.60095563799
2016-10-05,99051.50095563798
2016-10-06,99062.97095563798
2016-10-07,98944.080955638
2016-10-10,99039.20095563799
2016-10-11,98780.550955638
2016-10-12,98765.770955638
2016-10-13,98716.19095563798
2016-10-14,98711.32095563799
2016-10-17,98664.59095563799
2016-10-18,98776.030955638
2016-10-19,98821.21095563799
2016-10-20,98793.76095563799
2016-10-21,98749.96095563799
2016-10-24,98795.40095563799
2016-10-25,98728.10095563799
2016-10-26,98690.79095563799
2016-10-27,98667.16095563798
2016-10-28,98593.59095563799
2016-10-31,98546.550485498
2016-11-01,98323.83048549798
2016-11-02,98132.20048549799
2016-11-03,98126.910485498
2016-11-04,98086.95048549799
2016-11-07,98515.130485498
2016-11-08,98641.880485498
2016-11-09,98492.73048549799
2016-11-10,98331.99048549798
2016-11-11,98258.65048549799
2016-11-14,98218.880485498
2016-11-15,98502.56048549799
2016-11-16,98439.190485498
2016-11-17,98467.48048549799
2016-11-18,98443.79048549799
2016-11-21,98673.33048549798
2016-11-22,98754.60048549798
2016-11-23,98701.54048549799
2016-11-24,98701.54048549799
2016-11-25,98863.78048549799
2016-11-28,98967.67048549799
2016-11-29,98987.20048549799
2016-11-30,98768.789741146
2016-12-01,98722.289741146
2016-12-02,98694.13974114599
2016-12-05,98857.55974114599
2016-12-06,98907.599741146
2016-12-07,99309.469741146
2016-12-08,99318.289741146
2016-12-09,99400.829741146
2016-12-12,99294.509741146
2016-12-13,99450.569741146
2016-12-14,99251.439741146
2016-12-15,99275.069741146
2016-12-16,99191.439741146
2016-12-19,99262.48974114598
2016-12-20,99382.829741146
2016-12-21,99351.969741146
2016-12-22,99232.70974114598
2016-12-23,99226.38974114599
2016-12-26,99226.38974114599
2016-12-27,99307.569741146
2016-12-28,99107.13974114599
2016-12-29,99088.99974114599
2016-12-30,98938.98974114598
2017-01-02,98938.98974114598
2017-01-03,99096.299741146
2017-01-04,99288.299741146
2017-01-05,99265.469741146
2017-01-06,99377.61974114599
2017-01-09,99301.319741146
2017-01-10,99333.689741146
2017-01-11,99443.00974114599
2017-01-12,99388.849741146
2017-01-13,99449.049741146
2017-01-16,99449.049741146
2017-01-17,99407.89974114599
2017-01-18,99434.14974114599
2017-01-19,99410.92974114598
