,equity_curve
2016-08-15,0.9830360581803602
2016-08-16,0.9826067120233101
2016-08-17,0.9821719702881547
2016-08-18,0.9817445503317856
2016-08-19,0.9813165913168221
2016-08-22,0.9808911897223899
2016-08-23,0.9804703154395137
2016-08-24,0.9804703154395137
2016-08-25,0.9800396357854378
2016-08-26,0.9796008245945433
2016-08-29,0.9829848666097414
2016-08-30,0.9825436904377172
2016-08-31,0.9821024090672625
2016-09-01,0.9816645590905112
2016-09-02,0.9812272156392353
2016-09-06,0.980792089988184
2016-09-07,0.9817491964143634
2016-09-08,0.9813147853855906
2016-09-09,0.9808461933034064
2016-09-12,0.9953924962943262
2016-09-13,0.9948828707282158
2016-09-14,0.9943733251545531
2016-09-15,0.9938586328108012
2016-09-16,0.9933510703685091
2016-09-19,0.9928506673818589
2016-09-20,0.9923573222239801
2016-09-21,0.9918559651351341
2016-09-22,0.9913629341400684
2016-09-23,0.9908745964636808
2016-09-26,0.9903862225725555
2016-09-27,0.98989894999129
2016-09-28,0.9894184027630856
2016-09-29,0.9889341616092594
2016-09-30,0.9884511395547212
2016-10-03,0.9879696366261499
2016-10-04,0.9975512265890529
2016-10-05,0.9970575276162855
2016-10-06,0.996563933687451
2016-10-07,0.9960706010231374
2016-10-10,0.9960706010231374
2016-10-11,0.9960706010231374
2016-10-12,1.0011982456215196
2016-10-13,1.0006934059668566
2016-10-14,1.000194820339762
2016-10-17,0.999702069374523
2016-10-18,0.9992102107596343
2016-10-19,0.9987241438135052
2016-10-20,0.9982426855284389
2016-10-21,0.9977664948763583
2016-10-24,0.9972948407240363
2016-10-25,0.9968232461812562
2016-10-26,0.9963494140292026
2016-10-27,0.9958715438458966
2016-10-28,0.9953886020330677
2016-10-31,0.9991947288352645
2016-11-01,0.9987017741131157
2016-11-02,0.9982050391144758
2016-11-03,0.9977072302800698
2016-11-04,0.9972114721302425
2016-11-07,0.9972114721302425
2016-11-08,1.0030783003359207
2016-11-09,1.0025568595735974
2016-11-10,1.0020179454203935
2016-11-11,1.0014809731440297
2016-11-14,1.0083543008895761
2016-11-15,1.014088206877175
2016-11-16,1.0135520085798426
2016-11-17,1.0130236711455802
2016-11-18,1.0130236711455802
2016-11-21,1.0125057140334557
2016-11-22,1.0119975353003552
2016-11-23,1.0114945365952646
2016-11-25,1.0125036296566812
2016-11-28,1.0120147640824757
2016-11-29,1.0115297935294176
2016-11-30,1.0236577345190174
2016-12-01,1.0231298708972363
2016-12-02,1.025876508559538
2016-12-05,1.0312340905032658
2016-12-06,1.0307144026470376
2016-12-07,1.0301864886906156
2016-12-08,1.0301864886906156
2016-12-09,1.0297021808021563
2016-12-12,1.0291993451869859
2016-12-13,1.0327761900139993
2016-12-14,1.0322685132042952
2016-12-15,1.03175868630081
2016-12-16,1.031248634113557
2016-12-19,1.030740620118357
2016-12-20,1.0302423300383454
2016-12-21,1.0297516378704263
2016-12-22,1.0292654005533288
2016-12-23,1.0292654005533288
2016-12-27,1.0287900969314614
2016-12-28,1.0403451739628173
2016-12-29,1.0398582053496102
2016-12-30,1.0468016238881586
2017-01-03,1.0468016238881586
2017-01-04,1.0463022169031733
2017-01-05,1.0458068552248208
2017-01-06,1.0453083166350527
2017-01-09,1.0448201519521874
2017-01-10,1.0443352415592522
2017-01-11,1.043852175931724
2017-01-12,1.043366474264001
2017-01-13,1.042884338891998
2017-01-17,1.0424043457714098
2017-01-18,1.041929330145278
2017-01-19,1.0414577902573308
2017-01-20,1.040987953853736
2017-01-23,1.0405169456000611
2017-01-24,1.0457081182163497
2017-01-25,1.0452335885788917
2017-01-26,1.0452335885788917
2017-01-27,1.0447729091535845
2017-01-30,1.045187183410981
2017-01-31,1.0447194278899605
2017-02-01,1.046317752632609
2017-02-02,1.0458467662296826
2017-02-03,1.0453822726000437
2017-02-06,1.0449229062167158
2017-02-07,1.0444683557221106
2017-02-08,1.0440158041709795
2017-02-09,1.043567573878026
2017-02-10,1.0431221803389998
2017-02-13,1.0426814678877876
2017-02-14,1.042242469608772
2017-02-15,1.0475885531611921
2017-02-16,1.0471509020339096
2017-02-17,1.0467122134194737
2017-02-21,1.0505765543678032
2017-02-22,1.0505765543678032
2017-02-23,1.0501384162510277
2017-02-24,1.049693221815241
2017-02-27,1.0492534522821761
2017-02-28,1.0488179369707964
2017-03-01,1.0488179369707964
2017-03-02,1.0483744678655622
2017-03-03,1.0479323980950639
2017-03-06,1.0474898899908176
2017-03-07,1.0470494433582949
2017-03-08,1.0470494433582949
2017-03-09,1.0466128498752716
2017-03-10,1.0461784478845397
2017-03-13,1.0457476015202463
2017-03-14,1.0453151761847022
2017-03-15,1.0453151761847022
2017-03-16,1.047951838630701
2017-03-17,1.0475155021720421
2017-03-20,1.0475155021720421
2017-03-21,1.0470679790303832
2017-03-22,1.0466140619940054
2017-03-23,1.0466140619940054
2017-03-24,1.0461600181398683
2017-03-27,1.045697017339215
2017-03-28,1.0452356408869585
2017-03-29,1.044776228308688
2017-03-30,1.0443243785744005
2017-03-31,1.0438758568375435
2017-04-03,1.0438758568375435
2017-04-04,1.0434287051840632
2017-04-05,1.0429772481626904
2017-04-06,1.0425268718746568
2017-04-07,1.0420804332561941
2017-04-10,1.0416359459390245
2017-04-11,1.041189088877065
2017-04-12,1.040743611385949
2017-04-13,1.0402958909853772
2017-04-17,1.0402958909853772
2017-04-18,1.039848907236902
2017-04-19,1.0394057604421174
2017-04-20,1.0389593594631301
2017-04-21,1.0389593594631301
2017-04-24,1.0385149499473705
2017-04-25,1.0380727853480807
2017-04-26,1.0376350884204382
2017-04-27,1.0371968483859064
2017-04-28,1.036762266014163
2017-05-01,1.0363284331250324
2017-05-02,1.0358998338141658
2017-05-03,1.0373575398796215
2017-05-04,1.036930810212442
2017-05-05,1.0365072656831964
2017-05-08,1.0360869459413045
2017-05-09,1.0356692745475988
2017-05-10,1.035250250767626
2017-05-11,1.034830298625583
2017-05-12,1.0344167349685698
2017-05-15,1.034001508875844
2017-05-16,1.0335921476440282
2017-05-17,1.033160057134107
2017-05-18,1.0327129363396683
2017-05-19,1.0322685210716187
2017-05-22,1.0318231681158694
2017-05-23,1.0313867459159671
2017-05-24,1.030952792284241
2017-05-25,1.0305168602444972
2017-05-26,1.0300884540813868
2017-05-30,1.0300884540813868
2017-05-31,1.0296680194803693
2017-06-01,1.0292455888954064
2017-06-02,1.0288221943959583
2017-06-05,1.0284035609065336
2017-06-06,1.0279853257157747
2017-06-07,1.0275682289468948
2017-06-08,1.0271507497733425
2017-06-09,1.0267074490369406
2017-06-12,1.0262505185619417
2017-06-13,1.025798228778762
2017-06-14,1.0253452681725912
2017-06-15,1.0248885530522849
2017-06-16,1.024438054471967
2017-06-19,1.0313496273365013
2017-06-20,1.0308908306515951
2017-06-21,1.0304359500279363
2017-06-22,1.0299862658034835
2017-06-23,1.0295394082421194
2017-06-26,1.029091186521234
2017-06-27,1.0286363427469714
2017-06-28,1.02817327015824
2017-06-29,1.0276943200083548
2017-06-30,1.0272165795462902
2017-07-03,1.026743528971652
2017-07-05,1.0262685217841698
2017-07-06,1.0257949354453078
2017-07-07,1.0304580176843017
2017-07-10,1.0299840486775538
2017-07-11,1.0295141111905346
2017-07-12,1.0290466884125158
2017-07-13,1.0285871002273526
2017-07-14,1.0281256516431003
2017-07-17,1.0276733789198869
2017-07-18,1.0272216803400722
2017-07-19,1.02677746660322
2017-07-20,1.0263308803767484
2017-07-21,1.025890464362907
2017-07-24,1.0254577169527435
2017-07-25,1.0250289699476303
2017-07-26,1.0250289699476303
2017-07-27,1.024587542010977
2017-07-28,1.0241455113694435
2017-07-31,1.023709489783498
2017-08-01,1.0232748289355318
2017-08-02,1.0228391215703092
2017-08-03,1.0224056119897953
2017-08-04,1.0219749103440423
2017-08-07,1.0215488648629951
2017-08-08,1.0211196417963813
2017-08-09,1.020689097996023
2017-08-10,1.0202420379172554
2017-08-11,1.0197945704001037
2017-08-14,1.0193388409045365
2017-08-15,1.0225759939270085
2017-08-16,1.0221276108336943
2017-08-17,1.0216619891004035
2017-08-18,1.0211878180764837
2017-08-21,1.020716972801794
2017-08-22,1.0202400398450282
2017-08-23,1.019770216218167
2017-08-24,1.0249856985372234
2017-08-25,1.0245211157188743
2017-08-28,1.0255969876424822
2017-08-29,1.025132421571166
2017-08-30,1.025132421571166
2017-08-31,1.0246799794850046
2017-09-01,1.0246799794850046
2017-09-05,1.0319633883472472
2017-09-06,1.0315026871871422
2017-09-07,1.0310407262997707
2017-09-08,1.0323745901507733
2017-09-11,1.0319137681119748
2017-09-12,1.031460101061244
2017-09-13,1.0310123757570993
2017-09-14,1.0305708334286554
2017-09-15,1.0301329632893883
2017-09-18,1.0317888423835269
2017-09-19,1.0313569393708075
2017-09-20,1.0309275209143742
2017-09-21,1.0329394968470895
2017-09-22,1.0325138985552045
2017-09-25,1.0398505248923773
2017-09-26,1.039411543928545
2017-09-27,1.0389628093705323
2017-09-28,1.0385195499130007
2017-09-29,1.0380806111972722
2017-10-02,1.037649796985676
2017-10-03,1.0372260475427075
2017-10-04,1.0368077208174242
2017-10-05,1.036391500859048
2017-10-06,1.036391500859048
2017-10-09,1.0359864064568367
2017-10-10,1.0355826805305344
2017-10-11,1.0351818634735976
2017-10-12,1.0347845968367004
2017-10-13,1.0343874644911488
2017-10-16,1.033992666006323
2017-10-17,1.0336049786721855
2017-10-18,1.033219954283011
2017-10-19,1.0328271675716312
2017-10-20,1.0324324802675149
2017-10-23,1.0320395029801959
2017-10-24,1.0316465419425094
2017-10-25,1.0312442162071018
2017-10-26,1.0308432184926561
2017-10-27,1.0304353314127639
2017-10-30,1.0300312710015935
2017-10-31,1.0296294000223576
2017-11-01,1.029222073097121
2017-11-02,1.0288109453251504
2017-11-03,1.0284028691079448
2017-11-06,1.028002629344593
2017-11-07,1.0276018305955523
2017-11-08,1.0272006766796902
2017-11-09,1.026784093410536
2017-11-10,1.0263741307888583
2017-11-13,1.0259623851746777
2017-11-14,1.0259623851746777
2017-11-15,1.0255478831925724
2017-11-16,1.025130998391342
2017-11-17,1.0247191276646777
2017-11-20,1.0243099295038942
2017-11-21,1.0243099295038942
2017-11-22,1.0283808437805728
2017-11-24,1.027981714410718
2017-11-27,1.0275864359275984
2017-11-28,1.0271835621933223
2017-11-29,1.026776729001738
2017-11-30,1.026360458727992
2017-12-01,1.0259213113508123
2017-12-04,1.047221037397877
2017-12-05,1.0467421875152827
2017-12-06,1.0462643371577696
2017-12-07,1.0457908040724282
2017-12-08,1.0453258034381372
2017-12-11,1.0453258034381372
2017-12-12,1.0448784955299633
2017-12-13,1.0448784955299633
2017-12-14,1.0444351312630293
2017-12-15,1.0439854955782462
2017-12-18,1.0435422727488564
2017-12-19,1.0431022828530991
2017-12-20,1.04770746242783
2017-12-21,1.0514500164335387
2017-12-22,1.0510171982249064
2017-12-26,1.05058870839089
2017-12-27,1.050163897439484
2017-12-28,1.049748612605137
2017-12-29,1.056507388404219
2018-01-02,1.0560866025064846
2018-01-03,1.0556632161271802
2018-01-04,1.055242907215178
2018-01-05,1.054820348487905
2018-01-08,1.054402798735404
2018-01-09,1.0539904191203293
2018-01-10,1.0535773197956662
2018-01-11,1.0531678278011243
2018-01-12,1.0527579749855636
2018-01-16,1.0523396912429066
2018-01-17,1.051905813278722
2018-01-18,1.0514825560644978
2018-01-19,1.0510648887702312
2018-01-22,1.0506473068652473
2018-01-23,1.0502361485839489
2018-01-24,1.0498193944807983
2018-01-25,1.0494049662588578
2018-01-26,1.0489822244501958
2018-01-29,1.048562428489276
2018-01-30,1.0481232035894965
2018-01-31,1.0476847153503384
2018-02-01,1.0472426789933333
2018-02-02,1.0467784631542778
2018-02-05,1.0462327684570454
2018-02-06,1.0835223422216107
2018-02-07,1.082878056110547
2018-02-08,1.0821870259366722
2018-02-09,1.0814403375817014
2018-02-12,1.0807049066264547
2018-02-13,1.0799792838616298
2018-02-14,1.0792519810257575
2018-02-15,1.0785497222954121
2018-02-16,1.077867086911833
2018-02-20,1.0771969214928399
2018-02-21,1.076531436780641
2018-02-22,1.0758770426424051
2018-02-23,1.07522979208923
2018-02-26,1.0746002103615802
2018-02-27,1.073980938828556
2018-02-28,1.073980938828556
2018-03-01,1.073980938828556
2018-03-02,1.073305977202021
2018-03-05,1.0726291835025548
2018-03-06,1.0719827171450178
2018-03-07,1.0713360113403034
2018-03-08,1.0707124098097893
2018-03-09,1.0700887546097688
2018-03-12,1.069491593021801
2018-03-13,1.0688947508434001
2018-03-14,1.068295009209811
2018-03-15,1.0677035078208852
2018-03-16,1.0671309365082469
2018-03-19,1.0665482821100956
2018-03-20,1.0659723358878084
2018-03-21,1.0654022897994904
2018-03-22,1.064794325448349
2018-03-23,1.0641590763316207
2018-03-26,1.0634974449086745
2018-03-27,1.0628080655211338
2018-03-28,1.0621038805146905
2018-03-29,1.0613925310258114
2018-04-02,1.0606471312249928
2018-04-03,1.0599001372855346
2018-04-04,1.0591223011761175
2018-04-05,1.0583874978697594
2018-04-06,1.0576290575855645
2018-04-09,1.056867335318642
2018-04-10,1.0561091664707758
2018-04-11,1.0553705171481318
2018-04-12,1.054642129825464
2018-04-13,1.069308355665833
2018-04-16,1.0685903940726034
2018-04-17,1.0685903940726034
2018-04-18,1.0679088736182538
2018-04-19,1.067244864280036
2018-04-20,1.0665916177698398
2018-04-23,1.0659448209977294
2018-04-24,1.065273114278422
2018-04-25,1.0645900258890404
2018-04-26,1.0639141688296645
2018-04-27,1.0632574264226546
2018-04-30,1.0626063554126361
2018-05-01,1.061956568458657
2018-05-02,1.0613196056150502
2018-05-03,1.0606696007290448
2018-05-04,1.0600129202345743
2018-05-07,1.059381395040381
2018-05-08,1.0587680867593707
2018-05-09,1.0581651763040816
2018-05-10,1.0575799218736435
2018-05-11,1.0570131896492825
2018-05-14,1.0564610844327793
2018-05-15,1.055909604543948
2018-05-16,1.055909604543948
2018-05-17,1.0553784408350138
2018-05-18,1.0548596853609746
2018-05-21,1.0543461623543076
2018-05-22,1.0538398353891285
2018-05-23,1.053325417328947
2018-05-24,1.0528165339979718
2018-05-25,1.0523186120565389
2018-05-29,1.0518077318283285
2018-05-30,1.051294522166801
2018-05-31,1.0507847317816765
2018-06-01,1.0502730016140744
2018-06-04,1.049773659714174
2018-06-05,1.0492876475636328
2018-06-06,1.048808093826474
2018-06-07,1.0483249864546835
2018-06-08,1.0478448879885596
2018-06-11,1.0478448879885596
2018-06-12,1.047388239123419
2018-06-13,1.046939311616202
2018-06-14,1.0464960918183934
2018-06-15,1.046050743290073
2018-06-18,1.0456040132592834
2018-06-19,1.0451455305458992
2018-06-20,1.0451455305458992
2018-06-21,1.0446885566001138
2018-06-22,1.0535807266382045
2018-06-25,1.0679138803696422
2018-06-26,1.0674029055909524
2018-06-27,1.0668788161721656
2018-06-28,1.0663409208855572
2018-06-29,1.0658147246049516
2018-07-02,1.0658147246049516
2018-07-03,1.0775060364842166
2018-07-05,1.0769725362892641
2018-07-06,1.0764372158703386
2018-07-09,1.0759141178024534
2018-07-10,1.0754046579942278
2018-07-11,1.0748986388532558
2018-07-12,1.074393646943086
2018-07-13,1.0739000938803387
2018-07-16,1.0734186175562663
2018-07-17,1.0729271259216913
2018-07-18,1.0724506536751868
2018-07-19,1.0719796408295088
2018-07-20,1.0715174145275081
2018-07-23,1.0710586308617454
2018-07-24,1.0706004918796352
2018-07-25,1.070132269379986
2018-07-26,1.069673545530265
2018-07-27,1.0856393306163106
2018-07-30,1.1015122756128015
2018-07-31,1.100990215287424
2018-08-01,1.1004731837280126
2018-08-02,1.1174423108725484
2018-08-03,1.1169201010126908
2018-08-06,1.1164045231934598
2018-08-07,1.1159013064139978
2018-08-08,1.1154068645073822
2018-08-09,1.1149241480046483
2018-08-10,1.1144438797790805
2018-08-13,1.11396374577006
2018-08-14,1.1134862429154992
2018-08-15,1.1129941633902551
2018-08-16,1.1125019778950593
2018-08-17,1.112011613033845
2018-08-20,1.1115286957790587
2018-08-21,1.1110523684271605
2018-08-22,1.1105807348382164
2018-08-23,1.1101146930895918
2018-08-24,1.109648378054444
2018-08-27,1.1091887524657644
2018-08-28,1.1087369710393769
2018-08-29,1.1082862202843098
2018-08-30,1.1078400651138105
2018-08-31,1.1073993401069155
2018-09-04,1.1069607522492262
2018-09-05,1.1212897349970465
2018-09-06,1.120821855349744
2018-09-07,1.1203485526543138
2018-09-10,1.119883933897826
2018-09-11,1.1194144841365619
2018-09-12,1.118948339497598
2018-09-13,1.1184882936163072
2018-09-14,1.1180330551230762
2018-09-17,1.1304239950344477
2018-09-18,1.1299480762938332
2018-09-19,1.1294775144277234
2018-09-20,1.1290091119898145
2018-09-21,1.1285479029697065
2018-09-24,1.1280821003191386
2018-09-25,1.127629652939623
2018-09-26,1.1271773483562393
2018-09-27,1.126730356607638
2018-09-28,1.1262860815385236
2018-10-01,1.1258464924313356
2018-10-02,1.1254093953377502
2018-10-03,1.1249749461429217
2018-10-04,1.1370451333671998
2018-10-05,1.1365558831101485
2018-10-08,1.1360426439286093
2018-10-09,1.1355314228403839
2018-10-10,1.177153009112405
2018-10-11,1.1765013192688816
2018-10-12,1.1758325114705885
2018-10-15,1.1751674793201756
2018-10-16,1.1744824756565704
2018-10-17,1.1738094171259963
2018-10-18,1.1731195444373967
2018-10-19,1.1724182784993429
2018-10-22,1.1717188600217354
2018-10-23,1.1717188600217354
2018-10-24,1.1709522211870018
2018-10-25,1.1701437442446432
2018-10-26,1.1693095296621232
2018-10-29,1.168443322044534
2018-10-30,1.167554769794577
2018-10-31,1.166684109707122
2018-11-01,1.1658244992937377
2018-11-02,1.1649795304455988
2018-11-05,1.1641403229710394
2018-11-06,1.1633303218184277
2018-11-07,1.1625191868948754
2018-11-08,1.161742976808144
2018-11-09,1.167408076733588
2018-11-12,1.1922811857069517
2018-11-13,1.191460691846435
2018-11-14,1.1906318681714636
2018-11-15,1.1897730661916253
2018-11-16,1.188935766239267
2018-11-19,1.1880788821172972
2018-11-20,1.1871655436778583
2018-11-21,1.18628949720077
2018-11-23,1.1854276173618739
2018-11-26,1.18457672831652
2018-11-27,1.1837483484285753
2018-11-28,1.1829131157137476
2018-11-29,1.1821082138488173
2018-11-30,1.181314453747031
2018-12-03,1.1805348032396175
2018-12-04,1.1797361547249057
2018-12-06,1.1788906781288933
2018-12-07,1.1780416453377214
2018-12-10,1.1771723248769712
2018-12-11,1.1763216241574546
2018-12-12,1.1754817169918996
2018-12-13,1.1746573535514542
2018-12-14,1.1738160665151145
2018-12-17,1.1729470471805443
2018-12-18,1.1720857354703311
2018-12-19,1.1711966370327094
2018-12-20,1.1702824466809731
2018-12-21,1.1693364248175642
2018-12-24,1.1683675433724026
2018-12-26,1.167347820272128
2018-12-27,1.1663402268759715
2018-12-28,1.1653724101447096
2018-12-31,1.164435369012872
2019-01-02,1.1635028454299992
2019-01-03,1.1842865091973978
2019-01-04,1.1833126720269913
2019-01-07,1.182379927090132
2019-01-08,1.1814842217140413
2019-01-09,1.1806184468574559
2019-01-10,1.1797650969433566
2019-01-11,1.1789480310664335
2019-01-14,1.178148415457132
2019-01-15,1.1917370277190829
2019-01-16,1.1909765971111301
2019-01-17,1.1902220483421204
2019-01-18,1.1894885642621094
2019-01-22,1.1887536603598003
2019-01-23,1.188023377155397
2019-01-24,1.1873028667552106
2019-01-25,1.1865999850561428
2019-01-28,1.1858929212550344
2019-01-29,1.1852010594477018
2019-01-30,1.1845039492039195
2019-01-31,1.1965516899946924
2019-02-01,1.1965516899946924
2019-02-04,1.195900945850353
2019-02-05,1.1952708795390679
2019-02-06,1.194655935769644
2019-02-07,1.1940430992736932
2019-02-08,1.193437643769174
2019-02-11,1.1928504428652518
2019-02-12,1.192267171365558
2019-02-13,1.1917000169621919
2019-02-14,1.191137065799509
2019-02-15,1.1905822737107052
2019-02-19,1.191020583758086
2019-02-20,1.1904858194799686
2019-02-21,1.1899564149388542
2019-02-22,1.1894352330161853
2019-02-25,1.1889206832961194
2019-02-26,1.1884123891679383
2019-02-27,1.1879098230326839
2019-02-28,1.187412274554557
2019-03-01,1.1869232278701973
2019-03-04,1.1981679672894263
2019-03-05,1.197663457060756
2019-03-06,1.2033211864497584
2019-03-07,1.2028149612137087
2019-03-08,1.202303689710307
2019-03-11,1.2017898758111223
2019-03-12,1.2012872841383888
2019-03-13,1.2007879644331236
2019-03-14,1.2002973065333156
2019-03-15,1.19980918602269
2019-03-18,1.1993293854782658
2019-03-19,1.1988522140144746
2019-03-20,1.198370761882422
2019-03-21,1.1978779664454393
2019-03-22,1.197385367586426
2019-03-25,1.1968916384948143
2019-03-26,1.1964003854277971
2019-03-27,1.1959051535426801
2019-03-28,1.1954135639371257
2019-03-29,1.1949275950106628
2019-04-01,1.1968449655388143
2019-04-02,1.1963697330914131
2019-04-03,1.195900037344728
2019-04-04,1.1954303755159845
2019-04-05,1.1949664504287982
2019-04-08,1.1945060888019878
2019-04-09,1.1940489480841023
2019-04-10,1.1936004401625464
2019-04-11,1.197006116476918
2019-04-12,1.1965618760243444
2019-04-15,1.1961259225316039
2019-04-16,1.1956811127401177
2019-04-17,1.2057944863868444
2019-04-18,1.2053268331821672
2019-04-22,1.2048638507318483
2019-04-23,1.2043984077859062
2019-04-24,1.2039432507945662
2019-04-25,1.20348493500691
2019-04-26,1.2030303029095526
2019-04-29,1.2025858867350976
2019-04-30,1.2021379716994411
2019-05-01,1.2016883745629596
2019-05-02,1.2012326967424463
2019-05-03,1.200778818649076
2019-05-06,1.200308793642038
2019-05-07,1.1998191423487614
2019-05-08,1.1993237575309725
2019-05-09,1.1988227649985315
2019-05-10,1.198302425413893
2019-05-13,1.1977661666003547
2019-05-14,1.1992347595430082
2019-05-15,1.198695182470311
2019-05-16,1.2062253776970582
2019-05-17,1.209299855460211
2019-05-20,1.208764895550748
2019-05-21,1.2082364601997884
2019-05-22,1.207713578069689
2019-05-23,1.2071879756140385
2019-05-24,1.2066730317382435
2019-05-28,1.2061494805806512
2019-05-29,1.2056174577041945
2019-05-30,1.205091530721932
2019-05-31,1.2045602382321983
2019-06-03,1.2040206433919742
2019-06-04,1.2034642935367357
2019-06-05,1.2029089455311985
2019-06-06,1.2023603260142222
2019-06-07,1.2088817817254505
2019-06-10,1.2083403594610698
2019-06-11,1.2077940402588214
2019-06-12,1.2072556730766164
2019-06-13,1.2067297929931398
2019-06-14,1.206212049467977
2019-06-17,1.2057061185291424
2019-06-18,1.2052007094193404
2019-06-19,1.2046955589667219
2019-06-20,1.2041946424341314
2019-06-21,1.2036984187639932
2019-06-24,1.2032083769840765
2019-06-25,1.2027119983339385
2019-06-26,1.2027119983339385
2019-06-27,1.2022189429596402
2019-06-28,1.2017332423191012
2019-07-01,1.2017332423191012
2019-07-02,1.2012472357327435
2019-07-03,1.2089320762700544
2019-07-05,1.2084413113226782
2019-07-08,1.2079564567347003
2019-07-09,1.2074738427547258
2019-07-10,1.2069977417913937
2019-07-11,1.2065284929031732
2019-07-12,1.206063006566268
2019-07-15,1.2056094055606585
2019-07-16,1.2051608876406545
