,equity_curve
2016-08-16,0.9889648645413864
2016-08-17,0.9886830819427287
2016-08-18,0.9884042471005132
2016-08-19,0.9881284975672419
2016-08-22,0.9878581424468713
2016-08-23,0.9875907154309492
2016-08-24,0.9875907154309492
2016-08-25,0.9873216353584274
2016-08-26,0.9870434613026703
2016-08-29,0.9894886983789405
2016-08-30,0.9892115686257188
2016-08-31,0.9889338453939214
2016-09-01,0.9886537158410234
2016-09-02,0.9883723987441716
2016-09-06,0.9880938433464352
2016-09-07,0.9880938433464352
2016-09-08,0.9878233686803818
2016-09-09,0.9875204570813717
2016-09-12,0.9871994445236524
2016-09-13,0.9868632291590439
2016-09-14,0.986526984375078
2016-09-15,0.9861862635710624
2016-09-16,0.9858513400126289
2016-09-19,0.9855163666372883
2016-09-20,0.9851849802244842
2016-09-21,0.9848509123647122
2016-09-22,0.9845188690104606
2016-09-23,0.9841920728548795
2016-09-26,0.9838697379239948
2016-09-27,0.9835534498762045
2016-09-28,0.9832343126351195
2016-09-29,0.9829109179960601
2016-09-30,0.9825847654019343
2016-10-03,0.9822623017110534
2016-10-04,0.9819383369338394
2016-10-05,0.9816155538554268
2016-10-06,0.9812958656376403
2016-10-07,0.980972398138243
2016-10-10,0.9806461829983054
2016-10-11,0.9803047476542078
2016-10-12,0.9799649329508103
2016-10-13,0.9799649329508103
2016-10-14,0.9799649329508103
2016-10-17,0.9796367736694305
2016-10-18,0.9793110736858908
2016-10-19,0.9789874931242847
2016-10-20,0.9786659924204022
2016-10-21,0.9783450676173423
2016-10-24,0.9780281477861382
2016-10-25,0.9777121352179664
2016-10-26,0.9773981533565177
2016-10-27,0.977077959913247
2016-10-28,0.9767575659115311
2016-10-31,0.9764396039975903
2016-11-01,0.9881379023436512
2016-11-02,0.987802943189989
2016-11-03,0.9874710322297794
2016-11-04,0.9871373041300061
2016-11-07,0.9871373041300061
2016-11-08,0.9871373041300061
2016-11-09,0.9867675155371447
2016-11-10,0.9864077556215883
2016-11-11,0.9860469700146319
2016-11-14,0.9856861681084594
2016-11-15,0.9856861681084594
2016-11-16,0.9856861681084594
2016-11-17,0.9853530109298845
2016-11-18,0.9850320626006651
2016-11-21,0.9847176933123732
2016-11-22,0.9844077491227524
2016-11-23,0.9841030289126534
2016-11-25,0.9838096533860295
2016-11-28,0.9838096533860295
2016-11-29,0.9835214649447275
2016-11-30,0.9832368543754133
2016-12-01,0.9829481713642321
2016-12-02,0.9826639459948322
2016-12-05,0.9866648876447979
2016-12-06,0.9863767327985217
2016-12-07,0.9863767327985217
2016-12-08,0.9860802227125726
2016-12-09,0.9857918301644417
2016-12-12,0.9855004352651856
2016-12-13,0.9852100649407527
2016-12-14,0.984909824028062
2016-12-15,0.9846024823588861
2016-12-16,0.9842957832157246
2016-12-19,0.9839940375450821
2016-12-20,0.9836986100367874
2016-12-21,0.9836986100367874
2016-12-22,0.9834087249467652
2016-12-23,0.9831271206672398
2016-12-27,0.9828505959328581
2016-12-28,0.9929817079013714
2016-12-29,0.9926981030099766
2016-12-30,0.9924144960449942
2017-01-03,0.9921259076938536
2017-01-04,1.0011417575667276
2017-01-05,1.0008406773357856
2017-01-06,1.0005427750919718
2017-01-09,1.000246275025143
2017-01-10,0.9999494117492569
2017-01-11,0.9996570032697282
2017-01-12,0.9993546224044881
2017-01-13,0.9990556623125293
2017-01-17,0.9987535324653936
2017-01-18,0.9984542596852765
2017-01-19,0.998149109316574
2017-01-20,0.9978472411308271
2017-01-23,0.9975470503428534
2017-01-24,0.9972368541994746
2017-01-25,0.9969327415784726
2017-01-26,0.9969327415784726
2017-01-27,0.9966305152542538
2017-01-30,0.9963135040271188
2017-01-31,0.9959970868712517
2017-02-01,0.9956774513262179
2017-02-02,0.9953578795426878
2017-02-03,0.9953578795426878
2017-02-06,0.9950440846236761
2017-02-07,0.9950440846236761
2017-02-08,0.9947323755017548
2017-02-09,1.0012673125952187
2017-02-10,1.0009626141782901
2017-02-13,1.0006654224985652
2017-02-14,1.00037017999149
2017-02-15,1.0056222341999261
2017-02-16,1.005334406840147
2017-02-17,1.005049091959785
2017-02-21,1.0047670406335985
2017-02-22,1.004488913977552
2017-02-23,1.0103794331601959
2017-02-24,1.0100918467710485
2017-02-27,1.0098064306420338
2017-02-28,1.0098064306420338
2017-03-01,1.009507366925192
2017-03-02,1.0092050062356102
2017-03-03,1.0089065837086275
2017-03-06,1.0086055947209476
2017-03-07,1.0083096834310668
2017-03-08,1.0080152475281814
2017-03-09,1.0077171665803386
2017-03-10,1.0074206535047698
2017-03-13,1.00713095110203
2017-03-14,1.0068396566717677
2017-03-15,1.0065415186597808
2017-03-16,1.0062517913909699
2017-03-17,1.0059682590670165
2017-03-20,1.0056873094629886
2017-03-21,1.0271914185415283
2017-03-22,1.0268781836649024
2017-03-23,1.0289887505116968
2017-03-24,1.0289887505116968
2017-03-27,1.028666724263702
2017-03-28,1.0283438134590994
2017-03-29,1.0280268468957272
2017-03-30,1.0277172908388985
2017-03-31,1.027414715885866
2017-04-03,1.0271072112954063
2017-04-04,1.0268042874306573
2017-04-05,1.0268042874306573
2017-04-06,1.0264856547558414
2017-04-07,1.0261735621408072
2017-04-10,1.0258624879781846
2017-04-11,1.0258624879781846
2017-04-12,1.0255452708491137
2017-04-13,1.0252225263439823
2017-04-17,1.0248953900397701
2017-04-18,1.0245751908094793
2017-04-19,1.0242606918706367
2017-04-20,1.0239456852432256
2017-04-21,1.02363911368068
2017-04-24,1.0233300923405744
2017-04-25,1.0230234050425964
2017-04-26,1.0230234050425964
2017-04-27,1.0227253204464883
2017-04-28,1.02242426690781
2017-05-01,1.0221214420113875
2017-05-02,1.0218236903402904
2017-05-03,1.0215266446423712
2017-05-04,1.0212300629077609
2017-05-05,1.0209353827134782
2017-05-08,1.0206435129807612
2017-05-09,1.0206435129807612
2017-05-10,1.0262696163603156
2017-05-11,1.0259717921381661
2017-05-12,1.0256765045461333
2017-05-15,1.0253815464119944
2017-05-16,1.0250878908796834
2017-05-17,1.0247745838779163
2017-05-18,1.02445689314839
2017-05-19,1.031085481214191
2017-05-22,1.0307722115405407
2017-05-23,1.0304616947454925
2017-05-24,1.0301580832806823
2017-05-25,1.0298606020281074
2017-05-26,1.0295694960351096
2017-05-30,1.0295694960351096
2017-05-31,1.0292760221357262
2017-06-01,1.0289733159873569
2017-06-02,1.0286771324622244
2017-06-05,1.0283862211331447
2017-06-06,1.028095284011775
2017-06-07,1.0278104477772985
2017-06-08,1.0278104477772985
2017-06-09,1.0275180773643053
2017-06-12,1.0272311747976792
2017-06-13,1.0269470154406672
2017-06-14,1.0266625379850995
2017-06-15,1.0263748809021596
2017-06-16,1.0260906525401852
2017-06-19,1.0258112081117987
2017-06-20,1.0255276877426172
2017-06-21,1.025240776561346
2017-06-22,1.0249547589286279
2017-06-23,1.024670161704071
2017-06-26,1.0243904343178487
2017-06-27,1.0241082582286554
2017-06-28,1.023818415193418
2017-06-29,1.0305122315812423
2017-06-30,1.0302153077978153
2017-07-03,1.0299178141567504
2017-07-05,1.0296213016998381
2017-07-06,1.0293181874165567
2017-07-07,1.0293181874165567
2017-07-10,1.0290197876993277
2017-07-11,1.0287215242770513
2017-07-12,1.028423581920926
2017-07-13,1.0281299408089104
2017-07-14,1.0278385040676754
2017-07-17,1.027551070542111
2017-07-18,1.027266781005087
2017-07-19,1.0269816190138785
2017-07-20,1.026705154466236
2017-07-21,1.026705154466236
2017-07-24,1.0264362313540618
2017-07-25,1.0261658272934477
2017-07-26,1.0258933400566133
2017-07-27,1.0256158049919928
2017-07-28,1.0253397693588857
2017-07-31,1.0279960245620645
2017-08-01,1.0277256182356167
2017-08-02,1.0274513080277576
2017-08-03,1.027178671038532
2017-08-04,1.0269124947351433
2017-08-07,1.0266496769580795
2017-08-08,1.0263825861319997
2017-08-09,1.0261111404251249
2017-08-10,1.0261111404251249
2017-08-11,1.02582774462788
2017-08-14,1.028837533717004
2017-08-15,1.0285523965225454
2017-08-16,1.0282707026504647
2017-08-17,1.027974805885147
2017-08-18,1.0276750764395777
2017-08-21,1.0273824363379358
2017-08-22,1.0270898802552966
2017-08-23,1.026800656680294
2017-08-24,1.0265177080672392
2017-08-25,1.0262371737816023
2017-08-28,1.0262371737816023
2017-08-29,1.0259607863383366
2017-08-30,1.0256837665939267
2017-08-31,1.025408782423243
2017-09-01,1.025408782423243
2017-09-05,1.0251262718539342
2017-09-06,1.0248477519625099
2017-09-07,1.0245694617518077
2017-09-08,1.024290232970844
2017-09-11,1.0240081245929982
2017-09-12,1.0237292319106754
2017-09-13,1.0234590459529966
2017-09-14,1.0231936281210603
2017-09-15,1.0229327901415024
2017-09-18,1.0226763642563677
2017-09-19,1.0224273376666517
2017-09-20,1.0221836337020251
2017-09-21,1.0219454602872171
2017-09-22,1.0217095532415856
2017-09-25,1.0214756426105078
2017-09-26,1.0212462287477015
2017-09-27,1.0210100421379058
2017-09-28,1.0210100421379058
2017-09-29,1.02234602385914
2017-10-02,1.0221107853013347
2017-10-03,1.0218797675225515
2017-10-04,1.0216524723482978
2017-10-05,1.021427240351395
2017-10-06,1.0212058239630926
2017-10-09,1.0209837170312468
2017-10-10,1.0207616756872568
2017-10-11,1.0207616756872568
2017-10-12,1.0205447969437702
2017-10-13,1.0205447969437702
2017-10-16,1.0203318932628582
2017-10-17,1.0201214150729296
2017-10-18,1.0201214150729296
2017-10-19,1.0201214150729296
2017-10-20,1.0199077423843572
2017-10-23,1.019693318473768
2017-10-24,1.0194796132408992
2017-10-25,1.019254612667273
2017-10-26,1.01902972296386
2017-10-27,1.018801619993482
2017-10-30,1.018569928720756
2017-10-31,1.0183371459916415
2017-11-01,1.0180979922309075
2017-11-02,1.0178582688865156
2017-11-03,1.0176210692574417
2017-11-06,1.017386626401468
2017-11-07,1.017386626401468
2017-11-08,1.017386626401468
2017-11-09,1.0171374872127517
2017-11-10,1.016893750774023
2017-11-13,1.0166479013611034
2017-11-14,1.0164075542734945
2017-11-15,1.016158303611881
2017-11-16,1.0223141493441954
2017-11-17,1.0220595098585448
2017-11-20,1.0220595098585448
2017-11-21,1.0218127429620216
2017-11-22,1.0215722979509163
2017-11-24,1.0213371567649259
2017-11-27,1.0211060108415735
2017-11-28,1.0211060108415735
2017-11-29,1.020866797111543
2017-11-30,1.0206246693745054
2017-12-01,1.020357622108272
2017-12-04,1.0200872837517216
2017-12-05,1.0198111460528334
2017-12-06,1.0195391312816529
2017-12-07,1.0246806729584625
2017-12-08,1.0244094336263452
2017-12-11,1.0241447083918065
2017-12-12,1.023885268869348
2017-12-13,1.0236284557185573
2017-12-14,1.0233671248218035
2017-12-15,1.0230935974058888
2017-12-18,1.0228194487575542
2017-12-19,1.0225478418755312
2017-12-20,1.0222790507527109
2017-12-21,1.022016115797231
2017-12-22,1.0217603499979673
2017-12-26,1.0215121475367999
2017-12-27,1.0212694160189408
2017-12-28,1.0210297498801955
2017-12-29,1.0207891757285976
2018-01-02,1.020544896218697
2018-01-03,1.020544896218697
2018-01-04,1.0203076693259971
2018-01-05,1.020073868699453
2018-01-08,1.0198360288867334
2018-01-09,1.0196038162038144
2018-01-10,1.0193698343889275
2018-01-11,1.0289185796370128
2018-01-12,1.0286786439029596
2018-01-16,1.0284293698953317
2018-01-17,1.028175845846311
2018-01-18,1.0279273871618242
2018-01-19,1.0276744987369433
2018-01-22,1.0274256392948
2018-01-23,1.0271790893200174
2018-01-24,1.0269285397254364
2018-01-25,1.026675312861709
2018-01-26,1.026420640513012
2018-01-29,1.026166151552866
2018-01-30,1.0259026025820859
2018-01-31,1.0256326092392136
2018-02-01,1.0253614964956868
2018-02-02,1.0250710454333702
2018-02-05,1.024735663881483
2018-02-06,1.0243434867283652
2018-02-07,1.0239567712164548
2018-02-08,1.0235378934504418
2018-02-09,1.0230820793745143
2018-02-12,1.0226276511130756
2018-02-13,1.022179475922651
2018-02-14,1.0217175471610955
2018-02-15,1.021272791361283
2018-02-16,1.0208402878569036
2018-02-20,1.020413946373196
2018-02-21,1.0199888669560506
2018-02-22,1.0195699117945571
2018-02-23,1.0195699117945571
2018-02-26,1.0195699117945571
2018-02-27,1.0191648512563007
2018-02-28,1.0187515915513148
2018-03-01,1.018327090376164
2018-03-02,1.0178889952880161
2018-03-05,1.0174561068935541
2018-03-06,1.0170324974124278
2018-03-07,1.0166175853360933
2018-03-08,1.0162112864514659
2018-03-09,1.0158038666215403
2018-03-12,1.0154145208370078
2018-03-13,1.0150294079546125
2018-03-14,1.014643594252215
2018-03-15,1.0142658087731493
2018-03-16,1.0138938624747538
2018-03-19,1.0138938624747538
2018-03-20,1.0135267275190674
2018-03-21,1.0131643569748063
2018-03-22,1.01278281660118
2018-03-23,1.0123800760179689
2018-03-26,1.0119650122764832
2018-03-27,1.0115421885930564
2018-03-28,1.0111205026037764
2018-03-29,1.0106992046374623
2018-04-02,1.010258047612827
2018-04-03,1.0098109708905363
2018-04-04,1.0093512414652075
2018-04-05,1.0089120097234796
2018-04-06,1.0084584336074756
2018-04-09,1.0080044046299619
2018-04-10,1.0075513144595387
2018-04-11,1.007111274513921
2018-04-12,1.006686268615186
2018-04-13,1.0062702141514426
2018-04-16,1.0058583693801686
2018-04-17,1.0054580374033892
2018-04-18,1.0050699227578692
2018-04-19,1.0046896126824363
2018-04-20,1.004314678776846
2018-04-23,1.0039436325948665
2018-04-24,1.0035618713590877
2018-04-25,1.0031768033832493
2018-04-26,1.0028014384006196
2018-04-27,1.0024348988294607
2018-04-30,1.0020663557617093
2018-05-01,1.001690060251695
2018-05-02,1.001690060251695
2018-05-03,1.001320797298222
2018-05-04,1.0009370582660588
2018-05-07,1.0005652843386579
2018-05-08,1.0002056981838146
2018-05-09,1.0002056981838146
2018-05-10,0.9998599670839317
2018-05-11,0.9995257449831253
2018-05-14,0.9991987395875989
2018-05-15,0.9988758807509706
2018-05-16,0.9985565609773521
2018-05-17,0.9982447068960029
2018-05-18,0.9979445181165562
2018-05-21,0.9976458342832883
2018-05-22,0.9973489144492876
2018-05-23,0.9970565471775166
2018-05-24,0.9967660394486516
2018-05-25,0.9964817810801895
2018-05-29,0.9961934559149115
2018-05-30,0.9958956353376903
2018-05-31,0.9955949509404148
2018-06-01,0.9952957590724671
2018-06-04,0.995003472838625
2018-06-05,0.9947183154789282
2018-06-06,0.994435546400251
2018-06-07,0.9941576575673554
2018-06-08,0.9938816125212216
2018-06-11,0.9936152259461196
2018-06-12,0.9933532449279778
2018-06-13,0.9930920637045011
2018-06-14,0.9928330304380941
2018-06-15,0.9925724076228611
2018-06-18,0.9993766111189835
2018-06-19,0.9991075284784431
2018-06-20,0.9988429254391464
2018-06-21,1.0042907651163724
2018-06-22,1.0042907651163724
2018-06-25,1.0040096034889223
2018-06-26,1.0037281262222204
2018-06-27,1.0034365922240713
2018-06-28,1.0031403698560817
2018-06-29,1.0031403698560817
2018-07-02,1.0028465142162106
2018-07-03,1.002557219827122
2018-07-05,1.0022672809874118
2018-07-06,1.001977038065971
2018-07-09,1.001689907528507
2018-07-10,1.0014074417464724
2018-07-11,1.001122711889206
2018-07-12,1.0008394064559545
2018-07-13,1.000562708660106
2018-07-16,1.0002844377265936
2018-07-17,1.0047011592558088
2018-07-18,1.004426513265128
2018-07-19,1.0041500390960467
2018-07-20,1.0038783848057578
2018-07-23,1.0036103308831292
2018-07-24,1.0149699791754818
2018-07-25,1.014690394217373
2018-07-26,1.0144128416175515
2018-07-27,1.0255091088540729
2018-07-30,1.025218227312794
2018-07-31,1.0249228910317882
2018-08-01,1.024629334808039
2018-08-02,1.0350486709194233
2018-08-03,1.0347531625440285
2018-08-06,1.0344613298243102
2018-08-07,1.034175900715071
2018-08-08,1.033894086953043
2018-08-09,1.0336179872923237
2018-08-10,1.0333417213414116
2018-08-13,1.0330612277590374
2018-08-14,1.0327763926501374
2018-08-15,1.0324804429501306
2018-08-16,1.0321802155144733
2018-08-17,1.0318820263625328
2018-08-20,1.0315923474345632
2018-08-21,1.0361434795971396
2018-08-22,1.0358618341415347
2018-08-23,1.035584461274022
2018-08-24,1.0353126761235172
2018-08-27,1.0350412692176838
2018-08-28,1.0347728265330114
2018-08-29,1.0345048305821916
2018-08-30,1.0342402699142983
2018-08-31,1.0339781880247665
2018-09-04,1.033714848150429
2018-09-05,1.0334505358131825
2018-09-06,1.0331858040519788
2018-09-07,1.0331858040519788
2018-09-10,1.0331858040519788
2018-09-11,1.0329233757956116
2018-09-12,1.0326618791847189
2018-09-13,1.0324058726629053
2018-09-14,1.0321526101343257
2018-09-17,1.0396061073111489
2018-09-18,1.0393459543999517
2018-09-19,1.0390837407334184
2018-09-20,1.0388215085465742
2018-09-21,1.0388215085465742
2018-09-24,1.0385594647335616
2018-09-25,1.0385594647335616
2018-09-26,1.0382988081665312
2018-09-27,1.0380392800541065
2018-09-28,1.0377777950460265
2018-10-01,1.037507034987648
2018-10-02,1.0372354582479855
2018-10-03,1.0369632685253292
2018-10-04,1.0369632685253292
2018-10-05,1.0366709786325299
2018-10-08,1.0363764518622003
2018-10-09,1.0360853061796353
2018-10-10,1.0357662683256532
2018-10-11,1.035422432824521
2018-10-12,1.035058150881953
2018-10-15,1.0346909950461276
2018-10-16,1.0343118464757781
2018-10-17,1.0339369134855065
2018-10-18,1.0335545006938311
2018-10-19,1.0331663696594524
2018-10-22,1.032782647199805
2018-10-23,1.0323716391180398
2018-10-24,1.0319371346829602
2018-10-25,1.0314876170524692
2018-10-26,1.0310229339282078
2018-10-29,1.0305385177101327
2018-10-30,1.0449346843410565
2018-10-31,1.0444550154666798
2018-11-01,1.0439737356666132
2018-11-02,1.0435041608652904
2018-11-05,1.0430470952197572
2018-11-06,1.0426026726722442
2018-11-07,1.0421651701232446
2018-11-08,1.0417402415226664
2018-11-09,1.041310406059421
2018-11-12,1.0408749717831998
2018-11-13,1.0404388782135727
2018-11-14,1.0399917480662952
2018-11-15,1.0399917480662952
2018-11-16,1.0395438415808644
2018-11-19,1.039095515764881
2018-11-20,1.0386303096226723
2018-11-21,1.0381615957345387
2018-11-23,1.037699342577262
2018-11-26,1.037245527411215
2018-11-27,1.0367998788086523
2018-11-28,1.0363428223617435
2018-11-29,1.0358946242361378
2018-11-30,1.0354546676389036
2018-12-03,1.0354546676389036
2018-12-04,1.07010404522285
2018-12-06,1.0695845631045282
2018-12-07,1.0690517878041528
2018-12-10,1.0685049980513774
2018-12-11,1.0679561973697693
2018-12-12,1.067406669030497
2018-12-13,1.0668640829312321
2018-12-14,1.06631767196829
2018-12-17,1.065749601134433
2018-12-18,1.0651850747216165
2018-12-19,1.0645970551647654
2018-12-20,1.0639905343160407
2018-12-21,1.0633617547022634
2018-12-24,1.084995055020415
2018-12-26,1.0842877961246915
2018-12-27,1.0835868546389766
2018-12-28,1.0829086719837215
2018-12-31,1.0822504060584888
2019-01-02,1.0815891436525096
2019-01-03,1.0809382812026593
2019-01-04,1.0802768471309703
2019-01-07,1.0796303697169798
2019-01-08,1.079007997273664
2019-01-09,1.079007997273664
2019-01-10,1.0784198459723509
2019-01-11,1.0784198459723509
2019-01-14,1.0778741127618499
2019-01-15,1.0773504208824303
2019-01-16,1.0768451421912082
2019-01-17,1.087214715604556
2019-01-18,1.0867185830415331
2019-01-22,1.0970398916391595
2019-01-23,1.0965361137260508
2019-01-24,1.096042032943309
2019-01-25,1.0955612305156963
2019-01-28,1.0950904714661762
2019-01-29,1.094639599188515
2019-01-30,1.0941902072563967
2019-01-31,1.0937515810206135
2019-02-01,1.0933291019478442
2019-02-04,1.0929092617649276
2019-02-05,1.0925069575631494
2019-02-06,1.0925069575631494
2019-02-07,1.092115106684533
2019-02-08,1.0917290662605244
2019-02-11,1.0913534604510993
2019-02-12,1.0909821662363774
2019-02-13,1.0906208523397916
2019-02-14,1.090260446562675
2019-02-15,1.096101227593222
2019-02-19,1.0957476227238074
2019-02-20,1.0954027213190312
2019-02-21,1.0954027213190312
2019-02-22,1.0950681677497702
2019-02-25,1.0947401554687257
2019-02-26,1.0944123948664572
2019-02-27,1.0940879403407915
2019-02-28,1.0937685615070518
2019-03-01,1.0934507950913925
2019-03-04,1.0931218315226643
2019-03-05,1.0927982393912052
2019-03-06,1.105639611748681
2019-03-07,1.1052990962333986
2019-03-08,1.1049609977256876
2019-03-11,1.1046195982164502
2019-03-12,1.1042896856255426
2019-03-13,1.1042896856255426
2019-03-14,1.1042896856255426
2019-03-15,1.103972615664571
2019-03-18,1.1036559777554555
2019-03-19,1.1033376281834444
2019-03-20,1.1030075498102725
2019-03-21,1.1026610661863643
2019-03-22,1.1277022474278717
2019-03-25,1.1273103603149341
2019-03-26,1.1269197439983893
2019-03-27,1.126528857998724
2019-03-28,1.126141763871601
2019-03-29,1.1257648422210838
2019-04-01,1.1253879188633793
2019-04-02,1.1250177570877073
2019-04-03,1.1246530618159758
2019-04-04,1.1242969827326312
2019-04-05,1.1239476356179257
2019-04-08,1.1236065305129666
2019-04-09,1.1232609670638172
2019-04-10,1.1232609670638172
2019-04-11,1.122927510721662
2019-04-12,1.1225986859968713
2019-04-15,1.122276690829267
2019-04-16,1.121960980902987
2019-04-17,1.131036046066075
2019-04-18,1.1307127916832498
2019-04-22,1.1307127916832498
2019-04-23,1.1303872182684847
2019-04-24,1.1300692461630142
2019-04-25,1.129736756968137
2019-04-26,1.1294011774280441
2019-04-29,1.1290783308121555
2019-04-30,1.1287535862985645
2019-05-01,1.128423067838881
2019-05-02,1.1280850426641933
2019-05-03,1.1277426532268404
2019-05-06,1.127389828488853
2019-05-07,1.1270137815091144
2019-05-08,1.1266382624889293
2019-05-09,1.1262525786859712
2019-05-10,1.1258538880345073
2019-05-13,1.1254183294061142
2019-05-14,1.1249805961113033
2019-05-15,1.1245445121568816
2019-05-16,1.1241177678447072
2019-05-17,1.1236906679499838
2019-05-20,1.1236906679499838
2019-05-21,1.123268787603774
2019-05-22,1.1228535161950322
2019-05-23,1.1224180574794533
2019-05-24,1.1219951805871462
2019-05-28,1.121572412416424
2019-05-29,1.1211433752528701
2019-05-30,1.1207172940870338
2019-05-31,1.1202832424319236
2019-06-03,1.1198571832296844
2019-06-04,1.119418390402198
2019-06-05,1.118988384944021
2019-06-06,1.1185658240232477
2019-06-07,1.1181535090939356
2019-06-10,1.117747110337912
2019-06-11,1.117747110337912
2019-06-12,1.1173538411470798
2019-06-13,1.116970252409048
2019-06-14,1.1165936734772266
2019-06-17,1.1162265916949499
2019-06-18,1.1158533123306256
2019-06-19,1.1154903547383939
2019-06-20,1.1151319229745134
2019-06-21,1.1147746027426322
2019-06-24,1.1144176144472755
2019-06-25,1.1140620028910213
2019-06-26,1.1137133288351644
2019-06-27,1.1133608917449573
2019-06-28,1.1130092526087252
2019-07-01,1.1126560362844808
2019-07-02,1.1123065159450582
2019-07-03,1.1119578103998486
2019-07-05,1.1116062912135014
2019-07-08,1.1112555670614215
2019-07-09,1.1109111645123233
2019-07-10,1.1105721260292807
2019-07-11,1.110235612988179
2019-07-12,1.1098979072373039
2019-07-15,1.1137763746371931
