date,equity
2016-01-05,99972.0734238864
2016-01-06,99972.0734238864
2016-01-07,99960.38054754719
2016-01-08,99935.68981414559
2016-01-11,99868.06538043178
2016-01-12,99851.74169539627
2016-01-13,99717.76981813293
2016-01-14,99756.88408218254
2016-01-15,99652.88881472175
2016-01-18,99652.88881472175
2016-01-19,99640.43096175855
2016-01-20,99571.82952184287
2016-01-21,99589.43605250085
2016-01-22,99673.64158608486
2016-01-25,99661.83036190773
2016-01-26,99800.62349887574
2016-01-27,99789.03890841012
2016-01-28,99789.02282417013
2016-01-29,99873.46538511934
2016-02-01,99873.46538511934
2016-02-02,99862.01189586238
2016-02-03,99930.53971029038
2016-02-04,99929.16900782438
2016-02-05,99899.48861134436
2016-02-08,99879.82376800574
2016-02-09,99843.69318392733
2016-02-10,99860.35137451135
2016-02-11,99841.8355867196
2016-02-12,100042.51864712956
2016-02-15,100042.51864712956
2016-02-16,100044.53971419556
2016-02-17,100044.53971419556
2016-02-18,100106.31824994154
2016-02-19,100115.79146872155
2016-02-22,100219.28020671554
2016-02-23,100219.28020671554
2016-02-24,100410.22865711355
2016-02-25,100461.32494693756
2016-02-26,100448.86245092956
2016-02-29,100476.47975531756
2016-03-01,100755.55224674554
2016-03-02,100799.74014021955
2016-03-03,100799.74014021955
2016-03-04,100799.74014021955
2016-03-07,100806.86212367554
2016-03-08,100806.86212367554
2016-03-09,100808.16487801955
2016-03-10,100861.95250220357
2016-03-11,100981.12028061357
2016-03-14,100968.28765106623
2016-03-15,100987.01818411244
2016-03-16,101049.38559456044
2016-03-17,101049.38559456044
2016-03-18,101049.38559456044
2016-03-21,101042.08791279644
2016-03-22,101050.59150398846
2016-03-23,101016.00118084477
2016-03-24,101080.19955840075
2016-03-25,101080.19955840075
2016-03-28,101080.19955840075
2016-03-29,101182.3276199928
2016-03-30,101182.3276199928
2016-03-31,101184.5571791928
2016-04-01,101208.93780879084
2016-04-04,101196.83063028973
2016-04-05,101198.45827212972
2016-04-06,101286.94927765972
2016-04-07,101291.08196086972
2016-04-08,101319.85779574972
2016-04-11,101319.85779574972
2016-04-12,101487.95617174974
2016-04-13,101498.23782618972
2016-04-14,101485.47230363294
2016-04-15,101477.39386977983
2016-04-18,101533.9648160238
