date,equity
2016-01-04,99924.377229428
2016-01-05,99731.67632718003
2016-01-06,95913.627134142
2016-01-07,96877.90325663803
2016-01-08,97720.87378126192
2016-01-11,98839.40944384389
2016-01-12,99374.24228731795
2016-01-13,103353.39772213393
2016-01-14,105817.79122967595
2016-01-15,104235.92252892797
2016-01-18,104235.92252892797
2016-01-19,102233.70435059602
2016-01-20,104555.31218245003
2016-01-21,101891.70385248408
2016-01-22,99670.34766867806
2016-01-25,99901.31899957215
2016-01-26,99869.17365116822
2016-01-27,99772.0449573762
2016-01-28,99135.50105195618
2016-01-29,100555.52839474015
2016-02-01,98679.80916635999
2016-02-02,99320.36766657986
2016-02-03,100619.9899430159
2016-02-04,98903.3072382738
2016-02-05,102809.85677773382
2016-02-08,99886.79061748195
2016-02-09,99524.82683208595
2016-02-10,99136.93234930802
2016-02-11,96274.29794261204
2016-02-12,95619.70534936599
2016-02-15,95619.70534936599
2016-02-16,95139.55523091796
2016-02-17,97135.28142756197
2016-02-18,97858.561892116
2016-02-19,97256.17204822403
2016-02-22,97644.72935526601
2016-02-23,98622.04273098004
2016-02-24,100527.46582726999
2016-02-25,100588.62643924194
2016-02-26,101274.39432881396
2016-02-29,101460.70036244595
2016-03-01,104099.24682111396
2016-03-02,102298.21331474984
2016-03-03,101866.38469517184
2016-03-04,102141.3165706578
2016-03-07,99868.36657973974
2016-03-08,98680.74046492977
2016-03-09,97556.01097861376
2016-03-10,96992.03029531975
2016-03-11,96998.52395862581
2016-03-14,97410.01134379384
2016-03-15,97195.3786131099
2016-03-16,97451.35182016192
2016-03-17,98099.81001016393
2016-03-18,97982.92211626798
2016-03-21,98521.4099990439
2016-03-22,99994.72238513392
2016-03-23,98428.79541420998
2016-03-24,97715.32748795795
2016-03-25,97715.32748795795
2016-03-28,94469.64644950793
2016-03-29,99664.21805631989
2016-03-30,99819.39201259585
2016-03-31,99401.95809284391
2016-04-01,100170.08131833591
2016-04-04,100185.67763617585
2016-04-05,95310.82112334983
2016-04-06,96579.39096541176
2016-04-07,97407.01057081574
2016-04-08,97208.28853240563
2016-04-11,97291.13890567757
2016-04-12,97041.01579350358
2016-04-13,93374.18287109949
2016-04-14,89622.22643761568
2016-04-15,87861.55044710364
2016-04-18,88258.89638049762
2016-04-19,88979.77440860948
2016-04-20,88773.8731562794
2016-04-21,85881.41122633945
2016-04-22,85816.08984908147
2016-04-25,84485.47187143753
2016-04-26,85018.67286021357
2016-04-27,84720.05812557357
2016-04-28,88502.40108435559
2016-04-29,88247.5310691636
2016-05-02,87270.02610496162
2016-05-03,84124.14745017368
2016-05-04,81585.7864224178
2016-05-05,79289.34744123183
2016-05-06,79994.26371551385
2016-05-09,79470.17597672988
2016-05-10,80695.8617773299
2016-05-11,80973.4766043319
2016-05-12,81725.4914153219
2016-05-13,81439.34226710796
2016-05-16,82663.94281315198
2016-05-17,83785.76411776
2016-05-18,84298.64813484203
2016-05-19,84710.33821394599
2016-05-20,85166.28895221995
2016-05-23,85258.93595369197
2016-05-24,87543.91961848394
2016-05-25,86843.02385835398
2016-05-26,85957.44768377206
2016-05-27,83226.62077183973
2016-05-30,83226.62077183973
2016-05-31,81326.67528914381
2016-06-01,80939.70522867168
2016-06-02,81469.74735486369
2016-06-03,81789.56085112777
2016-06-06,81298.15754071578
2016-06-07,79764.8637383957
2016-06-08,79066.33958200965
2016-06-09,76866.6359476435
2016-06-10,76023.11657136341
2016-06-13,75223.51920858343
2016-06-14,75089.00097460538
2016-06-15,73547.8818586538
2016-06-16,74690.92865833973
2016-06-17,74402.87752081364
2016-06-20,75089.5710475937
2016-06-21,74222.61396710979
2016-06-22,74223.75755932368
2016-06-23,75800.29313077369
2016-06-24,77342.11573977371
2016-06-27,77003.7480479277
2016-06-28,75907.31659714572
2016-06-29,76107.37841123174
2016-06-30,76689.32794011386
2016-07-01,76338.97811801182
2016-07-04,76338.97811801182
2016-07-05,76180.48614030586
2016-07-06,77635.54085751584
2016-07-07,77747.49009942585
2016-07-08,78888.23817408984
2016-07-11,78356.0456104659
2016-07-12,77579.16090843196
2016-07-13,75488.56545720609
2016-07-14,74069.80276244011
2016-07-15,74472.69984091212
2016-07-18,75160.88053531408
2016-07-19,74134.53538373408
2016-07-20,75321.72879903809
2016-07-21,75155.8193163441
2016-07-22,75722.24846881612
2016-07-25,74188.54264548433
2016-07-26,73680.1700510422
2016-07-27,73003.09674483626
2016-07-28,71942.1098556121
2016-07-29,70971.11275103201
2016-08-01,70218.26717439789
2016-08-02,71040.59029818988
2016-08-03,69969.3279544297
2016-08-04,70210.6259395257
2016-08-05,70627.47436455563
2016-08-08,70720.4229951497
2016-08-09,71291.55018593569
2016-08-10,70986.6274453398
2016-08-11,69542.55951536768
2016-08-12,67099.90037779153
2016-08-15,67613.23601819154
2016-08-16,66453.42958298569
2016-08-17,66093.5040796557
2016-08-18,65440.09203959769
2016-08-19,65749.45290272162
2016-08-22,65019.025094469616
2016-08-23,65106.591077821526
2016-08-24,65846.56429883558
2016-08-25,65356.24827509756
2016-08-26,65344.99788896951
2016-08-29,64529.78091170951
2016-08-30,65269.33665177342
2016-08-31,64234.23195428949
2016-09-01,64484.122383617505
2016-09-02,63782.55496051565
2016-09-05,63782.55496051565
2016-09-06,63521.631043281566
2016-09-07,62765.6050258075
2016-09-08,60762.549346853615
2016-09-09,64905.45874315154
2016-09-12,65648.09481464153
2016-09-13,65225.7586698375
2016-09-14,65145.25809621149
2016-09-15,65397.970680475504
2016-09-16,62377.65644303534
2016-09-19,63191.79449341932
2016-09-20,62294.074993151335
2016-09-21,63098.81609062132
2016-09-22,62447.89009658327
2016-09-23,62154.23310453131
2016-09-26,60983.815096697246
2016-09-27,62804.00863639928
2016-09-28,62830.96851126719
2016-09-29,61707.51611402319
2016-09-30,62112.95333346317
2016-10-03,61134.162265313214
2016-10-04,61324.85976541518
2016-10-05,61094.29612619528
2016-10-06,61398.916445587296
2016-10-07,61159.137807117346
2016-10-10,60967.580315259285
2016-10-11,63602.78013293127
2016-10-12,63468.677563483274
2016-10-13,63535.88677540729
2016-10-14,63790.30307067928
2016-10-17,63350.41571454725
2016-10-18,63666.268916651316
2016-10-19,61741.35452584134
2016-10-20,61432.7752770412
2016-10-21,61754.85115982511
2016-10-24,61641.14683756111
2016-10-25,61684.43399729305
2016-10-26,60995.009140281145
2016-10-27,62069.798707571186
2016-10-28,62724.554328679165
2016-10-31,62009.06974704523
2016-11-01,62689.049420625226
2016-11-02,62637.51861503321
2016-11-03,63163.84089151719
2016-11-04,63046.5753868412
