,equity
2016-01-04,1.0
2016-01-05,0.9985444598036807
2016-01-06,0.9822775337838373
2016-01-07,0.9570717180072371
2016-01-08,0.9478995060903868
2016-01-11,0.9471047346466206
2016-01-12,0.9548354334134332
2016-01-13,0.9282662672845019
2016-01-14,0.940301685882158
2016-01-15,0.9186230722266892
2016-01-18,0.9186230722266892
2016-01-19,0.9163925429227997
2016-01-20,0.9091473369180815
2016-01-21,0.9173268858606592
2016-01-22,0.9366464454182929
2016-01-25,0.9196117327811365
2016-01-26,0.9321672358656635
2016-01-27,0.9186104041825447
2016-01-28,0.9266428542858534
2016-01-29,0.9488879685051848
2016-02-01,0.9532109985262214
2016-02-02,0.9353610246888182
2016-02-03,0.9337103729956993
2016-02-04,0.9312632261458835
2016-02-05,0.9032414878994923
2016-02-08,0.8881399858363066
2016-02-09,0.8853881335732579
2016-02-10,0.8850382408471735
2016-02-11,0.8839883924896046
2016-02-12,0.8982671966481548
2016-02-15,0.8982671966481548
2016-02-16,0.9170443297778847
2016-02-17,0.9363492800003794
2016-02-18,0.9315645716703421
2016-02-19,0.9331045412321941
2016-02-22,0.9484830627298565
2016-02-23,0.9382254793877113
2016-02-24,0.944524308330678
2016-02-25,0.955123621802
2016-02-26,0.9534112639926713
2016-02-29,0.9475129697755738
2016-03-01,0.9740979176375295
2016-03-02,0.9839831856001175
2016-03-03,0.9945296849467844
2016-03-04,1.005133060658831
2016-03-07,1.0226965504576155
2016-03-08,0.9913441947195137
2016-03-09,1.0023994776897367
2016-03-10,1.0054374613213937
2016-03-11,1.0276447947934497
2016-03-14,1.0210350117773266
2016-03-15,1.0211780837444235
2016-03-16,1.0340850127845713
2016-03-17,1.0505982685190745
2016-03-18,1.0489395272873128
2016-03-21,1.049462726006236
2016-03-22,1.0405717199172875
2016-03-23,1.0226727292967068
2016-03-24,1.0251658368766596
2016-03-25,1.0251658368766596
2016-03-28,1.0246807101645061
2016-03-29,1.0299796054802974
2016-03-30,1.033218671778663
2016-03-31,1.028775118961282
2016-04-01,1.0264099373139821
2016-04-04,1.01713966315571
2016-04-05,1.0094977253604691
2016-04-06,1.0182794322300992
2016-04-07,1.0056814389883495
2016-04-08,1.007925224598046
