,equity
2016-01-04,1.0
2016-01-05,1.003030303030303
2016-01-06,0.9917748917748915
2016-01-07,0.966233766233766
2016-01-08,0.95021645021645
2016-01-11,0.95021645021645
2016-01-12,0.9528138528138527
2016-01-13,0.9268398268398266
2016-01-14,0.9393939393939391
2016-01-15,0.9283549783549782
2016-01-18,0.9283549783549782
2016-01-19,0.9179653679653677
2016-01-20,0.9199134199134196
2016-01-21,0.9179653679653677
2016-01-22,0.9376623376623374
2016-01-25,0.9203463203463201
2016-01-26,0.942207792207792
2016-01-27,0.9290043290043289
2016-01-28,0.9313852813852813
2016-01-29,0.9608225108225108
2016-02-01,0.9570953463203463
2016-02-02,0.9398357751733895
2016-02-03,0.9455117415237309
2016-02-04,0.9469596921233077
2016-02-05,0.9289471866645707
2016-02-08,0.9164368934842261
2016-02-09,0.9164948115082092
2016-02-10,0.915683959172446
2016-02-11,0.9037528462319322
2016-02-12,0.922402449954483
2016-02-15,0.922402449954483
2016-02-16,0.9379823984059307
2016-02-17,0.9533306747614462
2016-02-18,0.9493922491305968
2016-02-19,0.9489289049387324
2016-02-22,0.9627133946467047
2016-02-23,0.9505506096102586
2016-02-24,0.9548944614089895
2016-02-25,0.966478066205605
2016-02-26,0.9642192632702649
2016-02-29,0.9556473957207695
2016-03-01,0.9791621134578987
2016-03-02,0.9835638832806125
2016-03-03,0.9873864728634955
2016-03-04,0.9906298822065478
2016-03-07,0.9913828165183277
2016-03-08,0.9806100640574754
2016-03-09,0.9854172600480706
2016-03-10,0.9862281123838337
2016-03-11,1.00215556897918
2016-03-14,1.0008234544275691
2016-03-15,0.999201749756043
2016-03-16,1.0049935521543507
2016-03-17,1.0113645347924891
2016-03-18,1.0101482562888444
2016-03-21,1.0115962068884214
2016-03-22,1.0110170266485907
2016-03-23,1.004356453890537
2016-03-24,1.0038931096986723
2016-03-25,1.0038931096986723
2016-03-28,1.004530207962486
2016-03-29,1.0137970917997783
2016-03-30,1.0182567796464752
