entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason,stop_price
2016-01-04 14:31:00+00:00,2016-01-04 14:57:00+00:00,short,QQQ,101.08,101.08,0.0,minhold_flip,
2016-01-04 14:57:00+00:00,2016-01-04 16:44:00+00:00,long,QQQ,101.08,100.72,-0.0035615354174910905,minhold_flip,
2016-01-04 16:44:00+00:00,2016-01-04 16:56:00+00:00,short,QQQ,100.72,100.77,-0.0004964257347100592,minhold_flip,
2016-01-04 16:56:00+00:00,2016-01-04 19:05:00+00:00,long,QQQ,100.77,100.69,-0.0007938870695643375,minhold_flip,
2016-01-04 19:05:00+00:00,2016-01-04 19:18:00+00:00,short,QQQ,100.69,100.84,-0.0014897209256133249,minhold_flip,
2016-01-04 19:18:00+00:00,2016-01-04 19:33:00+00:00,long,QQQ,100.84,100.78,-0.000595001983339967,minhold_flip,
2016-01-04 19:33:00+00:00,2016-01-04 20:41:00+00:00,short,QQQ,100.78,100.78,0.0,minhold_flip,
2016-01-04 20:41:00+00:00,2016-01-04 20:55:00+00:00,long,QQQ,100.78,101.29,0.005060527882516423,minhold_flip,
2016-01-05 14:31:00+00:00,2016-01-05 14:46:00+00:00,long,QQQ,101.99,101.67,-0.003137562506127985,minhold_flip,
2016-01-05 14:46:00+00:00,2016-01-05 15:41:00+00:00,short,QQQ,101.67,101.65,0.00019671486180777045,minhold_flip,
2016-01-05 15:41:00+00:00,2016-01-05 16:03:00+00:00,long,QQQ,101.65,101.57,-0.0007870142646336694,minhold_flip,
2016-01-05 16:03:00+00:00,2016-01-05 18:40:00+00:00,short,QQQ,101.57,101.33,0.002362902431820369,minhold_flip,
2016-01-05 18:40:00+00:00,2016-01-05 19:43:00+00:00,long,QQQ,101.33,101.33,0.0,minhold_flip,
2016-01-05 19:43:00+00:00,2016-01-05 20:33:00+00:00,short,QQQ,101.33,101.35,-0.000197374913648436,minhold_flip,
2016-01-05 20:33:00+00:00,2016-01-05 20:43:00+00:00,long,QQQ,101.35,101.31,-0.0003946719289589743,minhold_flip,
2016-01-05 20:43:00+00:00,2016-01-05 20:55:00+00:00,short,QQQ,101.31,101.28,0.00029612081729346693,minhold_flip,
2016-01-06 14:31:00+00:00,2016-01-06 18:11:00+00:00,long,QQQ,99.69,100.2,0.0051158591634066115,minhold_flip,
2016-01-06 18:11:00+00:00,2016-01-06 18:27:00+00:00,short,QQQ,100.2,100.25,-0.0004990019960079557,minhold_flip,
2016-01-06 18:27:00+00:00,2016-01-06 18:41:00+00:00,long,QQQ,100.25,100.21,-0.0003990024937656484,minhold_flip,
2016-01-06 18:41:00+00:00,2016-01-06 19:09:00+00:00,short,QQQ,100.21,100.37,-0.0015966470412135596,minhold_flip,
2016-01-06 19:09:00+00:00,2016-01-06 19:28:00+00:00,long,QQQ,100.37,100.23,-0.001394839095347221,minhold_flip,
2016-01-06 19:28:00+00:00,2016-01-06 20:30:00+00:00,short,QQQ,100.23,100.2,0.0002993115833582873,minhold_flip,
2016-01-06 20:30:00+00:00,2016-01-06 20:47:00+00:00,long,QQQ,100.2,100.11,-0.0008982035928144053,minhold_flip,
2016-01-06 20:47:00+00:00,2016-01-06 20:55:00+00:00,short,QQQ,100.11,100.09,0.00019978024173405277,minhold_flip,
2016-01-07 14:31:00+00:00,2016-01-07 15:13:00+00:00,short,QQQ,98.0,98.3,-0.003061224489795889,minhold_flip,
2016-01-07 15:13:00+00:00,2016-01-07 16:53:00+00:00,long,QQQ,98.3,98.63,0.0033570701932858424,minhold_flip,
2016-01-07 16:53:00+00:00,2016-01-07 17:07:00+00:00,short,QQQ,98.63,98.69,-0.0006083341782419374,minhold_flip,
2016-01-07 17:07:00+00:00,2016-01-07 17:24:00+00:00,long,QQQ,98.69,98.63,-0.0006079643327591679,minhold_flip,
2016-01-07 17:24:00+00:00,2016-01-07 17:34:00+00:00,short,QQQ,98.63,98.66,-0.0003041670891209687,minhold_flip,
2016-01-07 17:34:00+00:00,2016-01-07 20:55:00+00:00,long,QQQ,98.66,97.6,-0.010743969187107261,minhold_flip,
2016-01-08 14:31:00+00:00,2016-01-08 14:42:00+00:00,long,QQQ,98.06,97.99,-0.0007138486640832897,minhold_flip,
2016-01-08 14:42:00+00:00,2016-01-08 15:27:00+00:00,short,QQQ,97.99,98.02,-0.0003061536891519659,minhold_flip,
2016-01-08 15:27:00+00:00,2016-01-08 17:39:00+00:00,long,QQQ,98.02,97.56,-0.004692919812283144,minhold_flip,
2016-01-08 17:39:00+00:00,2016-01-08 17:53:00+00:00,short,QQQ,97.56,97.59,-0.00030750307503076197,minhold_flip,
2016-01-08 17:53:00+00:00,2016-01-08 18:04:00+00:00,long,QQQ,97.59,97.57,-0.0002049390306384899,minhold_flip,
2016-01-08 18:04:00+00:00,2016-01-08 18:36:00+00:00,short,QQQ,97.57,97.62,-0.0005124525981347891,minhold_flip,
2016-01-08 18:36:00+00:00,2016-01-08 18:46:00+00:00,long,QQQ,97.62,97.52,-0.0010243802499488683,minhold_flip,
2016-01-08 18:46:00+00:00,2016-01-08 20:55:00+00:00,short,QQQ,97.52,96.28,0.012715340442986002,minhold_flip,
2016-01-11 14:31:00+00:00,2016-01-11 15:13:00+00:00,long,QQQ,97.13,96.75,-0.003912282507978951,minhold_flip,
2016-01-11 15:13:00+00:00,2016-01-11 15:34:00+00:00,short,QQQ,96.75,96.79,-0.00041343669250652455,minhold_flip,
2016-01-11 15:34:00+00:00,2016-01-11 16:57:00+00:00,long,QQQ,96.79,96.48,-0.0032028102076661043,minhold_flip,
2016-01-11 16:57:00+00:00,2016-01-11 19:41:00+00:00,short,QQQ,96.48,96.21,0.0027985074626866733,minhold_flip,
2016-01-11 19:41:00+00:00,2016-01-11 20:55:00+00:00,long,QQQ,96.21,96.73,0.0054048435713544354,minhold_flip,
2016-01-12 14:31:00+00:00,2016-01-12 15:03:00+00:00,long,QQQ,97.57,97.87,0.003074715588808152,minhold_flip,
2016-01-12 15:03:00+00:00,2016-01-12 15:32:00+00:00,short,QQQ,97.87,97.85,0.00020435271278236672,minhold_flip,
2016-01-12 15:32:00+00:00,2016-01-12 20:03:00+00:00,long,QQQ,97.85,97.26,-0.006029637199795495,minhold_flip,
2016-01-12 20:03:00+00:00,2016-01-12 20:15:00+00:00,short,QQQ,97.26,97.35,-0.0009253547193089574,minhold_flip,
2016-01-12 20:15:00+00:00,2016-01-12 20:55:00+00:00,long,QQQ,97.35,97.87,0.005341551104263074,minhold_flip,
2016-01-13 14:31:00+00:00,2016-01-13 14:42:00+00:00,long,QQQ,98.22,98.15,-0.0007126858073711381,minhold_flip,
2016-01-13 14:42:00+00:00,2016-01-13 16:19:00+00:00,short,QQQ,98.15,97.73,0.004279164544065224,minhold_flip,
2016-01-13 16:19:00+00:00,2016-01-13 20:55:00+00:00,long,QQQ,97.73,94.47,-0.03335720863603812,minhold_flip,
2016-01-14 14:31:00+00:00,2016-01-14 14:46:00+00:00,short,QQQ,94.61,94.49,0.0012683648662932517,minhold_flip,
2016-01-14 14:46:00+00:00,2016-01-14 20:55:00+00:00,long,QQQ,94.49,96.35,0.019684622711398026,minhold_flip,
2016-01-15 14:31:00+00:00,2016-01-15 14:57:00+00:00,long,QQQ,93.35,93.76,0.004392072844135092,minhold_flip,
2016-01-15 14:57:00+00:00,2016-01-15 15:15:00+00:00,short,QQQ,93.76,93.84,-0.0008532423208190944,minhold_flip,
2016-01-15 15:15:00+00:00,2016-01-15 15:46:00+00:00,long,QQQ,93.84,93.75,-0.0009590792838875044,minhold_flip,
2016-01-15 15:46:00+00:00,2016-01-15 19:54:00+00:00,short,QQQ,93.75,93.48,0.0028799999999999577,minhold_flip,
2016-01-15 19:54:00+00:00,2016-01-15 20:16:00+00:00,long,QQQ,93.48,93.2,-0.002995293110825857,minhold_flip,
