date,daily_return,equity
2016-03-16,-0.006247269093753651,1.0113616281141768
2016-03-17,-0.005688514244539999,1.0056084830862682
2016-03-18,-0.0019886414820653965,1.003608688342086
2016-03-21,0.0005571650622440264,1.0041678640393947
2016-03-22,0.007304063632710365,1.0115023700162613
2016-03-23,0.0014568882251470433,1.0129760159088463
2016-03-24,-0.0011767753057324863,1.0117839707480256
2016-03-28,-0.004062186527355887,1.0076739155334584
2016-03-29,0.015227555685940504,1.023018326195514
2016-03-30,0.0038587150598643344,1.0269658624173217
2016-03-31,-7.974794925378302e-05,1.0268839639958403
2016-04-01,0.015925398531708112,1.043237500368294
2016-04-04,-0.0009089485014706724,1.0422892512056563
2016-04-05,-0.00897523103677476,1.0329344643689387
2016-04-06,0.00764446935877559,1.0408307002314303
2016-04-07,-0.0033893515513133132,1.0373029590829466
2016-04-08,0.004232976764044955,1.0416938384060197
2016-04-11,0.003641996007471989,1.0454876832065028
2016-04-12,0.004157548748876134,1.0498343492157833
2016-04-13,-0.01065602926204371,1.0386472836702414
2016-04-14,-0.009462222504827223,1.0288193719681191
2016-04-15,0.0017011584524137088,1.0305695567387498
2016-04-18,0.005706477283510838,1.0364504785033575
2016-04-19,-0.0033200635007410665,1.0330093970993528
2016-04-20,0.000728571366713658,1.0337620181676255
2016-04-21,-0.003927529143852176,1.0297018877134647
2016-04-22,0.005376700970778588,1.0352382868527463
2016-04-25,-0.011928546676134858,1.0228893986271015
2016-04-26,0.003372431063320099,1.0263390226093723
2016-04-27,-0.0073953485693004604,1.0187488877869009
2016-04-28,0.012384321916238946,1.0313654019650642
2016-04-29,0.0017833970825801887,1.0332047360140029
2016-05-02,-0.008197126433001946,1.0247354261617196
2016-05-03,-0.008541385068312111,1.0159827662937315
2016-05-04,-0.008379282999436213,1.0074695591724063
2016-05-05,-0.009676743927729194,0.9977205342333128
2016-05-06,0.0028875237759859243,1.0006014759977009
2016-05-09,-0.004162609744371993,0.9964363625434799
2016-05-10,0.00970655407707919,1.006108325980876
2016-05-11,0.00490766779511962,1.011045971410694
2016-05-12,0.007927938258393294,1.0190614814484353
2016-05-13,-0.004193886418732476,1.0147876533415352
2016-05-16,0.007643825588673466,1.0225445131732172
2016-05-17,0.0018677469968011503,1.0244543676167919
2016-05-18,-0.002655215245729142,1.021734220761342
2016-05-19,0.0019350603281954861,1.023711338117897
2016-05-20,0.001778343144859671,1.0255318481583542
2016-05-23,-0.004672906781277052,1.0207396334306793
2016-05-24,0.012959795790957527,1.0339682106356778
2016-05-25,-0.003765216939537015,1.0300750960140495
2016-05-26,-0.003025376913761305,1.0269587305991281
2016-05-27,0.000286165771345887,1.0272526110364104
2016-05-31,0.0005487448812926809,1.0278163106485112
2016-06-01,-0.006627617438531174,1.0210043373444504
2016-06-02,-0.001063163611810537,1.019918842685485
2016-06-03,0.001221737217841565,1.0211649154947717
2016-06-06,-0.0032651244237113437,1.0178306849885526
2016-06-07,-0.005043201306503655,1.0126975599482186
2016-06-08,-0.004533323106507556,1.0081066746998015
2016-06-09,-0.011326324731001978,0.9966885311386611
2016-06-10,-0.005486043308082676,0.991220654692165
2016-06-13,-0.006629751819170261,0.9846491077535205
2016-06-14,0.0018890392856893532,0.986509148600686
2016-06-15,-0.010920684122613648,0.9757357938047494
2016-06-16,0.006050177138984301,0.9816391681981156
2016-06-17,0.004263512324075281,0.9858243988895232
2016-06-20,0.0015946405285276874,0.9873964344300039
2016-06-21,-0.01433263094904572,0.9732444457349151
2016-06-22,-0.00024269786765804616,0.9730082413832252
2016-06-23,0.0025654919364958683,0.9755044861806379
2016-06-24,0.01532730879581545,0.9904563446720318
2016-06-27,-0.007642569394856587,0.9828867133252998
2016-06-28,-0.00599094539445635,0.9769982926968312
2016-06-29,0.005914878512158125,0.9827771189047189
2016-06-30,0.010314726349151015,0.992914195948428
2016-07-01,0.00019383942147273184,0.9931066618617427
2016-07-05,-0.004945878263331479,0.988194877209671
2016-07-06,0.012136234626172488,1.0001878420958692
2016-07-07,-0.00014888867084232547,1.0000389254574669
2016-07-08,0.0030652086659076483,1.003104253438024
2016-07-11,0.0019158509712016176,1.0050260516961895
2016-07-12,-0.004243956170887173,1.0007607651821913
2016-07-13,-0.006147383107418274,0.9946087053597433
2016-07-14,-0.005741292790996575,0.988898365569799
2016-07-15,-0.000884985048583947,0.9880232053017007
2016-07-18,0.004206017566047172,0.9921788482588619
2016-07-19,-0.004029876930965961,0.9881804896068711
2016-07-20,0.005951024295596258,0.9940611757089558
2016-07-21,-0.007268479822462523,0.9868358621110219
2016-07-22,0.004122603079669128,0.9909041946752887
2016-07-25,-0.0015890501928416607,0.9893295981736523
2016-07-26,-0.0015531016191188142,0.9877930687728866
2016-07-27,-0.0013659293800051765,0.9864438131988843
2016-07-28,-0.011101098755778657,0.9754932030115365
2016-07-29,-0.0012302752666193378,0.9742930778511162
2016-08-01,0.0008006761454515891,0.9750731710772301
2016-08-02,0.0006627626846037049,0.9757194131897783
2016-08-03,-0.0004743606679046084,0.9752565702772501
2016-08-04,-0.003101188570902902,0.9722321157478083
2016-08-05,0.002197045451774625,0.9743681538957812
2016-08-08,0.0026123591560859305,0.9769135534640093
2016-08-09,0.0026077189490826356,0.9794610694489931
2016-08-10,-0.0014918042234884313,0.9779999052888467
2016-08-11,-0.006290333023416113,0.9718479601877105
2016-08-12,-0.0001387274998157482,0.9717131381499926
2016-08-15,0.002595792366992286,0.9742355036969086
2016-08-16,-0.006884664995282022,0.9675282186274455
2016-08-17,0.0019633119515915674,0.969427778342579
2016-08-18,-0.005554279716029899,0.9640433052971749
2016-08-19,0.0019042001965586576,0.9658790367486128
2016-08-22,-0.01017283741192482,0.9560533063481825
2016-08-23,0.0018276395709845936,0.9578006272028352
2016-08-24,0.0027571552534124957,0.9604414322338493
2016-08-25,-0.007584996367484898,0.9531564874591735
2016-08-26,0.0007373946533968546,0.9538593399568763
2016-08-29,-0.003332663435131166,0.9506804478123437
2016-08-30,0.0006802382424581216,0.951327137009303
2016-08-31,-0.0060800634462011855,0.9455430076581935
2016-09-01,0.0027153550291373757,0.9481104926193039
2016-09-02,0.0018662247524751903,0.9498798798887116
2016-09-06,0.0015273230629166208,0.9513306533362662
2016-09-07,-0.00032820737100303196,0.9510184196035801
2016-09-08,-0.0038059905315530125,0.9473988525032363
2016-09-09,0.015627814509477853,0.9622046260366491
2016-09-12,0.018232390793561117,0.9797479168019216
2016-09-13,-0.007185216498839669,0.9727082159054127
2016-09-14,-0.00290581355869828,0.9698817071829776
2016-09-15,0.013022230565583602,0.9825117303952562
2016-09-16,-0.0040168122662483366,0.9785651652248717
2016-09-19,0.007656059639054823,0.9860571184905349
2016-09-20,-0.007339714753990773,0.9788197405096724
2016-09-21,0.00045196043361157325,0.9792621283040206
2016-09-22,-0.004234245199751176,0.9751156923379513
2016-09-23,-0.00023139410545965078,0.974890056314603
2016-09-26,-0.002880771942088178,0.9720816203937512
2016-09-27,0.0096560864400585,0.9814681245470654
2016-09-28,-0.0005689613152817389,0.9809097071520161
2016-09-29,-0.009722140257829397,0.9713731653988179
2016-09-30,-0.0008731576087738988,0.9705250035284911
2016-10-03,-0.00784133967869882,0.9629147873091539
2016-10-04,0.0032205243630034444,0.9660158778411794
2016-10-05,-0.00035646995135092837,0.9656715222082011
2016-10-06,0.0016938196672654409,0.9673071956246354
2016-10-07,0.001421180079846893,0.9686819133421497
2016-10-10,0.0004553828733310845,0.9691230344951913
2016-10-11,0.012323061058515827,0.9810655968224897
2016-10-12,-0.003981966591106375,0.9771590263922587
2016-10-13,-0.0015957273340628875,0.9755997470241183
2016-10-14,0.006317187157881005,0.9817627932172511
2016-10-17,0.0004037275856056472,0.9821591579393942
2016-10-18,-0.0013265351090602853,0.9808562893337025
2016-10-19,-0.004087996882415481,0.9768465518808087
2016-10-20,-0.005737953442070046,0.9712414518460699
2016-10-21,0.0013384785609055626,0.9725414377068288
2016-10-24,0.0044758952604072805,0.9768944313184106
2016-10-25,0.001976064497999335,0.9788248377224321
2016-10-26,0.0006693175337790847,0.9794799823488182
2016-10-27,0.006714094926125389,0.9860563039285477
2016-10-28,0.00016919504657449125,0.986223139770816
2016-10-31,-0.008823559924311972,0.9775211407983051
2016-11-01,0.008487943199926665,0.9858182847181287
2016-11-02,0.003462341222353552,0.9892315240030581
2016-11-03,0.005332039387881429,0.9945061454527765
2016-11-04,0.0016615402739212264,0.9961585574661085
2016-11-07,0.004948685502380682,1.0010882328775135
2016-11-08,0.003573495612006026,1.004665617284932
2016-11-09,-7.204534319539199e-05,1.0045932358057381
2016-11-10,0.012853496111424742,1.017505771055731
2016-11-11,-0.019072684332838555,0.9980992046775434
2016-11-14,0.0003942672670823135,0.9984927225232486
2016-11-15,0.006500133008104593,1.0049830580272743
2016-11-16,0.005078538309641967,1.0100869029880069
2016-11-17,0.006700127106756268,1.016854613626896
2016-11-18,0.002765416495732341,1.0196666401491814
2016-11-21,0.005948067853434073,1.0257316865126718
2016-11-22,-0.008914542921394175,1.0165877573674205
2016-11-23,-0.0032553062640682594,1.0132784528728873
2016-11-25,-0.0019563040559465263,1.011296172125729
2016-11-28,-0.006982037619011376,1.0042352642079848
2016-11-29,0.005934362105186096,1.0101947599045924
2016-11-30,0.006244091433974256,1.0165025083515584
2016-12-01,0.013975257208237996,1.0307083923585905
2016-12-02,-0.01598375069518387,1.014233806375697
2016-12-05,-0.0032833899031688863,1.0109036813363905
2016-12-06,-0.0056800212816180895,1.0051617269127338
2016-12-07,0.010963981293073875,1.0161823012831188
2016-12-08,-0.0072620396202297995,1.0088027451498245
2016-12-09,-0.006582776726800884,1.0021620219171194
2016-12-12,0.0003967826545331144,1.002559662424448
2016-12-13,0.007977281146861975,1.0105573627181108
2016-12-14,-0.013767264780475245,0.9966447519297118
2016-12-15,-0.006018490388656719,0.9906464550693176
2016-12-16,0.002260853310460505,0.992886161386757
2016-12-19,0.004091617310758687,0.9969486715922997
2016-12-20,-0.00901446496699086,0.9879617127183429
2016-12-21,-0.004906697374729349,0.9831140835762147
2016-12-22,0.0004445164440038922,0.9835510939526961
2016-12-23,-0.003082880009025217,0.9805189239472945
2016-12-27,0.007499184414750019,0.9878720161801275
2016-12-28,0.004641149079101126,0.9924568774782918
2016-12-29,-0.0020776208140770463,0.990394928412569
2016-12-30,0.009710686283620797,1.0000123428592724
2017-01-03,0.0025417208494411658,1.0025540950808163
2017-01-04,-0.0017511223814655028,1.0007985001662905
2017-01-05,-0.0005928917293007837,1.0002051350128454
2017-01-06,0.005680777974357007,1.005887078313665
2017-01-09,-0.0039408518699908775,1.0019230263400931
2017-01-10,-0.004518723923964187,0.9973956127909995
2017-01-11,-0.003807310722838316,0.9935982177795084
2017-01-12,0.00860680735540948,1.0021499262286149
2017-01-13,-0.004981330413106632,0.9971578863225997
2017-01-17,-0.004851152730873423,0.9923205211192538
2017-01-18,-0.003161935064027694,0.9891828680687726
2017-01-19,0.003092208148029043,0.9922416273933057
2017-01-20,0.0024502461747616293,0.9946728636452653
2017-01-23,0.002346499823859363,0.9970068633446066
2017-01-24,0.0018721482348398456,0.9988734079839404
2017-01-25,0.0007066879623741609,0.9995792997972982
2017-01-26,-0.010797849893611664,0.9887859925613255
2017-01-27,-0.0009682077843469424,0.9878286422662744
2017-01-30,0.0016355203328127749,0.9894442560960357
2017-01-31,0.0025529946725745675,0.9919703020106585
2017-02-01,-0.002627512270574305,0.9893638878700801
2017-02-02,-0.00755091347182483,0.9818932867606249
2017-02-03,-0.0030483116783323735,0.9789001699877163
2017-02-06,-0.0008031933377057399,0.9781139238929032
2017-02-07,-0.0026883461712264812,0.9754844150705824
2017-02-08,0.003333907929776997,0.97873659029736
2017-02-09,0.0014012773658716568,0.9801080717284941
2017-02-10,0.0010896565223838526,0.9811760528814942
2017-02-13,0.002397318718098837,0.9835282445988173
2017-02-14,-0.001653287823546018,0.9819021893279085
2017-02-15,0.0060448718755199676,0.9878376622566882
2017-02-16,-0.004639288899206581,0.9832547979559626
2017-02-17,0.0003751512087537658,0.9836236671819287
2017-02-21,-0.0014909476135395545,0.9821571358227228
2017-02-22,-0.0021739991560687172,0.9800219270383173
2017-02-23,0.0005386565925567109,0.9805498223101665
2017-02-24,0.0014488569669948537,0.9819704987517062
2017-02-27,0.0007029047742778825,0.9826607305034788
2017-02-28,0.0014722729592929124,0.9841074753251581
2017-03-01,0.00476563748835218,0.9887973748021354
2017-03-02,0.0023818579332814402,0.9911525496737158
2017-03-03,-0.0004728120406045965,0.9906839208141541
2017-03-06,0.0015229846604872773,0.9921927172289454
2017-03-07,-0.006756736804931749,0.9854887321788594
2017-03-08,-0.007051085960510411,0.9785399664151518
2017-03-09,9.274987655141548e-05,0.9786307258762376
2017-03-10,-0.001232007405007444,0.9774250455751903
2017-03-13,-0.0024366517847832455,0.9750434010933976
2017-03-14,0.0008592408177191413,0.9758811981826646
2017-03-15,0.006781258274463904,0.9824989006327346
2017-03-16,4.63299303339816e-05,0.982544419738354
2017-03-17,0.000663733368712018,0.9831965672559763
2017-03-20,-0.00033496010685562285,0.9828672356287481
2017-03-21,0.018411067193173786,1.000962870345878
2017-03-22,0.0011391159267557936,1.00210308309358
2017-03-23,-0.0020023161186735407,1.0000965559377293
2017-03-24,0.0019228713278589115,1.0020196129302323
2017-03-27,0.004098371138905231,1.0061262611924826
2017-03-28,0.0013242428198436216,1.0074586166697228
2017-03-29,-1.624492823217548e-05,1.0074422505767981
2017-03-30,-0.002593598215816425,1.0048293501531642
2017-03-31,-0.0021866431848359476,1.0026321469027286
2017-04-03,0.0017628883057291573,1.0043996753894517
2017-04-04,-0.0007716119852126974,1.0036246685619774
2017-04-05,0.011099105714969266,1.0147640048564976
2017-04-06,-0.00812910656535307,1.0065148801223347
2017-04-07,-0.0015792775010060598,1.0049253138177296
2017-04-10,-0.005318920582704359,0.9995801958819839
2017-04-11,-0.0014883188739752149,0.9980925018104009
2017-04-12,-0.0067632117291220335,0.991342190895408
2017-04-13,0.008164604906750634,0.9994361082114614
2017-04-17,0.003255814943762146,1.0026900872279116
2017-04-18,-0.006823826008213617,0.9958479045325078
2017-04-19,0.003278659065832654,0.9991129502928938
2017-04-20,-0.0012549472177198454,0.997859116275736
2017-04-21,-0.0059863290218642295,0.9918856032882427
2017-04-24,-0.0012107335518075587,0.9906846941087868
2017-04-25,0.004014218726710578,0.9946615191601438
2017-04-26,-0.00884836638429662,0.9858603896102537
2017-04-27,0.0019119464121955696,0.9877453018450947
2017-04-28,-0.0013013208044631538,0.986459928334293
2017-05-01,0.0038967640383471653,0.9903039299082965
2017-05-02,-0.0009811799553351831,0.9893322635425809
2017-05-03,-0.009798706692558728,0.9796380868706418
2017-05-04,0.0003509036766136353,0.9799818454770755
2017-05-05,0.0017683511414231716,0.9817147974920989
2017-05-08,-0.004818715708698896,0.9769841929759616
2017-05-09,-0.004513607860277333,0.9725744694431786
2017-05-10,0.0012726518240051673,0.9738122181156963
2017-05-11,0.006418570133267606,0.9800627001343047
2017-05-12,-0.0034417691606262405,0.9766895505575024
2017-05-15,-0.004411857549024102,0.9723805353908224
2017-05-16,3.641974321738498e-05,0.9724159492402309
2017-05-17,0.012880896577426854,0.9849415385126346
2017-05-18,0.002304090747453573,0.9872109331983042
2017-05-19,-0.0015590125797577995,0.9856718589345737
2017-05-22,0.0034558025842035397,0.9890781462918564
2017-05-23,-0.0030840743420767597,0.9860277557585688
2017-05-24,-0.005463799883579798,0.9806402974214486
2017-05-25,0.004278131500385825,0.9848356055683951
2017-05-26,-0.0021646872273135987,0.9827037445120176
2017-05-30,-0.0026705395419650015,0.9800793953042611
2017-05-31,0.0008844569643481493,0.9809462333510522
2017-06-01,0.0016677268290338895,0.9825821837022516
2017-06-02,0.006283983319705396,0.9887567137548763
2017-06-05,-0.004407889734368868,0.9843983831865278
2017-06-06,0.0013636417869265882,0.9857407499568238
2017-06-07,-0.002792247852668712,0.9829883174644688
2017-06-08,5.933777813086315e-05,0.9830466458071557
2017-06-09,0.02361473746907731,1.0062610342677487
2017-06-12,-0.014678175167574985,0.9914909585424615
2017-06-13,-0.006887252067177786,0.9846623103886518
2017-06-14,-0.007733186434970711,0.9770477331669274
2017-06-15,0.008669397113637648,0.9855181479647309
2017-06-16,-0.00354181152029562,0.982027628434809
2017-06-19,0.0016830059696672736,0.9836803867958429
2017-06-20,0.00032378028770118413,0.9839988831144857
2017-06-21,0.0009851404005315634,0.9849682601683198
2017-06-22,0.0012152501335991111,0.9861652429780803
2017-06-23,0.00268151159999135,0.9888096565166343
2017-06-26,0.009902178396645573,0.9986010261357878
2017-06-27,0.00043319555354344626,0.9990336156600738
2017-06-28,0.007913905493492739,1.0069398732792298
2017-06-29,0.0018501733744560672,1.0088028866224492
2017-06-30,-0.011190937417174508,0.9975134366519924
2017-07-03,-0.01058310251189204,0.9869566496949146
2017-07-05,0.0037253867734625603,0.990633444943669
2017-07-06,-0.014961807019202931,0.9758117785136536
2017-07-07,-0.0031797689824193303,0.9727089224876565
2017-07-10,0.0027065205527028987,0.9753415791781668
2017-07-11,0.0008912752488340571,0.976210876986847
2017-07-12,0.0027395786240658575,0.9788852834380207
2017-07-13,-0.009558207723562818,0.9695288945613814
2017-07-14,0.0038514702884649213,0.9732630062925928
2017-07-17,0.0005733561043131731,0.9738210325783527
2017-07-18,-0.0002850447994136142,0.9735434499574567
2017-07-19,-0.002499511698163157,0.9711100667156178
2017-07-20,-0.002801099751073821,0.9683898905494754
2017-07-21,-0.0038037397316261806,0.9647063874470873
2017-07-24,0.002012019648865224,0.9666473956540167
2017-07-25,-0.006190135394721333,0.9606637173959636
2017-07-26,-0.007317903746738632,0.9536336727790757
2017-07-27,0.01124329061178542,0.9643556532993152
2017-07-28,-0.009834106111497988,0.9548720774755467
2017-07-31,0.0056998342848656345,0.9603146900804026
2017-08-01,-0.00823802085524721,0.95240359763592
2017-08-02,0.0017464735432994258,0.9540669453217343
2017-08-03,-0.012504597235676542,0.9421367224346138
2017-08-04,-0.009832813941989885,0.9328728673349981
2017-08-07,0.003268741664139595,0.9359221877438012
2017-08-08,0.006318411656897118,0.9418357294047902
2017-08-09,0.0021371981010974476,0.9438486189372198
2017-08-10,0.011038382560776041,0.954267181072509
2017-08-11,-0.00338525372434965,0.9510367445437586
2017-08-14,0.003309402240522421,0.9541841076769709
2017-08-15,-0.008666252789024803,0.9459149069925723
2017-08-16,0.00042864764080080434,0.946320371185853
2017-08-17,0.01326716619215051,0.9588753608213931
2017-08-18,-0.008620074869294446,0.950609783420791
2017-08-21,-0.0019679887473201645,0.9487389940639265
2017-08-22,0.00859011358117228,0.9568887697818228
2017-08-23,-0.012345885724800325,0.9450751303787517
2017-08-24,-0.0013130295544300512,0.9438342188014076
2017-08-25,-0.00259450167520215,0.9413854393396143
2017-08-28,-0.006752728060316406,0.9350285194678123
2017-08-29,0.009816601217587389,0.9442073215704989
2017-08-30,0.0057208975124594386,0.9496090348877175
2017-08-31,0.003350790460710844,0.9527909757832241
2017-09-01,-0.0038569292505796497,0.9491161283990375
2017-09-05,0.005600771105437152,0.9544319105866791
2017-09-06,0.0019445798886065806,0.9562878796850504
2017-09-07,-0.007319317461235596,0.9492885051093036
2017-09-08,0.005197464839702492,0.9542223987373429
2017-09-11,-0.0002271223774804993,0.9540056734774967
2017-09-12,0.0008182223500631395,0.9547862622416231
2017-09-13,-0.0013402601356896399,0.9535066002762366
2017-09-14,-0.0009752957632065858,0.9525766493287977
2017-09-15,0.0007892657933644895,0.9533284854936708
2017-09-18,-0.0021520420995987844,0.9512768824581417
2017-09-19,-0.006546828384957687,0.9450490359621107
2017-09-20,-0.0031428125982519805,0.9420789239459231
2017-09-21,0.005258554628667864,0.9470328974320094
2017-09-22,-0.00675501583139894,0.9406356752170005
2017-09-25,-0.0007602001199931645,0.9399206038638308
2017-09-26,-0.003560397825333537,0.9365741125898478
2017-09-27,0.0038941652868970614,0.9402212869877017
2017-09-28,-0.007652414777199734,0.9330263237173193
2017-09-29,0.002276816852786087,0.9351506537752519
2017-10-02,-0.0024300929914017905,0.9328781507256078
2017-10-03,-0.01246781934412426,0.9212471944722802
2017-10-04,-0.003193420146874056,0.9183052651212013
2017-10-05,0.0028966061606831616,0.9209652338095392
2017-10-06,-0.0021390736724213487,0.9189952213246818
2017-10-09,-0.00020250750159682852,0.918809117898432
2017-10-10,0.0012878096971808643,0.9199923691903198
2017-10-11,-0.0016890445027148487,0.9184384611365992
2017-10-12,-0.0006935271408105568,0.9178014991366368
2017-10-13,-0.0032965806096629134,0.9147758925110634
2017-10-16,-0.0008443513381514011,0.914003500262113
2017-10-17,-0.0020029374862677385,0.9121728083888581
2017-10-18,0.0005083777040262918,0.912636536706862
2017-10-19,0.002697201431637807,0.9150981012802326
2017-10-20,-0.0011002193081597607,0.9140912926803438
2017-10-23,0.004013892665399265,0.9177603570155387
2017-10-24,-7.19156930275702e-05,0.9176943556434307
2017-10-25,-0.004833117675231105,0.9132590308327106
2017-10-26,-0.0013120282827623823,0.9120608091547701
2017-10-27,0.012699102069259704,0.9236431624635981
2017-10-30,0.0038381207380211845,0.9271882164399811
2017-10-31,-0.0023405903308724553,0.9250180486656828
2017-11-01,0.0027948715975072147,0.9276033553370802
2017-11-02,-0.008968647150600008,0.9192840081473492
2017-11-03,0.00037422713220004906,0.9196280291653955
2017-11-06,-0.00035290755365467914,0.9193034854873505
2017-11-07,-0.008678085600916966,0.91132569114707
2017-11-08,0.00218890906517868,0.9133205002137521
2017-11-09,0.00529373380304342,0.9181553758187462
2017-11-10,-0.0025164613084384738,0.9158448733403635
2017-11-13,0.0028221942254244613,0.9184295654532892
2017-11-14,-0.006391596373803431,0.9125593343731442
2017-11-15,0.0021438499535260174,0.9145157246597297
2017-11-16,0.005428587136442087,0.9194802529586916
2017-11-17,-3.440510243518397e-05,0.9194486181464016
2017-11-20,-0.0016323571336032128,0.9179477496355887
2017-11-21,0.005187829269632007,0.9227099058391409
2017-11-22,-0.0026680646585418638,0.9202480561492851
2017-11-24,-0.0008541026972227295,0.919462069802414
2017-11-27,-0.0025135264790276187,0.917150977543504
2017-11-28,-0.0033042289484355386,0.9141205007334189
2017-11-29,0.01245455097384508,0.9255054611060402
2017-11-30,-0.007686819993513545,0.9183912672235043
2017-12-01,0.0027548263968352905,0.9209212757290747
2017-12-04,0.011079440925924982,0.9311245686009424
2017-12-05,0.004010835728752941,0.9348591562886067
2017-12-06,-0.003816534948837223,0.9312912336463908
2017-12-07,-0.0036826419655661418,0.9278616214672007
2017-12-08,0.0008636802506017931,0.9286629972249533
2017-12-11,0.002453841163988474,0.9309417887150168
2017-12-12,-0.006318949498230829,0.9250592145663339
2017-12-13,-0.009995377219090914,0.9158128987667474
2017-12-14,-0.0013078682119734048,0.9146151361883352
2017-12-15,0.007847542921165183,0.9217926177259205
2017-12-18,-0.00037487324078013917,0.9214470623399864
2017-12-19,-0.005452586019267829,0.916422792970376
2017-12-20,0.00396728375356746,0.9200585022283262
2017-12-21,-0.0009705608396731087,0.9191655294758552
2017-12-22,-0.006208489255330376,0.9134589001622343
2017-12-26,-0.001655597987363052,0.9119465794455869
2017-12-27,0.0003179403812606168,0.912236524088745
2017-12-28,0.0004332013815199238,0.9126317062112533
2017-12-29,0.002226989684169776,0.9146641276064321
2018-01-02,0.004644724838383798,0.9189124907987044
2018-01-03,0.0069051583144420624,0.9252577270247878
2018-01-04,-0.015131768175133795,0.9112569415971975
2018-01-05,0.004614129480719974,0.915461599115932
2018-01-08,-0.0008745241265467991,0.914661005860578
2018-01-09,-0.003722240988079634,0.9112564171743656
2018-01-10,-0.0005223425050888443,0.9107804292146404
2018-01-11,0.004057831161044433,0.914476222421177
2018-01-12,0.0013686057168654916,0.9157277798071203
2018-01-16,0.006799368533400659,0.9219541504583016
2018-01-17,0.004907100499020073,0.9264782721300892
2018-01-18,-0.005543433219375584,0.9213424016993336
2018-01-19,-0.002755123809163135,0.9188039893120202
2018-01-22,0.011253337136665034,0.9291436003662611
2018-01-23,-0.001588303498442757,0.9276678383352437
2018-01-24,0.002394740562948575,0.9298893621366479
2018-01-25,0.004930879465525943,0.9344745344976184
2018-01-26,0.00933564236827847,0.9431984545539517
2018-01-29,-0.010892624872014919,0.9329245476086313
2018-01-30,-0.011099208916544916,0.9225698231513499
2018-01-31,-0.005793251949435532,0.917225143724888
2018-02-01,0.003581145894223982,0.9205098607824175
2018-02-02,0.0016862659961822037,0.9220620852598054
2018-02-05,0.028159000612483387,0.948026432083384
2018-02-06,0.015291039205911402,0.9625227414246113
2018-02-07,0.005477435654394076,0.9677948978066555
2018-02-08,0.03940004352092368,1.0059260588995655
2018-02-09,-0.00645024199266455,0.9994375923929361
2018-02-12,-0.0068524799263640695,0.9925889663534099
2018-02-13,-0.002338025778057729,0.9902682677630599
2018-02-14,0.02179641357466064,1.0118525644770864
2018-02-15,0.001333023037183096,1.013201387255767
2018-02-16,-0.0012383091590343117,1.011946730697982
2018-02-20,0.005400769755797757,1.017412021995614
2018-02-21,0.008523653125732203,1.0260840891570544
2018-02-22,-0.004008838428703263,1.0219706838293605
2018-02-23,0.011655310630993199,1.0338820696051603
2018-02-26,0.0059806749939022505,1.0400653822454917
