entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason
2016-02-29,2016-02-29,long,unknown,100.0,101.5885,0.015885,monthly_rebalance
2016-02-29,2016-03-31,long,mid,100.0,99.9252,-0.000748,monthly_rebalance
2016-03-31,2016-04-30,long,mid,100.0,99.8334,-0.001666,monthly_rebalance
2016-04-30,2016-05-31,long,mid,100.0,99.8957,-0.001043,monthly_rebalance
2016-05-31,2016-06-30,long,mid,100.0,103.0149,0.030149,monthly_rebalance
2016-06-30,2016-07-31,long,mid,100.0,100.0336,0.000336,monthly_rebalance
2016-07-31,2016-08-31,long,short,100.0,99.8277,-0.001723,monthly_rebalance
2016-08-31,2016-09-30,long,short,100.0,100.2498,0.002498,monthly_rebalance
2016-09-30,2016-10-31,long,mid,100.0,98.3697,-0.016303,monthly_rebalance
2016-10-31,2016-11-30,long,mid,100.0,95.829,-0.04171,monthly_rebalance
2016-11-30,2016-12-31,long,mid,100.0,99.8687,-0.001313,monthly_rebalance
2016-12-31,2017-01-31,long,mid,100.0,100.2446,0.002446,monthly_rebalance
2017-01-31,2017-02-28,long,mid,100.0,100.7959,0.007959,monthly_rebalance
2017-02-28,2017-03-31,long,mid,100.0,100.0432,0.000432,monthly_rebalance
2017-03-31,2017-04-30,long,mid,100.0,101.192,0.01192,monthly_rebalance
2017-04-30,2017-05-31,long,mid,100.0,100.8786,0.008786,monthly_rebalance
2017-05-31,2017-06-30,long,mid,100.0,99.4416,-0.005584,monthly_rebalance
2017-06-30,2017-07-31,long,mid,100.0,100.3948,0.003948,monthly_rebalance
2017-07-31,2017-08-31,long,mid,100.0,101.5282,0.015282,monthly_rebalance
2017-08-31,2017-09-30,long,mid,100.0,98.4557,-0.015443,monthly_rebalance
2017-09-30,2017-10-31,long,mid,100.0,99.7781,-0.002219,monthly_rebalance
2017-10-31,2017-11-30,long,mid,100.0,99.6954,-0.003046,monthly_rebalance
2017-11-30,2017-12-31,long,mid,100.0,100.1941,0.001941,monthly_rebalance
2017-12-31,2018-01-31,long,mid,100.0,97.6647,-0.023353,monthly_rebalance
2018-01-31,2018-02-28,long,mid,100.0,99.0057,-0.009943,monthly_rebalance
2018-02-28,2018-03-31,long,mid,100.0,101.2281,0.012281,monthly_rebalance
2018-03-31,2018-04-30,long,mid,100.0,98.6113,-0.013887,monthly_rebalance
2018-04-30,2018-05-31,long,mid,100.0,101.0235,0.010235,monthly_rebalance
2018-05-31,2018-06-30,long,mid,100.0,100.1927,0.001927,monthly_rebalance
2018-06-30,2018-07-31,long,mid,100.0,99.425,-0.00575,monthly_rebalance
2018-07-31,2018-08-31,long,mid,100.0,101.0541,0.010541,monthly_rebalance
2018-08-31,2018-09-30,long,mid,100.0,98.6984,-0.013016,monthly_rebalance
2018-09-30,2018-10-31,long,mid,100.0,99.6404,-0.003596,monthly_rebalance
2018-10-31,2018-11-30,long,mid,100.0,101.7853,0.017853,monthly_rebalance
2018-11-30,2018-12-31,long,long,100.0,102.9736,0.029736,monthly_rebalance
2018-12-31,2019-01-31,long,mid,100.0,100.6897,0.006897,monthly_rebalance
2019-01-31,2019-02-28,long,mid,100.0,99.4464,-0.005536,monthly_rebalance
2019-02-28,2019-03-31,long,mid,100.0,102.8114,0.028114,monthly_rebalance
2019-03-31,2019-04-30,long,mid,100.0,99.4208,-0.005792,monthly_rebalance
2019-04-30,2019-05-31,long,mid,100.0,103.2001,0.032001,monthly_rebalance
2019-05-31,2019-06-30,long,mid,100.0,101.2687,0.012687,monthly_rebalance
2019-06-30,2019-07-31,long,mid,100.0,99.9932,-6.8e-05,monthly_rebalance
2019-07-31,2019-08-31,long,mid,100.0,104.0984,0.040984,monthly_rebalance
2019-08-31,2019-09-30,long,mid,100.0,100.314,0.00314,monthly_rebalance
2019-09-30,2019-10-31,long,short,100.0,100.151,0.00151,monthly_rebalance
2019-10-31,2019-11-30,long,mid,100.0,99.2566,-0.007434,monthly_rebalance
2019-11-30,2019-12-31,long,mid,100.0,99.0094,-0.009906,monthly_rebalance
2019-12-31,2020-01-31,long,mid,100.0,103.648,0.03648,monthly_rebalance
2020-01-31,2020-02-29,long,mid,100.0,99.952,-0.00048,monthly_rebalance
2020-02-29,2020-03-31,long,short,100.0,99.6668,-0.003332,monthly_rebalance
2020-03-31,2020-04-30,long,short,100.0,101.1614,0.011614,monthly_rebalance
2020-04-30,2020-05-31,long,short,100.0,101.2158,0.012158,monthly_rebalance
2020-05-31,2020-06-30,long,short,100.0,101.3642,0.013642,monthly_rebalance
2020-06-30,2020-07-31,long,short,100.0,100.0291,0.000291,monthly_rebalance
2020-07-31,2020-08-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2020-08-31,2020-09-30,long,short,100.0,100.0292,0.000292,monthly_rebalance
2020-09-30,2020-10-31,long,short,100.0,100.0291,0.000291,monthly_rebalance
2020-10-31,2020-11-30,long,short,100.0,100.0293,0.000293,monthly_rebalance
2020-11-30,2020-12-31,long,short,100.0,100.029,0.00029,monthly_rebalance
2020-12-31,2021-01-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-01-31,2021-02-28,long,short,100.0,100.0294,0.000294,monthly_rebalance
2021-02-28,2021-03-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-03-31,2021-04-30,long,short,100.0,101.0704,0.010704,monthly_rebalance
2021-04-30,2021-05-31,long,mid,100.0,100.0292,0.000292,monthly_rebalance
2021-05-31,2021-06-30,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-06-30,2021-07-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-07-31,2021-08-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-08-31,2021-09-30,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-09-30,2021-10-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-10-31,2021-11-30,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-11-30,2021-12-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2021-12-31,2022-01-31,long,short,100.0,100.0292,0.000292,monthly_rebalance
2022-01-31,2022-02-28,long,short,100.0,99.6882,-0.003118,monthly_rebalance
2022-02-28,2022-03-31,long,mid,100.0,96.3544,-0.036456,monthly_rebalance
2022-03-31,2022-04-30,long,mid,100.0,95.4702,-0.045298,monthly_rebalance
2022-04-30,2022-05-31,long,mid,100.0,100.6894,0.006894,monthly_rebalance
2022-05-31,2022-06-30,long,mid,100.0,99.3899,-0.006101,monthly_rebalance
2022-06-30,2022-07-31,long,mid,100.0,103.1416,0.031416,monthly_rebalance
2022-07-31,2022-08-31,long,mid,100.0,96.4304,-0.035696,monthly_rebalance
2022-08-31,2022-09-30,long,mid,100.0,94.7004,-0.052996,monthly_rebalance
2022-09-30,2022-10-31,long,mid,100.0,93.6443,-0.063557,monthly_rebalance
