entry_time,exit_time,entry_price,exit_price,direction,instrument,basket
2017-03-24 15:20:00-04:00,2017-03-24 15:40:00-04:00,171.89,172.54,short,DIA,us_equity_broad
2017-03-28 12:05:00-04:00,2017-03-28 15:30:00-04:00,172.67,173.28,long,DIA,us_equity_broad
2017-03-30 10:05:00-04:00,2017-03-30 11:45:00-04:00,173.15,173.3,long,DIA,us_equity_broad
2017-04-03 11:10:00-04:00,2017-04-03 14:05:00-04:00,172.05,172.2,short,DIA,us_equity_broad
2017-04-05 10:05:00-04:00,2017-04-05 11:10:00-04:00,174.52,174.27,long,DIA,us_equity_broad
2017-04-10 10:00:00-04:00,2017-04-10 11:10:00-04:00,173.25,173.45,long,DIA,us_equity_broad
2017-04-11 10:35:00-04:00,2017-04-11 12:40:00-04:00,172.15,172.51,short,DIA,us_equity_broad
2017-04-17 15:50:00-04:00,2017-04-17 15:30:00-04:00,172.67,172.46,long,DIA,us_equity_broad
2017-04-19 15:05:00-04:00,2017-04-19 15:30:00-04:00,170.86,170.65,short,DIA,us_equity_broad
2017-04-20 12:15:00-04:00,2017-04-20 15:30:00-04:00,172.13,172.51,long,DIA,us_equity_broad
2017-04-25 10:10:00-04:00,2017-04-25 12:15:00-04:00,175.7,175.89,long,DIA,us_equity_broad
2017-04-25 12:35:00-04:00,2017-04-25 13:05:00-04:00,175.74,175.88,long,DIA,us_equity_broad
2017-04-25 14:10:00-04:00,2017-04-25 15:45:00-04:00,175.94,175.91,long,DIA,us_equity_broad
2017-05-04 12:35:00-04:00,2017-05-04 13:05:00-04:00,174.81,175.2,short,DIA,us_equity_broad
2017-05-11 10:05:00-04:00,2017-05-11 11:05:00-04:00,174.66,174.86,short,DIA,us_equity_broad
2017-05-15 10:10:00-04:00,2017-05-15 11:50:00-04:00,175.86,175.85,long,DIA,us_equity_broad
2017-05-15 13:35:00-04:00,2017-05-15 14:35:00-04:00,176.07,175.9,long,DIA,us_equity_broad
2017-05-17 11:05:00-04:00,2017-05-17 12:10:00-04:00,173.85,174.01,short,DIA,us_equity_broad
2017-05-17 12:35:00-04:00,2017-05-17 13:10:00-04:00,174.06,174.01,short,DIA,us_equity_broad
2017-05-17 14:30:00-04:00,2017-05-17 15:30:00-04:00,173.5,173.54,short,DIA,us_equity_broad
2017-05-18 14:10:00-04:00,2017-05-18 15:35:00-04:00,173.96,173.7,long,DIA,us_equity_broad
2017-05-19 10:15:00-04:00,2017-05-19 15:35:00-04:00,174.26,174.66,long,DIA,us_equity_broad
2017-05-22 10:05:00-04:00,2017-05-22 10:35:00-04:00,175.49,175.38,long,DIA,us_equity_broad
2017-05-31 10:10:00-04:00,2017-05-31 10:45:00-04:00,176.17,176.41,short,DIA,us_equity_broad
2017-05-31 11:40:00-04:00,2017-05-31 12:10:00-04:00,176.36,176.47,short,DIA,us_equity_broad
2017-06-01 13:30:00-04:00,2017-06-01 15:30:00-04:00,177.56,177.55,long,DIA,us_equity_broad
2017-06-02 12:05:00-04:00,2017-06-02 14:35:00-04:00,178.25,178.22,long,DIA,us_equity_broad
2017-06-08 12:35:00-04:00,2017-06-08 13:40:00-04:00,178.55,178.21,long,DIA,us_equity_broad
2017-06-09 10:35:00-04:00,2017-06-09 12:35:00-04:00,178.91,178.64,long,DIA,us_equity_broad
2017-06-09 13:35:00-04:00,2017-06-09 14:10:00-04:00,178.63,178.62,long,DIA,us_equity_broad
2017-06-16 10:35:00-04:00,2017-06-16 11:20:00-04:00,179.41,179.45,short,DIA,us_equity_broad
2017-06-21 11:05:00-04:00,2017-06-21 12:10:00-04:00,180.23,180.37,short,DIA,us_equity_broad
2017-06-21 12:45:00-04:00,2017-06-21 15:30:00-04:00,180.17,180.07,short,DIA,us_equity_broad
2017-06-26 10:15:00-04:00,2017-06-26 10:45:00-04:00,180.71,180.09,long,DIA,us_equity_broad
2017-06-27 15:35:00-04:00,2017-06-27 15:30:00-04:00,179.61,179.56,short,DIA,us_equity_broad
2017-06-28 10:10:00-04:00,2017-06-28 15:30:00-04:00,180.23,180.52,long,DIA,us_equity_broad
2017-06-29 10:35:00-04:00,2017-06-29 11:05:00-04:00,180.15,180.01,short,DIA,us_equity_broad
2017-06-29 11:40:00-04:00,2017-06-29 15:30:00-04:00,179.52,179.37,short,DIA,us_equity_broad
2017-07-03 10:15:00-04:00,2017-07-03 13:10:00-04:00,180.89,180.65,long,DIA,us_equity_broad
2017-07-06 10:10:00-04:00,2017-07-06 11:10:00-04:00,179.9,180.07,short,DIA,us_equity_broad
2017-07-06 14:45:00-04:00,2017-07-06 15:30:00-04:00,179.75,179.52,short,DIA,us_equity_broad
2017-07-11 11:35:00-04:00,2017-07-11 12:05:00-04:00,179.48,180.16,short,DIA,us_equity_broad
2017-07-14 13:10:00-04:00,2017-07-14 15:30:00-04:00,182.01,182.31,long,DIA,us_equity_broad
2017-07-24 10:35:00-04:00,2017-07-24 12:15:00-04:00,181.23,181.25,short,DIA,us_equity_broad
2017-08-08 11:10:00-04:00,2017-08-08 13:05:00-04:00,186.67,186.53,long,DIA,us_equity_broad
2017-08-10 10:05:00-04:00,2017-08-10 10:45:00-04:00,185.02,185.11,short,DIA,us_equity_broad
2017-08-10 11:05:00-04:00,2017-08-10 11:35:00-04:00,185.16,185.15,short,DIA,us_equity_broad
2017-08-10 12:05:00-04:00,2017-08-10 13:35:00-04:00,184.95,184.94,short,DIA,us_equity_broad
2017-08-10 14:05:00-04:00,2017-08-10 14:35:00-04:00,184.82,185.02,short,DIA,us_equity_broad
2017-08-10 15:25:00-04:00,2017-08-10 15:30:00-04:00,184.65,184.55,short,DIA,us_equity_broad
2017-08-14 12:05:00-04:00,2017-08-14 12:40:00-04:00,185.69,185.61,long,DIA,us_equity_broad
2017-08-17 10:30:00-04:00,2017-08-17 11:10:00-04:00,185.1,185.28,short,DIA,us_equity_broad
2017-08-17 11:40:00-04:00,2017-08-17 15:30:00-04:00,184.98,184.13,short,DIA,us_equity_broad
2017-08-18 10:35:00-04:00,2017-08-18 11:35:00-04:00,183.09,183.38,short,DIA,us_equity_broad
2017-08-21 10:05:00-04:00,2017-08-21 11:15:00-04:00,182.58,182.89,short,DIA,us_equity_broad
2017-08-22 10:15:00-04:00,2017-08-22 15:30:00-04:00,184.25,184.76,long,DIA,us_equity_broad
2017-08-24 11:40:00-04:00,2017-08-24 12:05:00-04:00,183.99,184.04,short,DIA,us_equity_broad
2017-08-25 10:20:00-04:00,2017-08-25 10:35:00-04:00,184.89,184.76,long,DIA,us_equity_broad
2017-08-28 10:35:00-04:00,2017-08-28 11:05:00-04:00,184.01,184.11,short,DIA,us_equity_broad
2017-08-29 15:00:00-04:00,2017-08-29 15:30:00-04:00,184.66,184.87,long,DIA,us_equity_broad
2017-09-05 10:05:00-04:00,2017-09-05 15:30:00-04:00,185.11,184.09,short,DIA,us_equity_broad
2017-09-11 10:35:00-04:00,2017-09-11 15:30:00-04:00,186.15,186.52,long,DIA,us_equity_broad
2017-09-25 11:05:00-04:00,2017-09-25 11:40:00-04:00,188.3,188.48,short,DIA,us_equity_broad
2017-09-25 12:05:00-04:00,2017-09-25 12:45:00-04:00,188.37,188.42,short,DIA,us_equity_broad
2017-10-02 13:20:00-04:00,2017-10-02 15:30:00-04:00,190.57,190.79,long,DIA,us_equity_broad
2017-10-05 12:25:00-04:00,2017-10-05 15:30:00-04:00,192.65,192.68,long,DIA,us_equity_broad
2017-10-16 10:05:00-04:00,2017-10-16 10:45:00-04:00,194.06,193.91,long,DIA,us_equity_broad
2017-10-18 14:05:00-04:00,2017-10-18 15:30:00-04:00,196.08,196.17,long,DIA,us_equity_broad
2017-10-19 10:10:00-04:00,2017-10-19 10:35:00-04:00,195.44,195.46,short,DIA,us_equity_broad
2017-10-20 14:35:00-04:00,2017-10-20 15:05:00-04:00,197.43,197.33,long,DIA,us_equity_broad
2017-10-24 10:35:00-04:00,2017-10-24 11:20:00-04:00,198.63,198.7,long,DIA,us_equity_broad
2017-10-24 12:05:00-04:00,2017-10-24 12:35:00-04:00,198.77,198.76,long,DIA,us_equity_broad
2017-10-24 13:05:00-04:00,2017-10-24 13:35:00-04:00,198.82,198.85,long,DIA,us_equity_broad
2017-10-25 10:45:00-04:00,2017-10-25 15:35:00-04:00,197.97,197.63,short,DIA,us_equity_broad
2017-10-26 10:05:00-04:00,2017-10-26 10:35:00-04:00,198.47,198.59,long,DIA,us_equity_broad
2017-11-02 10:15:00-04:00,2017-11-02 11:05:00-04:00,197.93,198.56,short,DIA,us_equity_broad
2017-11-07 12:10:00-05:00,2017-11-07 12:40:00-05:00,199.07,199.18,short,DIA,us_equity_broad
2017-11-09 12:15:00-05:00,2017-11-09 13:35:00-05:00,198.03,198.45,short,DIA,us_equity_broad
2017-11-14 10:05:00-05:00,2017-11-14 11:15:00-05:00,197.63,198.35,short,DIA,us_equity_broad
2017-11-16 10:55:00-05:00,2017-11-16 15:30:00-05:00,198.98,199.24,long,DIA,us_equity_broad
2017-11-20 11:15:00-05:00,2017-11-20 12:40:00-05:00,199.03,199.05,long,DIA,us_equity_broad
2017-11-20 13:40:00-05:00,2017-11-20 15:35:00-05:00,199.05,198.87,long,DIA,us_equity_broad
2017-11-21 11:05:00-05:00,2017-11-21 15:20:00-05:00,200.35,200.22,long,DIA,us_equity_broad
2017-11-27 10:20:00-05:00,2017-11-27 11:40:00-05:00,200.67,200.12,long,DIA,us_equity_broad
2017-11-28 12:15:00-05:00,2017-11-28 14:05:00-05:00,201.54,201.15,long,DIA,us_equity_broad
2017-11-28 15:00:00-05:00,2017-11-28 15:30:00-05:00,201.99,202.31,long,DIA,us_equity_broad
2017-11-30 11:20:00-05:00,2017-11-30 15:30:00-05:00,205.13,206.06,long,DIA,us_equity_broad
2017-12-01 11:35:00-05:00,2017-12-01 12:05:00-05:00,204.84,205.35,short,DIA,us_equity_broad
2017-12-01 12:35:00-05:00,2017-12-01 13:05:00-05:00,205.36,205.46,short,DIA,us_equity_broad
2017-12-05 15:10:00-05:00,2017-12-05 15:30:00-05:00,205.81,205.63,short,DIA,us_equity_broad
2017-12-07 13:45:00-05:00,2017-12-07 14:45:00-05:00,206.09,205.7,long,DIA,us_equity_broad
2017-12-13 10:40:00-05:00,2017-12-13 12:45:00-05:00,209.39,209.48,long,DIA,us_equity_broad
2017-12-13 14:05:00-05:00,2017-12-13 15:10:00-05:00,209.53,209.58,long,DIA,us_equity_broad
2017-12-19 11:10:00-05:00,2017-12-19 11:40:00-05:00,210.57,210.62,short,DIA,us_equity_broad
2018-01-04 10:05:00-05:00,2018-01-04 11:55:00-05:00,213.3,213.24,long,DIA,us_equity_broad
2018-01-05 15:35:00-05:00,2018-01-05 15:30:00-05:00,214.98,215.07,long,DIA,us_equity_broad
2018-01-09 12:05:00-05:00,2018-01-09 12:35:00-05:00,216.21,216.2,long,DIA,us_equity_broad
2018-01-09 13:10:00-05:00,2018-01-09 14:35:00-05:00,216.28,216.33,long,DIA,us_equity_broad
2018-01-11 10:15:00-05:00,2018-01-11 10:35:00-05:00,216.71,216.66,long,DIA,us_equity_broad
2018-01-11 11:10:00-05:00,2018-01-11 11:35:00-05:00,216.93,216.9,long,DIA,us_equity_broad
2018-01-11 12:15:00-05:00,2018-01-11 15:30:00-05:00,216.97,217.26,long,DIA,us_equity_broad
2018-01-12 10:45:00-05:00,2018-01-12 12:50:00-05:00,219.29,219.19,long,DIA,us_equity_broad
2018-01-12 13:05:00-05:00,2018-01-12 13:35:00-05:00,219.31,219.27,long,DIA,us_equity_broad
2018-01-12 14:05:00-05:00,2018-01-12 15:30:00-05:00,219.34,219.44,long,DIA,us_equity_broad
2018-01-17 13:05:00-05:00,2018-01-17 15:30:00-05:00,221.55,222.17,long,DIA,us_equity_broad
2018-01-18 12:10:00-05:00,2018-01-18 14:15:00-05:00,221.55,221.81,short,DIA,us_equity_broad
