entry_time,exit_time,entry_price,exit_price,direction,instrument,basket
2016-02-03 10:35:00-05:00,2016-02-03 11:50:00-05:00,202.57,204.69,short,MDY,us_equity_broad
2016-02-04 10:35:00-05:00,2016-02-04 11:35:00-05:00,209.25,207.93,long,MDY,us_equity_broad
2016-02-05 11:10:00-05:00,2016-02-05 12:40:00-05:00,204.68,205.36,short,MDY,us_equity_broad
2016-02-05 14:35:00-05:00,2016-02-05 15:30:00-05:00,204.33,203.97,short,MDY,us_equity_broad
2016-02-08 11:15:00-05:00,2016-02-08 12:35:00-05:00,198.46,199.43,short,MDY,us_equity_broad
2016-02-08 13:05:00-05:00,2016-02-08 15:35:00-05:00,199.06,199.48,short,MDY,us_equity_broad
2016-02-10 10:35:00-05:00,2016-02-10 11:10:00-05:00,202.6,201.35,long,MDY,us_equity_broad
2016-02-17 11:05:00-05:00,2016-02-17 11:50:00-05:00,209.02,208.39,long,MDY,us_equity_broad
2016-03-01 12:10:00-05:00,2016-03-01 14:05:00-05:00,216.54,216.48,long,MDY,us_equity_broad
2016-03-01 15:10:00-05:00,2016-03-01 15:30:00-05:00,217.04,217.0,long,MDY,us_equity_broad
2016-03-08 10:10:00-05:00,2016-03-08 13:40:00-05:00,221.34,221.65,short,MDY,us_equity_broad
2016-03-08 15:40:00-05:00,2016-03-08 15:30:00-05:00,220.33,220.35,short,MDY,us_equity_broad
2016-03-10 11:05:00-05:00,2016-03-10 13:40:00-05:00,219.74,219.13,short,MDY,us_equity_broad
2016-03-11 10:40:00-05:00,2016-03-11 13:10:00-05:00,223.37,223.76,long,MDY,us_equity_broad
2016-03-11 13:35:00-05:00,2016-03-11 14:45:00-05:00,223.74,223.85,long,MDY,us_equity_broad
2016-03-11 15:35:00-05:00,2016-03-11 15:30:00-05:00,224.28,224.3,long,MDY,us_equity_broad
2016-03-16 14:50:00-04:00,2016-03-16 15:30:00-04:00,224.49,224.41,long,MDY,us_equity_broad
2016-03-17 12:35:00-04:00,2016-03-17 15:30:00-04:00,226.12,227.26,long,MDY,us_equity_broad
2016-03-18 10:15:00-04:00,2016-03-18 11:15:00-04:00,228.53,228.5,long,MDY,us_equity_broad
2016-03-23 10:10:00-04:00,2016-03-23 11:10:00-04:00,226.86,226.68,short,MDY,us_equity_broad
2016-03-29 13:35:00-04:00,2016-03-29 15:30:00-04:00,228.19,230.07,long,MDY,us_equity_broad
2016-04-07 14:10:00-04:00,2016-04-07 15:35:00-04:00,225.81,225.86,short,MDY,us_equity_broad
2016-04-08 10:10:00-04:00,2016-04-08 10:35:00-04:00,229.07,228.96,long,MDY,us_equity_broad
2016-04-11 10:15:00-04:00,2016-04-11 10:35:00-04:00,229.97,229.76,long,MDY,us_equity_broad
2016-04-12 11:50:00-04:00,2016-04-12 14:35:00-04:00,229.78,229.8,long,MDY,us_equity_broad
2016-04-12 15:05:00-04:00,2016-04-12 15:50:00-04:00,230.14,229.66,long,MDY,us_equity_broad
2016-04-13 11:45:00-04:00,2016-04-13 15:30:00-04:00,233.14,233.8,long,MDY,us_equity_broad
2016-04-19 10:10:00-04:00,2016-04-19 10:50:00-04:00,236.59,236.16,long,MDY,us_equity_broad
2016-04-21 14:45:00-04:00,2016-04-21 15:15:00-04:00,233.85,234.03,short,MDY,us_equity_broad
2016-04-22 10:05:00-04:00,2016-04-22 11:05:00-04:00,235.79,234.77,long,MDY,us_equity_broad
2016-04-26 10:05:00-04:00,2016-04-26 10:35:00-04:00,236.19,235.08,long,MDY,us_equity_broad
2016-04-29 10:05:00-04:00,2016-04-29 10:40:00-04:00,233.03,233.81,short,MDY,us_equity_broad
2016-04-29 11:45:00-04:00,2016-04-29 12:40:00-04:00,232.1,232.58,short,MDY,us_equity_broad
2016-05-03 10:15:00-04:00,2016-05-03 13:50:00-04:00,232.19,232.77,short,MDY,us_equity_broad
2016-05-10 12:35:00-04:00,2016-05-10 13:40:00-04:00,234.2,234.19,long,MDY,us_equity_broad
