,dlyret
1929-11-26,51541.9543085627
1929-11-27,53611.45990848313
1929-12-02,53640.65225196722
1929-12-03,58828.421747850225
1929-12-04,61913.6221419685
1929-12-05,61791.79909032941
1929-12-06,66498.21590259645
1929-12-07,68500.82162923862
1929-12-09,66185.83867129496
1929-12-10,67068.80609714212
1929-12-11,65953.9846342849
1929-12-12,56075.888876950485
1929-12-13,59648.328130957765
1929-12-14,61876.10270884788
1929-12-16,57031.23515241499
1929-12-17,58635.640422924305
1929-12-18,58223.676295724166
1929-12-19,52886.71683863478
1929-12-20,47521.20015421933
1929-12-21,50143.20746819363
1929-12-23,47598.76477492112
1929-12-24,48557.7237184019
1929-12-26,51487.24228909998
1929-12-27,50907.47800716619
1929-12-28,49513.40532164663
1929-12-30,50108.298872639076
1929-12-31,54560.978048906596
1930-01-02,52939.33075936507
1930-01-03,54390.234184820554
1930-01-04,55789.51829491643
1930-01-06,56118.34615354927
1930-01-07,55711.03409549898
1930-01-08,55510.49336515313
1930-01-09,57854.07574531111
1930-01-10,57381.649224265086
1930-01-11,56766.77681406667
1930-01-13,56980.31988182398
1930-01-14,57257.5550381945
1930-01-15,57736.139058711015
1930-01-16,56819.36681561125
1930-01-17,55163.53295382297
1930-01-18,54568.35353731766
1930-01-20,55314.77234203219
1930-01-21,56926.40092021912
1930-01-22,57828.92243066298
1930-01-23,59674.65800508517
1930-01-24,60974.9538843514
1930-01-25,62249.78037364238
1930-01-27,62819.29371090668
1930-01-28,62204.08794891673
1930-01-29,64347.78360629284
1930-01-30,64184.914247411594
1930-01-31,66266.56886814599
1930-02-01,66977.20326936686
1930-02-03,66370.3943743739
1930-02-04,68666.43140679569
1930-02-05,70686.58221277648
1930-02-06,69516.37869634981
1930-02-07,70409.17754794704
1930-02-08,71983.60930661006
1930-02-10,72115.47086789271
1930-02-11,73345.23858542026
1930-02-13,73213.56256086918
1930-02-14,73433.64000532152
1930-02-15,71941.28612241065
1930-02-17,73198.20913942486
1930-02-18,74747.32808020439
1930-02-19,73062.33514820931
1930-02-20,68896.15199887031
1930-02-21,71355.4571619751
1930-02-24,69267.75888059408
1930-02-25,69111.79655011586
1930-02-26,71952.50349004607
1930-02-27,72551.60484531232
1930-02-28,73752.11625068766
1930-03-01,74792.94680604016
1930-03-03,74171.23688338275
1930-03-04,75532.3558090586
1930-03-05,73948.61941809415
1930-03-06,75435.32326211383
1930-03-07,75190.1402529857
1930-03-08,75380.81726314036
1930-03-10,76165.96825972208
1930-03-11,76188.79441248569
1930-03-12,73887.83239563312
1930-03-13,73960.35457705754
1930-03-14,72457.25574063092
1930-03-15,71646.37409900723
1930-03-17,74179.16483429822
1930-03-18,76553.84197492074
1930-03-19,77550.64427170077
1930-03-20,78636.29713414153
1930-03-21,79694.21293225877
1930-03-22,77529.5037590666
1930-03-24,80120.21361609256
1930-03-25,80058.00165160264
1930-03-26,82444.20492758883
1930-03-27,80669.42568520899
1930-03-28,83206.15366360183
1930-03-29,84535.22850949218
1930-03-31,86224.8486967508
1930-04-01,88112.09358596557
1930-04-02,85427.05983481661
1930-04-03,86416.2727843363
1930-04-04,88398.79319635384
1930-04-05,89101.00272716317
1930-04-07,88848.94842314607
1930-04-08,87923.67547426751
1930-04-09,90184.7601268251
1930-04-10,90133.21487168365
1930-04-11,89622.82777236804
1930-04-12,89335.08534679763
1930-04-14,88690.37559949113
1930-04-15,88662.30356646949
1930-04-16,86915.74790583442
1930-04-17,88453.89889361875
1930-04-21,84960.1097679051
1930-04-22,86360.6859664059
1930-04-23,86866.28609137356
1930-04-24,85377.22121980597
1930-04-25,84177.84790419441
1930-04-26,83400.73979955059
1930-04-28,77737.30615562169
1930-04-29,76674.4924282491
1930-04-30,78246.73462286653
1930-05-01,73696.51702026125
1930-05-02,68884.65461913856
1930-05-03,63735.24164640783
1930-05-05,63309.85286375714
1930-05-06,68812.39379583653
1930-05-07,66660.88888152779
1930-05-08,67594.5160060377
1930-05-09,69685.8460452024
1930-05-10,72153.40983886193
1930-05-12,72709.53597726788
1930-05-13,74112.77506674724
1930-05-14,75648.2000951603
1930-05-15,72770.30518470562
1930-05-16,73096.50686031912
1930-05-17,73549.53837082561
1930-05-19,69974.05071564336
1930-05-20,70336.22675055427
1930-05-21,70464.24277255585
1930-05-22,70340.80399802719
1930-05-23,71565.04203180349
1930-05-24,73075.51848652745
1930-05-26,73376.5292929034
1930-05-27,72901.623744194
1930-05-28,73599.07860625288
1930-05-29,74551.17939379087
1930-06-02,74060.74831624432
1930-06-03,72487.83337440935
1930-06-04,72900.63408841338
1930-06-05,70217.49357119472
1930-06-06,67192.70312382092
1930-06-07,63492.57285110241
1930-06-09,58339.56161588734
1930-06-10,62181.03264764547
1930-06-11,57049.991060668304
1930-06-12,56487.50372294408
1930-06-13,56826.1716297475
1930-06-14,54216.78241182012
1930-06-16,46035.931723299065
1930-06-17,45571.670463991046
1930-06-18,40867.94806825359
1930-06-19,45518.02298482449
1930-06-20,43098.22680823223
1930-06-21,40084.43617023714
1930-06-23,41716.732464410576
1930-06-24,38230.944155529105
1930-06-25,37977.32007200133
1930-06-26,41081.71979008837
1930-06-27,39939.272578001684
1930-06-28,40413.78875345018
1930-06-30,43705.06680584733
1930-07-01,42796.80317820092
1930-07-02,43827.76473055812
1930-07-03,42480.316375170674
1930-07-07,40439.447719104806
1930-07-08,40883.39808910491
1930-07-09,42580.19021863111
1930-07-10,45678.514267371065
1930-07-11,44607.5113891646
1930-07-12,46378.06754430339
1930-07-14,49476.749359796566
1930-07-15,48872.759382844575
1930-07-16,50006.29899656217
1930-07-17,51049.2373460576
1930-07-18,52546.08349485784
1930-07-19,51298.26983817154
1930-07-21,47793.90249912407
1930-07-22,49621.20512530744
1930-07-23,51755.03158779025
1930-07-24,50171.37045295414
1930-07-25,50944.30712605783
1930-07-26,51998.35011059666
1930-07-28,52549.269043925364
1930-07-29,51134.64815739415
1930-07-30,47735.33841308794
1930-07-31,48374.2183061318
1930-08-01,47833.36285201588
1930-08-02,48562.61194739519
1930-08-04,49786.87706916185
1930-08-05,50109.327787261325
1930-08-06,48311.44830395077
1930-08-07,46993.17100527573
1930-08-08,42344.5255067252
1930-08-09,42117.643539060184
1930-08-11,42910.6345316136
1930-08-12,40423.15544286348
1930-08-13,41078.12764879846
1930-08-14,41245.50430112463
1930-08-15,44098.14916117791
1930-08-16,44551.68341904232
1930-08-18,43546.86167867933
1930-08-19,44444.87154567377
1930-08-20,45439.31328585399
1930-08-21,44486.92880090937
1930-08-22,44374.820188461475
1930-08-23,45273.75917517447
1930-08-25,44522.80645406407
1930-08-26,46078.456090679356
1930-08-27,47119.09033564327
1930-08-28,46605.88707646586
1930-08-29,48582.41221248719
1930-09-02,49079.46724811114
1930-09-03,48025.042281357295
1930-09-04,47227.114021882684
1930-09-05,48929.164554540774
1930-09-06,50417.01608801582
1930-09-08,50462.15844111036
1930-09-09,51404.659315133686
1930-09-10,52160.38757291682
1930-09-11,51182.799387659295
1930-09-12,49776.3631276028
1930-09-13,49556.87511260482
1930-09-15,48073.37809410465
1930-09-16,47859.39022658624
1930-09-17,48145.13059012461
1930-09-18,46918.58020476669
1930-09-19,44650.757687512676
1930-09-20,45236.20610486095
1930-09-22,41688.606556900864
1930-09-23,42801.82032629723
1930-09-24,40579.47897056361
1930-09-25,38711.77626721872
1930-09-26,36792.01256101803
1930-09-27,36026.24771668469
1930-09-29,33651.97885630191
1930-09-30,31645.461050385875
1930-10-01,35803.543685671204
1930-10-02,34313.88663182571
1930-10-03,35555.62454564605
1930-10-04,34634.466589701726
1930-10-06,31286.623808748216
1930-10-07,31131.733193017837
1930-10-08,30262.817534883598
1930-10-09,26875.676727382135
1930-10-10,28035.270430168817
1930-10-11,27304.963045166016
1930-10-14,27788.99153421453
1930-10-15,29409.473037094212
1930-10-16,28053.75207129468
1930-10-17,24860.17097774417
1930-10-18,23601.029892386956
1930-10-20,25867.737095712535
1930-10-21,24018.36426363755
1930-10-22,23417.754421105372
1930-10-23,24081.563778031308
1930-10-24,26601.120639472865
1930-10-25,26638.994214303308
1930-10-27,27070.340157309365
1930-10-28,27846.528954099893
1930-10-29,26474.215518686673
1930-10-30,25763.26462155924
1930-10-31,24156.06333562285
1930-11-01,24382.32235230751
1930-11-03,24822.874764115048
1930-11-05,23081.270200100385
1930-11-06,23007.142711088094
1930-11-07,20361.35938010089
1930-11-08,19767.467675092197
1930-11-10,18497.59328218158
1930-11-11,19188.87895984282
1930-11-12,20327.74517365147
1930-11-13,21962.11481144476
1930-11-14,23527.513770060246
1930-11-15,24684.519824381867
1930-11-17,22455.50768424019
1930-11-18,23117.266075399784
1930-11-19,24637.644822087987
1930-11-20,24670.23108087406
1930-11-21,26125.997597422986
1930-11-22,25230.930829596433
1930-11-24,25355.36630031961
1930-11-25,24721.035363770956
1930-11-26,23341.503281238874
1930-11-28,22310.03500732612
1930-11-29,23172.117839355768
1930-12-01,24032.767051682567
1930-12-02,24952.64938693329
1930-12-03,23749.609022913446
1930-12-04,22602.569242221572
1930-12-05,22416.47371626203
1930-12-06,21556.83673342674
1930-12-08,20493.689226015613
1930-12-09,20289.58409486645
1930-12-10,19124.050335818512
1930-12-11,18116.077036418486
1930-12-12,17724.429315122023
1930-12-13,16217.225134064012
1930-12-15,15860.72355158586
1930-12-16,14209.43627655517
1930-12-17,15987.461567898823
1930-12-18,16567.859346824258
1930-12-19,17530.73362848363
1930-12-20,17540.989712164348
1930-12-22,15718.457896325333
1930-12-23,15701.799041034174
1930-12-24,16253.451971066868
1930-12-26,15112.319031439061
1930-12-27,14935.178160011477
1930-12-29,14625.5394713674
1930-12-30,15888.746811180457
1930-12-31,17030.851299593123
1931-01-02,18946.80187141557
1931-01-03,20088.94769434867
1931-01-05,19681.311080402953
1931-01-06,20923.224205551054
1931-01-07,21539.133220094467
1931-01-08,22186.803815091745
1931-01-09,22013.221147602268
1931-01-10,22344.994548743245
1931-01-12,20989.847681067316
1931-01-13,20200.11551888492
1931-01-14,20927.806570004355
1931-01-15,19662.89385848818
1931-01-16,20353.253993674763
1931-01-17,20085.11601454401
1931-01-19,19618.034563855177
1931-01-20,20701.721263483534
1931-01-21,20940.075885144077
1931-01-22,21964.123579658513
1931-01-23,23262.497905425735
1931-01-24,22911.87430682374
1931-01-26,23200.499137789964
1931-01-27,23265.340216508135
1931-01-28,21936.793019772216
1931-01-29,22506.372773236933
1931-01-30,22868.248084566872
1931-01-31,22414.15722515303
1931-02-02,22532.57662808731
1931-02-03,22836.54789897456
1931-02-04,23067.02772731289
1931-02-05,22603.153776790365
1931-02-06,23119.207939506454
1931-02-07,23842.45967411717
1931-02-09,25410.01671585085
1931-02-10,26436.48851317907
1931-02-11,26821.16221112213
1931-02-13,26533.78270670659
1931-02-14,26396.09524840939
1931-02-16,27575.09140604249
1931-02-17,26607.664014726877
1931-02-18,27279.501108559147
1931-02-19,28275.463465290755
1931-02-20,29296.101419645755
1931-02-21,30626.556589938325
1931-02-24,31906.8036841583
1931-02-25,30558.087689144388
1931-02-26,31616.882788381114
1931-02-27,31202.872791115304
1931-02-28,30682.347543175063
1931-03-02,28383.53401819776
1931-03-03,28306.49131944683
1931-03-04,27389.581596111868
1931-03-05,28811.88003398889
1931-03-06,27157.268707222105
1931-03-07,28727.480445350222
1931-03-09,29231.42286033643
1931-03-10,29044.56653359227
1931-03-11,27911.542721302103
1931-03-12,27346.500487985064
1931-03-13,26666.0695777569
1931-03-14,27483.380932236596
1931-03-16,28374.948443597892
1931-03-17,27433.408947449443
1931-03-18,28268.135687269296
1931-03-19,29472.545422100466
1931-03-20,29828.44470137637
1931-03-21,29267.41485635994
1931-03-23,28465.018401436777
1931-03-24,29346.61241255711
1931-03-25,28899.594692767518
1931-03-26,27527.974087912356
1931-03-27,26136.561246752994
1931-03-28,24364.738524535096
1931-03-30,23601.28540597334
1931-03-31,23757.07993245046
1931-04-01,22704.09708856538
1931-04-02,22505.28905385931
1931-04-04,23402.46628221368
1931-04-06,22933.913400053538
1931-04-07,21929.537688365584
1931-04-08,22437.03483050452
1931-04-09,21690.420833175507
1931-04-10,21764.09496534479
1931-04-11,21758.55712890517
1931-04-13,22508.106409012722
1931-04-14,21780.538078474186
1931-04-15,20244.454364694244
1931-04-16,19636.463836113522
1931-04-17,18667.747645358726
1931-04-18,19167.240569105583
1931-04-20,19129.776191539255
1931-04-21,17656.817680436467
1931-04-22,16672.88664434789
1931-04-23,16413.204710080798
1931-04-24,16569.595950256782
1931-04-25,15432.10290148307
1931-04-27,14494.092858680751
1931-04-28,14356.333503207275
1931-04-29,13545.497192819797
1931-04-30,15488.562799499317
1931-05-01,14527.208535980915
1931-05-02,14722.400117376164
1931-05-04,15335.465734043202
1931-05-05,15230.311503123197
1931-05-06,15246.22665346081
1931-05-07,14719.105190339915
1931-05-08,16270.924716341564
1931-05-09,15658.636353672755
1931-05-11,15504.010559398104
1931-05-12,15095.300142802995
1931-05-13,14897.640721150357
1931-05-14,13707.414777915763
1931-05-15,13293.023085747744
1931-05-16,12949.76239278564
1931-05-18,11366.061823545775
1931-05-19,11330.714155140879
1931-05-20,11234.837949817169
1931-05-21,11774.355788210465
1931-05-22,11900.04744226188
1931-05-23,11785.81478339897
1931-05-25,10646.537371732089
1931-05-26,10652.64774993951
1931-05-27,10051.477960971379
1931-05-28,10087.092427003228
1931-05-29,9421.5571992543
1931-06-01,8086.726894446808
1931-06-02,7715.393039886009
1931-06-03,9318.638677220557
1931-06-04,10687.68647848442
1931-06-05,10533.52655163693
1931-06-06,9726.250516046455
1931-06-08,10731.294166784928
1931-06-09,10328.953525526817
1931-06-10,11018.670465706302
1931-06-11,11165.147351519247
1931-06-12,11752.354406157372
1931-06-13,11878.307804710254
1931-06-15,11667.95444219982
1931-06-16,11706.297352213176
1931-06-17,11383.98705988384
1931-06-18,10731.408637804114
1931-06-19,10769.679431346536
1931-06-20,12548.83381571929
1931-06-22,14313.587998620897
1931-06-23,13748.48458300334
1931-06-24,15857.207710831703
1931-06-25,15499.524331702194
1931-06-26,17206.997361722777
1931-06-27,17747.328526151916
1931-06-29,16438.163790670646
1931-06-30,15375.272686799113
1931-07-01,16273.015242254089
1931-07-02,15896.008197644556
1931-07-03,16941.10550819226
1931-07-06,16237.501672465496
1931-07-07,14220.127588813548
1931-07-08,13673.535305253186
1931-07-09,14054.206045556062
1931-07-10,14597.645423612605
1931-07-11,14006.895324432753
1931-07-13,13385.443093158978
1931-07-14,12975.678933070529
1931-07-15,11821.045749643727
1931-07-16,12804.721435410047
1931-07-17,13329.81391969639
1931-07-18,13414.399028913005
1931-07-20,14051.333659990634
1931-07-21,14604.6620972449
1931-07-22,13538.472914069343
1931-07-23,13521.562259430944
1931-07-24,12661.04924185475
1931-07-25,12519.468150177468
1931-07-27,12612.57456135907
1931-07-28,12946.527701096547
1931-07-29,11720.256258144138
1931-07-30,11815.500648061849
1931-07-31,11625.756745447792
1931-08-01,11864.400257714256
1931-08-03,12046.154687317432
1931-08-04,11753.121174547683
1931-08-05,11161.419610456009
1931-08-06,10782.356247398784
1931-08-07,10868.723292745835
1931-08-08,10956.50472381148
1931-08-10,10657.211551428734
1931-08-11,11757.063345290193
1931-08-12,11368.547943717256
1931-08-13,11565.82282801453
1931-08-14,12324.85427921307
1931-08-15,12724.63642745786
1931-08-17,11726.875307371994
1931-08-18,11715.859323333256
1931-08-19,11826.002540802807
1931-08-20,11968.67510559377
1931-08-21,11315.971619778014
1931-08-22,11160.476512515137
1931-08-24,10931.354238777307
1931-08-25,10668.114789580315
1931-08-26,11091.4855465933
1931-08-27,11054.24913482327
1931-08-28,11321.24165181465
1931-08-29,11546.233952854951
1931-08-31,11092.530263721494
1931-09-01,11161.350233982841
1931-09-02,10470.46727298906
1931-09-03,9711.047531134525
1931-09-04,9602.84938358858
1931-09-08,8461.745771531387
1931-09-09,8215.635010234862
1931-09-10,7853.074221171295
1931-09-11,7870.1384098625695
1931-09-12,7437.961157216455
1931-09-14,6671.103514686152
1931-09-15,6402.213875738271
1931-09-16,6230.53851066035
1931-09-17,6634.57797592274
1931-09-18,5538.910367310427
1931-09-19,4897.27248553118
1931-09-21,4723.30988358549
1931-09-22,4551.5688703635315
1931-09-23,5953.30345016928
1931-09-24,4540.0606507404955
1931-09-25,4796.967184138162
1931-09-26,4601.66428926647
1931-09-28,4353.982089067886
1931-09-29,3758.9593899101983
1931-09-30,3365.1413007628785
1931-10-01,3121.1404749336116
1931-10-02,3270.377160989363
1931-10-03,2994.5501680827324
1931-10-05,2272.580540953734
1931-10-06,3156.9352754300876
1931-10-07,3157.673127405841
1931-10-08,4033.0940123258893
1931-10-09,4322.313421176562
1931-10-10,4346.955675217142
1931-10-13,3696.767574637751
1931-10-14,3321.8958700612116
1931-10-15,3540.230798016854
1931-10-16,3970.4529509765844
1931-10-17,3966.29177937179
1931-10-19,4096.240901394852
1931-10-20,4745.2210598746005
1931-10-21,4366.861840435372
1931-10-22,3929.9175597989224
1931-10-23,4224.8658680113485
1931-10-24,4424.942258182642
1931-10-26,3952.8576202388426
1931-10-27,3664.2624270466868
1931-10-28,3322.5737463408877
1931-10-29,3325.5275144013835
1931-10-30,3685.576462040159
1931-10-31,3795.1862685542937
1931-11-02,3778.7008954831376
1931-11-04,4115.051010491976
1931-11-05,4105.59164340534
1931-11-06,4536.005873649759
1931-11-07,4926.738514503921
1931-11-09,5309.0726205208775
1931-11-10,4991.319132038611
1931-11-11,4747.312644377507
1931-11-12,4684.7270210818815
1931-11-13,4179.289722727313
1931-11-14,3966.2982747729434
1931-11-16,3787.2027946496696
1931-11-17,3932.721508880161
1931-11-18,3546.0114794267092
1931-11-19,3441.2521802467377
1931-11-20,3067.3486857995003
1931-11-21,3045.3027547152683
1931-11-23,2839.7240833397486
1931-11-24,2951.3779821061203
1931-11-25,2604.325478351813
1931-11-27,2351.1256105633593
1931-11-28,2207.1886968332856
1931-11-30,2497.629408666215
1931-12-01,2414.5001074762818
1931-12-02,2033.019616630329
1931-12-03,2159.8367990661036
1931-12-04,1984.0458619029237
1931-12-05,2208.058706373998
1931-12-07,2215.992683070023
1931-12-08,1937.5467536545787
1931-12-09,1717.6914077408303
1931-12-10,1611.319623135207
1931-12-11,1471.1675130374924
1931-12-12,1377.7405572828288
1931-12-14,1223.6744408205195
1931-12-15,1258.5880174846884
1931-12-16,1211.064299602002
1931-12-17,1082.0506811475968
1931-12-18,1445.4330380338813
1931-12-19,1573.5364249648296
1931-12-21,1381.4354207267363
1931-12-22,1431.580129541951
1931-12-23,1247.6037779723554
1931-12-24,1223.722749229268
1931-12-28,1124.7125378124897
1931-12-29,1173.8404364040416
1931-12-30,1210.46105303978
1931-12-31,1311.621187338353
1932-01-02,1217.9173633473795
1932-01-04,1107.6788184902846
1932-01-05,1093.6746094297241
1932-01-06,1348.6148427981987
1932-01-07,1552.845165123812
1932-01-08,1800.4662694221702
1932-01-09,1721.4658352815836
1932-01-11,1895.9794149909417
1932-01-12,1862.5134397306567
1932-01-13,2112.284904699693
1932-01-14,2226.2794385589973
1932-01-15,2242.667656836871
1932-01-16,2137.0906109503508
1932-01-18,1919.1698245062141
1932-01-19,1893.3898318906815
1932-01-20,2052.428578489358
1932-01-21,2064.622840748003
1932-01-22,1796.0567712175311
1932-01-23,1708.5801894228189
1932-01-25,1788.5619572871253
1932-01-26,1829.7069408816378
1932-01-27,1716.4950574248855
1932-01-28,1652.9542291183573
1932-01-29,1580.162582272648
1932-01-30,1557.5940255964708
1932-02-01,1770.1632925358497
1932-02-02,1634.1941660622683
1932-02-03,1626.096659687876
1932-02-04,1573.2883484808083
1932-02-05,1411.7382395745756
1932-02-06,1380.5793366087848
1932-02-08,1333.110225768815
1932-02-09,1258.8079193315323
1932-02-10,1274.5225520865556
1932-02-11,1606.7361824756838
1932-02-13,2064.052710177773
1932-02-15,1846.19408024603
1932-02-16,2041.110666868836
1932-02-17,1819.6399998278885
1932-02-18,1937.8140866149126
1932-02-19,2021.2961625794967
1932-02-20,1828.659983906169
1932-02-23,1676.7809371439637
1932-02-24,1785.3582572313408
1932-02-25,1737.3091511769367
1932-02-26,1708.4316765473836
1932-02-27,1741.6785335328502
1932-02-29,1708.608520009214
1932-03-01,1716.4917484804475
1932-03-02,1958.8906823382108
1932-03-03,1923.3911088898424
1932-03-04,1963.170878304126
1932-03-05,2133.600139098636
1932-03-07,2007.6964668095325
1932-03-08,2124.858752304419
1932-03-09,2017.7483948219103
1932-03-10,1963.8922643317735
1932-03-11,1804.4066257024763
1932-03-12,1836.128945700058
1932-03-14,1620.1391561866146
1932-03-15,1585.2508065401307
1932-03-16,1455.5401173243251
1932-03-17,1568.0588471119136
1932-03-18,1441.5409812506184
1932-03-19,1420.6820614199085
1932-03-21,1466.1394657119638
1932-03-22,1442.6408412946175
1932-03-23,1379.6446222321663
1932-03-24,1308.7931896801822
1932-03-26,1182.6386582435334
1932-03-28,1146.4580077388423
1932-03-29,1129.2374098064645
1932-03-30,1167.6716209969056
1932-03-31,980.8973628556391
1932-04-01,892.714965467884
1932-04-02,859.2915667031878
1932-04-04,825.3435927072135
1932-04-05,712.6693076578857
1932-04-06,643.7393797023135
1932-04-07,602.6849586260122
1932-04-08,527.2115270944688
1932-04-09,570.3220697918105
1932-04-11,515.7339427981
1932-04-12,507.17537858070915
1932-04-13,494.941556234174
1932-04-14,554.1947859457615
1932-04-15,641.9865705251474
1932-04-16,618.0577113086446
1932-04-18,577.0585058055525
1932-04-19,557.3267423207297
1932-04-20,562.395115550082
1932-04-21,648.6973379449411
1932-04-22,571.1202282650387
1932-04-23,578.4582989679145
1932-04-25,577.7674832687867
1932-04-26,605.8070196227624
1932-04-27,649.0773645790559
1932-04-28,552.7628894203579
1932-04-29,513.7592132770366
1932-04-30,510.79840161319476
1932-05-02,482.45609801858797
1932-05-03,440.1372770718164
1932-05-04,448.1725913443702
1932-05-05,431.3537616909883
1932-05-06,520.790117506135
1932-05-07,507.43246540740967
1932-05-09,485.22513967792435
1932-05-10,492.8456986319881
1932-05-11,493.495823021997
1932-05-12,424.3401573709009
1932-05-13,388.06675494932426
1932-05-14,370.7598061357014
1932-05-16,390.8829779106994
1932-05-17,381.4956201520673
1932-05-18,344.89871101913843
1932-05-19,336.4546721352494
1932-05-20,328.8803365091285
1932-05-21,328.88211024577487
1932-05-23,320.15126577916635
1932-05-24,275.52539882823453
1932-05-25,240.3979351249474
1932-05-26,247.00188249086133
1932-05-27,217.98708201023723
1932-05-28,227.88230923363196
1932-05-31,171.51906900503616
1932-06-01,172.42280490680452
1932-06-02,197.94734508712727
1932-06-03,251.8410853267114
1932-06-04,321.7931329903861
1932-06-06,300.6956339826343
1932-06-07,255.42277094330908
1932-06-08,209.30378465756138
1932-06-09,206.57455737474356
1932-06-10,253.8838238239057
1932-06-11,259.1879646712345
1932-06-13,243.52483116697118
1932-06-14,266.31769644161926
1932-06-15,301.5964845018718
1932-06-16,306.4612832390308
1932-06-17,251.24095088281004
1932-06-18,254.40435957055973
1932-06-20,266.3140252501644
1932-06-21,242.57059784539396
1932-06-22,236.05625269425028
1932-06-23,245.52342662906022
1932-06-24,213.19486875664876
1932-06-25,211.34564795975004
1932-06-27,188.8647009101373
1932-06-28,189.5469252798102
1932-06-29,189.05319646436067
1932-06-30,183.9347659748982
1932-07-01,202.90230711036105
1932-07-05,200.7872147044222
1932-07-06,213.98009205703264
1932-07-07,206.80347697092265
1932-07-08,198.87794284312358
1932-07-09,210.2449971367633
1932-07-11,227.63179538851935
