,equity
1929-05-31,100000.0
1929-06-01,99979.9256118856
1929-06-03,103868.25860801704
1929-06-04,111441.13073607822
1929-06-05,109613.5429758725
1929-06-06,108967.93275124539
1929-06-07,108464.99971779429
1929-06-08,105416.99752057315
1929-06-10,105781.16381907949
1929-06-11,106827.45992045524
1929-06-12,109720.27481043534
1929-06-13,116273.90455167381
1929-06-14,118125.68898493159
1929-06-15,121117.0858515894
1929-06-17,126467.71142410554
1929-06-18,126497.02743127082
1929-06-19,122005.03715862853
1929-06-20,123417.79755482698
1929-06-21,128772.63955101318
1929-06-22,130596.1426991106
1929-06-24,127461.07390677485
1929-06-25,131767.4230193607
1929-06-26,136162.33593850752
1929-06-27,135568.41805952898
1929-06-28,140869.462946911
1929-06-29,145133.78772657324
1929-07-01,150361.90964041636
1929-07-02,162790.43997962587
1929-07-03,170788.2216902538
1929-07-05,170977.60160692793
1929-07-06,169587.6687668795
1929-07-08,164512.33259672383
1929-07-09,162593.09244785248
1929-07-10,156355.24938147384
1929-07-11,153296.71424022524
1929-07-12,156657.21849950592
1929-07-13,151135.3885974984
1929-07-15,146929.95389303242
1929-07-16,147843.22194700665
1929-07-17,148867.19776666543
1929-07-18,151415.29093871173
1929-07-19,155194.26819912952
1929-07-20,159615.57393705187
1929-07-22,159445.17674120635
1929-07-23,164515.0830405719
1929-07-24,163707.45609234972
1929-07-25,168046.83053079533
1929-07-26,171992.9553025974
1929-07-27,166594.2919385171
1929-07-29,162253.15427113988
1929-07-30,168579.07359587192
1929-07-31,175864.87119905333
1929-08-01,185562.61817715745
1929-08-02,197819.51045822224
1929-08-03,198866.87841865703
1929-08-05,187755.34469199795
1929-08-06,190780.90299166623
1929-08-07,184625.5305071115
1929-08-08,188962.61236379307
1929-08-09,164695.53968959802
1929-08-10,173406.978609594
1929-08-12,180577.87310208878
1929-08-13,187426.5695219953
1929-08-14,189782.07264725896
1929-08-15,186014.2078575363
1929-08-16,192405.01175346374
1929-08-17,189887.74919935735
1929-08-19,194396.88904670026
1929-08-20,193553.6182181887
1929-08-21,188810.4778727393
1929-08-22,195549.46549546332
1929-08-23,201900.8287062567
1929-08-24,206047.75761666044
1929-08-26,202757.48489662568
1929-08-27,207112.77905109854
1929-08-28,201550.64092413397
1929-08-29,207616.17124828984
1929-08-30,222924.68040193562
1929-09-03,225671.54177245704
1929-09-04,218558.31665394924
1929-09-05,202417.67176826205
1929-09-06,215472.52818143342
1929-09-07,211423.4450490046
1929-09-09,207353.53070476622
1929-09-10,192889.12032595876
1929-09-11,200550.70506631426
1929-09-12,199809.09230473035
1929-09-13,207266.30835329182
1929-09-14,204052.77659208476
1929-09-16,213053.21157413442
1929-09-17,209978.38153177826
1929-09-18,208133.7956452617
1929-09-19,216106.31018872088
1929-09-20,218167.60569277557
1929-09-21,219371.340050369
1929-09-23,216931.92809943605
1929-09-24,206484.94978580615
1929-09-25,211558.32081429195
1929-09-26,220865.9956195082
1929-09-27,193505.90856122176
1929-09-28,198833.6218058994
1929-09-30,188382.25380073488
1929-10-01,185464.62396288457
1929-10-02,191071.64677536747
1929-10-03,164318.22196921383
1929-10-04,157346.90651443574
1929-10-05,177719.35433764436
1929-10-07,184973.93781790396
1929-10-08,183338.7496541924
1929-10-09,188578.67989266934
1929-10-10,203844.95409121652
1929-10-11,204254.7894123849
1929-10-14,193603.2995396353
1929-10-15,182035.75459604946
1929-10-16,153820.13162611186
1929-10-17,160755.9423423636
1929-10-18,141106.53213873546
1929-10-19,126796.16405250877
1929-10-21,120559.28625625289
1929-10-22,126784.11514237306
1929-10-23,99456.69357506123
1929-10-24,92474.21485564006
1929-10-25,92500.5945756346
1929-10-26,86483.02899225359
1929-10-28,42298.870919317014
1929-10-29,26071.452236269553
1929-10-30,38587.08449508179
1929-10-31,48162.07124582947
1929-11-04,36786.303594467914
1929-11-06,23274.540218020735
1929-11-07,27612.58926966957
1929-11-08,25962.55152955904
1929-11-11,19337.40214935829
1929-11-12,15643.234185867552
1929-11-13,12387.576616144997
1929-11-14,17146.43812564651
1929-11-15,19538.740060978038
1929-11-18,18314.05623829338
1929-11-19,20585.20234275465
1929-11-20,23000.98995310767
1929-11-21,26717.34359791165
1929-11-22,25718.612614047088
1929-11-25,24788.302495006337
1929-11-26,21618.37498028106
1929-11-27,22941.852667969324
1929-12-02,24479.169873178067
1929-12-03,29142.836220369794
1929-12-04,31471.056472672666
1929-12-05,31146.258331493565
1929-12-06,33614.52867173452
1929-12-07,35741.12333046388
1929-12-09,31609.568273501947
1929-12-10,32533.32881930588
1929-12-11,32192.851031604474
1929-12-12,23849.49290438774
1929-12-13,26161.059153137532
1929-12-14,26879.87931852059
1929-12-16,23409.524285906784
1929-12-17,24226.56952605213
1929-12-18,23580.862611679182
1929-12-19,20434.841134254493
1929-12-20,17484.077706858076
1929-12-21,18791.097317229604
1929-12-23,17836.627323964134
1929-12-24,18510.74761705911
1929-12-26,20745.88317777836
1929-12-27,21510.965234218424
1929-12-28,21371.118837916005
1929-12-30,23236.671948722214
1929-12-31,25436.998641555474
1930-01-02,23675.690640844106
1930-01-03,24276.791704020383
1930-01-04,25584.782884957673
1930-01-06,25910.168837051402
1930-01-07,24768.415851135505
1930-01-08,24746.172017913632
1930-01-09,27096.975187411903
1930-01-10,26329.7897745853
1930-01-11,25845.807266897264
1930-01-13,26093.938506930608
1930-01-14,26298.934919040268
1930-01-15,27387.6041493711
1930-01-16,27083.73411864638
1930-01-17,25394.34909749258
1930-01-18,25106.799233885846
1930-01-20,24880.605531866146
1930-01-21,25872.401286509717
1930-01-22,26078.653015792548
1930-01-23,27108.989684468543
1930-01-24,28265.55612326132
1930-01-25,29425.303264797392
1930-01-27,29116.93935470006
1930-01-28,28336.7369208935
1930-01-29,29280.205850858194
1930-01-30,28929.756643167493
1930-01-31,31569.278172981874
1930-02-01,33159.218877146974
1930-02-03,31813.31115318771
1930-02-04,35529.79263184806
1930-02-05,35246.713305497666
1930-02-06,33082.40858570835
1930-02-07,32341.593859103825
1930-02-08,33471.50399797808
1930-02-10,33419.72519410305
1930-02-11,35871.94133129209
1930-02-13,36930.12153187267
1930-02-14,36988.82349448322
1930-02-15,36546.30903063411
1930-02-17,37968.96500828872
1930-02-18,38697.585349987254
1930-02-19,36951.113474473175
1930-02-20,34046.47416018166
1930-02-21,35270.46586814397
1930-02-24,33402.16883989635
1930-02-25,33574.698088091915
1930-02-26,35939.40901458939
1930-02-27,36254.72025925033
1930-02-28,37701.9118156379
1930-03-01,38097.0835973069
1930-03-03,38645.80590073436
1930-03-04,40735.466811514074
1930-03-05,38051.06250982905
1930-03-06,39220.76175256207
1930-03-07,38676.17123063635
1930-03-08,39176.33949344267
1930-03-10,39626.5579791895
1930-03-11,39046.601931570585
1930-03-12,36858.79500172436
1930-03-13,37508.063982408225
1930-03-14,37211.44162055936
1930-03-15,36218.32594112353
1930-03-17,37519.37647027402
1930-03-18,40010.46589292269
1930-03-19,40488.37429005337
1930-03-20,41945.84551344805
1930-03-21,42107.68728184147
1930-03-22,41355.09708915574
1930-03-24,41545.992703330594
1930-03-25,42982.10032459731
1930-03-26,46738.411126951156
1930-03-27,43936.6976583406
1930-03-28,47612.1858627042
1930-03-29,49660.35114692061
1930-03-31,52288.65570032014
1930-04-01,51640.58801228807
1930-04-02,48667.70482898272
1930-04-03,49067.96355258028
1930-04-04,51147.21138564296
1930-04-05,53739.85788893802
1930-04-07,52085.43980894909
1930-04-08,50688.24736024966
1930-04-09,53843.71496111382
1930-04-10,54523.92281235068
1930-04-11,54477.04922579513
1930-04-12,54376.142477461355
1930-04-14,53118.642927019675
1930-04-15,54826.5591384493
1930-04-16,52880.5033901091
1930-04-17,53870.33513438972
1930-04-21,48579.36411350324
1930-04-22,50065.54418720875
1930-04-23,48456.65578364387
1930-04-24,46547.639428358314
1930-04-25,47746.89485142809
1930-04-26,45668.53782317772
1930-04-28,40945.50132390994
1930-04-29,42395.37932718382
1930-04-30,41846.44740424377
1930-05-01,36655.90257995003
1930-05-02,33372.43417849263
1930-05-03,29361.740558487425
1930-05-05,30785.360058297512
1930-05-06,34474.50790318943
1930-05-07,32249.348079889933
1930-05-08,32416.451434581777
1930-05-09,33240.93126503742
1930-05-10,37334.84082285059
1930-05-12,38035.17967288415
1930-05-13,41139.3644314268
1930-05-14,40434.42753040317
1930-05-15,39897.042569802914
1930-05-16,40241.319893376836
1930-05-17,40052.08797222333
1930-05-19,36489.48370919111
1930-05-20,36552.99193244534
1930-05-21,36045.10613315989
1930-05-22,35418.358014365265
1930-05-23,35201.23757832021
1930-05-24,36196.312160619724
1930-05-26,37153.90178419389
1930-05-27,38714.99876903696
1930-05-28,39899.056558089236
1930-05-29,40260.870958687476
1930-06-02,40727.61815486001
1930-06-03,40099.05605621799
1930-06-04,40673.14692745706
1930-06-05,38503.987248184305
1930-06-06,35890.45420885679
1930-06-07,33743.17186310811
1930-06-09,29900.497859723248
1930-06-10,33670.07301679556
1930-06-11,28691.886277532663
1930-06-12,29212.784103164297
1930-06-13,29542.833117599475
1930-06-14,27254.00073416382
1930-06-16,21594.328941067186
1930-06-17,21658.11363838132
1930-06-18,18579.203286004828
1930-06-19,21810.341566641517
1930-06-20,18972.89509580916
1930-06-21,16797.477088123494
1930-06-23,18111.38796729798
1930-06-24,15851.768318488754
1930-06-25,16077.79088171037
1930-06-26,17956.711883776217
1930-06-27,17371.938908362157
1930-06-28,17835.254996293108
1930-06-30,19490.131543272146
1930-07-01,18108.881513562046
1930-07-02,19396.123172932374
1930-07-03,17884.65660985331
1930-07-07,16637.53495044755
1930-07-08,16993.6037691537
1930-07-09,17414.76799064491
1930-07-10,19053.569815832423
1930-07-11,19136.25838549679
1930-07-12,20085.431510731585
1930-07-14,21974.306954738662
1930-07-15,21143.105154355744
1930-07-16,21825.27663504967
1930-07-17,22311.30390824531
1930-07-18,22740.8261712522
1930-07-19,21391.475547994603
1930-07-21,19593.78340525492
1930-07-22,20667.477166669258
1930-07-23,21685.898359103914
1930-07-24,19966.251808540805
1930-07-25,20692.330669258765
1930-07-26,21028.41660126054
1930-07-28,21790.45616495224
1930-07-29,21219.114074105957
1930-07-30,19227.51737766543
1930-07-31,19491.820810997047
1930-08-01,19327.87969599523
1930-08-02,19827.572449597923
1930-08-04,20242.070270283868
1930-08-05,20478.853962324934
1930-08-06,19160.923867235448
1930-08-07,18625.928064976833
1930-08-08,16224.56692103866
1930-08-09,16147.295562970634
1930-08-11,16029.496877527794
1930-08-12,14907.036266566387
1930-08-13,15804.77935654992
1930-08-14,15825.594184250396
1930-08-15,17267.95310689471
1930-08-16,17090.62106591413
1930-08-18,16228.262253624182
1930-08-19,16978.85920757059
1930-08-20,17909.858856729796
1930-08-21,17181.74937574625
1930-08-22,17807.062167240703
1930-08-23,17971.455569661226
1930-08-25,17494.21184776049
1930-08-26,18370.964727463033
1930-08-27,19168.10905388638
1930-08-28,19242.103214506522
1930-08-29,19916.068423408975
1930-09-02,19591.803890866668
1930-09-03,18986.325185674054
1930-09-04,19052.935379038714
1930-09-05,19467.685121973405
1930-09-06,19971.21313387577
1930-09-08,19835.35852908705
1930-09-09,19673.531491278143
1930-09-10,20234.820418797975
1930-09-11,20632.78040950355
1930-09-12,20285.46640126172
1930-09-13,19990.96051935833
1930-09-15,19382.901645217564
1930-09-16,19133.955007835048
1930-09-17,19471.6208805242
1930-09-18,19254.922554421795
1930-09-19,18317.75848586504
1930-09-20,18374.01926460652
1930-09-22,16943.05893109175
1930-09-23,17520.169765354098
1930-09-24,17188.575128041495
1930-09-25,16086.933728802156
1930-09-26,15248.789469342073
1930-09-27,14432.239228830145
1930-09-29,12736.647988118842
1930-09-30,12530.213357310638
1930-10-01,14452.271498784878
1930-10-02,14179.519601583268
1930-10-03,15058.909500421527
1930-10-04,14242.153467232196
1930-10-06,13360.700957129398
1930-10-07,13252.329968475518
1930-10-08,13092.837952434531
1930-10-09,11560.55261869537
1930-10-10,12287.994805649989
1930-10-11,11756.516464429324
1930-10-14,12316.612233177058
1930-10-15,13031.841099592722
1930-10-16,12325.287845306284
1930-10-17,10943.079405644763
1930-10-18,10662.269231585404
1930-10-20,11612.321386974907
1930-10-21,10474.018145117818
1930-10-22,10124.059299159477
1930-10-23,10514.689002157023
1930-10-24,11569.648287956528
1930-10-25,11182.214728061554
1930-10-27,11152.266219550695
1930-10-28,11290.836026621377
1930-10-29,11065.04122198097
1930-10-30,10644.1761285957
1930-10-31,10027.89668133041
1930-11-01,10422.435798148832
1930-11-03,10596.279654934158
1930-11-05,10041.237465945596
1930-11-06,9850.709345608406
1930-11-07,9360.150122576717
1930-11-08,9140.009594912839
1930-11-10,8598.019911133299
1930-11-11,9083.36054808486
1930-11-12,9452.657709556377
1930-11-13,10115.417569292274
1930-11-14,11048.128415335825
1930-11-15,11065.4702126125
1930-11-17,10262.33361722823
1930-11-18,10590.020415145269
1930-11-19,11013.027457294516
1930-11-20,11025.439585278029
1930-11-21,11296.647109316043
1930-11-22,11050.571294914234
1930-11-24,10861.026976113762
1930-11-25,10499.046044488152
1930-11-26,10140.832736470684
1930-11-28,10140.289646133855
1930-11-29,10198.680440972796
1930-12-01,10601.970193793255
1930-12-02,10747.61468012228
1930-12-03,10526.292055837708
1930-12-04,10176.056530111984
1930-12-05,10078.30681760804
1930-12-06,9818.645468146316
1930-12-08,9483.73342154863
1930-12-09,9456.968045002719
1930-12-10,8960.02731862663
1930-12-11,8577.301577883974
1930-12-12,8518.670609092558
1930-12-13,8106.405509404391
1930-12-15,8014.531376841345
1930-12-16,7463.024711877974
1930-12-17,7926.42568753104
1930-12-18,8461.022271405953
1930-12-19,8895.322287185278
1930-12-20,8929.051719260766
1930-12-22,8123.4745086107205
1930-12-23,8182.027509301841
1930-12-24,8512.435822129763
1930-12-26,8019.189287940906
1930-12-27,7991.067398887095
1930-12-29,7921.466294229504
1930-12-30,8528.837906383633
