,dlyret
2007-11-01,107941.73813568047
2007-11-02,107974.05077444082
2007-11-05,106997.23783598506
2007-11-06,108772.41249456943
2007-11-07,104003.20613137574
2007-11-08,104573.5117696592
2007-11-09,102754.16734695362
2007-11-12,101216.70225899026
2007-11-13,105654.83090274566
2007-11-14,104250.87258060339
2007-11-15,102146.21748442843
2007-11-16,102316.7979749915
2007-11-19,99155.89068959012
2007-11-20,99176.33322448736
2007-11-21,97031.34659770907
2007-11-23,99815.26022730918
2007-11-26,96280.91627510641
2007-11-27,98286.81635338208
2007-11-28,102949.63789557942
2007-11-29,102653.56088235554
2007-11-30,104305.03996093156
2007-12-03,103478.81064852505
2007-12-04,102464.20002617042
2007-12-05,104670.42155473967
2007-12-06,107529.34014952825
2007-12-07,107549.43733836024
2007-12-10,109072.57960394252
2007-12-11,103798.39635574968
2007-12-12,104503.56679922192
2007-12-13,104322.57119783081
2007-12-14,101792.52289425016
2007-12-17,99698.98782683178
2007-12-18,100674.00611334849
2007-12-19,100366.99017741613
2007-12-20,100950.6555682351
2007-12-21,103249.1344578527
2007-12-24,104670.94470540792
2007-12-26,104402.15026436643
2007-12-27,102113.09485300466
2007-12-28,102000.11338698247
2007-12-31,101404.89318483562
2008-01-02,98793.41922521411
2008-01-03,97888.02420131929
2008-01-04,93708.80302018383
2008-01-07,94075.4710793837
2008-01-08,90899.85633284142
2008-01-09,92109.7343754735
2008-01-10,93999.74102374779
2008-01-11,92111.60836564883
2008-01-14,93482.57798309451
2008-01-15,89777.39609484792
2008-01-16,90065.9373709934
2008-01-17,85945.03042765931
2008-01-18,85444.53891908762
2008-01-22,85277.89081118198
2008-01-23,89395.35905784271
2008-01-24,90492.87968227573
2008-01-25,88943.52344128871
2008-01-28,91718.70055634067
2008-01-29,93104.48474720636
2008-01-30,92265.55101302841
2008-01-31,94896.35039134092
2008-02-01,98060.74470785141
2008-02-04,96371.12204634714
2008-02-05,91725.04737586102
2008-02-06,90756.54655158472
2008-02-07,92110.81966138186
2008-02-08,91406.0863342689
2008-02-11,92432.20717286109
2008-02-12,93158.27663765996
2008-02-13,95076.77642399982
2008-02-14,92949.56911518816
2008-02-15,93048.66543899913
2008-02-19,92841.77552511917
2008-02-20,94440.12456630309
2008-02-21,92292.39634817194
2008-02-22,93644.9836018506
2008-02-25,95991.03153945107
2008-02-26,97329.14039494356
2008-02-27,96980.71043759046
2008-02-28,94924.09561338059
2008-02-29,90586.69864919613
2008-03-03,90583.19485843649
2008-03-04,90318.92698417588
2008-03-05,91002.42223436768
2008-03-06,87350.15892248137
2008-03-07,86500.6812555422
2008-03-10,84023.90113969345
2008-03-11,89030.09382978667
2008-03-12,87660.1353361251
2008-03-13,88603.95126118134
2008-03-14,85658.32481902534
2008-03-17,83263.29380665362
2008-03-18,88925.37074136753
2008-03-19,85913.57227791294
2008-03-20,89180.12896232712
2008-03-24,92242.61880294324
2008-03-25,92736.50397732662
2008-03-26,90960.18190521564
2008-03-27,89350.64387069167
2008-03-28,87847.8545118819
2008-03-31,88866.15024321957
2008-04-01,94184.35364657873
2008-04-02,94438.77909957703
2008-04-03,94846.22918015312
2008-04-04,94856.77418048463
2008-04-07,94927.50102769045
2008-04-08,94011.51281426116
2008-04-09,92248.88683044558
2008-04-10,92854.49709865484
2008-04-11,90392.91789295552
2008-04-14,89687.16069789809
2008-04-15,90239.14531917301
2008-04-16,93606.4935461797
2008-04-17,93971.51835635808
2008-04-18,96524.81048946349
2008-04-21,95973.95832564124
2008-04-22,93878.94980581578
2008-04-23,94299.49070552883
2008-04-24,95824.43095908655
2008-04-25,97304.68334076677
2008-04-28,97477.39211641115
2008-04-29,97147.67263777378
2008-04-30,96058.56088640782
2008-05-01,99313.15978862609
2008-05-02,99675.80807109574
2008-05-05,98743.42083992023
2008-05-06,100136.7803984404
2008-05-07,97448.67028767857
2008-05-08,97699.68111612028
2008-05-09,97039.48119068732
2008-05-12,99237.79503442944
2008-05-13,99416.14309030816
2008-05-14,100441.73955550966
2008-05-15,102272.65990293531
2008-05-16,102102.26034770483
2008-05-19,101969.19031860739
2008-05-20,100488.33332249039
2008-05-21,97901.9220345747
2008-05-22,98395.90904303873
2008-05-23,96311.41127000708
2008-05-27,97625.24254991364
2008-05-28,98381.5719379686
2008-05-29,99503.85238129778
2008-05-30,99685.88409793208
2008-06-02,98027.0799125053
2008-06-03,97479.53749100842
2008-06-04,97636.01372772244
2008-06-05,100019.7074418292
2008-06-06,94992.7968351936
2008-06-09,94491.1653503171
2008-06-10,94102.34621812693
2008-06-11,90929.32533391625
2008-06-12,91878.01625954248
2008-06-13,94247.18414449035
2008-06-16,94607.86341821424
2008-06-17,93061.89863081429
2008-06-18,91285.05445140746
2008-06-19,92393.79359324086
2008-06-20,89691.63329513055
2008-06-23,88804.785462269
2008-06-24,88518.897355213
2008-06-25,89648.83980207234
2008-06-26,85486.78994675081
2008-06-27,84926.57615049418
2008-06-30,84511.5447345126
2008-07-01,84823.3632740827
2008-07-02,82243.26160610115
2008-07-03,81842.95709743947
2008-07-07,80597.12255833535
2008-07-08,83600.50456107061
2008-07-09,80244.0039582951
2008-07-10,80412.58625778099
2008-07-11,78814.2250941531
2008-07-14,77069.12746132462
2008-07-15,76218.20581789437
2008-07-16,80562.86085932663
2008-07-17,83235.8633719717
2008-07-18,83364.31205280747
2008-07-21,83201.19280712673
2008-07-22,85488.09629823345
2008-07-23,86583.78640583002
2008-07-24,82489.96805545497
2008-07-25,82774.6352277291
2008-07-28,80447.9808042186
2008-07-29,83999.02776497582
2008-07-30,85600.01738648782
2008-07-31,84349.93612774608
2008-08-01,83662.91217584297
2008-08-04,82525.24077327423
2008-08-05,86481.1586294456
2008-08-06,86968.87525692118
2008-08-07,84459.04500267323
2008-08-08,88026.44369641806
2008-08-11,89589.32038013278
2008-08-12,87634.69940433391
2008-08-13,87129.44593827806
2008-08-14,88664.44983767485
2008-08-15,89608.75308948511
2008-08-18,87133.50593016333
2008-08-19,85407.95104820929
2008-08-20,85824.28272661
2008-08-21,85909.53413277752
2008-08-22,87596.23469164404
2008-08-25,84966.4511396956
2008-08-26,85405.03295638724
2008-08-27,86873.05928267319
2008-08-28,89442.73008497314
2008-08-29,87990.40515327669
2008-09-02,87951.9357841862
2008-09-03,87855.34377939372
2008-09-04,83656.98239934683
2008-09-05,84670.15555505702
2008-09-08,86957.5106174923
2008-09-09,82017.43734553982
2008-09-10,82642.96908014886
2008-09-11,84184.63896437196
2008-09-12,84830.80813231357
2008-09-15,78506.31839264272
2008-09-16,80290.28260028828
2008-09-17,74251.42851413769
2008-09-18,80172.7004844922
2008-09-19,85402.7023181942
2008-09-22,79579.93701407657
2008-09-23,77827.60909902622
2008-09-24,77465.7784012193
2008-09-25,79350.12707449099
2008-09-26,79008.76656842399
2008-09-29,68102.61069478882
2008-09-30,73705.29093732
2008-10-01,73067.77287301897
2008-10-02,67500.80145836229
2008-10-03,65971.58264452165
2008-10-06,61886.5860132919
2008-10-07,56133.44062526577
2008-10-08,55123.11976383505
2008-10-09,48334.32696422774
2008-10-10,47936.58840716648
2008-10-13,56633.438833769345
2008-10-14,56415.69646700566
2008-10-15,48061.88693389008
2008-10-16,50877.25679052205
2008-10-17,50789.69067798739
2008-10-20,54240.65204944753
2008-10-21,51494.40696613934
2008-10-22,46168.74547627874
2008-10-23,45487.122820786826
2008-10-24,42938.96801694995
2008-10-27,40606.21099275105
2008-10-28,47249.95215456778
2008-10-29,47235.16559383348
2008-10-30,49704.850723869116
2008-10-31,51500.52015228528
2008-11-03,51456.995020504844
2008-11-04,54889.48812793863
2008-11-05,50405.20146199257
2008-11-06,46185.77856223934
2008-11-07,47981.195540170505
2008-11-10,46234.91092431012
2008-11-11,43956.308288822496
2008-11-12,39898.926381047924
2008-11-13,44605.24605875475
2008-11-14,41262.77758240961
2008-11-17,39307.33127212042
2008-11-18,39279.86064065775
2008-11-19,34724.420209369484
2008-11-20,30685.35871464267
2008-11-21,33675.96250531001
2008-11-24,38376.34583427508
2008-11-25,39268.30596160364
2008-11-26,42282.26251392829
2008-11-28,43038.5218519531
2008-12-01,36531.2408897177
2008-12-02,39009.60829202351
2008-12-03,40738.90016370204
2008-12-04,38820.55064096934
2008-12-05,41668.88951851666
2008-12-08,44522.91977569777
2008-12-09,43256.99356232783
2008-12-10,44607.63341145603
2008-12-11,42042.02591294522
2008-12-12,42896.46002070204
2008-12-15,41634.26909243286
2008-12-16,45611.67591408701
2008-12-17,45578.28717829778
2008-12-18,43986.90043288218
2008-12-19,44645.350277178906
2008-12-22,42699.835647037566
2008-12-23,41880.26994218947
2008-12-24,42301.804676297936
2008-12-26,42837.3525927374
2008-12-29,42246.33251876236
2008-12-30,44298.00915694564
2008-12-31,45658.402225438025
2009-01-02,48449.71183533639
2009-01-05,48774.979917426856
2009-01-06,50377.4166746269
2009-01-07,47835.167200768614
2009-01-08,48430.6094737924
2009-01-09,46557.82007242557
2009-01-12,44367.15002515042
2009-01-13,44486.511555856225
2009-01-14,41797.52638868677
2009-01-15,42249.64984603225
2009-01-16,43046.824789349106
2009-01-20,38845.77061920182
2009-01-21,41752.50559398174
2009-01-22,40281.642906344314
2009-01-23,41018.28059423994
2009-01-26,41257.50498740004
2009-01-27,42145.71202261215
2009-01-28,45053.98030156233
2009-01-29,42174.658911002174
2009-01-30,40188.85377764004
2009-02-02,39887.32045221661
2009-02-03,40803.05462005971
2009-02-04,40471.136836048536
2009-02-05,41740.305565682895
2009-02-06,43987.222245663084
2009-02-09,44104.00473913747
2009-02-10,40278.55250974061
2009-02-11,41002.25144010498
2009-02-12,41129.429680337824
2009-02-13,40423.34787079161
2009-02-17,37121.991550917635
2009-02-18,36856.4956775999
2009-02-19,35714.99757680395
2009-02-20,35254.67271477037
2009-02-23,33200.64115195635
2009-02-24,35899.25796673778
2009-02-25,35208.02839768771
2009-02-26,34430.78004535865
2009-02-27,33224.18416320012
2009-03-02,30233.161206257602
2009-03-03,29769.17117122678
2009-03-04,31247.30584186286
2009-03-05,28678.478112024142
2009-03-06,28491.499477601967
2009-03-09,28203.315899375546
2009-03-10,31674.501878791394
2009-03-11,31974.045440900773
2009-03-12,34280.84140389043
2009-03-13,34825.208845362366
2009-03-16,34582.035490345675
2009-03-17,36477.12390135701
2009-03-18,38536.106345393804
2009-03-19,37899.40300010373
2009-03-20,36323.04007221417
2009-03-23,40912.50004213431
2009-03-24,39664.78863599277
2009-03-25,40233.325881117154
2009-03-26,42247.905943721955
2009-03-27,40869.75637796444
2009-03-30,37962.55452407218
2009-03-31,38919.10644353179
2009-04-01,40007.07912958858
2009-04-02,42663.58825377568
2009-04-03,43824.36502255829
2009-04-06,43092.24412615935
2009-04-07,41159.52401764881
2009-04-08,42350.79472232211
2009-04-09,45940.584731800824
2009-04-13,46295.24479330152
2009-04-14,44722.87136180613
2009-04-15,45917.63890651179
2009-04-16,47534.07361497512
2009-04-17,48448.2901128149
2009-04-20,44524.55050569817
2009-04-21,46564.48365551996
2009-04-22,46610.56947069669
2009-04-23,47334.217547461696
2009-04-24,49039.812943655124
2009-04-27,47780.59936292266
2009-04-28,47482.72080516011
2009-04-29,49534.90376178845
2009-04-30,49829.478987786795
2009-05-01,50288.65459797827
2009-05-04,53621.97082693152
2009-05-05,53502.93948633332
2009-05-06,54894.72160532001
2009-05-07,53266.242711836865
2009-05-08,55961.53572639186
2009-05-11,53855.385694333316
2009-05-12,53083.414395476015
2009-05-13,49986.47754494521
2009-05-14,51191.99134873782
2009-05-15,50193.07246912281
2009-05-18,53109.27545213771
2009-05-19,53304.135273422085
2009-05-20,52852.37208181682
2009-05-21,51306.529119973886
2009-05-22,51219.463953434344
2009-05-26,53671.76317625182
2009-05-27,52097.667479283424
2009-05-28,53160.79340713455
2009-05-29,54481.967509985894
2009-06-01,57406.57752503355
2009-06-02,57467.471707365716
2009-06-03,55772.13246945686
2009-06-04,57085.236731720826
2009-06-05,56833.91186903688
2009-06-08,56568.424948941974
2009-06-09,57230.325847687025
2009-06-10,56972.40208394723
2009-06-11,57406.18516151443
2009-06-12,57381.11947341242
2009-06-15,54980.89960745551
2009-06-16,53688.872558233605
2009-06-17,53386.707489436594
2009-06-18,53900.842914010915
2009-06-19,54263.208255067184
2009-06-22,51293.392131128225
2009-06-23,51377.29547552754
2009-06-24,52184.26008006317
2009-06-25,54123.93142822026
2009-06-26,54081.749986914554
2009-06-29,54772.507615173046
2009-06-30,54077.393041882395
2009-07-01,54527.98619260463
2009-07-02,51694.55008231136
2009-07-06,51692.85462299803
2009-07-07,49868.6457758818
2009-07-08,49570.81743895837
2009-07-09,50138.25825696793
2009-07-10,49933.015568005314
2009-07-13,51798.95639415714
2009-07-14,52508.6494096248
2009-07-15,55078.153714154585
2009-07-16,55887.859888027524
2009-07-17,55802.31586284597
2009-07-20,57393.85093767595
2009-07-21,57290.26067621702
2009-07-22,57527.5307174058
2009-07-23,59973.33260183506
2009-07-24,60592.4679346561
2009-07-27,61153.49298085356
2009-07-28,60884.33067728319
2009-07-29,60252.979962874764
2009-07-30,61651.3062857746
2009-07-31,61794.85044949577
2009-08-03,63633.28140028508
2009-08-04,64313.25011291206
2009-08-05,64159.798662813875
2009-08-06,63640.017224381285
2009-08-07,65740.6331785331
2009-08-10,65260.536364586274
2009-08-11,64018.1358763195
2009-08-12,65405.0009286046
2009-08-13,66279.14360986282
2009-08-14,65040.811212380744
2009-08-17,62352.504409364825
2009-08-18,63537.74017221622
2009-08-19,64116.44340890901
2009-08-20,65281.34649680638
2009-08-21,67379.20817155116
2009-08-24,67076.07688880828
2009-08-25,67506.54656269964
2009-08-26,67603.78852285723
2009-08-27,68023.06497327358
2009-08-28,68128.58330752776
2009-08-31,66992.58389356216
2009-09-01,64486.55785230939
2009-09-02,64079.52910636181
2009-09-03,65205.65033062788
2009-09-04,66558.58445980688
2009-09-08,67715.93273951682
2009-09-09,68881.34736123453
2009-09-10,70250.52051099818
2009-09-11,70249.65619052194
2009-09-14,71266.52142886064
2009-09-15,72090.89695495836
2009-09-16,74122.7153083731
2009-09-17,73432.34591671436
2009-09-18,73818.4811493931
2009-09-21,73370.26595446847
2009-09-22,74241.3850446237
2009-09-23,72853.5708684472
2009-09-24,71215.21383200685
2009-09-25,70484.50704833593
2009-09-28,72696.28740801479
2009-09-29,72735.33442756152
2009-09-30,72356.27477068269
2009-10-01,69067.620708664
2009-10-02,68236.38749993725
2009-10-05,70237.63488654431
2009-10-06,71592.60240949442
2009-10-07,71812.84166830555
2009-10-08,73107.83288294378
2009-10-09,73770.12513127654
2009-10-12,74165.17609553286
2009-10-13,73854.1376008317
2009-10-14,75955.89738110888
2009-10-15,76448.94789869596
2009-10-16,75385.92511067126
2009-10-19,76718.02051319869
2009-10-20,75695.93327662804
2009-10-21,74608.29917677517
2009-10-22,76159.41960084935
2009-10-23,74312.5545960395
2009-10-26,72890.76613459589
2009-10-27,71911.46050026557
2009-10-28,68943.70471733063
2009-10-29,71751.44974256746
2009-10-30,68550.6543358217
2009-11-02,69074.7388137095
2009-11-03,69932.37986239238
2009-11-04,69823.81531909548
2009-11-05,72117.03276198586
2009-11-06,72262.36827874024
2009-11-09,75079.28593417135
2009-11-10,74748.91411953521
2009-11-11,75438.80922267523
2009-11-12,74029.31979431477
2009-11-13,74820.97475922323
2009-11-16,76769.29565394073
2009-11-17,76612.66598232127
2009-11-18,76357.5729457473
2009-11-19,74436.08279140992
2009-11-20,73963.6943323315
2009-11-23,75311.66367469958
2009-11-24,75137.93915685399
2009-11-25,76063.68723462333
2009-11-27,73789.74215916077
2009-11-30,74164.31241896232
2009-12-01,75738.51825594091
2009-12-02,76243.44646548346
2009-12-03,75089.28372598281
2009-12-04,76281.13353632684
2009-12-07,76231.48243817671
2009-12-08,75189.66104217683
2009-12-09,75471.1055114729
2009-12-10,76207.47423578177
2009-12-11,76882.7886160007
2009-12-14,78327.1622597698
2009-12-15,77743.57406719701
2009-12-16,78260.98274020289
2009-12-17,76916.40904998613
2009-12-18,77597.02652247204
2009-12-21,79031.97145732705
2009-12-22,79738.16211033832
2009-12-23,80331.2956170649
2009-12-24,81038.84035919611
2009-12-28,80954.99891386717
2009-12-29,80771.50289746102
2009-12-30,80763.38370493003
2009-12-31,79447.79231533797
2010-01-04,81317.45007323618
2010-01-05,81897.79536788135
2010-01-06,82442.01247480261
2010-01-07,83095.60104617647
2010-01-08,83487.65760325722
2010-01-11,83704.94738769489
2010-01-12,82222.44249901855
2010-01-13,83530.14621348263
2010-01-14,83712.86538103463
2010-01-15,82258.88478610822
2010-01-19,83903.196828136
2010-01-20,82612.48893127768
2010-01-21,80463.24419146658
2010-01-22,77764.98860188504
2010-01-25,78327.61843588781
2010-01-26,77865.08065532902
2010-01-27,78324.29939032096
2010-01-28,76967.59960955798
2010-01-29,75671.44641679016
2010-02-01,77648.03071994595
2010-02-02,79367.67045269517
2010-02-03,78561.88546321097
2010-02-04,74569.71511866091
2010-02-05,74959.75174523129
2010-02-08,74104.68621282885
2010-02-09,75715.58997337792
2010-02-10,75421.96662904663
2010-02-11,76743.79297017043
2010-02-12,76588.72814922189
2010-02-16,78916.4454297808
2010-02-17,79491.93436205605
2010-02-18,80280.75460547082
2010-02-19,80840.4414479534
2010-02-22,80766.81642088272
2010-02-23,79083.83758865525
2010-02-24,80267.94205740206
2010-02-25,80326.60307710177
2010-02-26,80556.76578374158
2010-03-01,82267.96705427571
2010-03-02,82717.74430623064
2010-03-03,82915.67781848006
2010-03-04,83361.01978012001
2010-03-05,85412.54743775449
2010-03-08,85500.944775213
2010-03-09,85670.22484375518
2010-03-10,86445.44214905931
2010-03-11,86930.51721882298
2010-03-12,86966.29824354145
2010-03-15,86830.98268594881
2010-03-16,88119.1662549621
2010-03-17,89144.27620802214
2010-03-18,88795.68306587057
2010-03-19,87866.94086053991
2010-03-22,88888.57988772668
2010-03-23,89882.04524734784
2010-03-24,88998.45076098508
2010-03-25,88372.4544716926
2010-03-26,88586.12963042285
2010-03-29,89629.48781551441
2010-03-30,89746.38925445193
2010-03-31,89243.94356477138
2010-04-01,90483.97479968153
2010-04-05,92125.66000722711
2010-04-06,92491.75833875775
2010-04-07,91606.53082029789
2010-04-08,91849.00703142826
2010-04-09,92832.30704784155
2010-04-12,93113.18429974273
2010-04-13,93290.65282208852
2010-04-14,95033.58989085357
2010-04-15,95071.84849322271
2010-04-16,92799.41133934924
2010-04-19,93002.12850774445
2010-04-20,94741.02206285701
2010-04-21,94986.56197640375
2010-04-22,96119.31583173366
2010-04-23,97383.75823535465
2010-04-26,96822.06758013408
2010-04-27,92954.54516709672
2010-04-28,93734.89270643373
2010-04-29,95741.26159955507
2010-04-30,92974.65187945211
2010-05-03,95009.68171390404
2010-05-04,91213.0689248957
2010-05-05,90292.39444203144
2010-05-06,85914.93331960906
2010-05-07,83389.85782275128
2010-05-10,89557.76116583575
2010-05-11,89167.38843072957
2010-05-12,91563.86319359015
2010-05-13,89874.55996297898
2010-05-14,87018.88756723735
2010-05-17,87348.97142601408
2010-05-18,85334.19005804595
2010-05-19,84495.01795684476
2010-05-20,79314.79970340953
2010-05-21,81487.72525656453
2010-05-24,79898.10650726611
2010-05-25,80144.44459203738
2010-05-26,79895.51004279379
2010-05-27,84285.34537899778
2010-05-28,82705.197035915
2010-06-01,79655.86096546052
2010-06-02,83074.36527667113
2010-06-03,83863.91473954922
2010-06-04,78889.22179783422
2010-06-07,76949.56129961734
2010-06-08,78089.9077056952
2010-06-09,77838.78831309974
2010-06-10,81892.15074494775
2010-06-11,82674.4759737123
2010-06-14,82733.57609742005
2010-06-15,85968.44533916228
2010-06-16,85682.38992285753
2010-06-17,85675.41996663048
2010-06-18,85686.60544294666
2010-06-21,85081.74795525357
2010-06-22,82506.58551326953
2010-06-23,82344.72194541337
2010-06-24,79999.9999376385
2010-06-25,80879.61934589395
2010-06-28,80490.90338304159
2010-06-29,76142.1122141713
2010-06-30,74917.64116184317
2010-07-01,74716.57754383286
2010-07-02,74006.56614251877
2010-07-06,74277.89152674752
2010-07-07,78090.33672438424
2010-07-08,79299.8498416318
2010-07-09,80389.80371229303
2010-07-12,80124.45837234001
2010-07-13,82389.27080999952
2010-07-14,82201.89291550015
2010-07-15,82380.00249278414
2010-07-16,78507.33413262751
2010-07-19,79428.1141521426
2010-07-20,81166.31855599528
2010-07-21,79359.35875023756
2010-07-22,82395.07392786724
2010-07-23,83810.2292072781
2010-07-26,85610.95405779709
2010-07-27,84870.12942824869
2010-07-28,83667.36457247793
2010-07-29,83099.20274602345
2010-07-30,83251.4227395156
2010-08-02,86051.90051566465
2010-08-03,84977.03245467105
2010-08-04,86074.2978840667
2010-08-05,85859.05030605201
2010-08-06,85300.10287778906
2010-08-09,86232.69813776176
2010-08-10,85142.72308145858
2010-08-11,81182.86859671466
2010-08-12,80488.48069447569
2010-08-13,80056.74581954701
2010-08-16,80012.7522187966
