,equity
2006-11-30,100000.0
2006-12-01,100047.6885651973
2006-12-04,101923.39679421911
2006-12-05,103332.69710953638
2006-12-06,103634.00709361155
2006-12-07,102513.97375749882
2006-12-08,103644.0078295215
2006-12-11,103782.70225422119
2006-12-12,103330.64661557249
2006-12-13,102788.58774056708
2006-12-14,103644.67872473322
2006-12-15,103401.20098871694
2006-12-18,102938.00576648684
2006-12-19,102724.80844445372
2006-12-20,102279.70893927407
2006-12-21,101852.56319839497
2006-12-22,100866.8194686259
2006-12-26,101662.25793565538
2006-12-27,103399.36155340583
2006-12-28,103330.08574099229
2006-12-29,103198.76464130744
2007-01-03,102495.60323132863
2007-01-04,102473.66119295427
2007-01-05,101214.59025438859
2007-01-08,102173.51296581296
2007-01-09,102265.49820520521
2007-01-10,103333.87696633149
2007-01-11,104612.91348780922
2007-01-12,106022.94431338082
2007-01-16,106273.48732766246
2007-01-17,106220.81758564415
2007-01-18,106247.67195866798
2007-01-19,106929.21576467871
2007-01-22,107161.25572585402
2007-01-23,108045.70828418386
2007-01-24,110678.23829952428
2007-01-25,109464.13787159171
2007-01-26,109024.94040943893
2007-01-29,108397.79979601651
2007-01-30,108765.06966487678
2007-01-31,110267.11601877137
2007-02-01,110755.98783801819
2007-02-02,110960.73183042835
2007-02-05,110225.07713544545
2007-02-06,110529.95920175638
2007-02-07,110299.40244578646
2007-02-08,109973.23496592457
2007-02-09,108689.38077424878
2007-02-12,107713.2183046561
2007-02-13,109316.20083551528
2007-02-14,110400.33834726253
2007-02-15,110487.3667903022
2007-02-16,110615.3449307331
2007-02-20,111398.66789064235
2007-02-21,111308.8915511346
2007-02-22,110264.12030355302
2007-02-23,109232.71035402667
2007-02-26,109052.83558383034
2007-02-27,102865.43023070469
2007-02-28,104636.35215982543
2007-03-01,104169.23657350392
2007-03-02,102843.02964653933
2007-03-05,100676.94729551018
2007-03-06,103060.08178033828
2007-03-07,101990.48553125889
2007-03-08,105137.31827420178
2007-03-09,105790.43361543528
2007-03-12,106552.38410213188
2007-03-13,104091.31098998793
2007-03-14,104868.13478450643
2007-03-15,105216.21413957147
2007-03-16,104684.94375630406
2007-03-19,106740.99742170116
2007-03-20,108160.32912544759
2007-03-21,112116.92307553338
2007-03-22,112228.113947037
2007-03-23,112182.37425634518
2007-03-26,112315.53860047719
2007-03-27,111559.09543063105
2007-03-28,109814.19599287777
2007-03-29,110952.56759641012
2007-03-30,111437.02872503063
2007-04-02,112410.42927693427
2007-04-03,114044.64125176903
2007-04-04,113351.66658445042
2007-04-05,114352.1013671976
2007-04-09,114527.78727075805
2007-04-10,114785.38844740053
2007-04-11,113705.45772272503
2007-04-12,114218.61394418948
2007-04-13,116494.21806091059
2007-04-16,117915.439959403
2007-04-17,117913.1696356816
2007-04-18,117373.6176874442
2007-04-19,117629.9426249259
2007-04-20,119837.0102529034
2007-04-23,120161.67150923464
2007-04-24,118533.78888581965
2007-04-25,119675.88534399387
2007-04-26,118634.68194014124
2007-04-27,117692.74192438679
2007-04-30,116547.1956037062
2007-05-01,116515.87900262972
2007-05-02,116875.93886292042
2007-05-03,117778.58726310941
2007-05-04,118861.19532437598
2007-05-07,119151.39122253536
2007-05-08,118278.67278624242
2007-05-09,118769.2889023955
2007-05-10,116308.49987999868
2007-05-11,118527.32059867092
2007-05-14,119436.49517675865
2007-05-15,119757.41746672428
2007-05-16,121367.56299250209
2007-05-17,121296.42131883363
2007-05-18,122305.75027749293
2007-05-21,121936.47038347195
2007-05-22,121921.67705779948
2007-05-23,121700.44936669926
2007-05-24,120077.14868274974
2007-05-25,121006.50851660164
2007-05-29,120942.76754383107
2007-05-30,122337.6967387325
2007-05-31,122742.47764582672
2007-06-01,121777.65914751499
2007-06-04,122001.91244889506
2007-06-05,120304.80953197744
2007-06-06,119116.15151045081
2007-06-07,115400.55914936418
2007-06-08,117670.88885501589
2007-06-11,118257.22008334358
2007-06-12,115552.41228323548
2007-06-13,118633.77949732488
2007-06-14,119722.95183658044
2007-06-15,120524.13599913528
2007-06-18,119794.07031110552
2007-06-19,120143.13632374842
2007-06-20,116754.8104464936
2007-06-21,117217.35586171127
2007-06-22,114176.95701218731
2007-06-25,114513.24306412856
2007-06-26,114577.99394985153
2007-06-27,117244.54828239346
2007-06-28,118313.98895020304
2007-06-29,118896.86418503181
2007-07-02,120949.90218189539
2007-07-03,120510.19080555554
2007-07-05,119548.3250900993
2007-07-06,119484.74817867027
2007-07-09,119276.27780666186
2007-07-10,115844.07475293824
2007-07-11,117231.52318957854
2007-07-12,121006.7679477077
2007-07-13,121635.56888320956
2007-07-16,121041.41057212705
2007-07-17,120404.39978763659
