date,equity
2017-08-31,99999.20584191557
2017-09-30,100600.01467363175
2017-10-31,101249.78380322213
2017-11-30,101985.35703559306
2017-12-31,102325.85709213317
2018-01-31,103802.34682807708
2018-02-28,103782.8110627397
2018-03-31,104063.48046301465
2018-04-30,104339.85292891326
2018-05-31,104990.02941941384
2018-06-30,105442.3736524611
2018-07-31,106329.69452998522
2018-08-31,106899.68740021085
2018-09-30,106922.14688284686
2018-10-31,105871.97522777834
2018-11-30,106154.83343534717
2018-12-31,104917.19810800653
2019-01-31,106991.65509422228
2019-02-28,107104.17489375966
2019-03-31,108145.5070101259
2019-04-30,108784.54748306428
2019-05-31,109837.55469152592
2019-06-30,112107.38147207984
2019-07-31,112800.19796190332
2019-08-31,113073.3482624235
2019-09-30,113626.18720181976
2019-10-31,114137.10493697929
2019-11-30,114638.74483099015
2019-12-31,115418.3931237
2020-01-31,115384.12671779837
2020-02-29,115289.96970775336
2020-03-31,113725.68053880004
2020-04-30,117077.51085190265
2020-05-31,118289.27937342846
2020-06-30,119681.38270992583
2020-07-31,120972.25520505985
2020-08-31,121592.34123305266
2020-09-30,121600.08178314092
2020-10-31,121814.3595037607
2020-11-30,125009.91646241158
2020-12-31,128195.4911085327
2021-01-31,129231.18904778593
2021-02-28,132756.57865633673
2021-03-31,133637.67023818023
2021-04-30,136774.21312885833
2021-05-31,137104.2536236757
2021-06-30,138065.8193189177
2021-07-31,139233.32548595968
2021-08-31,141351.9545559181
2021-09-30,139804.72054102216
2021-10-31,142241.97400297516
2021-11-30,142480.5666578557
2021-12-31,144765.05343251966
2022-01-31,144349.83672522695
2022-02-28,144892.63996603998
2022-03-31,145123.22865731723
2022-04-30,143287.26412866337
2022-05-31,143713.85303772442
2022-06-30,141378.35330001853
2022-07-31,142916.07810633714
2022-08-31,139768.49956966125
2022-09-30,137984.6685834763
2022-10-31,139756.16259128228
2022-11-30,141061.82505080182
2022-12-31,140265.53567218335
2023-01-31,142135.5902241897
2023-02-28,140754.987265603
2023-03-31,142525.25322066076
2023-04-30,142295.5330532563
2023-05-31,140574.76055922962
2023-06-30,142446.83564574594
2023-07-31,142945.25942876464
2023-08-31,143057.2964065907
2023-09-30,142141.67198144723
2023-10-31,141692.4096179619
2023-11-30,143858.48106031006
2023-12-31,145197.23122259407
2024-01-31,144817.1500082491
2024-02-29,146456.9281582871
2024-03-31,148561.54235419646
2024-04-30,147777.9680230059
2024-05-31,149875.56756812023
2024-06-30,148752.51077455076
2024-07-31,149256.32976492294
2024-08-31,149376.48639675346
2024-09-30,150506.66363427124
2024-10-31,148612.02232064802
2024-11-30,151044.51349799926
2024-12-31,150258.8980452925
2025-01-31,151593.49022687296
