date,EMA_voltgt,IMOM_voltgt,ORB_QQQ,ORB_MDY,ORB_MTUM,ORB_composite,VWAP_QQQ,VWAP_MTUM,VWAP_EWW,VWAP_composite,IBS_v1,IBS_v2,TFT,Quiver,Bucket_A,Bucket_B,Portfolio
2016-02-19,-0.012873131394830595,0.0,-0.0014384491592891457,-0.0005422395497354238,-0.000811812551845259,-0.0009308337536232761,-0.0100646662806044,0.0,-0.009894569415589083,-0.006653078565397828,0.002315071917772693,0.0009586247424075989,0.0,0.0,-0.005114260928462924,0.000818424165045073,-0.0021479183817089257
2016-02-22,0.007067378075692687,-0.001199180484290685,0.006292713846153708,-0.000524184512855852,0.004879321178396179,0.0035492835038980117,0.0045407387898013,0.0,-0.014447237231938526,-0.003302166147379075,0.005354361894703841,0.00899394889877958,0.0,-0.004311126118129893,0.001528828736980235,0.002509296168838382,0.0020190624529093084
2016-02-23,0.006135032973239918,-0.0035717975289446535,-0.0013720452909502523,-0.0005124506110725235,-0.0007644933155988021,-0.0008829964058738593,0.010049549223458,0.0,0.004983521310422345,0.005011023511293448,0.0,-0.0014176352048330676,0.0,0.0008180755746007851,0.0016728156374287134,-0.00014988990755807063,0.0007614628649353214
2016-02-24,0.002523198430106399,-0.0012892681509147907,-0.0014266397528601704,-0.0005253970575801459,0.0,-0.0006506789368134388,0.0057025028856153,0.0,0.025827421646217985,0.010509974843944428,0.0181061033227361,0.01072315608214347,0.0,0.0006132840459471822,0.0027733065465806494,0.007360635862706688,0.005066971204643668
2016-02-25,0.006831110371883664,0.0,-0.0013675566939829187,-0.0005043880691866232,-0.0007558859516547667,-0.0008759435716081029,-0.0079038563406056,0.0,0.008031878880589982,4.2674179994794024e-05,0.0,0.0003938021896008337,0.0,-0.0015360169491526188,0.0014994602450675888,-0.00028555368988794627,0.0006069532775898213
2016-02-26,-0.0022283603116811657,0.0,-0.001311085649808752,-0.00048296687572280117,-0.0007326369665390242,-0.0008422298306901924,0.0077513679634816,0.0,0.011511656400365222,0.006421008121282275,0.0,-0.000743662413125068,0.0,0.0,0.0008376044947277292,-0.000185915603281267,0.0003258444457232311
2016-02-29,-0.0013380310421335917,0.0,-0.0012984764181097619,0.0,0.0,-0.00043282547270325394,0.0094181329715272,0.0,-0.0037948869021300347,0.0018744153564657217,-0.002984161426765608,-5.894300819209164e-05,0.0,0.0008529411764706119,2.5889710407219022e-05,-0.000547540814621772,-0.00026082555210727647
2016-03-01,0.020582689632277162,0.009155076879371338,0.0,-0.00047954706428210425,-0.0007369856136250075,-0.0004055108926357039,0.0232567952814326,0.0,0.010299785002528816,0.011185526761320471,0.019893792656191733,0.01884358102656769,0.00047975501871411197,0.01478119538212308,0.010129445595083317,0.013499581020899154,0.011814513307991235
2016-03-02,0.0018987419767388936,0.0,-0.0012588726301722142,-0.0004655193492731913,-0.000711573512000907,-0.0008119884971487709,-0.0067099028173835,0.0,0.016607606391970453,0.003299234524862318,0.0,0.0018134009552523978,0.0,0.0014607228648879644,0.0010964970011131101,0.0008185309550350905,0.0009575139780741003
2016-03-03,-0.006392964944616053,0.0,-0.0012171413250283702,0.0,0.0,-0.00040571377500945677,0.0013549613548517,0.0,-0.008357063430858513,-0.0023340340253356043,0.0,0.002395004907837839,0.0,0.018437456686170473,-0.0022831781862402787,0.005208115398502078,0.0014624686061308996
2016-03-04,-0.00381846460772417,-0.003424045438578993,-0.0011963402299043358,-0.00044523904368654055,-0.0006889320680516509,-0.0007768371138808424,-0.0006930256729543,0.0,0.00031487347018099854,-0.00012605073425776716,0.0,-0.0002956487826243359,0.0,0.0009182781298457954,-0.002036349473610443,0.00015565733680536487,-0.0009403460684025392
2016-03-07,-0.00485584029508479,0.0,-0.0011808026023022444,-0.00043581282524063347,-0.0006900961241961268,-0.0007689038505796683,-0.0118314778577105,0.0,-0.002187206612216497,-0.004672894823308999,0.0,0.0021782540324584154,0.0,-0.014446222217626592,-0.002574409742243364,-0.003066992046292044,-0.002820700894267704
2016-03-08,-0.0017722354729520218,0.0,-0.0011659543162710895,-0.0004410226183119148,-0.0006926215035877314,-0.0007665328127235785,-0.0003139295257575,0.0,-0.01682825756760875,-0.005714062364455417,0.0,-0.0021175707494236473,0.0,-0.0017935349322212302,-0.0020632076625327544,-0.0009777764204112194,-0.001520492041471987
2016-03-09,-0.0017741126326882295,0.0,-0.0011267212706556062,-0.0004312428148482983,-0.000672728418742774,-0.0007435641680822261,-0.0012187711447245,0.0,-0.0009947441718335392,-0.0007378384388526798,0.0013657957137234167,0.0006484351699655999,0.0,0.0,-0.0008138788099057838,0.0005035577209222541,-0.00015516054449176483
2016-03-10,-0.007482149419497763,-0.012018770121554279,-0.0011403641449755364,-0.0004340366614467017,-0.0006711114006907604,-0.0007485040690376662,0.0052478584372545,0.0,0.014971954297551049,0.006739937578268517,-0.0024140786901368783,0.0020423226405930084,0.0,0.003112786625934616,-0.0033773715079552973,0.0006852576440976865,-0.0013460569319288054
2016-03-11,0.008312556980223818,0.002331282099496512,-0.0011331602713956501,-0.0004378134326563643,0.0,-0.0005236579013506715,0.0008372642622468,0.0,0.0023888747603864058,0.0010753796742110687,0.012390135035346805,0.008178499329364541,0.0,-0.002726531064512594,0.0027988902131451817,0.004460525825049688,0.003629708019097435
2016-03-14,0.005098814306692789,0.0,0.004043295855819196,0.0,-0.0006510933491649107,0.0011307341688847616,0.0024538001286962,0.0,0.0,0.0008179333762320666,-0.00042346534312598383,-0.0034256389458018344,0.0,0.0,0.0017618704629524043,-0.0009622760722319545,0.00039979719536022487
2016-03-15,-0.0036695450691088816,0.0,0.0,-0.0004196148535328126,-0.0006399275386602676,-0.0003531807973976934,-0.0046694305020478,0.0,-0.0024557285305474297,-0.0023750530108650764,-0.0005391842170804351,-0.0015375080336447189,0.0,0.0020865345816416525,-0.001599444719342913,2.4605827291246385e-06,-0.0007984920683068941
2016-03-16,0.011270173446106924,0.004287219301606582,0.010329757261832384,-0.0004192942112074549,-0.0006331355172531916,0.0030924425111239127,-0.0062472690937536,0.0,0.01572324670075176,0.0031586592023327194,0.005876425126022378,0.006023679450648967,0.0,0.0,0.005452123615292534,0.002975026144167836,0.004213574879730185
2016-03-17,-0.0005175073303322897,0.0020685074866713116,-0.0010112384395243312,-0.00041886697715243226,0.0,-0.00047670180555892117,-0.0056885142445399,0.0,0.01715070622784798,0.0038207306611026926,0.007247331531678336,8.680972579555579e-05,0.0,-0.00016006181697791888,0.0012237572529706984,0.0017935198601239932,0.0015086385565473458
2016-03-18,-0.005407577872860947,0.0,-0.000981151936173319,-0.00040549292622538147,0.0,-0.00046221495413290015,-0.0019886414820653,0.0,0.011327272152065637,0.0031128768900001123,-0.0004183649504800879,0.0003440267999548219,0.0,0.003002191120704545,-0.0006892289842484337,0.0007319632425448197,2.136712914819301e-05
2016-03-21,0.005634799196391649,0.0,-0.0009531422027710956,-0.000394109409157517,-0.0005986054281563735,-0.0006486190133616621,0.000557165062244,0.0,-0.009387221236986765,-0.0029433520582475884,0.0004756136965553548,0.000255958824463276,0.0,0.0,0.0005107070311955996,0.0001828931302546577,0.00034680008072512865
2016-03-22,0.00824581213366371,0.0,0.007001973822199803,-0.0003909387091911576,-0.0005926844252412966,0.0020061168959224496,0.0073040636327103,0.0,0.006136793277764063,0.004480285636824788,-0.00017113953445313523,-0.00014600283408439108,0.0,-0.002033426876521305,0.003683053666602737,-0.0005876423112647078,0.0015477056776690146
2016-03-23,0.001692025446749179,-0.00022461934295658903,-0.0009231516982222132,-0.00038954007857538997,-0.0005838034136685932,-0.0006321650634887321,0.001456888225147,-0.006196449142881311,0.0017647615176099585,-0.0009915998000414507,-0.0022061760079998827,-0.003536450601214103,0.0,0.0024700741022229966,-3.9089689934398205e-05,-0.0008181381267477472,-0.0004286139083410727
2016-03-24,-0.007370984188029395,0.0,0.0,-0.0003901363868565877,-0.0005787649534637618,-0.00032296711344011647,-0.0011767753057324,-0.0068742538299403355,-0.003821339298131776,-0.003957456144601503,0.002907062354402745,0.0036179975005077303,0.0,0.0,-0.0029128518615177536,0.0016312649637276189,-0.0006407934488950673
2016-03-28,-0.004718060366546983,0.0,-0.0008774827144628627,-0.00037998905145419926,0.0,-0.0004191572553056873,-0.0040621865273558,0.0,-0.012003276116696826,-0.005355154214684209,0.0,0.00029848574154334173,0.0,0.0,-0.0026230929591342196,7.462143538583543e-05,-0.001274235761874192
2016-03-29,0.009460018526280312,0.0049996091057682435,0.0,-0.0003936040231158344,-0.0005711828496989257,-0.0003215956242715867,0.0152275556859405,0.0,0.018175890300911046,0.011134481995617182,0.0,0.005228656529451925,0.0,-0.00022048506714789085,0.006318128500848537,0.0012520428655760085,0.003785085683212273
2016-03-30,-0.0026274897837748057,-0.0027161023523205596,-0.0008797703299526782,-0.00037800616709626755,-0.0005564848623192953,-0.0006047537864560804,0.0038587150598643,0.0,0.00520277886533016,0.0030204979750648197,0.0,0.0,0.0,0.0,-0.0007319619868716565,0.0,-0.00036598099343582825
2016-03-31,-0.0019681726292983814,0.0,-0.0008551164433795444,0.0,-0.0005508275811931806,-0.00046864800819090835,-7.974794925378302e-05,0.0,0.010749376800136767,0.0035565429502943282,0.0,-0.0011440550498628133,0.0,0.0,0.0002799305782012596,-0.0002860137624657033,-3.0415921322218494e-06
2016-04-01,0.0034011201047394746,0.001082046499033984,-0.0008822010278354275,-0.0003746076900698059,0.0,-0.00041893623930174445,0.0159253985317081,0.0,0.01717027574171004,0.011031891424472714,0.004141196304848993,0.002008313983697496,0.0,-0.003565112657137881,0.003774030447236107,0.000646099407852152,0.0022100649275441295
2016-04-04,-0.0020676423535528343,-5.111691647907701e-05,-0.0008475563239469519,-0.00036874733004510496,0.0,-0.0004054345513306856,-0.0009089485014706,0.0,0.007304785914650225,0.0021319458043932084,0.0,-0.0008258008966778307,0.0,-0.0013461306756892277,-9.806200424234714e-05,-0.0005429828930917646,-0.0003205224486670559
2016-04-05,-0.0032951377739105503,0.0,-0.0008493580202859619,-0.00037138765958599773,0.0,-0.00040691522662398655,-0.0089752310367747,0.0,-0.010571708707024507,-0.006515646581266403,-0.0014422892522796271,-0.0021711412464553437,0.0,0.0,-0.002554424895450235,-0.0009033576246837427,-0.0017288912600669888
2016-04-06,0.006280578754925159,0.00041118285839192303,-0.0008630384508296896,0.0,-0.0005600663004649009,-0.00047436825043153014,0.0076444693587755,0.0,0.005989140996774722,0.004544536785183407,0.012303300126462746,0.005747109961928176,0.0,0.0,0.00269048253701724,0.004512602522097731,0.003601542529557485
2016-04-07,0.0036523023374770425,0.0037296663522272677,-0.0008781210355115476,-0.00037890571605958545,-0.0005615756332195687,-0.0006062007949302339,-0.0033893515513133,0.0,0.002401304811292304,-0.00032934891334033205,0.0,0.0006460925157838471,0.0,0.0003994048085205204,0.001611604745358436,0.00026137433107609187,0.0009364895382172639
2016-04-08,-0.005145380086189033,-0.000848939406792093,-0.000880471343932876,-0.00037881652930749077,-0.000561041347220459,-0.0006067764068202752,0.0042329767640449,0.0,0.0036020463789687707,0.002611674381004557,0.0,0.002774365712309601,0.0,-0.0005941167946676984,-0.000997355379699211,0.0005450622294104757,-0.00022614657514436766
2016-04-11,-0.0006863397431696727,-0.004092653181718697,-0.0008825306687282319,-0.00037676057339142144,-0.0005625628278244088,-0.0006072846899813541,0.0036419960074719,0.0,0.004905703842707609,0.0028492332833931697,0.0,0.0017809956096179747,0.0,0.0009738033191608597,-0.0006342610828691385,0.0006886997321947086,2.721932466278503e-05
2016-04-12,-0.0009151642572745589,0.004635301320997209,-0.0008985872388710403,-0.0003790379521795284,-0.0005675233259323509,-0.0006150495056609732,0.0041575487488761,0.0,0.01645502117243547,0.00687085664043719,0.008888674471128732,0.007225603037937844,0.0,0.0010846891948266268,0.0024939860496247168,0.004299741675973301,0.003396863862799009
2016-04-13,0.004538601912693618,-0.0010091699102794394,-0.0008880684706606967,-0.0003792957593764523,0.0,-0.00042245474334571637,-0.0106560292620437,0.0,0.001301088680653928,-0.003118313527129924,0.0,0.0012293633141446936,0.0,0.00043681747269919136,-2.8340670153653236e-06,0.00041654519671097123,0.00020685556484780295
2016-04-14,-0.0037210822958635426,-0.00027602858193109814,0.0,-0.0003657409141333279,-0.0005460860209423046,-0.0003039423116918775,-0.0094622225048272,0.0,-0.009708691211754328,-0.006390304572193843,0.0,-0.0015506172859396372,0.0,0.0,-0.0026728394404200904,-0.0003876543214849093,-0.0015302468809524998
2016-04-15,-0.006032766534946998,0.0,0.0,-0.0003587326038750893,-0.0005379707252217703,-0.00029890110969895317,0.0017011584524137,0.0,0.007107186927029385,0.0029361151264810283,0.0,-0.0006195291289441407,0.0,0.0,-0.0008488881295412307,-0.00015488228223603517,-0.000501885205888633
2016-04-18,-0.0004563852804517765,0.004336496641658805,0.0,-0.00035680754935207837,0.00765936616425722,0.0024341862049683805,0.0057064772835108,0.0,0.007404889975551221,0.004370455753020673,0.0,0.001940752352961983,0.0,0.0,0.0026711883297990202,0.00048518808824049575,0.001578188209019758
2016-04-19,0.00021817969542481386,-0.00032920511855105694,0.004726023757763986,0.0,-0.0005367964635299982,0.001396409098077996,-0.003320063500741,0.0,0.0037740975799673837,0.00015134469307546118,0.0,0.005916860005493962,0.0,0.0,0.00035918209200680353,0.0014792150013734906,0.0009191985466901471
2016-04-20,-0.004831753294692875,0.0006172823638261882,-0.0008389169797984319,-0.0003449828763820717,-0.0005348698939461327,-0.0005729232500422121,0.0007285713667136,0.0,-0.002157959182043312,-0.000476462605109904,0.0,-0.0004836336194110613,0.0,0.0,-0.0013159641965047007,-0.00012090840485276533,-0.000718436300678733
2016-04-21,-0.002845076079058706,0.00018441644405919888,0.0,-0.0003452763512259427,-0.0005321957720723081,-0.0002924907077660836,-0.0039275291438521,0.0,-0.011398318852453238,-0.005108615998768446,0.0,-0.0022323740370522316,0.0,0.0,-0.0020154415853835092,-0.0005580935092630579,-0.0012867675473232836
2016-04-22,0.0012036107276098829,-0.0011200276477469906,-0.0008689416586876719,-0.00034333097185101913,-0.0005440952949032907,-0.0005854559751473273,0.0053767009707785,0.0,0.010260500690641772,0.005212400553806757,0.0,-0.0002263878298719435,0.0,0.0,0.0011776319146305806,-5.6596957467985876e-05,0.0005605174785812974
2016-04-25,-0.0044100883536927205,-0.00016340312548890346,-0.0008461597420259537,-0.0003397004813169291,-0.0005410488328946306,-0.0005756363520791711,-0.0119285466761348,0.0,0.0018989655621537427,-0.0033431937046603526,0.0,-0.002046051014878647,0.0,0.0,-0.002123080383980287,-0.0005115127537196618,-0.0013172965688499744
2016-04-26,-0.002677878352773666,-0.0023441063340258195,-0.0008424506901564266,-0.0003366149539465457,-0.0005353202225147902,-0.0005714619555392542,0.00337243106332,0.0,-8.788812936144641e-05,0.0010948476446528512,0.0,0.0056895210803471485,0.0,0.0009084859371806253,-0.001124649749421472,0.0016495017543819435,0.0002624260024802357
2016-04-27,-0.001379991340914044,5.587129914941258e-06,-0.0008669885388381537,-0.0003305699965745479,-0.0005333711830076693,-0.0005769765728067903,-0.0073953485693004,0.0,-0.004671588267006865,-0.004022312278769089,0.0,0.001626769836558628,0.0,-0.002134146341463583,-0.0014934232656437455,-0.00012684412622623875,-0.0008101336959349921
2016-04-28,0.00834666360963321,0.0004010591988847789,-0.0008972801034694555,-0.0003375155927024531,-0.0005401931479429578,-0.0005916629480382888,0.0123843219162389,0.0,-0.0012701624673775447,0.003704719816287118,0.0,0.0020519837369670224,0.0,0.0010253405595432863,0.0029651949191917045,0.0007693310741275772,0.0018672629966596408
2016-04-29,0.006417244696148128,-0.0016350495556641809,-0.0009136608075711594,-0.0003421254570755705,-0.0005417401540297462,-0.0005991754728921587,0.0017833970825801,0.0,-0.004849366447429948,-0.0010219897882832827,-0.0037773557832390114,-0.0004584572813080001,0.0,-0.0012368577111232515,0.0007902574698271264,-0.0013681676939175658,-0.0002889551120452197
2016-05-02,-0.001634621687183313,0.0010218211658608034,-0.000914313435448677,-0.0003404247420945028,-0.0005443691886767299,-0.0005997024554066366,-0.0081971264330019,0.0,-0.0011756950902551688,-0.0031242738410856897,0.008718818369161108,0.00045857823544914744,0.0,-0.004725230520646662,-0.0010841942044537089,0.0011130415209908984,1.4423658268594751e-05
2016-05-03,-0.0020085903594317944,-0.0009617825642256328,-0.0009047914947054592,-0.0003532444431322279,-0.0005415395600679718,-0.0005998584993018863,-0.0085413850683121,0.0,-0.0043618816589166,-0.004301088909076233,0.0,-0.0036895786836580458,0.0,0.0,-0.0019678300830088865,-0.0009223946709145114,-0.001445112376961699
2016-05-04,-0.0035872244460385394,0.0,-0.0008953066537231713,-0.0003538733250313397,-0.0005416144260760314,-0.0005969314682768475,-0.0083792829994362,0.0,-0.01175378025669993,-0.006711021085378711,0.0,-0.0015697152297773354,0.0,-0.000494826810616078,-0.0027237942499235245,-0.0005161355100983533,-0.001619964880010939
2016-05-05,-0.0034608613656160747,0.0,-0.0008761344166245966,-0.000350063683289048,-0.0005313399938982055,-0.0005858460312706167,-0.0096767439277291,0.0,0.010576622386953005,0.0002999594864079684,0.0,-5.906668059729725e-05,0.0,0.0007501736722930197,-0.0009366869776196807,0.0001727767479239306,-0.00038195511484787504
2016-05-06,-0.0030491396237141144,-0.00045002349086420423,-0.0008763684393510163,-0.0003498090649337593,-0.0005354445293574983,-0.0005872073445474246,0.0028875237759859,0.0,0.0013395262459237056,0.0014090166739698685,0.0033928924455948195,0.00409915672476191,0.0,0.0,-0.0006693384462889687,0.0018730122925891823,0.0006018369231501068
2016-05-09,0.002252798526784172,-0.0032255368295107667,-0.0008501843376736984,-0.0003428612589924107,0.003031414390692211,0.0006127895980087006,-0.0041626097443719,0.0,-0.007363724528299032,-0.003842111424223644,0.0,-0.005306434770896873,0.0,0.0,-0.0010505150322353846,-0.0013266086927242182,-0.0011885618624798014
2016-05-10,0.009363412556164352,0.005039125496421937,-0.0008534757687503891,-0.00034267683423661044,-0.0005311388765150138,-0.0005757638265006711,0.0097065540770791,0.0,0.0018317574533268655,0.0038461038434686548,0.0,0.00470430416763401,0.0,0.0,0.004418219517388568,0.0011760760419085026,0.0027971477796485352
2016-05-11,-0.0034273524719721227,-5.0922304700384835e-05,0.0,-0.0003394163424609298,0.009614062567812054,0.003091548741783708,0.0049076677951196,0.0,-0.012966915205873009,-0.0026864158035844695,0.0,0.0007702374455866856,0.0,0.0,-0.0007682854596183172,0.0001925593613966714,-0.0002878630491108229
2016-05-12,0.007175656357886195,-0.0010146778207427154,0.0,-0.0003425206377720702,-0.0005331035687661245,-0.0002918747355127316,0.0079279382583932,0.0,0.002607675445864155,0.0035118712347524516,-0.006126621130202792,-0.003507840889091174,0.0,0.0,0.0023452437590958,-0.0024086155048234914,-3.16858728638457e-05
2016-05-13,-0.002271567912664696,0.0032576621569813113,-0.0008544633028291226,-0.00034765586138996163,-0.0005317576349468389,-0.0005779589330553078,-0.0041938864187324,0.0,0.0012826738135629512,-0.0009704042017231497,-0.006301226825638828,-0.004724056166435786,0.0,0.0,-0.00014056722261546051,-0.0027563207480186536,-0.001448443985317057
2016-05-16,0.004506939722629388,0.005759574674535806,0.009756162854230421,-0.0003508943316775648,-0.0005369388034692779,0.002956109906361193,0.0076438255886734,0.0,-0.0061939405239279655,0.0004832950215818115,0.011602553027778795,0.007138515696772929,0.0,0.0,0.0034264798312770494,0.004685267181137931,0.004055873506207491
2016-05-17,0.005219238428326944,0.0012108325657176344,-0.0008762419676487943,-0.0003577175105030639,-0.0005440058365192568,-0.0005926551048903717,0.0018677469968011,0.0,0.005402930643061632,0.0024235592132875773,-0.012549748415674578,-0.003857754822166548,0.0,0.0,0.002065243775610446,-0.004101875809460281,-0.0010183160169249176
2016-05-18,-0.00605804476542382,-0.0006792889866434892,-0.000889368291926651,-0.00036577248810920615,-0.0005544459336196406,-0.0006031955712184992,-0.0026552152457291,0.0,-0.022030075478690847,-0.008228430241473315,0.0030195720243961777,-0.004391116663284622,0.0,0.0006753714543001887,-0.0038922398911897813,-0.00017404329614706393,-0.0020331415936684226
2016-05-19,-0.0005840655751949697,-0.002870024713423236,-0.0008854669809313931,-0.0003666038035615715,-0.0005524288227973795,-0.0006014998690967813,0.0019350603281954,0.0,-0.01890864223902644,-0.00565786063694368,-0.005562321673233672,-0.00026348133420006636,0.0,0.0,-0.002428362698664667,-0.0014564507518584346,-0.0019424067252615507
2016-05-20,0.0055022435722582586,-0.0019850374862401265,0.005366953181957124,-0.00036797509385322336,0.0,0.0016663260293679667,0.0017783431448596,0.0,-0.01715423787162529,-0.005125298242255229,0.00932031189520921,0.0032707549187438456,0.0,0.0,1.455846828271731e-05,0.003147766703488264,0.0015811625858854906
2016-05-23,-0.0030180796682177657,0.0,-0.0008616485656146589,-0.0003560748046728124,-0.0005382877424405796,-0.000585337037576017,-0.004672906781277,0.0,0.004107550542526539,-0.0001884520795834869,-0.00043074053166802795,-0.0008891711580224504,0.0,0.0024761451028507686,-0.0009479671963443174,0.00028905835329007257,-0.0003294544215271224
2016-05-24,0.012877768712381554,0.00390979706908734,0.012758406202799,-0.0003633232294385502,0.0,0.004131694324453483,0.0129597957909575,0.0,-0.00992372761059368,0.0010120227267879402,0.011579384525991498,0.0056283345710475,0.0,-0.00030895914092399224,0.005482820708177579,0.0042246899890287515,0.004853755348603165
2016-05-25,0.0030120472926222774,-0.0017146491933807129,0.0,-0.00035313982918350195,-0.0005312636579618557,-0.0002948011623817859,-0.003765216939537,0.0,0.0037795137805070045,4.765613656668195e-06,0.0,0.0039933489342085515,0.0,0.0,0.0002518406376291117,0.0009983372335521379,0.0006250889355906248
2016-05-26,-0.0014810125296146337,0.0,-0.0008365363214714039,-0.0003416631179888885,-0.0005225555741481536,-0.000566918337869482,-0.0030253769137613,0.0,0.00040414026342072695,-0.0008737455501135243,0.0,0.0013591902009664203,0.0,-0.0011987381703468802,-0.00073041910439941,4.0113007654885013e-05,-0.0003451530483722625
2016-05-27,0.004231863891607679,0.0,0.0034092575162116834,-0.0003369194717005586,-0.0005136355195188846,0.0008529008416640801,0.0002861657713458,0.0,-0.0067495275006405064,-0.002154453909764902,0.0,-0.0010029202265544601,0.0,0.0,0.0007325777058767142,-0.00025073005663861503,0.00024092382461904957
2016-05-31,-0.0038002168647073287,0.0,-0.0007882946880132247,-0.0003297523751080167,-0.0005120617968896735,-0.0005433696200036383,0.0005487448812926,0.0,0.0053720451704402095,0.0019735966839109363,0.0,-0.000818542565107161,0.0,0.0,-0.0005924974502000076,-0.00020463564127679024,-0.0003985665457383989
