entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason,stop_price
2016-03-02,2016-04-27,long,QQQ,97.81,99.91,0.02147,lower_channel,89.9852
2016-02-29,2016-05-17,long,IWM,90.39,96.06,0.062728,lower_channel,83.1588
2016-02-23,2016-06-24,long,SPY,165.43,174.23,0.053195,lower_channel,152.1956
2016-05-26,2016-06-27,long,QQQ,101.55,95.19,-0.062629,lower_channel,93.426
2016-07-11,2016-09-09,long,SPY,182.75,182.83,0.000438,lower_channel,168.13
2016-07-11,2016-09-09,long,QQQ,103.06,106.42,0.032602,lower_channel,94.8152
2016-05-31,2016-09-09,long,IWM,100.94,107.17,0.06172,lower_channel,92.8648
2016-09-23,2016-10-26,long,IWM,110.98,106.15,-0.043521,lower_channel,102.1016
2016-09-22,2016-11-03,long,QQQ,110.95,106.46,-0.040469,lower_channel,102.074
2016-11-10,2017-03-21,long,SPY,187.22,203.48,0.08685,lower_channel,172.2424
2016-11-11,2017-03-21,long,IWM,110.81,119.26,0.076257,lower_channel,101.9452
2016-12-12,2017-07-03,long,QQQ,111.05,128.13,0.153805,lower_channel,102.166
2017-04-25,2017-08-09,long,IWM,125.18,124.44,-0.005911,lower_channel,115.1656
2017-04-26,2017-08-10,long,SPY,207.61,213.22,0.027022,lower_channel,191.0012
2017-09-13,2017-11-07,long,IWM,126.78,132.13,0.042199,lower_channel,116.6376
2017-11-22,2018-02-05,long,IWM,135.95,133.44,-0.018463,lower_channel,125.074
2017-07-19,2018-02-05,long,QQQ,135.04,149.4,0.106339,lower_channel,124.2368
2017-09-12,2018-02-05,long,SPY,218.35,233.34,0.068651,lower_channel,200.882
2018-03-12,2018-03-23,long,QQQ,164.07,150.9444,-0.08,stop_loss,150.9444
2018-03-08,2018-09-26,long,IWM,141.54,152.85,0.079907,lower_channel,130.2168
2018-05-10,2018-10-10,long,QQQ,159.4,163.16,0.023588,lower_channel,146.648
2018-05-11,2018-10-10,long,SPY,241.41,247.95,0.027091,lower_channel,222.0972
2019-01-17,2019-03-22,long,IWM,131.47,136.96,0.041759,lower_channel,120.9524
2019-01-22,2019-05-13,long,QQQ,156.32,170.48,0.090583,lower_channel,143.8144
2019-04-08,2019-05-13,long,IWM,143.59,138.84,-0.03308,lower_channel,132.1028
2019-01-17,2019-05-13,long,SPY,233.06,252.97,0.085429,lower_channel,214.4152
2019-06-19,2019-08-01,long,SPY,263.38,266.88,0.013289,lower_channel,242.3096
2019-06-19,2019-08-02,long,QQQ,178.26,179.25,0.005554,lower_channel,163.9992
2019-06-19,2019-08-02,long,IWM,141.65,140.08,-0.011084,lower_channel,130.318
2019-09-11,2020-01-27,long,IWM,141.95,151.31,0.065939,lower_channel,130.594
2019-09-06,2020-02-25,long,QQQ,183.72,206.92,0.126279,lower_channel,169.0224
2019-09-06,2020-02-25,long,SPY,269.74,285.49,0.05839,lower_channel,248.1608
2020-04-13,2020-09-04,long,IWM,114.11,142.37,0.247656,lower_channel,104.9812
2020-04-13,2020-09-21,long,SPY,254.67,303.15,0.190364,lower_channel,234.2964
2020-04-15,2020-10-28,long,QQQ,200.72,262.36,0.307094,lower_channel,184.6624
2020-12-02,2021-03-03,long,QQQ,291.9,299.14,0.024803,lower_channel,268.548
2020-10-09,2021-03-04,long,SPY,320.23,350.57,0.094744,lower_channel,294.6116
2021-04-05,2021-05-10,long,QQQ,316.92,315.6,-0.004165,lower_channel,291.5664
2021-03-16,2021-05-12,long,SPY,369.54,378.54,0.024355,lower_channel,339.9768
2020-10-06,2021-05-12,long,IWM,148.29,199.18,0.343179,lower_channel,136.4268
2021-06-02,2021-07-15,long,IWM,215.22,204.93,-0.047812,lower_channel,198.0024
2021-06-11,2021-09-20,long,SPY,396.09,407.94,0.029917,lower_channel,364.4028
2021-06-09,2021-09-28,long,QQQ,327.62,349.44,0.066602,lower_channel,301.4104
2021-08-30,2021-11-26,long,IWM,213.99,210.48,-0.016403,lower_channel,196.8708
2021-10-18,2021-11-30,long,SPY,417.27,428.16,0.026098,lower_channel,383.8884
2021-10-20,2021-12-03,long,QQQ,365.04,372.02,0.019121,lower_channel,335.8368
2021-12-28,2022-01-18,long,QQQ,393.18,361.7256,-0.08,stop_loss,361.7256
2021-12-28,2022-01-21,long,SPY,450.59,414.5428,-0.08,stop_loss,414.5428
2022-03-23,2022-04-22,long,SPY,422.82,403.08,-0.046687,lower_channel,388.9944
2022-03-23,2022-04-22,long,QQQ,344.62,317.0504,-0.08,stop_loss,317.0504
2022-03-21,2022-04-22,long,IWM,196.3,182.9,-0.068263,lower_channel,180.596
2022-06-08,2022-06-13,long,IWM,180.32,165.8944,-0.08,stop_loss,165.8944
2022-07-20,2022-08-26,long,QQQ,291.35,299.85,0.029175,lower_channel,268.042
2022-07-21,2022-08-26,long,SPY,374.52,385.12,0.028303,lower_channel,344.5584
2022-07-20,2022-08-30,long,IWM,170.04,175.72,0.033404,lower_channel,156.4368
2022-10-26,2022-12-09,long,IWM,171.41,170.9,-0.002975,lower_channel,157.6972
2022-10-26,2022-12-15,long,QQQ,272.55,271.01,-0.00565,lower_channel,250.746
2022-10-26,2022-12-15,long,SPY,364.11,371.75,0.020983,lower_channel,334.9812
2023-01-24,2023-03-09,long,SPY,382.35,375.33,-0.01836,lower_channel,351.762
2023-01-17,2023-03-09,long,IWM,179.74,174.37,-0.029876,lower_channel,165.3608
2023-01-24,2023-08-09,long,QQQ,281.9,362.03,0.28425,lower_channel,259.348
2023-04-03,2023-08-15,long,SPY,393.42,427.76,0.087286,lower_channel,361.9464
2023-06-05,2023-08-15,long,IWM,174.87,182.0,0.040773,lower_channel,160.8804
2023-11-15,2024-01-16,long,IWM,173.35,186.18,0.074012,lower_channel,159.482
2024-02-13,2024-04-12,long,IWM,191.43,194.33,0.015149,lower_channel,176.1156
2023-11-13,2024-04-15,long,SPY,425.74,492.48,0.156762,lower_channel,391.6808
2023-11-13,2024-04-15,long,QQQ,371.3,426.41,0.148424,lower_channel,341.596
2024-05-10,2024-07-24,long,SPY,509.43,530.09,0.040555,lower_channel,468.6756
2024-05-15,2024-07-24,long,QQQ,443.59,459.12,0.03501,lower_channel,408.1028
2024-05-15,2024-12-18,long,IWM,204.62,218.0,0.06539,lower_channel,188.2504
2024-08-20,2025-01-10,long,SPY,547.64,572.19,0.044829,lower_channel,503.8288
2025-01-23,2025-02-27,long,SPY,597.13,576.68,-0.034247,lower_channel,549.3596
2024-09-27,2025-02-27,long,QQQ,486.67,497.15,0.021534,lower_channel,447.7364
2025-05-05,2025-08-01,long,IWM,196.46,213.21,0.085259,lower_channel,180.7432
2025-08-13,2025-11-17,long,IWM,226.45,231.57,0.02261,lower_channel,208.334
