entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason,stop_price
2016-10-19,2016-11-02,long,IEF,89.19,88.93,-0.002915,signal_flip,
2016-10-19,2016-11-02,long,VNQ,57.45,53.92,-0.061445,signal_flip,
2016-10-19,2016-11-30,long,EFA,44.0,42.9,-0.025,signal_flip,
2017-01-04,2017-02-01,long,VNQ,58.68,56.84,-0.031357,signal_flip,
2016-10-19,2017-03-15,long,DBC,12.87,12.5,-0.028749,signal_flip,
2017-02-15,2017-03-15,long,VNQ,58.09,57.43,-0.011362,signal_flip,
2017-04-05,2017-04-26,long,DBC,12.81,12.46,-0.027322,signal_flip,
2017-04-19,2017-04-26,long,IEF,87.04,86.47,-0.006549,signal_flip,
2017-04-05,2017-05-10,long,VNQ,58.36,57.71,-0.011138,signal_flip,
2017-05-24,2017-12-20,long,IEF,86.98,86.45,-0.006093,signal_flip,
2017-05-24,2018-01-10,long,VNQ,58.58,57.96,-0.010584,signal_flip,
2016-12-07,2018-05-30,long,EFA,44.22,54.77,0.23858,signal_flip,
2018-06-06,2018-06-20,long,EFA,55.47,54.05,-0.025599,signal_flip,
2017-09-06,2018-07-18,long,DBC,12.78,14.07,0.100939,signal_flip,
2018-08-01,2018-08-08,long,EFA,54.82,54.64,-0.003283,signal_flip,
2018-07-25,2018-08-22,long,DBC,14.47,14.29,-0.01244,signal_flip,
2018-08-15,2018-09-12,long,IEF,85.51,85.04,-0.005496,signal_flip,
2016-10-19,2018-10-24,long,SPY,184.57,236.31,0.280327,signal_flip,
2018-08-29,2018-10-31,long,DBC,14.53,14.17,-0.024776,signal_flip,
2018-11-07,2018-11-14,long,SPY,250.38,240.71,-0.038621,signal_flip,
2018-06-06,2018-12-26,long,VNQ,58.8,56.48,-0.039456,signal_flip,
2019-02-27,2019-03-06,long,EFA,52.03,51.99,-0.000769,signal_flip,
2019-04-10,2019-05-01,long,DBC,14.0,13.75,-0.017857,signal_flip,
2019-03-20,2019-08-21,long,EFA,53.05,51.92,-0.021301,signal_flip,
2019-11-06,2019-11-13,long,DBC,13.35,13.33,-0.001498,signal_flip,
2019-11-27,2019-12-04,long,DBC,13.39,13.32,-0.005228,signal_flip,
2019-12-11,2020-01-29,long,DBC,13.41,12.91,-0.037286,signal_flip,
2019-09-04,2020-02-26,long,EFA,52.84,53.89,0.019871,signal_flip,
2019-02-06,2020-03-04,long,SPY,244.55,285.91,0.169127,signal_flip,
2019-01-16,2020-03-11,long,VNQ,60.05,64.69,0.077269,signal_flip,
2020-06-10,2020-06-17,long,EFA,53.17,52.23,-0.017679,signal_flip,
2020-06-24,2020-07-01,long,EFA,51.28,51.76,0.00936,signal_flip,
2020-08-19,2020-09-09,long,DBC,11.71,11.27,-0.037575,signal_flip,
2020-09-16,2020-09-23,long,VNQ,67.17,61.28,-0.087688,signal_flip,
