,equity
2016-01-04,95727.04736599533
2016-01-05,95925.77873332053
2016-01-06,96019.71035615784
2016-01-07,95964.59345350123
2016-01-08,95970.02751432653
2016-01-11,95989.43487441688
2016-01-12,96048.43324909157
2016-01-13,96067.84060918192
2016-01-14,96082.5902028506
2016-01-15,96115.19456780238
2016-01-18,96116.74715660959
2016-01-19,96122.95751183851
2016-01-20,96085.69538046504
2016-01-21,96049.9858378988
2016-01-22,96039.89401065181
2016-01-25,96056.9724875313
2016-01-26,96056.9724875313
2016-01-27,96039.89401065178
2016-01-28,96049.98583789877
2016-01-29,96122.9575118385
2016-02-01,95982.03426585071
2016-02-02,96135.79739152562
2016-02-03,96183.06559022922
2016-02-04,96122.33592806754
2016-02-05,96341.34679495584
2016-02-08,96407.59649209863
2016-02-09,96407.59649209863
2016-02-10,96520.45569469516
2016-02-11,96420.22299228226
2016-02-12,96495.035701673
2016-02-15,96391.76929936295
2016-02-16,96424.11948756303
2016-02-17,96484.10696014742
2016-02-18,96311.77054030086
2016-02-19,96211.54711525768
2016-02-22,96083.1112089078
2016-02-23,96159.34335586512
2016-02-24,96321.00152316841
2016-02-25,96382.38060121023
2016-02-26,96372.43526087454
2016-02-29,96527.80262643738
2016-03-01,96221.35443703397
2016-03-02,96175.90285902993
2016-03-03,96043.87421048289
2016-03-04,96138.99272947627
2016-03-07,96027.06021103333
2016-03-08,96128.20519643337
2016-03-09,96065.80517025411
2016-03-10,96006.71100097513
2016-03-11,95638.82765271743
2016-03-14,95578.9505173305
2016-03-15,95674.59101372915
2016-03-16,95968.20330421129
2016-03-17,95880.40037764072
2016-03-18,96211.43686633324
2016-03-21,96267.1381824778
2016-03-22,96225.03991386536
2016-03-23,95909.8130135546
2016-03-24,95905.62928556363
2016-03-25,95789.41022539837
2016-03-28,95915.82469293264
2016-03-29,95985.38923892382
2016-03-30,96032.69861852491
2016-03-31,96024.19171152006
2016-04-01,96132.64105501401
2016-04-04,96094.39656233956
2016-04-05,95982.00477054554
2016-04-06,96119.0117093826
2016-04-07,96079.63296244085
2016-04-08,96183.2800197224
2016-04-11,96156.87201916009
2016-04-12,95986.79790954615
2016-04-13,95924.19439176
2016-04-14,96001.97313397736
2016-04-15,96001.97313397736
2016-04-18,95913.40982900873
2016-04-19,96101.98874816111
2016-04-20,96108.32776596151
2016-04-21,96077.30957063526
2016-04-22,96214.60922025098
2016-04-25,96568.7931835185
2016-04-26,96458.09132044918
2016-04-27,96285.89033587695
2016-04-28,96138.01517295773
2016-04-29,96594.56563810518
2016-05-02,96470.22409308954
2016-05-03,96754.47024274096
2016-05-04,96962.26011966425
2016-05-05,97305.98182689342
2016-05-06,97424.78655657353
2016-05-09,97566.47908588324
2016-05-10,97500.32146189745
2016-05-11,97587.63609253861
2016-05-12,96922.10744484374
2016-05-13,96996.49709909513
2016-05-16,97115.60321063643
2016-05-17,96698.84376207604
2016-05-18,96766.63745902259
2016-05-19,96773.2075835965
2016-05-20,97366.637079185
2016-05-23,97388.65757847464
2016-05-24,97411.4645241675
2016-05-25,97385.51179286184
2016-05-26,97391.01691768429
2016-05-27,97393.37625689388
2016-05-30,97349.33525831459
2016-05-31,97385.51179286186
2016-06-01,97380.79311444264
2016-06-02,97361.1319543626
2016-06-03,97372.92865041064
2016-06-06,97374.50154321706
2016-06-07,97368.20997199144
2016-06-08,97337.53856226658
2016-06-09,97387.8711320715
2016-06-10,97360.34550795943
2016-06-13,97337.53856226659
2016-06-14,97365.06418637864
2016-06-15,97381.5795608459
2016-06-16,97394.94914970033
2016-06-17,97389.44402487793
2016-06-20,97429.00071701451
2016-06-21,97548.29496213648
2016-06-22,97488.68685012001
2016-06-23,97285.6369659278
2016-06-24,97241.18445045478
2016-06-27,97486.90211770851
2016-06-28,97312.173888833
2016-06-29,97412.42123559631
2016-06-30,97377.14595072008
2016-07-01,97690.47864425165
2016-07-04,97718.20538876456
2016-07-05,97725.36382368277
2016-07-06,97725.36382368277
2016-07-07,97719.36595246384
2016-07-08,97675.34255298048
2016-07-11,97586.27172722029
2016-07-12,97766.93931149793
2016-07-13,97873.37958220273
2016-07-14,97933.26076803078
2016-07-15,98013.1153526497
2016-07-18,98043.98454782047
2016-07-19,98075.48474321527
2016-07-20,98197.36741806923
2016-07-21,98465.65875016943
2016-07-22,98483.52601967116
2016-07-25,98335.65609874821
2016-07-26,98523.36206013094
2016-07-27,98716.58097083951
2016-07-28,98717.14554998736
2016-07-29,98623.74091156044
2016-08-01,98744.62727027117
2016-08-02,98682.67301143192
2016-08-03,98458.03693167382
2016-08-04,98371.82237474716
2016-08-05,98420.04407607901
2016-08-08,98501.42649971106
2016-08-09,98728.53676455814
2016-08-10,98804.98742328127
2016-08-11,98716.73041826098
2016-08-12,98616.43459317679
2016-08-15,98552.41937425388
2016-08-16,98491.79558264527
2016-08-17,98114.38976218665
2016-08-18,98052.96273779307
2016-08-19,98151.07883949584
2016-08-22,98452.29113385749
2016-08-23,98362.21547346684
2016-08-24,98701.82067225728
2016-08-25,98758.96378846439
2016-08-26,98715.77582771324
2016-08-29,98392.3894404091
2016-08-30,98388.09741876014
2016-08-31,98268.87008769902
2016-09-01,98115.13620073431
2016-09-02,98266.13585084514
2016-09-05,98343.38412706378
2016-09-06,98306.54089396758
2016-09-07,98415.17204303715
2016-09-08,98538.67516882229
2016-09-09,98788.52113225857
2016-09-12,99050.35134906613
2016-09-13,99027.36293795603
2016-09-14,99188.48670352623
2016-09-15,99053.09684558015
2016-09-16,99499.0802166279
2016-09-19,99425.73857989912
2016-09-20,99486.63123392692
2016-09-21,99367.94382940061
2016-09-22,99365.5015668299
2016-09-23,99521.18351244392
2016-09-26,99521.18351244392
2016-09-27,99222.7685301478
2016-09-28,99226.0877125006
2016-09-29,99196.40356810104
2016-09-30,98880.29447543535
2016-10-03,99160.97436980197
2016-10-04,99299.79814726858
2016-10-05,99428.00054120622
2016-10-06,99598.34425775641
2016-10-07,99762.46758071208
2016-10-10,99468.48508880746
2016-10-11,99658.42094291878
2016-10-12,99658.42094291878
2016-10-13,99760.64764516467
2016-10-14,99417.04884589382
2016-10-17,99410.75035927583
2016-10-18,99659.35187769186
2016-10-19,99609.05623954529
2016-10-20,99619.0533048564
2016-10-21,99831.54965031579
2016-10-24,99970.38473350379
2016-10-25,99625.4272726722
2016-10-26,99769.46217170997
2016-10-27,99698.19953416925
2016-10-28,99994.73999999999
2016-10-31,99994.73999999999
2016-11-01,99947.04000000001
2016-11-02,99760.84
2016-11-03,99700.08
2016-11-04,99570.82
2016-11-07,99859.61
2016-11-08,99900.17000000001
2016-11-09,100022.49
2016-11-10,99961.37
2016-11-11,99753.17000000001
2016-11-14,99707.59
2016-11-15,99959.54000000001
2016-11-16,99780.37999999999
2016-11-17,99883.17
2016-11-18,99847.0
2016-11-21,100168.28
2016-11-22,100196.70999999999
2016-11-23,100204.05
2016-11-24,100204.05
2016-11-25,100197.9
2016-11-28,100152.76
2016-11-29,100061.43000000001
2016-11-30,100246.68
2016-12-01,100355.82
2016-12-02,100417.22
2016-12-05,100499.09999999999
2016-12-06,100488.01999999999
2016-12-07,100527.82
2016-12-08,100565.76000000001
2016-12-09,100656.01999999999
2016-12-12,100693.06
2016-12-13,100761.8
2016-12-14,100627.64
2016-12-15,100646.48
2016-12-16,100668.76000000001
2016-12-19,100636.52
2016-12-20,100696.82
2016-12-21,100640.54000000001
2016-12-22,100616.18
2016-12-23,100643.31999999999
2016-12-26,100643.31999999999
2016-12-27,100782.12
2016-12-28,100724.9
2016-12-29,100727.28
2016-12-30,100725.62
2017-01-02,100725.62
2017-01-03,100731.3
2017-01-04,100925.18
2017-01-05,101024.08
2017-01-06,101018.52
2017-01-09,100861.95999999999
2017-01-10,100826.56
2017-01-11,100967.72
2017-01-12,101076.7
2017-01-13,101110.09999999999
2017-01-16,101110.09999999999
2017-01-17,101049.16
2017-01-18,100971.96
2017-01-19,100903.95999999999
2017-01-20,101062.54
2017-01-23,101061.42
2017-01-24,101153.42
2017-01-25,101247.84
2017-01-26,101245.88
2017-01-27,101154.66
2017-01-30,101009.36
2017-01-31,101059.78
2017-02-01,101180.22
2017-02-02,101187.58
2017-02-03,101270.94
2017-02-06,101150.56
2017-02-07,101107.56
2017-02-08,101158.82
2017-02-09,101280.28
2017-02-10,101412.8
2017-02-13,101396.22
2017-02-14,101432.42
2017-02-15,101513.74
2017-02-16,101473.2
2017-02-17,101448.12000000001
2017-02-20,101448.12000000001
2017-02-21,101513.12
2017-02-22,101466.06
2017-02-23,101516.28
2017-02-24,101454.5
2017-02-27,101452.8
2017-02-28,101452.22
2017-03-01,101657.39
2017-03-02,101389.73
2017-03-03,101448.3
2017-03-06,101362.22
2017-03-07,101234.76000000001
2017-03-08,100885.88
2017-03-09,100752.49
2017-03-10,100752.55
2017-03-13,100804.46
2017-03-14,100681.98
2017-03-15,101068.76999999999
2017-03-16,101074.08
2017-03-17,101139.51
2017-03-20,101098.08
2017-03-21,100885.69
2017-03-22,100893.16
2017-03-23,100941.38
2017-03-24,100976.39
2017-03-27,100908.79000000001
2017-03-28,101087.82
2017-03-29,101204.98
2017-03-30,101247.37
2017-03-31,101275.09
2017-04-03,101225.99
2017-04-04,101305.57
2017-04-05,101247.45
2017-04-06,101289.95
2017-04-07,101302.03
2017-04-10,101355.75
2017-04-11,101395.87
2017-04-12,101359.63
2017-04-13,101276.67
2017-04-14,101276.67
2017-04-17,101356.89
2017-04-18,101260.19
2017-04-19,101081.29000000001
2017-04-20,101178.03
2017-04-21,101086.51000000001
2017-04-24,101352.11
2017-04-25,101494.39
2017-04-26,101426.20999999999
2017-04-27,101396.67
2017-04-28,101351.89000000001
2017-05-01,101447.54
2017-05-02,101481.64
2017-05-03,101357.38
2017-05-04,101408.38
2017-05-05,101597.12
2017-05-08,101484.17
2017-05-09,101418.32
2017-05-10,101503.31
2017-05-11,101434.4
2017-05-12,101434.47
2017-05-15,101539.26000000001
2017-05-16,101538.29000000001
2017-05-17,101326.53
2017-05-18,101409.81999999999
2017-05-19,101599.43
2017-05-22,101684.0
