,equity
2016-01-04,84007.04537750309
2016-01-05,84178.91240119463
2016-01-06,84598.74247745838
2016-01-07,84799.952538331
2016-01-08,84799.952538331
2016-01-11,85700.27136737217
2016-01-12,86270.59010142172
2016-01-13,85687.50282968076
2016-01-14,86554.00429571953
2016-01-15,86949.03992329277
2016-01-18,87375.7439378775
2016-01-19,87163.70545154723
2016-01-20,87688.3015884328
2016-01-21,87630.02860016825
2016-01-22,87718.10412587975
2016-01-25,87315.60045863167
2016-01-26,86613.16843601488
2016-01-27,85719.7003382105
2016-01-28,84468.06338669076
2016-01-29,86166.73375849806
2016-02-01,85944.87920249811
2016-02-02,86282.12824514208
2016-02-03,86341.57674181514
2016-02-04,86217.32850982246
2016-02-05,86315.12979101657
2016-02-08,86474.55098858583
2016-02-09,86988.18922671862
2016-02-10,86925.64158304047
2016-02-11,87520.442514867
2016-02-12,87501.78712888173
2016-02-15,86766.1733268399
2016-02-16,86903.16772525714
2016-02-17,86641.85114556942
2016-02-18,86612.01597331621
2016-02-19,86587.47825841668
2016-02-22,86488.28538626799
2016-02-23,86721.33989652073
2016-02-24,87033.4529073813
2016-02-25,87658.41169921862
2016-02-26,87903.45271513323
2016-02-29,87950.1597005316
2016-03-01,88246.19416285667
2016-03-02,87853.44829640671
2016-03-03,88502.14844283988
2016-03-04,88589.90567873842
2016-03-07,89042.22091579651
2016-03-08,88865.95993064305
2016-03-09,89509.08318317863
2016-03-10,88203.82254379526
2016-03-11,88907.88843215068
2016-03-14,87960.5949193206
2016-03-15,88031.18234802269
2016-03-16,88031.18234802269
2016-03-17,87541.77298204822
2016-03-18,88532.08083399516
2016-03-21,89787.09353959994
2016-03-22,89617.47931775321
2016-03-23,90634.35027062673
2016-03-24,91271.8886451647
2016-03-25,91673.6565446916
2016-03-28,91622.39916544718
2016-03-29,91913.10222192241
2016-03-30,92679.30316735794
2016-03-31,92679.30316735794
2016-04-01,93026.98434390579
2016-04-04,92910.78107930694
2016-04-05,92338.66687104844
2016-04-06,92465.6180204698
2016-04-07,92877.54575333295
2016-04-08,93247.23286579218
2016-04-11,94469.79759910122
2016-04-12,92111.40786215504
2016-04-13,90408.16332634988
2016-04-14,91991.46719974055
2016-04-15,91510.52944800872
2016-04-18,90728.82288740254
2016-04-19,90047.63627786208
2016-04-20,91908.68269168332
2016-04-21,91392.91032871592
2016-04-22,92596.06008288154
2016-04-25,93104.80340530133
2016-04-26,93446.62728127124
2016-04-27,93446.62728127124
2016-04-28,92868.23676845274
2016-04-29,91725.18679622293
2016-05-02,91796.37855300073
2016-05-03,92914.86425166878
2016-05-04,92924.23792744674
2016-05-05,93806.29160743688
2016-05-06,93527.04392532259
2016-05-09,93447.93095197654
2016-05-10,93424.10353576997
2016-05-11,93699.01509575565
2016-05-12,94336.09913098133
2016-05-13,95325.28761931513
2016-05-16,95028.29159417456
2016-05-17,95231.36664719663
2016-05-18,95839.83369340702
2016-05-19,96220.06625901595
2016-05-20,96157.59634266344
2016-05-23,96164.56221452175
2016-05-24,96192.42570195497
2016-05-25,96025.24477735553
2016-05-26,95865.02972461442
2016-05-27,95819.75155753538
2016-05-30,95896.37614797679
2016-05-31,95896.37614797679
2016-06-01,95819.75155753538
2016-06-02,95865.02972461442
2016-06-03,96192.42570195497
2016-06-06,96230.73799717569
2016-06-07,96133.21579115935
2016-06-08,96230.73799717569
2016-06-09,96331.74313912119
2016-06-10,96216.80625345906
2016-06-13,96241.18680496314
2016-06-14,96251.63561275062
2016-06-15,96056.59120071793
2016-06-16,96216.80625345906
2016-06-17,96195.90863788413
2016-06-20,95720.91416240817
2016-06-21,96042.23409786516
2016-06-22,96495.52480805609
2016-06-23,97615.36020939531
2016-06-24,97938.75459044609
2016-06-27,97614.69307548368
2016-06-28,97190.33747261236
2016-06-29,97080.16298538473
2016-06-30,98382.93916622308
2016-07-01,98402.9385747996
2016-07-04,98402.9385747996
2016-07-05,97592.9795710175
2016-07-06,96659.08461698433
2016-07-07,96979.44524309397
2016-07-08,95888.82251573836
2016-07-11,96564.13733954946
2016-07-12,96932.10795291323
2016-07-13,97344.55740677808
2016-07-14,95137.66381839928
2016-07-15,95713.70716832654
2016-07-18,95589.56506331905
2016-07-19,95535.59023505491
2016-07-20,95837.849273334
2016-07-21,95978.18382682072
2016-07-22,95935.00396420942
2016-07-25,96167.09572574514
2016-07-26,96194.0831398772
2016-07-27,96129.31334596027
2016-07-28,95902.61906725094
2016-07-29,96095.07950211754
2016-08-01,97106.20623484218
2016-08-02,98402.97723523708
2016-08-03,97013.62498361354
2016-08-04,96153.0251884534
2016-08-05,97057.9379055968
2016-08-08,96152.798576579
2016-08-09,95487.45581282621
2016-08-10,95543.01177394121
2016-08-11,96719.22010689008
2016-08-12,96553.94279641069
