,equity
2016-01-04,84537.82285560001
2016-01-05,84344.5543214645
2016-01-06,82211.66629421721
2016-01-07,83698.6388832638
2016-01-08,82503.9180493024
2016-01-11,81244.46583146398
2016-01-12,83600.18230675133
2016-01-13,80780.33648277502
2016-01-14,82253.92352570874
2016-01-15,78101.82088017809
2016-01-18,77113.94363866781
2016-01-19,77926.68766641691
2016-01-20,76016.43658014167
2016-01-21,79302.02360396329
2016-01-22,81114.96117153869
2016-01-25,79966.09431119126
2016-01-26,81430.67254246397
2016-01-27,80741.63609610009
2016-01-28,80073.60159153587
2016-01-29,81967.5905359465
2016-02-01,82403.4230458307
2016-02-02,81962.36407112965
2016-02-03,82656.73920593427
2016-02-04,82373.42382098001
2016-02-05,82294.15918724782
2016-02-08,82682.52309903073
2016-02-09,83684.25535694716
2016-02-10,83885.30003690206
2016-02-11,83885.30003690206
2016-02-12,83374.4455529605
2016-02-15,83865.52145435986
2016-02-16,84754.85397480329
2016-02-17,84695.88032212478
2016-02-18,85809.52724692335
2016-02-19,85549.7753615159
2016-02-22,85066.02334284032
2016-02-23,85515.294357685
2016-02-24,85789.71450448039
2016-02-25,85523.57471763012
2016-02-26,85507.63570793378
2016-02-29,87946.53039789194
2016-03-01,86438.37313603936
2016-03-02,86358.86442635187
2016-03-03,87997.52661757551
2016-03-04,87997.52661757551
2016-03-07,85425.83800368468
2016-03-08,86652.59078764488
2016-03-09,87279.89780709069
2016-03-10,88228.65703744884
2016-03-11,86316.13437857803
2016-03-14,87531.22296208209
2016-03-15,89800.18398536164
2016-03-16,89659.57524055948
2016-03-17,90135.4217466196
2016-03-18,90044.76466623631
2016-03-21,90446.44130062863
2016-03-22,91265.45000264022
2016-03-23,92466.09535285417
2016-03-24,91756.67468343106
2016-03-25,91026.94966506577
2016-03-28,90930.37690080173
2016-03-29,91655.40850172561
2016-03-30,92715.72280578449
2016-03-31,92715.72280578449
2016-04-01,91743.79007835542
2016-04-04,91982.0570092563
2016-04-05,91012.2590450655
2016-04-06,93207.78870540885
2016-04-07,93905.74924883376
2016-04-08,93305.96105549764
2016-04-11,93421.61586776043
2016-04-12,92677.83224490948
2016-04-13,91767.24868831334
2016-04-14,88374.02468186851
2016-04-15,90711.73314172874
2016-04-18,92453.26882900172
2016-04-19,92646.34894695705
2016-04-20,94065.3718588225
2016-04-21,94519.68991154878
2016-04-22,93997.02970311997
2016-04-25,94760.3093473123
2016-04-26,94657.41125956347
2016-04-27,94012.03582058828
2016-04-28,91225.49650708048
2016-04-29,91527.80807782906
2016-05-02,91580.13163954935
2016-05-03,93633.07340453446
2016-05-04,95186.19134332381
2016-05-05,97170.99095872522
2016-05-06,97213.30497883573
2016-05-09,97213.68194636772
2016-05-10,95589.2492430517
2016-05-11,95419.0425488334
2016-05-12,94637.68719441237
2016-05-13,92993.72008041786
2016-05-16,93875.4635275922
2016-05-17,94337.87157017985
2016-05-18,94196.45489318595
2016-05-19,94924.62738722682
2016-05-20,95602.46183797663
2016-05-23,95922.21263723022
2016-05-24,96961.36075979593
2016-05-25,97567.63296636207
2016-05-26,97567.63296636207
2016-05-27,97118.81642364457
2016-05-30,96440.47559678022
2016-05-31,96415.63133004592
2016-06-01,94771.34185702262
2016-06-02,91532.53045622504
2016-06-03,93140.04488365698
2016-06-06,92903.95768349152
2016-06-07,92808.54602028876
2016-06-08,89892.41873109619
2016-06-09,90683.71677467291
2016-06-10,92967.3596991149
2016-06-13,94327.15244170123
2016-06-14,94892.77308719474
2016-06-15,94101.07504647919
2016-06-16,95285.97027466912
2016-06-17,95972.80980617464
2016-06-20,95636.67589896725
2016-06-21,94223.43861272561
2016-06-22,95316.933919664
2016-06-23,95316.933919664
2016-06-24,93559.88356516368
2016-06-27,91884.70671636706
2016-06-28,92727.61887321119
2016-06-29,91476.4191733975
2016-06-30,91882.62625340754
2016-07-01,94289.90079090108
2016-07-04,95924.03818883348
2016-07-05,96913.198940919
2016-07-06,99000.39358952027
2016-07-07,99286.09283415451
2016-07-08,99751.29495299164
2016-07-11,99272.19878693749
2016-07-12,100052.4055251541
2016-07-13,99488.65306854589
2016-07-14,100043.06331887083
2016-07-15,101954.93589622292
2016-07-18,101459.85844014297
2016-07-19,98452.38675563016
2016-07-20,100322.98038539321
2016-07-21,98484.96594860846
2016-07-22,97046.00354015947
2016-07-25,98306.1645340377
2016-07-26,98601.28592480397
2016-07-27,98613.78478956452
2016-07-28,96305.07212569672
2016-07-29,94779.52286521195
2016-08-01,96907.24037046212
2016-08-02,97913.01403153734
2016-08-03,95366.73757126127
2016-08-04,94488.32025511094
2016-08-05,90536.25169835483
2016-08-08,92155.70351238859
2016-08-09,91736.4439122376
2016-08-10,93231.85254691518
2016-08-11,89954.30230015377
2016-08-12,87864.95276622585
2016-08-15,91798.09510483977
2016-08-16,93390.27994961622
2016-08-17,93330.84913422824
2016-08-18,93768.2104978027
2016-08-19,91018.10413662683
2016-08-22,91459.16588981781
2016-08-23,91459.16588981781
2016-08-24,91512.6386019889
2016-08-25,92547.4135911151
2016-08-26,92249.12768278515
2016-08-29,93827.45986321755
2016-08-30,92532.79645721198
2016-08-31,93515.56074501638
2016-09-01,95053.99624077743
2016-09-02,94456.82058240363
2016-09-05,94144.83222651074
2016-09-06,93687.67943020849
2016-09-07,90910.5905656474
2016-09-08,92637.89019945107
2016-09-09,90940.67407881972
2016-09-12,91297.98704161528
2016-09-13,93944.03030491766
2016-09-14,93519.03683769655
2016-09-15,93847.83601849544
2016-09-16,93024.60307091768
2016-09-19,92941.38457602746
2016-09-20,92202.94746479622
2016-09-21,90797.71279533979
2016-09-22,87980.59664939485
2016-09-23,91067.45584116803
2016-09-26,90171.7142332893
2016-09-27,91491.8999854939
2016-09-28,92034.43874295377
2016-09-29,93385.89666283606
2016-09-30,92765.9445763679
2016-10-03,95077.81314196819
2016-10-04,96142.96593073149
2016-10-05,96096.5187180735
2016-10-06,96099.97356671093
2016-10-07,95867.0606591394
2016-10-10,94342.57917059443
2016-10-11,96523.33637484505
2016-10-12,95937.17524390963
2016-10-13,97683.8666248907
2016-10-14,100082.84869168221
2016-10-17,100794.82290930818
2016-10-18,99464.30326274449
2016-10-19,100690.90673167708
2016-10-20,100192.47555947561
2016-10-21,98964.81356697714
