,equity
2016-01-04,87604.87412430298
2016-01-05,88082.64683350561
2016-01-06,88048.3441757788
2016-01-07,88140.97486212708
2016-01-08,87792.5254553608
2016-01-11,87149.40303435043
2016-01-12,86372.18671175765
2016-01-13,85176.15930378278
2016-01-14,86729.08250158229
2016-01-15,86879.92474684631
2016-01-18,86763.41311203848
2016-01-19,87282.13191098184
2016-01-20,87519.30150212091
2016-01-21,87370.98897886499
2016-01-22,87439.43589551887
2016-01-25,87380.00373408722
2016-01-26,87826.93992400508
2016-01-27,88490.5936247387
2016-01-28,88490.5936247387
2016-01-29,87786.52493612241
2016-02-01,87756.3507802485
2016-02-02,88945.49965576308
2016-02-03,89072.61604564452
2016-02-04,89685.99212343212
2016-02-05,88979.15954416676
2016-02-08,89986.12874057477
2016-02-09,90844.62203140167
2016-02-10,90666.90609611021
2016-02-11,89913.29824633269
2016-02-12,90364.18652608579
2016-02-15,90178.4145362965
2016-02-16,90358.04887833999
2016-02-17,91463.25178519642
2016-02-18,91350.84944971681
2016-02-19,91350.84944971681
2016-02-22,91790.04547916763
2016-02-23,90892.50069926145
2016-02-24,92231.73042195357
2016-02-25,92291.48314990583
2016-02-26,92523.99906369176
2016-02-29,93597.14260538142
2016-03-01,92691.44222393706
2016-03-02,93644.94937524435
2016-03-03,94298.9184074533
2016-03-04,94940.81798812468
2016-03-07,95908.40844176339
2016-03-08,95325.4771429821
2016-03-09,94985.2592378473
2016-03-10,94541.87073254997
2016-03-11,94633.7637682668
2016-03-14,93778.96943892409
2016-03-15,94026.15426399432
2016-03-16,93756.79660035278
2016-03-17,93953.05489348277
2016-03-18,94318.4356936218
2016-03-21,93021.20175816938
2016-03-22,92690.2066070093
2016-03-23,90235.3566223299
2016-03-24,90696.18712348616
2016-03-25,90011.7782245317
2016-03-28,90050.1621376288
2016-03-29,90050.1621376288
2016-03-30,90542.92716872884
2016-03-31,90982.40081901554
2016-04-01,90989.06224161723
2016-04-04,91307.51879629711
2016-04-05,91466.74707363706
2016-04-06,91456.14286990136
2016-04-07,91160.35918425693
2016-04-08,91525.58838827522
2016-04-11,92050.26366135328
2016-04-12,92050.26366135328
2016-04-13,91818.5107413253
2016-04-14,92512.95090494523
2016-04-15,92103.28468003169
2016-04-18,92498.9070940488
2016-04-19,93247.81771779264
2016-04-20,93953.79333250184
2016-04-21,94157.09814789046
2016-04-22,93850.50748690913
2016-04-25,94186.58304927262
2016-04-26,93970.16203749723
2016-04-27,93570.88233366764
2016-04-28,93243.02077010088
2016-04-29,92425.08902325053
2016-05-02,92425.08902325053
2016-05-03,93084.8516918213
2016-05-04,93165.45998725959
2016-05-05,93388.72202991694
2016-05-06,93586.715113957
2016-05-09,93586.715113957
2016-05-10,93644.91943006855
2016-05-11,93859.35638416356
2016-05-12,93638.79265995153
2016-05-13,93565.27141854752
2016-05-16,93497.8769472605
2016-05-17,93513.193872553
2016-05-18,93500.940332319
2016-05-19,93580.58834384003
2016-05-20,93565.27141854753
2016-05-23,92996.58170640456
2016-05-24,92664.67566028643
2016-05-25,92232.11957353624
2016-05-26,92321.76757174633
2016-05-27,91487.85671104689
2016-05-30,91729.00256701515
2016-05-31,91466.22557679338
2016-06-01,91657.68908623111
2016-06-02,92014.14327300759
2016-06-03,90748.6020422024
2016-06-06,90425.69342908198
2016-06-07,88030.81785101611
2016-06-08,88480.38980846145
2016-06-09,87812.70169401601
2016-06-10,88685.40607596748
2016-06-13,90121.3923864986
2016-06-14,91684.40167228125
2016-06-15,93254.94322802717
2016-06-16,93222.8894567334
2016-06-17,94486.11306601143
2016-06-20,94428.46492457851
2016-06-21,94307.52674308745
2016-06-22,94887.74906448889
2016-06-23,94787.11102974268
2016-06-24,95106.5310521784
2016-06-27,94630.82509367152
2016-06-28,94430.96904196563
2016-06-29,95446.18251082089
2016-06-30,94880.87037617862
2016-07-01,93250.52963258713
2016-07-04,93163.29778726694
2016-07-05,92990.88777826421
2016-07-06,93678.03133139231
2016-07-07,91998.23426940554
2016-07-08,92730.72677765372
2016-07-11,93369.81112666048
2016-07-12,94033.09685407307
2016-07-13,93525.49393689756
2016-07-14,92712.48794705071
2016-07-15,93478.03022410609
2016-07-18,94017.18103513
2016-07-19,94017.18103513
2016-07-20,93171.90098277529
2016-07-21,92312.8300776856
2016-07-22,92753.64510944737
2016-07-25,92278.70290892644
2016-07-26,92531.40701746447
2016-07-27,93548.96889380772
2016-07-28,94426.14558101573
2016-07-29,94880.1822947917
2016-08-01,95887.5683216266
2016-08-02,95955.96879757331
2016-08-03,96201.74286801083
2016-08-04,96010.74763370198
2016-08-05,96404.47532556205
2016-08-08,96141.35693113264
2016-08-09,96470.16839483683
2016-08-10,97354.65200346052
2016-08-11,97880.57344097401
2016-08-12,98759.0192250595
2016-08-15,98570.19936490578
2016-08-16,98766.85723087359
2016-08-17,97978.93417687948
2016-08-18,97819.18394099793
2016-08-19,97164.22389759743
2016-08-22,97593.52722281948
2016-08-23,96695.92516647406
2016-08-24,97207.39485512882
2016-08-25,97549.11775421136
2016-08-26,97255.51985696712
2016-08-29,97952.12925857617
2016-08-30,98573.52565179756
2016-08-31,97895.68853950848
2016-09-01,98442.75657511127
2016-09-02,98217.13524296359
2016-09-05,98805.14491615964
2016-09-06,97841.6717635481
2016-09-07,97640.66141579638
2016-09-08,96897.28937453341
2016-09-09,97271.33741271836
2016-09-12,97254.55614060455
2016-09-13,95587.88559434329
2016-09-14,96478.69462966126
2016-09-15,96312.80150932781
2016-09-16,96719.69594020904
2016-09-19,97692.13371450642
2016-09-20,97843.62982880487
2016-09-21,97843.62982880487
2016-09-22,97851.65863534503
2016-09-23,99044.56865602917
2016-09-26,99335.70811140363
2016-09-27,99570.52404158082
2016-09-28,99377.54322100374
2016-09-29,98938.6935306956
2016-09-30,99450.5032865081
2016-10-03,99879.41980439844
2016-10-04,99460.8020971744
2016-10-05,99403.4273620127
2016-10-06,99989.2407758305
2016-10-07,99887.14391239817
