entry_time,exit_time,entry_price,exit_price,stop_price,direction,instrument,basket
2016-01-07 16:55:00-05:00,2016-01-08 08:00:00-05:00,58.08,59.29,,long,XLV,us_sectors
2016-01-08 16:35:00-05:00,2016-01-11 07:20:00-05:00,57.41,57.12,,long,XLV,us_sectors
2016-01-11 16:25:00-05:00,2016-01-12 08:20:00-05:00,56.7,57.37,,long,XLV,us_sectors
2016-01-13 17:45:00-05:00,2016-01-14 07:30:00-05:00,55.77,55.69,,long,XLV,us_sectors
2016-01-19 19:25:00-05:00,2016-01-20 07:55:00-05:00,56.33,55.23,,long,XLV,us_sectors
2016-01-25 17:10:00-05:00,2016-01-26 07:40:00-05:00,56.63,56.71,,long,XLV,us_sectors
2016-01-27 17:30:00-05:00,2016-01-28 08:20:00-05:00,56.36,56.6,,long,XLV,us_sectors
2016-01-28 19:45:00-05:00,2016-01-29 09:05:00-05:00,55.1,54.99,,long,XLV,us_sectors
2016-02-04 16:15:00-05:00,2016-02-05 05:15:00-05:00,55.34,55.37,,long,XLV,us_sectors
2016-02-05 16:45:00-05:00,2016-02-08 08:00:00-05:00,54.26,53.62,,long,XLV,us_sectors
2016-02-08 17:40:00-05:00,2016-02-09 07:25:00-05:00,53.3,53.2,,long,XLV,us_sectors
2016-02-18 16:05:00-05:00,2016-02-19 08:00:00-05:00,55.61,55.59,,long,XLV,us_sectors
2016-02-26 16:20:00-05:00,2016-02-29 04:40:00-05:00,56.68,56.31,,long,XLV,us_sectors
2016-02-29 17:10:00-05:00,2016-03-01 09:15:00-05:00,55.82,55.98,,long,XLV,us_sectors
2016-03-08 16:25:00-05:00,2016-03-10 07:05:00-05:00,56.52,56.87,,long,XLV,us_sectors
2016-03-10 16:15:00-05:00,2016-03-15 08:00:00-04:00,56.68,57.32,,long,XLV,us_sectors
2016-03-15 19:55:00-04:00,2016-03-16 08:50:00-04:00,56.65,56.6,,long,XLV,us_sectors
2016-03-16 16:30:00-04:00,2016-03-17 05:45:00-04:00,56.45,56.5,,long,XLV,us_sectors
2016-03-17 16:10:00-04:00,2016-03-18 09:25:00-04:00,55.88,55.88,,long,XLV,us_sectors
2016-03-23 18:25:00-04:00,2016-03-28 08:20:00-04:00,56.7,56.79,,long,XLV,us_sectors
2016-03-28 17:10:00-04:00,2016-03-30 07:15:00-04:00,56.66,57.63,,long,XLV,us_sectors
2016-03-30 17:05:00-04:00,2016-03-31 07:55:00-04:00,57.21,57.25,,long,XLV,us_sectors
2016-03-31 16:05:00-04:00,2016-04-04 07:10:00-04:00,57.11,58.05,,long,XLV,us_sectors
2016-04-05 19:30:00-04:00,2016-04-06 08:20:00-04:00,57.64,57.69,,long,XLV,us_sectors
2016-04-07 16:25:00-04:00,2016-04-08 07:05:00-04:00,58.62,58.5,,long,XLV,us_sectors
2016-04-08 16:10:00-04:00,2016-04-13 08:20:00-04:00,58.34,58.55,,long,XLV,us_sectors
2016-04-15 16:00:00-04:00,2016-04-18 04:15:00-04:00,59.03,58.67,,long,XLV,us_sectors
2016-04-26 16:45:00-04:00,2016-04-27 04:00:00-04:00,60.12,60.16,,long,XLV,us_sectors
2016-04-27 16:05:00-04:00,2016-04-28 06:55:00-04:00,59.96,59.73,,long,XLV,us_sectors
2016-04-29 17:15:00-04:00,2016-05-03 08:05:00-04:00,58.64,58.51,,long,XLV,us_sectors
2016-05-12 16:10:00-04:00,2016-05-16 09:25:00-04:00,58.39,58.41,,long,XLV,us_sectors
2016-05-17 16:00:00-04:00,2016-05-23 08:20:00-04:00,58.41,58.71,,long,XLV,us_sectors
2016-05-23 16:05:00-04:00,2016-05-24 08:00:00-04:00,58.42,58.46,,long,XLV,us_sectors
2016-05-31 19:55:00-04:00,2016-06-01 08:55:00-04:00,60.18,59.98,,long,XLV,us_sectors
2016-06-07 17:00:00-04:00,2016-06-08 09:15:00-04:00,60.85,60.87,,long,XLV,us_sectors
2016-06-13 16:30:00-04:00,2016-06-14 04:40:00-04:00,59.98,59.89,,long,XLV,us_sectors
2016-06-15 17:20:00-04:00,2016-06-16 08:00:00-04:00,59.67,59.56,,long,XLV,us_sectors
2016-06-17 16:15:00-04:00,2016-06-20 08:30:00-04:00,59.27,59.89,,long,XLV,us_sectors
2016-06-20 19:55:00-04:00,2016-06-21 08:30:00-04:00,59.68,59.7,,long,XLV,us_sectors
2016-06-21 17:10:00-04:00,2016-06-23 07:20:00-04:00,59.44,60.14,,long,XLV,us_sectors
2016-06-27 18:35:00-04:00,2016-06-28 08:05:00-04:00,57.75,58.2,,long,XLV,us_sectors
2016-07-07 16:20:00-04:00,2016-07-08 08:10:00-04:00,61.58,61.71,,long,XLV,us_sectors
2016-07-11 17:35:00-04:00,2016-07-12 08:55:00-04:00,62.36,62.38,,long,XLV,us_sectors
2016-07-13 16:55:00-04:00,2016-07-14 05:55:00-04:00,62.55,62.85,,long,XLV,us_sectors
2016-07-14 19:35:00-04:00,2016-07-15 09:25:00-04:00,62.6,62.86,,long,XLV,us_sectors
2016-07-15 16:30:00-04:00,2016-07-18 09:20:00-04:00,62.52,62.76,,long,XLV,us_sectors
2016-07-19 16:10:00-04:00,2016-07-20 07:55:00-04:00,62.6,62.71,,long,XLV,us_sectors
2016-08-02 18:30:00-04:00,2016-08-04 09:25:00-04:00,63.78,63.64,,long,XLV,us_sectors
2016-08-04 16:45:00-04:00,2016-08-05 08:20:00-04:00,63.5,63.58,,long,XLV,us_sectors
2016-08-05 16:05:00-04:00,2016-08-08 09:25:00-04:00,63.66,63.73,,long,XLV,us_sectors
2016-08-08 18:50:00-04:00,2016-08-09 09:25:00-04:00,63.03,63.42,,long,XLV,us_sectors
2016-08-09 16:20:00-04:00,2016-08-10 09:25:00-04:00,63.23,63.33,,long,XLV,us_sectors
2016-08-10 18:00:00-04:00,2016-08-11 09:20:00-04:00,63.05,63.15,,long,XLV,us_sectors
2016-08-16 17:00:00-04:00,2016-08-17 09:20:00-04:00,62.8,62.88,,long,XLV,us_sectors
2016-08-23 16:55:00-04:00,2016-08-24 09:05:00-04:00,63.09,63.09,,long,XLV,us_sectors
2016-08-24 18:50:00-04:00,2016-08-25 08:35:00-04:00,62.1,62.1,,long,XLV,us_sectors
2016-08-25 16:25:00-04:00,2016-08-26 09:00:00-04:00,61.57,61.57,,long,XLV,us_sectors
2016-09-01 18:50:00-04:00,2016-09-02 04:25:00-04:00,61.37,61.13,,long,XLV,us_sectors
2016-09-09 17:40:00-04:00,2016-09-12 07:55:00-04:00,60.47,60.15,,long,XLV,us_sectors
2016-09-19 16:20:00-04:00,2016-09-20 09:25:00-04:00,61.0,61.17,,long,XLV,us_sectors
2016-09-26 16:20:00-04:00,2016-09-29 07:00:00-04:00,61.28,61.48,,long,XLV,us_sectors
2016-09-29 18:10:00-04:00,2016-09-30 09:10:00-04:00,60.6,60.92,,long,XLV,us_sectors
2016-10-06 16:10:00-04:00,2016-10-12 08:15:00-04:00,60.98,59.77,,long,XLV,us_sectors
2016-10-12 16:00:00-04:00,2016-10-13 08:00:00-04:00,59.61,59.04,,long,XLV,us_sectors
2016-10-21 16:05:00-04:00,2016-10-24 08:00:00-04:00,59.2,59.33,,long,XLV,us_sectors
2016-10-24 18:40:00-04:00,2016-10-25 09:10:00-04:00,59.26,59.03,,long,XLV,us_sectors
2016-10-25 16:25:00-04:00,2016-10-26 09:20:00-04:00,58.88,58.92,,long,XLV,us_sectors
2016-10-26 16:10:00-04:00,2016-10-27 08:10:00-04:00,58.61,58.84,,long,XLV,us_sectors
2016-10-27 16:25:00-04:00,2016-10-28 08:10:00-04:00,58.82,58.56,,long,XLV,us_sectors
2016-10-28 16:45:00-04:00,2016-10-31 08:00:00-04:00,57.57,57.62,,long,XLV,us_sectors
2016-10-31 19:45:00-04:00,2016-11-01 08:40:00-04:00,57.19,57.23,,long,XLV,us_sectors
2016-11-01 17:45:00-04:00,2016-11-02 04:15:00-04:00,57.06,57.7,,long,XLV,us_sectors
2016-11-02 18:10:00-04:00,2016-11-03 08:00:00-04:00,56.4,56.69,,long,XLV,us_sectors
2016-11-03 17:00:00-04:00,2016-11-04 08:05:00-04:00,56.09,56.27,,long,XLV,us_sectors
2016-11-09 18:20:00-05:00,2016-11-10 06:35:00-05:00,60.13,61.08,,long,XLV,us_sectors
2016-11-10 19:20:00-05:00,2016-11-11 06:35:00-05:00,60.93,59.57,,long,XLV,us_sectors
2016-11-11 16:40:00-05:00,2016-11-14 04:00:00-05:00,59.78,59.4,,long,XLV,us_sectors
2016-11-14 17:20:00-05:00,2016-11-15 05:50:00-05:00,59.5,59.87,,long,XLV,us_sectors
2016-11-15 16:20:00-05:00,2016-11-17 08:50:00-05:00,59.83,59.65,,long,XLV,us_sectors
2016-11-18 16:45:00-05:00,2016-11-21 09:25:00-05:00,59.24,59.37,,long,XLV,us_sectors
2016-11-22 19:45:00-05:00,2016-11-23 06:45:00-05:00,58.53,58.52,,long,XLV,us_sectors
2016-11-30 19:15:00-05:00,2016-12-01 06:25:00-05:00,58.47,58.51,,long,XLV,us_sectors
2016-12-01 16:15:00-05:00,2016-12-02 08:15:00-05:00,57.92,58.02,,long,XLV,us_sectors
2016-12-14 18:20:00-05:00,2016-12-15 08:00:00-05:00,58.95,58.97,,long,XLV,us_sectors
2016-12-16 17:00:00-05:00,2016-12-19 09:20:00-05:00,59.35,59.45,,long,XLV,us_sectors
2016-12-19 16:00:00-05:00,2016-12-20 09:00:00-05:00,59.1,59.19,,long,XLV,us_sectors
2016-12-20 16:10:00-05:00,2016-12-21 07:50:00-05:00,59.01,59.11,,long,XLV,us_sectors
2016-12-21 17:20:00-05:00,2016-12-22 09:20:00-05:00,58.78,58.5,,long,XLV,us_sectors
2017-01-11 19:05:00-05:00,2017-01-12 08:05:00-05:00,60.37,60.11,,long,XLV,us_sectors
2017-01-18 16:55:00-05:00,2017-01-19 09:20:00-05:00,60.24,60.04,,long,XLV,us_sectors
2017-01-19 17:10:00-05:00,2017-01-20 09:20:00-05:00,60.05,59.7,,long,XLV,us_sectors
2017-01-20 16:45:00-05:00,2017-01-23 09:15:00-05:00,59.7,59.74,,long,XLV,us_sectors
2017-01-23 19:55:00-05:00,2017-01-24 09:00:00-05:00,59.36,59.4,,long,XLV,us_sectors
2017-01-24 16:25:00-05:00,2017-01-25 07:40:00-05:00,58.86,59.06,,long,XLV,us_sectors
2017-01-26 17:30:00-05:00,2017-01-27 09:10:00-05:00,59.25,59.27,,long,XLV,us_sectors
2017-01-30 16:00:00-05:00,2017-01-31 09:25:00-05:00,59.2,59.01,,long,XLV,us_sectors
2017-02-16 16:30:00-05:00,2017-02-17 08:00:00-05:00,62.85,62.85,,long,XLV,us_sectors
2017-02-22 19:40:00-05:00,2017-02-24 08:55:00-05:00,62.95,63.28,,long,XLV,us_sectors
2017-03-06 17:50:00-05:00,2017-03-07 08:35:00-05:00,64.41,64.35,,long,XLV,us_sectors
2017-03-16 19:00:00-04:00,2017-03-17 08:00:00-04:00,64.69,64.77,,long,XLV,us_sectors
2017-03-17 16:55:00-04:00,2017-03-20 08:35:00-04:00,64.24,64.29,,long,XLV,us_sectors
2017-03-20 17:20:00-04:00,2017-03-21 08:00:00-04:00,64.23,64.27,,long,XLV,us_sectors
2017-03-21 18:40:00-04:00,2017-03-22 09:25:00-04:00,63.69,63.73,,long,XLV,us_sectors
2017-03-23 18:00:00-04:00,2017-03-27 06:20:00-04:00,63.55,63.1,,long,XLV,us_sectors
2017-04-05 16:05:00-04:00,2017-04-17 07:25:00-04:00,63.41,63.34,,long,XLV,us_sectors
2017-04-18 16:00:00-04:00,2017-04-19 08:00:00-04:00,62.86,63.0,,long,XLV,us_sectors
2017-05-05 17:15:00-04:00,2017-05-08 07:20:00-04:00,65.13,64.96,,long,XLV,us_sectors
2017-05-08 16:05:00-04:00,2017-05-10 09:05:00-04:00,64.64,64.52,,long,XLV,us_sectors
2017-05-10 16:10:00-04:00,2017-05-11 08:40:00-04:00,64.48,64.52,,long,XLV,us_sectors
2017-05-17 18:45:00-04:00,2017-05-18 08:10:00-04:00,63.75,63.75,,long,XLV,us_sectors
2017-06-05 17:10:00-04:00,2017-06-07 08:15:00-04:00,66.08,66.22,,long,XLV,us_sectors
2017-06-26 16:55:00-04:00,2017-06-27 09:00:00-04:00,69.09,68.99,,long,XLV,us_sectors
2017-06-27 19:45:00-04:00,2017-06-29 06:45:00-04:00,68.41,68.62,,long,XLV,us_sectors
2017-06-29 17:50:00-04:00,2017-06-30 08:40:00-04:00,68.12,68.46,,long,XLV,us_sectors
2017-06-30 16:55:00-04:00,2017-07-05 08:05:00-04:00,68.02,68.65,,long,XLV,us_sectors
2017-07-25 17:55:00-04:00,2017-07-26 08:45:00-04:00,69.19,68.73,,long,XLV,us_sectors
2017-07-26 17:45:00-04:00,2017-07-27 07:20:00-04:00,68.83,68.84,,long,XLV,us_sectors
2017-07-27 19:15:00-04:00,2017-07-28 08:30:00-04:00,68.18,68.36,,long,XLV,us_sectors
2017-07-31 17:10:00-04:00,2017-08-01 08:50:00-04:00,68.66,68.66,,long,XLV,us_sectors
2017-08-01 16:45:00-04:00,2017-08-02 08:55:00-04:00,68.43,68.42,,long,XLV,us_sectors
2017-08-02 16:10:00-04:00,2017-08-03 08:55:00-04:00,68.39,68.32,,long,XLV,us_sectors
2017-08-04 17:05:00-04:00,2017-08-07 09:25:00-04:00,68.17,68.31,,long,XLV,us_sectors
2017-08-08 16:10:00-04:00,2017-08-09 08:05:00-04:00,68.16,67.9,,long,XLV,us_sectors
2017-08-10 18:30:00-04:00,2017-08-11 08:00:00-04:00,67.25,67.2,,long,XLV,us_sectors
2017-08-15 18:15:00-04:00,2017-08-17 08:00:00-04:00,68.06,68.36,,long,XLV,us_sectors
2017-08-17 19:00:00-04:00,2017-08-18 09:15:00-04:00,67.2,67.18,,long,XLV,us_sectors
2017-08-18 16:55:00-04:00,2017-08-21 08:45:00-04:00,66.97,67.02,,long,XLV,us_sectors
2017-09-01 16:10:00-04:00,2017-09-05 09:10:00-04:00,69.77,69.48,,long,XLV,us_sectors
2017-09-15 17:55:00-04:00,2017-09-21 09:05:00-04:00,71.21,70.69,,long,XLV,us_sectors
2017-09-21 19:40:00-04:00,2017-09-22 09:00:00-04:00,70.51,70.41,,long,XLV,us_sectors
2017-09-25 17:35:00-04:00,2017-09-26 08:30:00-04:00,70.29,70.25,,long,XLV,us_sectors
2017-09-26 16:45:00-04:00,2017-09-27 08:45:00-04:00,70.05,70.13,,long,XLV,us_sectors
2017-09-27 16:55:00-04:00,2017-09-28 08:25:00-04:00,69.96,70.02,,long,XLV,us_sectors
2017-10-03 17:20:00-04:00,2017-10-06 09:15:00-04:00,71.28,71.44,,long,XLV,us_sectors
2017-10-16 16:50:00-04:00,2017-10-17 09:25:00-04:00,70.86,70.87,,long,XLV,us_sectors
2017-10-18 17:55:00-04:00,2017-10-19 09:25:00-04:00,71.9,71.65,,long,XLV,us_sectors
2017-10-23 17:35:00-04:00,2017-10-24 09:20:00-04:00,72.24,72.29,,long,XLV,us_sectors
2017-10-24 16:35:00-04:00,2017-10-25 09:25:00-04:00,71.68,71.71,,long,XLV,us_sectors
2017-10-26 16:30:00-04:00,2017-10-27 07:45:00-04:00,70.86,70.82,,long,XLV,us_sectors
2017-10-30 16:55:00-04:00,2017-10-31 08:30:00-04:00,70.06,70.14,,long,XLV,us_sectors
2017-10-31 17:20:00-04:00,2017-11-01 08:00:00-04:00,69.9,69.94,,long,XLV,us_sectors
2017-11-02 16:15:00-04:00,2017-11-03 09:10:00-04:00,69.8,69.78,,long,XLV,us_sectors
2017-12-01 16:40:00-05:00,2017-12-04 07:45:00-05:00,71.87,72.2,,long,XLV,us_sectors
2017-12-04 16:10:00-05:00,2017-12-05 09:10:00-05:00,71.01,70.94,,long,XLV,us_sectors
2017-12-05 16:15:00-05:00,2017-12-06 08:25:00-05:00,70.87,70.69,,long,XLV,us_sectors
2017-12-06 17:20:00-05:00,2017-12-08 08:30:00-05:00,70.63,71.03,,long,XLV,us_sectors
2017-12-18 17:35:00-05:00,2017-12-19 09:20:00-05:00,72.38,72.52,,long,XLV,us_sectors
2017-12-19 19:45:00-05:00,2017-12-20 08:50:00-05:00,72.38,72.42,,long,XLV,us_sectors
2017-12-20 16:20:00-05:00,2017-12-21 08:50:00-05:00,72.21,72.31,,long,XLV,us_sectors
2017-12-21 19:15:00-05:00,2017-12-27 08:55:00-05:00,72.06,71.91,,long,XLV,us_sectors
2017-12-29 17:15:00-05:00,2018-01-02 08:20:00-05:00,71.38,71.85,,long,XLV,us_sectors
2018-01-04 17:35:00-05:00,2018-01-08 07:00:00-05:00,73.18,73.83,,long,XLV,us_sectors
2018-01-08 16:40:00-05:00,2018-01-10 05:55:00-05:00,73.69,74.23,,long,XLV,us_sectors
2018-01-16 17:40:00-05:00,2018-01-17 08:40:00-05:00,75.64,76.11,,long,XLV,us_sectors
2018-01-23 17:00:00-05:00,2018-01-24 08:55:00-05:00,76.72,76.94,,long,XLV,us_sectors
2018-01-24 16:00:00-05:00,2018-01-25 08:45:00-05:00,76.94,76.94,,long,XLV,us_sectors
2018-01-31 19:55:00-05:00,2018-02-01 05:05:00-05:00,76.13,76.98,,long,XLV,us_sectors
2018-02-05 19:15:00-05:00,2018-02-06 06:00:00-05:00,71.37,71.41,,long,XLV,us_sectors
2018-02-08 19:45:00-05:00,2018-02-09 08:25:00-05:00,69.96,70.25,,long,XLV,us_sectors
2018-02-20 19:55:00-05:00,2018-02-21 07:00:00-05:00,73.21,73.13,,long,XLV,us_sectors
2018-02-21 16:20:00-05:00,2018-02-26 08:00:00-05:00,73.44,74.28,,long,XLV,us_sectors
2018-02-27 16:40:00-05:00,2018-03-01 08:45:00-05:00,74.05,72.86,,long,XLV,us_sectors
2018-03-01 17:10:00-05:00,2018-03-02 09:10:00-05:00,71.71,71.4,,long,XLV,us_sectors
2018-03-06 18:05:00-05:00,2018-03-07 07:00:00-05:00,72.06,72.42,,long,XLV,us_sectors
2018-03-12 16:25:00-04:00,2018-03-13 06:20:00-04:00,74.6,75.66,,long,XLV,us_sectors
2018-03-13 17:15:00-04:00,2018-03-19 04:15:00-04:00,74.77,74.09,,long,XLV,us_sectors
2018-03-19 17:05:00-04:00,2018-03-20 09:25:00-04:00,73.01,72.93,,long,XLV,us_sectors
2018-03-20 16:00:00-04:00,2018-03-21 09:25:00-04:00,73.11,73.02,,long,XLV,us_sectors
2018-03-21 18:25:00-04:00,2018-03-22 07:00:00-04:00,72.81,72.56,,long,XLV,us_sectors
2018-03-22 18:30:00-04:00,2018-03-23 08:00:00-04:00,70.57,70.07,,long,XLV,us_sectors
2018-03-23 16:25:00-04:00,2018-03-26 04:30:00-04:00,69.24,70.41,,long,XLV,us_sectors
2018-03-27 17:05:00-04:00,2018-03-28 07:15:00-04:00,69.7,69.78,,long,XLV,us_sectors
2018-04-02 16:55:00-04:00,2018-04-04 07:20:00-04:00,69.14,69.32,,long,XLV,us_sectors
2018-04-05 19:55:00-04:00,2018-04-09 09:05:00-04:00,70.97,69.88,,long,XLV,us_sectors
2018-04-13 17:10:00-04:00,2018-04-16 08:00:00-04:00,71.22,71.15,,long,XLV,us_sectors
2018-04-18 16:35:00-04:00,2018-04-19 09:15:00-04:00,72.32,72.26,,long,XLV,us_sectors
2018-04-19 16:55:00-04:00,2018-04-23 04:10:00-04:00,71.72,71.29,,long,XLV,us_sectors
2018-04-30 16:45:00-04:00,2018-05-01 08:55:00-04:00,71.41,71.61,,long,XLV,us_sectors
2018-05-03 16:05:00-04:00,2018-05-04 09:20:00-04:00,69.87,69.62,,long,XLV,us_sectors
2018-05-15 17:05:00-04:00,2018-05-16 06:10:00-04:00,71.76,73.38,,long,XLV,us_sectors
2018-05-29 18:55:00-04:00,2018-05-30 08:00:00-04:00,71.48,71.72,,long,XLV,us_sectors
2018-05-31 17:45:00-04:00,2018-06-04 09:20:00-04:00,71.76,72.51,,long,XLV,us_sectors
2018-06-05 18:30:00-04:00,2018-06-06 07:00:00-04:00,72.91,72.56,,long,XLV,us_sectors
2018-06-07 19:45:00-04:00,2018-06-08 09:20:00-04:00,73.35,73.47,,long,XLV,us_sectors
2018-06-13 16:15:00-04:00,2018-06-15 04:05:00-04:00,73.87,74.1,,long,XLV,us_sectors
2018-06-18 17:45:00-04:00,2018-06-19 07:00:00-04:00,73.94,73.49,,long,XLV,us_sectors
2018-06-25 18:00:00-04:00,2018-06-28 08:35:00-04:00,73.52,72.32,,long,XLV,us_sectors
2018-07-11 16:15:00-04:00,2018-07-12 06:25:00-04:00,75.14,75.49,,long,XLV,us_sectors
2018-07-16 16:35:00-04:00,2018-07-17 04:05:00-04:00,75.48,75.8,,long,XLV,us_sectors
2018-07-19 17:20:00-04:00,2018-07-23 05:20:00-04:00,75.68,75.58,,long,XLV,us_sectors
2018-07-26 16:30:00-04:00,2018-08-01 09:00:00-04:00,77.41,77.48,,long,XLV,us_sectors
2018-08-21 19:30:00-04:00,2018-08-28 08:50:00-04:00,79.04,80.58,,long,XLV,us_sectors
2018-09-04 16:25:00-04:00,2018-09-05 09:20:00-04:00,80.21,80.24,,long,XLV,us_sectors
