entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason,stop_price
2016-01-19,2016-01-20,long,vixshort,55.2106,52.4491,-0.050018,rebalance,
2016-01-20,2016-01-22,long,vixshort,52.4491,61.6825,0.176045,rebalance,
2016-01-22,2016-02-05,long,vixshort,61.6825,52.2923,-0.152234,rebalance,
2016-02-05,2016-02-08,long,vixshort,52.2923,47.2487,-0.096451,rebalance,
2016-02-09,2016-02-11,long,vixshort,46.5474,40.2544,-0.135195,rebalance,
2016-02-12,2016-02-16,long,vixshort,43.7333,47.7321,0.091435,rebalance,
2016-02-16,2016-02-17,long,vixshort,47.7321,51.4573,0.078043,rebalance,
2016-02-17,2016-02-18,long,vixshort,51.4573,51.6882,0.004488,rebalance,
2016-02-18,2016-02-22,long,vixshort,51.6882,60.6412,0.173211,rebalance,
2016-02-22,2016-02-23,long,vixshort,60.6412,54.5594,-0.100291,rebalance,
2016-02-23,2016-02-25,long,vixshort,54.5594,59.0235,0.081821,rebalance,
2016-02-25,2016-02-26,long,vixshort,59.0235,57.2847,-0.029459,rebalance,
2016-02-26,2016-03-01,long,vixshort,57.2847,65.0289,0.135187,rebalance,
2016-03-01,2016-03-07,long,vixshort,65.0289,69.2767,0.065323,rebalance,
2016-03-07,2016-03-08,long,vixshort,69.2767,63.8542,-0.078274,rebalance,
2016-03-08,2016-03-11,long,vixshort,63.8542,74.8716,0.17254,rebalance,
2016-03-11,2016-03-14,long,vixshort,74.8716,77.229,0.031486,rebalance,
2016-03-14,2016-03-16,long,vixshort,77.229,80.6314,0.044055,rebalance,
2016-03-16,2016-03-21,long,vixshort,80.6314,91.367,0.133145,rebalance,
2016-03-21,2016-03-23,long,vixshort,91.367,84.7419,-0.072511,rebalance,
2016-03-23,2016-03-29,long,vixshort,84.7419,98.223,0.159084,rebalance,
2016-03-29,2016-04-05,long,vixshort,98.223,89.8396,-0.08535,rebalance,
2016-04-05,2016-04-06,long,vixshort,89.8396,101.7551,0.13263,rebalance,
2016-04-06,2016-04-07,long,vixshort,101.7551,82.843,-0.185859,rebalance,
2016-04-07,2016-04-12,long,vixshort,82.843,90.2329,0.089203,rebalance,
2016-04-12,2016-04-13,long,vixshort,90.2329,99.3395,0.100924,rebalance,
2016-04-13,2016-04-18,long,vixshort,99.3395,115.4966,0.162645,rebalance,
2016-04-18,2016-04-28,long,vixshort,115.4966,107.5369,-0.068917,rebalance,
2016-04-28,2016-05-10,long,vixshort,107.5369,125.3857,0.165978,rebalance,
2016-05-10,2016-05-13,long,vixshort,125.3857,110.1062,-0.12186,rebalance,
2016-05-13,2016-05-24,long,vixshort,110.1062,128.4373,0.166486,rebalance,
2016-05-24,2016-05-27,long,vixshort,128.4373,143.3625,0.116206,rebalance,
2016-05-27,2016-06-10,long,vixshort,143.3625,123.7821,-0.13658,rebalance,
2016-06-10,2016-06-13,long,vixshort,123.7821,86.4828,-0.30133,rebalance,
2016-06-13,2016-06-16,long,vixshort,86.4828,96.9592,0.121139,rebalance,
2016-06-16,2016-06-20,long,vixshort,96.9592,110.2935,0.137526,rebalance,
2016-06-20,2016-06-22,long,vixshort,110.2935,101.6757,-0.078135,rebalance,
2016-06-23,2016-06-24,long,vixshort,121.1082,57.0492,-0.52894,rebalance,
2016-06-28,2016-06-30,long,vixshort,63.2443,73.7609,0.166285,rebalance,
2016-06-30,2016-07-08,long,vixshort,73.7609,92.55,0.25473,rebalance,
2016-07-08,2016-07-12,long,vixshort,92.55,96.8011,0.045933,rebalance,
2016-07-12,2016-07-18,long,vixshort,96.8011,104.5546,0.080097,rebalance,
2016-07-18,2016-07-29,long,vixshort,104.5546,130.3817,0.24702,rebalance,
2016-07-29,2016-08-08,long,vixshort,130.3817,153.4988,0.177303,rebalance,
2016-08-08,2016-08-25,long,vixshort,153.4988,153.6323,0.00087,rebalance,
2016-08-25,2016-09-02,long,vixshort,153.6323,172.8699,0.125219,rebalance,
2016-09-02,2016-09-09,long,vixshort,172.8699,125.8167,-0.272189,rebalance,
2016-09-09,2016-09-12,long,vixshort,125.8167,143.0396,0.136888,rebalance,
2016-09-12,2016-09-13,long,vixshort,143.0396,105.5251,-0.262267,rebalance,
2016-09-13,2016-09-15,long,vixshort,105.5251,115.387,0.093456,rebalance,
2016-09-15,2016-09-21,long,vixshort,115.387,144.8493,0.255334,rebalance,
2016-09-21,2016-09-26,long,vixshort,144.8493,136.1329,-0.060175,rebalance,
2016-09-26,2016-09-27,long,vixshort,136.1329,150.6381,0.106551,rebalance,
2016-09-27,2016-09-29,long,vixshort,150.6381,134.5287,-0.106941,rebalance,
2016-09-29,2016-10-05,long,vixshort,134.5287,151.4813,0.126015,rebalance,
2016-10-05,2016-10-11,long,vixshort,151.4813,142.0681,-0.062141,rebalance,
2016-10-11,2016-10-13,long,vixshort,142.0681,133.1712,-0.062624,rebalance,
2016-10-13,2016-10-18,long,vixshort,133.1712,148.5411,0.115415,rebalance,
2016-10-18,2016-10-20,long,vixshort,148.5411,159.2278,0.071944,rebalance,
2016-10-20,2016-10-24,long,vixshort,159.2278,177.717,0.116118,rebalance,
2016-10-24,2016-10-26,long,vixshort,177.717,165.3255,-0.069726,rebalance,
2016-10-26,2016-10-28,long,vixshort,165.3255,145.8748,-0.117651,rebalance,
2016-10-28,2016-11-01,long,vixshort,145.8748,131.6664,-0.097401,rebalance,
2016-11-01,2016-11-02,long,vixshort,131.6664,125.3269,-0.048149,rebalance,
2016-11-09,2016-11-15,long,vixshort,153.8468,166.3822,0.08148,rebalance,
2016-11-15,2016-11-21,long,vixshort,166.3822,191.2321,0.149354,rebalance,
2016-11-21,2016-12-01,long,vixshort,191.2321,175.3115,-0.083253,rebalance,
2016-12-01,2016-12-05,long,vixshort,175.3115,197.8359,0.128482,rebalance,
2016-12-05,2016-12-19,long,vixshort,197.8359,233.0454,0.177974,rebalance,
2016-12-19,2016-12-29,long,vixshort,233.0454,224.604,-0.036222,rebalance,
2016-12-29,2017-01-04,long,vixshort,224.604,271.8513,0.210358,rebalance,
2017-01-04,2017-01-20,long,vixshort,271.8513,317.494,0.167896,rebalance,
2017-01-20,2017-01-25,long,vixshort,317.494,370.0265,0.16546,rebalance,
2017-01-25,2017-02-14,long,vixshort,370.0265,465.7339,0.25865,rebalance,
2017-02-14,2017-02-22,long,vixshort,465.7339,411.3983,-0.116667,rebalance,
2017-02-22,2017-03-16,long,vixshort,411.3983,500.3732,0.216274,rebalance,
2017-03-16,2017-03-22,long,vixshort,500.3732,467.8042,-0.065089,rebalance,
2017-03-22,2017-03-28,long,vixshort,467.8042,521.8731,0.11558,rebalance,
2017-03-28,2017-04-05,long,vixshort,521.8731,476.2944,-0.087337,rebalance,
2017-04-05,2017-04-10,long,vixshort,476.2944,424.0918,-0.109602,rebalance,
2017-04-10,2017-04-11,long,vixshort,424.0918,385.2755,-0.091528,rebalance,
2017-04-11,2017-04-12,long,vixshort,385.2755,382.2211,-0.007928,rebalance,
2017-04-17,2017-04-24,long,vixshort,403.8874,495.1465,0.225952,rebalance,
2017-04-24,2017-05-08,long,vixshort,495.1465,583.4115,0.17826,rebalance,
2017-05-08,2017-05-17,long,vixshort,583.4115,394.6282,-0.323585,rebalance,
2017-05-17,2017-05-19,long,vixshort,394.6282,470.9472,0.193395,rebalance,
2017-05-19,2017-05-22,long,vixshort,470.9472,511.6771,0.086485,rebalance,
2017-05-22,2017-05-23,long,vixshort,511.6771,512.4875,0.001584,rebalance,
2017-05-23,2017-06-01,long,vixshort,512.4875,570.3059,0.112819,rebalance,
2017-06-01,2017-07-06,long,vixshort,570.3059,520.4378,-0.087441,rebalance,
2017-07-06,2017-07-07,long,vixshort,520.4378,557.0122,0.070276,rebalance,
2017-07-07,2017-07-12,long,vixshort,557.0122,620.7796,0.114481,rebalance,
2017-07-12,2017-07-19,long,vixshort,620.7796,724.9885,0.167868,rebalance,
2017-07-19,2017-08-10,long,vixshort,724.9885,496.5682,-0.315068,rebalance,
2017-08-10,2017-08-14,long,vixshort,496.5682,567.0167,0.141871,rebalance,
2017-08-14,2017-08-17,long,vixshort,567.0167,389.1623,-0.313667,rebalance,
2017-08-17,2017-08-18,long,vixshort,389.1623,416.7518,0.070894,rebalance,
2017-08-18,2017-08-21,long,vixshort,416.7518,449.8852,0.079504,rebalance,
2017-08-21,2017-08-22,long,vixshort,449.8852,516.0035,0.146967,rebalance,
2017-08-22,2017-08-24,long,vixshort,516.0035,474.8381,-0.079777,rebalance,
2017-08-24,2017-08-25,long,vixshort,474.8381,500.7917,0.054658,rebalance,
2017-08-25,2017-08-28,long,vixshort,500.7917,510.8213,0.020027,rebalance,
2017-08-28,2017-09-13,long,vixshort,510.8213,599.6379,0.17387,rebalance,
2017-09-13,2017-09-28,long,vixshort,599.6379,691.9724,0.153984,rebalance,
2017-09-28,2017-10-13,long,vixshort,691.9724,874.3472,0.263558,rebalance,
2017-10-13,2017-10-25,long,vixshort,874.3472,814.6842,-0.068237,rebalance,
2017-10-25,2017-10-27,long,vixshort,814.6842,913.2776,0.12102,rebalance,
2017-10-27,2017-11-13,long,vixshort,913.2776,873.2954,-0.043779,rebalance,
2017-11-13,2017-11-15,long,vixshort,873.2954,790.8373,-0.094422,rebalance,
2017-11-15,2017-11-16,long,vixshort,790.8373,860.5803,0.088189,rebalance,
2017-11-16,2017-11-20,long,vixshort,860.5803,944.7412,0.097796,rebalance,
2017-11-20,2017-12-08,long,vixshort,944.7412,1120.1723,0.185692,rebalance,
2017-12-08,2018-01-03,long,vixshort,1120.1723,1459.3254,0.302769,rebalance,
2018-01-03,2018-01-16,long,vixshort,1459.3254,1330.0545,-0.088583,rebalance,
2018-01-16,2018-01-29,long,vixshort,1330.0545,1117.1886,-0.160043,rebalance,
2018-01-29,2018-02-02,long,vixshort,1117.1886,853.5843,-0.235953,rebalance,
2018-02-09,2018-02-12,long,vixlong,14.4278,13.8247,-0.041797,rebalance,
2018-02-12,2018-02-14,long,vixlong,13.8247,12.2216,-0.115965,rebalance,
2018-02-15,2018-02-21,long,vixlong,11.9844,12.8233,0.069996,rebalance,
2018-03-26,2018-03-29,long,vixlong,13.2979,13.6314,0.025077,rebalance,
2018-04-02,2018-04-04,long,vixlong,14.9159,14.0345,-0.059095,rebalance,
2018-04-06,2018-04-11,long,vixlong,14.3577,14.1097,-0.017275,rebalance,
