date,0
2016-01-19,100000.0
2016-01-20,98697.03472095495
2016-01-21,98913.331847451
2016-01-22,103490.8218522469
2016-01-25,102291.7823852611
2016-01-26,103275.75188165082
2016-01-27,102348.18239523475
2016-01-28,103057.99098553241
2016-01-29,103944.96580938189
2016-02-01,104233.2660216352
2016-02-02,102536.21129803036
2016-02-03,102812.08465060119
2016-02-04,102572.7843732412
2016-02-05,101731.00838282926
2016-02-08,99436.94326534584
2016-02-09,99436.94326534584
2016-02-10,99026.58312806515
2016-02-11,95869.06583017379
2016-02-12,95869.06583017379
2016-02-16,98095.58601687872
2016-02-17,99941.36439502325
2016-02-18,100041.43358864468
2016-02-19,100620.75505902768
2016-02-22,101916.35106204837
2016-02-23,100925.9029907154
2016-02-24,101168.41336990093
2016-02-25,102658.40552144095
2016-02-26,102369.44220821651
2016-02-29,101698.22670452097
2016-03-01,105110.95720027642
2016-03-02,105421.59001062435
2016-03-03,106034.47611718217
2016-03-04,105786.16396000181
2016-03-07,105718.60997096011
2016-03-08,104282.89946394262
2016-03-09,104820.5216186741
2016-03-10,105514.23786331862
2016-03-11,107642.18773635919
2016-03-14,107921.80045050404
2016-03-15,107404.6143882735
2016-03-16,108726.26930028407
2016-03-17,109649.3818015975
2016-03-18,109917.85765753977
2016-03-21,110896.27134157662
2016-03-22,111292.91295793223
2016-03-23,109787.3898363459
2016-03-24,109957.83706312049
2016-03-28,110422.73519006306
2016-03-29,112396.72441225302
2016-03-30,113159.44262388145
2016-03-31,112934.7279285239
2016-04-01,113869.29429197706
2016-04-04,112926.89488852887
2016-04-05,111070.96082756738
2016-04-06,113342.53168577833
2016-04-07,110374.37808816717
2016-04-08,111333.7623439602
2016-04-11,110769.1302533825
2016-04-12,111965.4540814855
2016-04-13,113643.50098188428
2016-04-14,113748.74833174923
2016-04-15,114166.39508092035
2016-04-18,116201.61999694367
2016-04-19,115928.52273448932
2016-04-20,115731.0329601666
2016-04-21,115204.91269434964
2016-04-22,115907.46917135251
2016-04-25,115513.4457400125
