date,spy_ret
2019-10-03,164794.1949205549
2019-10-04,166977.355185787
2019-10-07,166295.50856999817
2019-10-08,163780.80820718073
2019-10-09,165175.77880645508
2019-10-10,166408.1070937064
2019-10-11,168084.57400225135
2019-10-14,167959.46453146441
2019-10-15,169579.63217815527
2019-10-16,169341.92418366007
2019-10-17,169767.29638433567
2019-10-18,169129.2380833223
2019-10-21,170230.20142624737
2019-10-22,169642.18691354877
2019-10-23,170117.6029025391
2019-10-24,170449.14300012452
2019-10-25,171118.47866883464
2019-10-28,172106.8434880514
2019-10-29,171994.24496434318
2019-10-30,172601.02589765983
2019-10-31,172100.58801451206
2019-11-01,173714.50018766354
2019-11-04,174396.34680345238
2019-11-05,174208.68259727198
2019-11-06,174227.44901788997
2019-11-07,174871.76279244272
2019-11-08,175278.36857250024
2019-11-11,174959.33942199356
2019-11-12,175297.13499311832
2019-11-13,175403.4780432872
2019-11-14,175628.6750907037
2019-11-15,176911.04716626983
2019-11-18,177011.13474289936
2019-11-19,176973.60190166326
2019-11-20,176348.05454772856
2019-11-21,176060.3027649186
2019-11-22,176466.90854497615
2019-11-25,177774.30251469964
2019-11-26,178149.63092706047
2019-11-27,178962.84248717554
2019-11-29,178343.55060678022
2019-12-02,176829.72601025825
2019-12-03,175609.90867008563
2019-12-04,176735.89390716807
2019-12-05,177073.68947829277
2019-12-06,178625.04691605084
2019-12-09,178093.33166520632
2019-12-10,177918.17840610465
2019-12-11,178343.55060678025
2019-12-12,179901.1635180776
2019-12-13,180026.2729888646
2019-12-16,181271.11222319462
2019-12-17,181302.38959089137
2019-12-18,181308.64506443072
2019-12-19,182053.046415613
2019-12-20,182941.32365820027
2019-12-23,183179.03165269547
2019-12-24,183160.26523207745
2019-12-26,184129.86363067623
2019-12-27,184079.8198423614
2019-12-30,183097.71049668395
2019-12-31,183510.57175028085
2020-01-02,185230.82697360127
2020-01-03,183842.11184786624
2020-01-06,184580.2577255092
2020-01-07,184017.26510696797
2020-01-08,184974.35255848803
2020-01-09,186212.9363192787
2020-01-10,185668.71012135554
2020-01-13,186969.84861753968
2020-01-14,186682.09683472977
2020-01-15,187107.46903540537
2020-01-16,188646.31552608468
2020-01-17,189303.14024771613
2020-01-21,188890.2789941192
2020-01-22,188927.8118353553
2020-01-23,189184.28625046855
2020-01-24,187445.26460653008
2020-01-27,184455.14825472227
2020-01-28,186375.57863130173
2020-01-29,186225.44726635743
2020-01-30,186800.95083197733
2020-01-31,183454.2724884267
2020-02-03,184805.45477292567
2020-02-04,187620.41786563178
2020-02-05,189772.3007631671
2020-02-06,190397.8481171018
2020-02-07,189434.50519204236
2020-02-10,190860.75315901343
2020-02-11,191161.01588890207
2020-02-12,192399.59964969274
2020-02-13,192243.2128112091
2020-02-14,192487.1762792436
2020-02-18,191992.99386963525
2020-02-19,192900.03753284054
2020-02-20,192143.12523457958
2020-02-21,190122.60728137053
2020-02-24,183835.85637432686
2020-02-25,178230.95208307204
2020-02-26,177667.9594645308
2020-02-27,169736.01901663892
2020-02-28,168904.0410359058
2020-03-02,176122.85750031215
2020-03-03,171231.07719254287
2020-03-04,178493.68197172458
2020-03-05,172482.17190041224
2020-03-06,169585.88765169462
2020-03-09,157550.35656199118
2020-03-10,164443.88840235147
2020-03-11,156368.0720630546
2020-03-12,145527.33641936642
2020-03-13,154059.80232703564
2020-03-16,137445.26460653023
2020-03-17,144933.0664331285
2020-03-18,134380.08257225028
2020-03-19,137151.25735018097
2020-03-20,131565.11947954417
2020-03-23,127711.74777930648
2020-03-24,138790.19141748984
2020-03-25,141536.34430126313
2020-03-26,149649.6934817961
2020-03-27,145671.21231077146
2020-03-30,150012.5109470782
2020-03-31,147597.8981608903
2020-04-01,141110.9721005876
2020-04-02,144488.9278118349
2020-04-03,142205.67996997328
2020-04-06,151832.8537470282
2020-04-07,152083.07268860206
2020-04-08,157143.7507819337
2020-04-09,159564.61904166098
2020-04-13,158082.07181283575
2020-04-14,162767.42149380656
2020-04-15,159295.63367946903
2020-04-16,159989.99124233655
2020-04-17,164337.54535218267
2020-04-20,161597.6479419487
2020-04-21,156668.33479294332
2020-04-22,160033.77955711196
2020-04-23,160015.01313649394
2020-04-24,162241.96171650145
2020-04-27,164656.57450268936
2020-04-28,163849.6184161136
2020-04-29,168128.36231702688
2020-04-30,166683.34792943776
2020-05-01,162210.68434880473
2020-05-04,162642.31202301965
2020-05-05,164112.34830476617
2020-05-06,163073.93969723457
2020-05-07,165000.6255473534
2020-05-08,167759.2893782054
2020-05-11,167821.84411359887
2020-05-12,164343.80082572202
2020-05-13,161441.26110346502
2020-05-14,163474.29000375274
2020-05-15,164193.66946077766
2020-05-18,169154.25997747973
2020-05-19,167590.391592643
2020-05-20,170355.31089703433
2020-05-21,169091.7052420863
2020-05-22,169460.7781809077
2020-05-26,171593.89465782503
2020-05-27,174089.82860002443
2020-05-28,173814.58776429316
2020-05-29,174627.79932440826
2020-06-01,175178.2809958708
2020-06-02,176692.10559239273
2020-06-03,178987.86438133303
2020-06-04,178556.23670711808
2020-06-05,183179.03165269544
2020-06-08,185330.9145502308
2020-06-09,184067.30889528277
2020-06-10,182972.60102589705
2020-06-11,172450.89453271555
2020-06-12,174565.24458901482
2020-06-15,176135.36844739088
2020-06-16,179369.44826723324
2020-06-17,178743.90091329854
2020-06-18,178800.20017515265
2020-06-19,177730.51419992434
2020-06-22,178956.58701363634
2020-06-23,179726.01025897602
2020-06-24,175240.8357312643
2020-06-25,176992.36832228143
2020-06-26,172863.75578631245
2020-06-29,175441.0108845234
2020-06-30,177961.9667208802
2020-07-01,178900.28775178228
2020-07-02,179832.35330914496
2020-07-06,182609.783560615
2020-07-07,180745.65244588963
2020-07-08,182121.8566245459
2020-07-09,181221.06843487997
2020-07-10,182972.6010258971
2020-07-13,181346.1779056669
2020-07-14,183717.0023770794
2020-07-15,185474.79044163588
2020-07-16,184830.47666708316
2020-07-17,185312.14812961288
2020-07-20,186794.6953584381
2020-07-21,187157.51282372017
2020-07-22,188264.7316401846
2020-07-23,186031.52758663773
2020-07-24,184855.4985612405
2020-07-27,186219.19179281816
2020-07-28,185080.69560865703
2020-07-29,187220.0675591137
2020-07-30,186625.7975728757
2020-07-31,188020.76817215007
2020-08-03,189328.1621418736
2020-08-04,190091.3299136739
2020-08-05,191261.10346553175
2020-08-06,192581.00838233397
2020-08-07,192724.8842737389
2020-08-10,193294.1323658195
2020-08-11,191717.7530339041
2020-08-12,194307.5190791937
2020-08-13,194019.76729638374
2020-08-14,194038.53371700176
2020-08-17,194657.82559739708
2020-08-18,195045.6649568366
2020-08-19,194201.1760290248
2020-08-20,194883.0226448136
2020-08-21,195539.847366445
2020-08-24,197522.83247841796
2020-08-25,198242.21193544287
2020-08-26,200237.70799449453
2020-08-27,200656.82472163075
2020-08-28,201945.45227073625
2020-08-31,201513.8245965213
2020-09-01,203159.01413736955
2020-09-02,206099.08670086265
2020-09-03,199042.91254847933
2020-09-04,197210.05880145068
2020-09-08,191980.48292255666
2020-09-09,195721.2560990861
2020-09-10,192474.66533216505
2020-09-11,192449.64343800765
2020-09-14,194958.0883272858
2020-09-15,195921.4312523452
2020-09-16,195208.3072688597
2020-09-17,193475.5410984606
2020-09-18,191298.63630676788
2020-09-21,189190.54172400796
2020-09-22,191029.65094457596
2020-09-23,186538.22094332488
2020-09-24,187051.16977355134
2020-09-25,190116.35180783135
2020-09-28,193312.89878643758
2020-09-29,192261.97923182734
2020-09-30,193356.68710121306
2020-10-01,194889.27811835305
2020-10-02,193100.2126860998
2020-10-05,196478.16839734712
2020-10-06,193719.50456649516
2020-10-07,197072.4383835851
2020-10-08,198748.9052921301
2020-10-09,200531.71525084393
2020-10-12,203784.56149130434
2020-10-13,202520.95583635627
2020-10-14,201226.07281371145
2020-10-15,201000.87576629498
2020-10-16,200869.5108219687
2020-10-19,197873.1389966215
2020-10-20,198548.73013887097
2020-10-21,198173.4017265102
2020-10-22,199324.40885775
2020-10-23,199887.40147629127
2020-10-26,196296.75966470616
2020-10-27,195671.21231077146
2020-10-28,188946.57825597352
2020-10-29,190904.54147378908
2020-10-30,188940.32278243414
2020-11-02,190967.09620918252
2020-11-03,194276.24171149707
2020-11-04,198755.16076566948
2020-11-05,202533.466783435
2020-11-06,202527.21130989565
2020-11-09,205091.9554610279
2020-11-10,204779.18178406055
2020-11-11,206311.77280120054
2020-11-12,204353.80958338495
2020-11-13,207106.2179406976
2020-11-16,209695.98398598723
2020-11-17,208682.59727261306
2020-11-18,206036.5319654693
2020-11-19,207024.89678468608
2020-11-20,205517.3276617035
2020-11-23,206774.67784311224
2020-11-24,210021.2686100333
2020-11-25,209645.94019767246
2020-11-27,210352.80870761865
2020-11-30,209483.29788564943
2020-12-01,211585.13699486997
2020-12-02,212148.1296134112
2020-12-03,212060.55298386034
2020-12-04,213862.12936319227
2020-12-07,213505.56737144952
2020-12-08,214099.83735768744
2020-12-09,212123.10771925384
2020-12-10,212179.4069811079
2020-12-11,211754.0347804323
2020-12-14,211040.9107969468
2020-12-15,213737.0198924053
2020-12-16,214024.77167521522
2020-12-17,215257.09996246657
2020-12-18,214406.35556111537
2020-12-21,213536.84473914612
2020-12-22,213330.41411234767
2020-12-23,213443.0126360559
2020-12-24,214337.54535218253
2020-12-28,216189.16551982923
2020-12-29,215845.11447516514
2020-12-30,216082.8224696603
2020-12-31,217371.45001876578
2021-01-04,214306.26798448578
2021-01-05,215713.7495308388
2021-01-06,216883.5230826967
2021-01-07,220205.17953208988
2021-01-08,221456.27423995922
2021-01-11,219954.960590516
2021-01-12,219929.9386963586
2021-01-13,220536.7196296753
2021-01-14,219886.15038158323
2021-01-15,218197.17252595953
2021-01-19,219917.42774927994
2021-01-20,222913.79957462713
2021-01-21,223120.23020142558
2021-01-22,222344.55148254658
2021-01-25,223345.4272488421
2021-01-26,222888.77768046976
2021-01-27,217602.90253972166
2021-01-28,219266.85850118787
2021-01-29,214981.85912673527
2021-02-01,218397.3476792187
2021-02-02,221437.5078193413
2021-02-03,221775.303390466
2021-02-04,224258.72638558672
2021-02-05,225140.74815463467
2021-02-08,226817.2150631796
2021-02-09,226698.36106593203
2021-02-10,226617.0399099205
2021-02-11,226929.81358688785
2021-02-12,228105.84261228505
2021-02-16,227899.4119854866
2021-02-17,227943.20030026202
2021-02-18,226992.36832228128
2021-02-19,226548.22970098766
2021-02-22,224821.7190041279
2021-02-23,225078.19341924117
2021-02-24,227586.6383085193
2021-02-25,222088.07706743333
2021-02-26,220718.12836231638
2021-03-01,226185.41223570562
2021-03-02,224521.45627423935
2021-03-03,221525.08444889216
2021-03-04,218778.93156511887
2021-03-05,222776.17915676156
2021-03-08,221706.49318153327
2021-03-09,224852.99637182473
2021-03-10,226166.64581508763
2021-03-11,228524.95933942142
2021-03-12,228843.98848992807
2021-03-15,230282.74740397788
2021-03-16,229919.92993869577
2021-03-17,230708.11960465348
2021-03-18,227405.2295758783
2021-03-19,227011.13474289945
2021-03-22,228743.9009132986
2021-03-23,227042.4121105962
2021-03-24,225878.89403227766
2021-03-25,227098.7113724503
2021-03-26,230701.86413111413
2021-03-29,230614.2875015633
2021-03-30,229994.9956211679
2021-03-31,230945.82759914864
2021-04-01,233441.76154134804
2021-04-05,236794.695358438
2021-04-06,236650.81946703306
2021-04-07,236926.0603027643
2021-04-08,238052.04553984676
2021-04-09,239784.81171024585
2021-04-12,239872.3883397967
2021-04-13,240579.25684974287
2021-04-14,239759.78981608842
2021-04-15,242337.04491429933
2021-04-16,243144.0010008751
2021-04-19,241949.2055548598
2021-04-20,240178.9065432246
2021-04-21,242449.64343800754
2021-04-22,240235.2058050788
2021-04-23,242843.7382709864
2021-04-26,243350.4316276735
2021-04-27,243294.13236581942
2021-04-28,243225.32215688657
2021-04-29,244776.6795946446
2021-04-30,243169.02289503245
2021-05-03,243694.48267233756
2021-05-04,242186.91354935497
2021-05-05,242261.9792318271
2021-05-06,244201.17602902467
2021-05-07,245977.7305141992
2021-05-10,243538.0958338539
2021-05-11,241367.44651570058
2021-05-12,236237.95821343604
2021-05-13,239077.94320029957
2021-05-14,242749.90616789623
2021-05-17,242105.5923933435
2021-05-18,240091.3299136738
2021-05-19,239365.69498310957
2021-05-20,241917.9281871631
2021-05-21,241817.84061053352
2021-05-24,244257.47529087882
2021-05-25,243769.54835480973
2021-05-26,244182.4096084066
2021-05-27,244263.73076441808
2021-05-28,244851.74527711666
2021-06-01,244551.482547228
2021-06-02,244970.5992743642
2021-06-03,244057.30013761958
2021-06-04,246165.3947203795
2021-06-07,246059.05167021064
2021-06-08,246084.07356436804
2021-06-09,245715.00062554659
2021-06-10,246847.24133616843
2021-06-11,247253.847116226
2021-06-14,247804.32878768854
2021-06-15,247353.93469285558
2021-06-16,245971.4750406599
2021-06-17,245890.15388464837
2021-06-18,242574.7529087945
2021-06-21,246046.54072313203
2021-06-22,247360.19016639487
2021-06-23,247059.92743650623
2021-06-24,248523.7082447134
2021-06-25,249405.73001376132
2021-06-28,249906.1678969091
2021-06-29,250043.78831477475
2021-06-30,250256.47441511252
2021-07-01,251638.93406730815
2021-07-02,253565.61991742704
2021-07-06,253102.71487551535
2021-07-07,253997.24759164194
2021-07-08,251926.68585011808
2021-07-09,254616.53947203723
2021-07-12,255529.83860878192
2021-07-13,254654.0723132733
2021-07-14,255035.65619917348
2021-07-15,254166.14537720426
2021-07-16,252170.64931815257
2021-07-19,248448.6425622412
2021-07-20,252008.0070061296
2021-07-21,254047.2913799567
2021-07-22,254579.00663080122
2021-07-23,257200.05004378757
2021-07-26,257831.85287126162
2021-07-27,256655.82384586442
2021-07-28,256549.48079569548
2021-07-29,257612.91129738445
2021-07-30,256361.81658951505
2021-08-02,255823.84586513118
2021-08-03,257906.91855373376
2021-08-04,256637.05742524628
2021-08-05,258263.48054547652
2021-08-06,258688.85274615212
2021-08-09,258482.42211935367
2021-08-10,258801.45126986038
2021-08-11,259445.76504441313
2021-08-12,260221.44376329216
2021-08-13,260696.85975228253
2021-08-16,261309.89615913856
2021-08-17,259595.89640935752
2021-08-18,256755.91142249404
2021-08-19,257150.0062554729
2021-08-20,259195.54610283938
2021-08-23,261478.79394470103
2021-08-24,261891.65519829793
2021-08-25,262442.13686976046
2021-08-26,260890.7794320024
2021-08-27,263224.0710621788
2021-08-30,264381.333666958
2021-08-31,263993.4943075184
2021-09-01,264131.1147253841
2021-09-02,264944.3262854992
2021-09-03,264881.7715501057
2021-09-07,263930.939572125
2021-09-08,263611.9104216183
2021-09-09,262485.92518453585
2021-09-10,260415.36344301206
2021-09-13,261078.44363818286
2021-09-14,259670.96209182977
2021-09-15,261841.61140998313
2021-09-16,261428.75015638626
2021-09-17,258876.5169523327
2021-09-20,254560.24021018334
2021-09-21,254322.53221568817
2021-09-22,256805.95521080884
2021-09-23,259921.1810334036
2021-09-24,260352.80870761853
2021-09-27,259608.40735643625
2021-09-28,254372.57600400288
2021-09-29,254804.20367821783
2021-09-30,251688.9778556231
2021-10-01,254679.0942074309
2021-10-04,251394.97059927377
2021-10-05,254009.75853872078
2021-10-06,255066.9335668704
2021-10-07,257275.11572625983
2021-10-08,256805.9552108088
2021-10-11,254941.82409608347
2021-10-12,254316.2767421488
2021-10-13,255229.57587889343
2021-10-14,259527.08620042476
2021-10-15,261503.81583885837
2021-10-18,262273.2390841981
2021-10-19,264300.0125109465
2021-10-20,265338.4211184781
2021-10-21,266026.5232078063
2021-10-22,265751.282372075
2021-10-25,267177.53033904615
2021-10-26,267421.49380708067
2021-10-27,266232.95383460476
2021-10-28,268803.9534592763
2021-10-29,269348.1796571995
2021-11-01,269811.0846991112
2021-11-02,270899.53709495754
2021-11-03,272557.23758288444
2021-11-04,273839.6096584505
2021-11-05,274790.44163643126
2021-11-08,275028.1496309265
2021-11-09,274114.85049418185
2021-11-10,271912.9238083318
2021-11-11,272000.5004378826
2021-11-12,274052.2957587884
2021-11-15,274146.12786187854
2021-11-16,275228.3247841855
2021-11-17,274565.2445890148
2021-11-18,275497.3101463774
2021-11-19,275003.127736769
2021-11-22,274227.44901789
2021-11-23,274590.2664831721
2021-11-24,275322.1568872757
2021-11-26,269185.5373451764
2021-11-29,272488.4273739516
2021-11-30,267183.7858125854
2021-12-01,264218.69135493494
2021-12-02,268265.98273489246
2021-12-03,265926.4356311767
2021-12-06,269079.1942950075
2021-12-07,274646.5657450263
2021-12-08,275372.2006755905
2021-12-09,273514.32503440446
2021-12-10,276085.32465907605
2021-12-13,273651.9454522701
2021-12-14,271756.536969848
2021-12-15,276004.00350306457
2021-12-16,273570.62429625855
2021-12-17,270661.82910046226
2021-12-20,267784.3112723627
2021-12-21,272538.4711622664
2021-12-22,275265.85762542166
2021-12-23,276979.8573752027
2021-12-27,280895.78381083393
2021-12-28,280664.3312898781
2021-12-29,281027.1487551602
2021-12-30,280251.4700362812
2021-12-31,279544.601526335
2022-01-03,281158.5136994865
2022-01-04,281064.68159639626
2022-01-05,275672.4634054792
2022-01-06,275409.73351682664
2022-01-07,274321.2811209803
2022-01-10,273983.48554985557
2022-01-11,276466.90854497626
2022-01-12,277223.8208432372
2022-01-13,273401.7265106963
2022-01-14,273514.3250344045
2022-01-18,268672.58851495007
2022-01-19,265882.6473164013
2022-01-20,262942.5747529082
2022-01-21,257775.55360940765
2022-01-24,258870.26147879334
2022-01-25,255711.24734142315
2022-01-26,255073.18904040978
2022-01-27,253809.5833854617
2022-01-28,260115.1007131234
2022-01-31,264800.4503940943
2022-02-01,266589.51582634746
2022-02-02,269179.2818716371
2022-02-03,262848.7426498181
2022-02-04,264087.3264106088
2022-02-07,263242.8374827969
2022-02-08,265407.23132741096
2022-02-09,269291.8803953454
2022-02-10,264450.1438758908
2022-02-11,259239.33441761485
2022-02-14,258388.59001626365
2022-02-15,262554.7353934687
2022-02-16,262848.742649818
2022-02-17,257237.58288502382
2022-02-18,255573.62692355752
2022-02-22,252827.47403978423
2022-02-23,248411.10972100534
2022-02-24,251895.40848242157
2022-02-25,257644.1886650814
2022-02-28,256981.10846991066
2022-03-01,253071.43750781883
2022-03-02,257725.5098210929
2022-03-03,256443.1377455268
2022-03-04,254360.06505692424
2022-03-07,246859.75228324728
2022-03-08,244989.36569498255
2022-03-09,251557.6129112968
2022-03-10,250419.11672713567
2022-03-11,247235.0806956081
2022-03-14,245427.24884273682
2022-03-15,250825.72250719325
2022-03-16,256386.83848367262
2022-03-17,259595.8964093576
2022-03-18,262442.13686976046
2022-03-21,262360.815713749
2022-03-22,265432.2532215683
2022-03-23,262016.76466908492
2022-03-24,265963.96847241285
2022-03-25,267265.106968597
2022-03-28,269122.98260978307
2022-03-29,272482.1719004123
2022-03-30,270862.00425372145
2022-03-31,266645.8150882016
2022-04-01,267396.4719129232
2022-04-04,269692.2307018636
2022-04-05,266282.99762291956
2022-04-06,263618.1658951578
2022-04-07,264950.5817590387
2022-04-08,264237.45777555316
2022-04-11,259721.0058801447
2022-04-12,258763.9184286246
2022-04-13,261722.7574127357
2022-04-14,258463.65569873594
2022-04-18,258569.99874890482
2022-04-19,262748.65507318854
2022-04-20,262554.7353934688
2022-04-21,258626.29801075894
2022-04-22,251526.33554360014
2022-04-25,252990.11635180734
2022-04-26,245658.70136369276
2022-04-27,246353.0589265603
2022-04-28,252577.25509821047
2022-04-29,243237.83310396553
2022-05-02,244701.6139121727
2022-05-03,245827.59914925517
2022-05-04,253315.4009758534
2022-05-05,244307.51907919385
2022-05-06,242849.993744526
2022-05-09,235074.44013511777
2022-05-10,235618.66633304095
2022-05-11,231877.89315651148
2022-05-12,231633.929688477
2022-05-13,237170.023770799
2022-05-16,236206.68084573958
2022-05-17,241067.18378581209
2022-05-18,231352.4333792063
2022-05-19,229932.4408857746
2022-05-20,230032.52846240415
2022-05-23,234336.29425747483
2022-05-24,232547.2288252216
2022-05-25,234605.27961966675
2022-05-26,239290.6293006376
2022-05-27,245164.5189540844
2022-05-31,243788.3147754281
2022-06-01,241817.8406105338
2022-06-02,246390.59176779637
2022-06-03,242380.833229075
2022-06-06,243118.97910671792
2022-06-07,245446.015263355
2022-06-08,242781.1835355932
2022-06-09,237007.381458776
2022-06-10,230132.61603903375
2022-06-13,221393.71950456614
2022-06-14,220730.6393093954
2022-06-15,223877.14249968686
2022-06-16,216464.4063555608
2022-06-17,216933.56687101178
2022-06-21,222394.5952708616
2022-06-22,221987.98949080406
2022-06-23,224164.8942824968
2022-06-24,231296.13411735222
2022-06-27,230407.85687476496
2022-06-28,225703.74077317608
2022-06-29,225516.07656699567
2022-06-30,223689.47829350637
2022-07-01,226054.04729137954
2022-07-05,226479.41949205514
2022-07-06,227242.58726385544
2022-07-07,230645.56486926015
2022-07-08,230457.9006630798
2022-07-11,227824.34630301472
2022-07-12,225810.08382334505
2022-07-13,224621.5438508691
2022-07-14,224077.3176529459
2022-07-15,228356.0615538592
2022-07-18,226473.16401851582
2022-07-19,232591.0171399971
2022-07-20,234073.56436882232
2022-07-21,236456.8997873135
2022-07-22,234267.48404854204
2022-07-25,234548.9803578127
2022-07-26,231771.55010634265
2022-07-27,237789.31565119437
2022-07-28,240754.4101088448
2022-07-29,244282.49718503645
2022-08-01,243563.11772801157
2022-08-02,241955.4610283994
2022-08-03,245746.27799324365
2022-08-04,245577.38020768127
2022-08-05,245164.5189540844
2022-08-08,244876.76717127443
2022-08-09,243907.16877267565
2022-08-10,249030.4016014008
2022-08-11,249030.4016014008
2022-08-12,253246.59076692056
2022-08-15,254284.99937445216
2022-08-16,254785.4372575999
2022-08-17,252977.60540472867
2022-08-18,253715.75128237155
2022-08-19,250306.51820342752
2022-08-22,245089.45327161223
2022-08-23,244501.4387589136
2022-08-24,245283.37295133196
2022-08-25,248742.6498185908
2022-08-26,240322.78243462986
2022-08-29,238733.89215563572
2022-08-30,236112.84874264937
2022-08-31,234317.5278368568
2022-09-01,235055.67371449975
2022-09-02,232572.25071937902
2022-09-06,231696.48442387048
2022-09-07,235856.37432753618
2022-09-08,237401.47629175487
2022-09-09,241092.20567996957
2022-09-12,243681.97172525918
2022-09-13,233085.1995496055
2022-09-14,233973.47679219273
2022-09-15,231314.9005379703
2022-09-16,229550.8569998745
2022-09-19,231333.6669585884
2022-09-20,228675.09070436598
2022-09-21,224690.354059802
2022-09-22,222801.20105091922
2022-09-23,219066.68334792912
2022-09-26,216902.2895033151
2022-09-27,216345.5523583133
2022-09-28,220605.52983860852
2022-09-29,215995.24584010986
2022-09-30,212654.82297009858
2022-10-03,218272.23820843216
2022-10-04,225034.4051044662
2022-10-05,224508.94532716103
2022-10-06,222194.42011760265
2022-10-07,215995.24584010988
2022-10-10,214350.05629926166
2022-10-11,212992.61854122338
2022-10-12,212285.7500312772
2022-10-13,217890.65432253198
2022-10-14,212923.8083322905
2022-10-17,218397.34767921906
2022-10-18,220962.09183035133
2022-10-19,219398.2234455146
2022-10-20,217559.11422494662
2022-10-21,222844.98936569475
2022-10-24,225572.37582885002
2022-10-25,229169.27311397452
2022-10-26,227442.76241711475
2022-10-27,226229.20055048144
2022-10-28,231615.16326785914
2022-10-31,229938.69635931414
2022-11-01,228931.5651194793
2022-11-02,223189.04041035884
2022-11-03,220893.28162141851
2022-11-04,224071.06217940673
2022-11-07,226210.43412986342
2022-11-08,227436.5069435754
2022-11-09,222744.90178906522
2022-11-10,234986.86350556713
2022-11-11,237263.85587388946
2022-11-14,235243.33792068038
2022-11-15,237251.34492681074
2022-11-16,235443.51307393948
2022-11-17,234717.87814337527
2022-11-18,235787.56411860356
2022-11-21,234930.56424371304
2022-11-22,238089.57838108324
2022-11-23,239590.89203052648
2022-11-25,239534.59276867236
2022-11-28,235712.4984361314
2022-11-29,235312.1481296132
2022-11-30,242724.88427373927
2022-12-01,242543.47554109822
2022-12-02,242261.9792318276
2022-12-05,237908.16964844216
2022-12-06,234473.9146753407
2022-12-07,234079.81984236185
2022-12-08,235912.67358939053
2022-12-09,234148.63005129466
2022-12-12,237526.58576254197
2022-12-13,239321.90666833453
2022-12-14,237795.5711247339
2022-12-15,231977.98073314124
2022-12-16,229238.0833229073
2022-12-19,227292.63105217044
2022-12-20,227605.40472913778
2022-12-21,231008.3823345425
2022-12-22,227711.7477793066
2022-12-23,229025.3972225695
2022-12-27,228118.3535593642
2022-12-28,225284.62404604
2022-12-29,229338.17089953684
2022-12-30,228737.6454397595
2023-01-03,227774.3025147001
2023-01-04,229532.09057925662
2023-01-05,226911.04716627026
2023-01-06,232115.6011510069
2023-01-09,231984.23620668062
2023-01-10,233610.6593269108
2023-01-11,236563.24283748257
2023-01-12,237426.49818591238
2023-01-13,238346.05279619634
2023-01-17,237908.16964844207
2023-01-18,234154.88552483387
2023-01-19,232447.14124859215
2023-01-20,236782.18441135957
2023-01-23,239622.1693982231
2023-01-24,239365.69498310986
2023-01-25,239453.27161266073
2023-01-26,242086.82597272578
2023-01-27,242643.56311772767
2023-01-30,239597.14750406574
2023-01-31,243118.97910671803
2023-02-01,245702.48967846835
2023-02-02,249280.62054297476
2023-02-03,246628.2997622917
2023-02-06,245120.7306393091
2023-02-07,248329.78856499403
2023-02-08,245614.91304891746
2023-02-09,243481.79657200017
2023-02-10,244051.04466408066
2023-02-13,246916.05154510163
2023-02-14,246803.45302139336
2023-02-15,247604.15363442973
2023-02-16,244194.92055548567
2023-02-17,243588.13962216902
2023-02-21,238702.6147879391
2023-02-22,238371.07469035374
2023-02-23,239640.93581884116
2023-02-24,237076.19166770892
2023-02-27,237889.40322782405
2023-02-28,237007.3814587761
2023-03-01,236100.33779557078
2023-03-02,237933.19154259947
2023-03-03,241749.0304016011
2023-03-06,241917.92818716346
2023-03-07,238208.4323783307
2023-03-08,238596.27173777024
2023-03-09,234198.67383960934
2023-03-10,230814.46265482265
2023-03-13,230489.1780307766
2023-03-14,234298.76141623894
2023-03-15,232834.98060803174
2023-03-16,236919.80482922526
2023-03-17,234148.63005129457
2023-03-20,236400.60052545948
2023-03-21,239503.31540097552
2023-03-22,235418.491179782
2023-03-23,236056.5494807954
2023-03-24,237607.9069185534
2023-03-27,238052.04553984708
2023-03-28,237514.07481546325
2023-03-29,240967.09620918272
2023-03-30,242380.83322907516
2023-03-31,245796.32178155854
2023-04-03,246734.64281246054
2023-04-04,245364.69410734356
2023-04-05,244720.3803327908
2023-04-06,245677.46778431095
2023-04-10,245927.68672588482
2023-04-11,245990.24146127832
2023-04-12,244989.3656949828
2023-04-13,248242.2119354432
2023-04-14,247635.43100212657
2023-04-17,248523.7082447138
2023-04-18,248686.3505567368
2023-04-19,248648.8177155007
2023-04-20,247291.3799574624
2023-04-21,247479.0441636428
2023-04-24,247741.77405229537
2023-04-25,243807.0811960461
2023-04-26,242774.92806205386
2023-04-27,247610.409107969
2023-04-28,249718.50369072892
2023-05-01,249468.28474915508
2023-05-02,246665.83260352764
2023-05-03,244970.59927436462
2023-05-04,243237.83310396547
2023-05-05,247741.77405229528
2023-05-08,247804.32878768872
2023-05-09,246722.13186538176
2023-05-10,247873.13899662156
2023-05-11,247441.51132240662
2023-05-12,247116.2266983606
2023-05-15,247966.97109971175
2023-05-16,246309.27061178483
2023-05-17,249299.3869635926
2023-05-18,251701.48880270182
2023-05-19,251338.6713374197
2023-05-22,251438.75891404925
2023-05-23,248617.5403478038
2023-05-24,246815.96396847186
2023-05-25,248955.3359189285
2023-05-26,252176.90479169216
2023-05-30,252270.73689478234
2023-05-31,250875.766295508
2023-06-01,253259.10171399917
2023-06-02,256918.5537345171
2023-06-05,256430.62679844807
2023-06-06,256987.36394344995
2023-06-07,256099.08670086265
2023-06-08,257644.18866508137
2023-06-09,258107.093706993
2023-06-12,260452.89628424816
2023-06-13,262166.8960340292
2023-06-14,262479.6697109965
2023-06-15,265732.5159514569
2023-06-16,264831.72776179103
2023-06-20,263455.52358313464
2023-06-21,262104.3412986357
