,congress_s2,gtaa,vol_overlay,quality_profit,turn_of_month__real_assets,bond_duration_carry__bonds_us,donchian,xs_momentum,bollinger_band
2016-10-12,0.0,-0.0007459208500198988,-0.0024009999999998755,0.0,0.0,0.0001217537089319,-0.0004132677344281799,0.0,0.0003609156882156128
2016-10-13,0.0,0.004038527334763398,-4.599999999999049e-05,0.0,0.0,0.0011698683881775,-0.0038939165655604846,0.0,-0.0009380422352013307
2016-10-14,0.0,-0.00382877939882742,-0.0025000000000000577,0.0,0.0,-0.0029666274110433,-0.0011912611331803546,0.0,-1.8056211242734044e-05
2016-10-17,0.0,0.010954445656543799,0.004969000000000001,0.0,0.0,0.002109103789412,-0.0010837832071233233,0.0,-0.0009750530128648238
2016-10-18,0.0,-0.0019271979104692472,0.0021700000000000053,0.0,0.0,0.0017279296922008,0.004461587856793958,0.0,0.0019339351777762914
2016-10-19,0.0,0.0015718471812236068,-0.0012890000000000956,0.0,0.0,0.0009830792778854,0.0015298300532460285,0.0,0.0008478458664318289
2016-10-20,0.0,-0.0031304704321399868,-4.599999999976845e-05,0.0,0.0,-0.0002053702817638,-0.001276619168736004,0.0,-0.0005046717812247081
2016-10-21,0.0,0.00012086373587116839,0.003875000000000073,0.0,0.0,0.0005010206688598,0.0009381394495799888,0.0,-1.803309297976341e-05
2016-10-24,0.0,0.004143548316461576,-0.002663000000000082,0.0,0.0,-0.001204023236544,0.00592881811204915,0.0,0.0015148071269570629
2016-10-25,0.0,0.0,-0.0017500000000000293,0.0,0.0,0.0003440469396021,-0.003627190366554678,0.0,-0.001044356256027834
2016-10-26,0.0,-0.008757550273303605,-0.0022620000000002083,0.0,0.0,-0.0025745401495388,-0.005404407907985576,0.0,-0.0006849487396228815
2016-10-27,0.0,-0.00030539082568847853,-0.0026839999999995756,0.0,-0.0005,-0.0038496778952033,-0.001424267830100967,0.0,-0.0008838287521668597
2016-10-28,0.0,-0.0008143767077861686,0.00023199999999978793,0.0,-0.0018465298750934,-0.0007688061719073,-0.001939766996668646,0.0,-0.0010470900937529226
2016-10-31,0.0,0.0,-0.006172999999999873,-0.019899999999999918,0.002209832809112,0.0010631427055053,-0.00037155854519022036,-0.017349999999999866,0.0011943653890247319
2016-11-01,0.0,-0.001301581049924061,-0.005283000000000149,0.0,-0.0103491873441842,-0.0008869793765945,-0.002344548114238343,0.0,-0.006185635242975218
2016-11-02,0.0,-0.005009916785128965,-0.0035279999999998646,0.0,-0.0082494985156861,0.0010098112924351,-0.0024933541538859627,0.0,-0.008645394650583005
2016-11-03,0.0,-0.0016509373193359655,-0.0011339999999999684,0.0,-0.0051914940401459,-0.0018551575448104,-0.0030454732169967746,0.0,-0.006547701066724532
2016-11-04,0.0,-0.0034892049885246745,0.01873199999999975,0.0,0.0,0.00250397611267,0.0,0.0,0.00042801134460579426
2016-11-07,0.0,0.00789291981277862,0.0036560000000003257,0.0,0.0,-7.252169654094198e-05,0.0,0.0,0.02321611422322456
2016-11-08,0.0,0.0011045339391742015,0.00917100000000004,0.0,0.0,-0.0020056210626684,0.0,0.0,0.004624573058589654
2016-11-09,0.0,0.0033206742174849424,0.0021879999999998567,0.0,0.0,-0.0118071089485514,0.0,0.0,0.014809061984395466
2016-11-10,0.0,-0.001624112494273855,-0.0019099999999997452,0.0,0.0,-0.0050966462965877,-0.0005643976007309037,0.0,0.0003622628839401454
2016-11-11,0.0,-0.00558273486143368,0.00045600000000001195,0.0,0.0,-0.0032617588258669,0.0058630354929620765,0.0,0.006764667943818692
2016-11-14,0.0,-0.001224398998658227,0.006604999999999972,0.0,0.0,-0.0025812269083836,0.005138919436189049,0.0,0.0012961390263774852
2016-11-15,0.0,0.006821663801463096,-0.0012200000000001099,0.0,0.0,0.0031621588079013,0.003517918975227685,0.0,0.00806713200218856
2016-11-16,0.0,-0.0048012080646282485,0.003937999999999997,0.0,0.0,0.0010365078561728,-0.00014258158114821562,0.0,0.001919860904470383
2016-11-17,0.0,0.002781569404607387,-0.0018020000000000813,0.0,0.0,-0.0038063341224274,0.003429071872804723,0.0,0.005642638950989154
2016-11-18,0.0,-0.0009759391383089566,0.0063670000000000115,0.0,0.0,-0.002035973218386,0.0010825591038801097,0.0,-0.0002852080279857061
2016-11-21,0.0,0.008656593060709872,0.0017480000000003049,0.0,0.0,0.0016509373933527,0.004348018942652132,0.0,0.0076700062783443546
2016-11-22,0.0,0.0007642557638949388,0.0005370000000000097,0.0,0.0,0.0018888101181997,0.003932283588529151,0.0,0.004052314189843198
2016-11-23,0.0,0.0001985269025337466,0.0031290000000001594,0.0,0.0,-0.002584079070646,0.002393760295170022,0.0,0.0005814517513200723
2016-11-25,0.0,-0.00015065559048099697,-0.0037850000000002604,0.0,0.0,8.286971604150317e-05,0.00246389984743689,0.0,0.0022041484515513687
2016-11-28,0.0,-0.0012166650388769629,0.0013419999999999543,0.0,-0.0004999999999999,0.0024832817795445,-0.005962889858398213,0.0,-0.004838018944197442
2016-11-29,0.0,-0.0024288258238822635,-0.0018760000000000998,0.0,0.0021669257541497,0.00104577316259,0.00022495327948179877,0.0,0.0008916531084830481
2016-11-30,0.0,0.004939752902551442,-0.003222999999999865,0.048599999999999755,0.0077686794311381,-0.0035308642740126,-0.0024363508789377875,0.02475000000000005,-0.005717292515114214
2016-12-01,0.0,0.0028866451662377113,0.00017999999999984695,0.0,-0.0142203955065506,-0.0039507132680611,-0.003345821342919164,0.0,-0.007797703582601345
2016-12-02,0.0,0.0016278977863224409,0.005166000000000004,0.0,0.0067728593307041,0.0032966622740671,4.04694262550187e-05,0.0,0.0006596863311856271
2016-12-05,0.0,0.0021887900920143366,0.0027679999999998817,0.0,0.0016123405189834,0.000526782428069,0.008329969766553758,0.0,0.008424128692510635
2016-12-06,0.0,-0.00028041363082564885,0.011082000000000036,0.0,0.0,0.0004364664695322,0.004900259788545247,0.0,0.004318089040550754
2016-12-07,0.0,0.001099565286306392,0.0021970000000002265,0.0,0.0,0.0031315571293961,0.0078039726026883915,0.0,0.007418523677313882
2016-12-08,0.0,0.001010516569169173,0.005301999999999696,0.0,0.0,-0.0027855355380011,0.006718341374774672,0.0,0.0060461821002173455
2016-12-09,0.0,0.0024020106411759556,-0.0011759999999999549,0.0,0.0,-0.0033790051973562,0.0028526868146860895,0.0,0.0033454935243710793
2016-12-12,0.0,0.000968464622499221,0.005495000000000028,0.0,0.0,-0.000464509131773,-0.00445298156559526,0.0,-0.0052695566075130484
2016-12-13,0.0,0.0018299297111856738,-0.006715999999999722,0.0,0.0,0.0015183510682099,0.005884576489870064,0.0,0.004275091073247639
2016-12-14,0.0,-0.0035471631414831784,0.00331899999999985,0.0,0.0,-0.0053941687912913,-0.007731513927365596,0.0,-0.0048457290258940855
2016-12-15,0.0,0.0005106063147637396,-0.0014359999999999928,0.0,0.0,-0.0004224585629851,0.004706003359195243,0.0,0.003271354619768685
2016-12-16,0.0,0.0005792369972645872,0.0017000000000002569,0.0,0.0,3.222112770154273e-05,-0.002455759606144192,0.0,-0.0020038647592147685
2016-12-19,0.0,-0.0008396726209857208,0.0033049999999998914,0.0,0.0,0.0039247177397451,0.004215177931264025,0.0,0.0035454881266445692
2016-12-20,0.0,0.0016007392261716546,-0.0022090000000000165,0.0,0.0,-0.0006605082195122,0.005418916294497977,0.0,0.004052559083253193
2016-12-21,0.0,-0.0014877686747896135,-0.0013470000000000981,0.0,0.0,0.001736754661221,-0.003410321911334613,0.0,-0.002401450430005947
2016-12-22,0.0,-0.0006466530861982678,0.0010010000000000296,0.0,0.0,0.0003151064070719,-0.0044655605296071155,0.0,-0.003820426072591143
2016-12-23,0.0,0.0007186732899617798,0.0020860000000000323,0.0,0.0,0.001223834641012,0.0025605833672044387,0.0,0.002054766085713089
2016-12-27,0.0,0.0036592894126217246,-0.006848999999999883,0.0,0.0,-0.0010829477756149,0.003952366852212119,0.0,0.0032291540574593824
2016-12-28,0.0,-0.0015297861266553303,-0.0003929999999999767,0.0,-0.0004999999999999,0.0022639473895375,-0.0088518232810606,0.0,-0.00620860049019567
2016-12-29,0.0,6.070851644368602e-05,-0.0030599999999999516,0.0,0.0062547527571815,0.0020072078530023,-7.060239845380067e-05,0.0,-1.1684421863167316e-05
2016-12-30,0.0,-5.9331862426237336e-05,0.0061429999999997875,0.0,0.0060493425254927,0.0010768825892524,-0.005619752355067398,0.0,-0.004753770334645857
2017-01-03,0.0,0.00016427564688559215,0.005271000000000248,0.0,0.006765538565084,0.0007527729976324,0.00684879860688925,0.0,0.004647509090841773
2017-01-04,0.0,0.005087688194649331,-0.000736000000000181,0.0,0.0102206506462347,0.0020966452410509,0.009759456596132754,0.0,0.007460977131965363
2017-01-05,0.0,0.0025616995237776052,0.003423000000000176,0.0,0.0050340294259278,0.0036716253621505,-0.0030177364133540108,0.0,-0.0021653590176240467
2017-01-06,0.01796603234032168,-0.000123003947122724,-0.002719000000000027,0.0,0.0,-0.0033362454157072,0.0026501155277962596,0.0,0.0017782273821842498
2017-01-09,0.0,-0.004085907415101397,-0.0001729999999998677,0.0,0.0,0.0023027582579833,-0.002376157966223258,0.0,-0.0009384449558756947
2017-01-10,0.0,-0.0009266238418301764,0.00207899999999972,0.0,0.0,-0.0002757366839887,0.004024167148173108,0.0,0.003941223803699323
2017-01-11,0.0,0.0036933045039475587,-0.001770999999999967,0.0,0.0,0.0014911051214137,0.0023188759553920413,0.0,0.0015699526648136342
2017-01-12,0.0,0.002830684321784238,0.0018180000000000973,0.0,0.0,-0.0001470011569038,-0.00399390594447302,0.0,-0.003157999141214618
2017-01-13,0.0,0.000869081936360816,-0.002851000000000159,0.0,0.0,-0.0014974674572324,0.004389841410235684,0.0,0.0036424070415570498
2017-01-17,0.0,-0.0015883893679377037,0.0017769999999999175,0.0,0.0,0.0030030457371061,-0.007086939151145222,0.0,-0.005735117190758698
2017-01-18,0.0,-0.0019951855305675448,-0.0027680000000003258,0.0,0.0,-0.0040635466959616,0.0025967466035563547,0.0,0.0018869644389449824
2017-01-19,0.0,-0.0017804110351378188,0.0027340000000002362,0.0,0.0,-0.0025479016404457,-0.004126208809956733,0.0,-0.0028308674355080887
2017-01-20,0.00089736606096813,0.004142633819752994,-0.002118999999999871,0.0,0.0,0.0002275947509939,0.00345296984621446,0.0,0.00233726291341263
2017-01-23,0.0,-4.335820791767642e-05,0.005376999999999743,0.0,0.0,0.0034573439384476,-0.001981880137297054,0.0,-0.0009991117069492184
2017-01-24,0.011081861766901291,0.002412123636137853,0.007281999999999789,0.0,0.0,-0.0020989363284064,0.00947608287935231,0.0,0.007261910279078743
2017-01-25,0.0,0.0024616013084575172,-0.0008539999999999104,0.0,0.0,-0.0031101929195742,0.009606517510972967,0.0,0.0069211902606844955
2017-01-26,0.006019250082365701,-4.653570686730113e-05,-0.0012399999999999078,0.0,0.0,0.0007616590520318,-0.0015855045177004534,0.0,-0.0014457682858795007
2017-01-27,0.0,-0.0023636595138309957,-0.0051400000000001445,0.0,-0.0004999999999999,0.0013260229429903,-0.0011633461147476654,0.0,-0.0011746801321268485
