date,ema_crossover,ibs_mean_reversion,congress_s3_quiver
2017-02-22,-0.001513025247339983,0.0,0.0
2017-02-23,-0.002450169800155888,0.0,0.0006484794275489758
2017-02-24,0.00028632758111979406,0.0,0.0
2017-02-27,0.0015642852964301568,0.0,0.0
2017-02-28,-0.002917268555286734,0.0,0.0
2017-03-01,0.0020298150013438043,0.0016217857953930714,-0.002466250583150864
2017-03-02,-0.00033426784321299863,-0.0035817778830128377,0.0009929078014183634
2017-03-03,-0.003499724847325525,-5.4654932009512436e-05,-6.0024009603920625e-05
2017-03-06,-0.0017922359035112967,-0.002694914824686978,0.0
2017-03-07,-0.007629374090567187,-0.0028872754049449334,0.0003494060097835039
2017-03-08,-0.001766611645523275,-0.002494378858546309,0.0008351756325228887
2017-03-09,-0.00539062000105428,-0.0006501127173347276,-0.0019026146117637754
2017-03-10,-0.0019427144519936768,0.0009575974796669495,0.0014994250580382396
2017-03-13,0.0012695687500146047,0.00017273413516716296,0.0
2017-03-14,-0.0020583513831833322,0.0,0.0
2017-03-15,0.003354530668943534,0.0,-0.0006886858749121094
2017-03-16,-0.0008671024043235276,0.0,0.0
2017-03-17,-0.0021236407603009155,0.0,0.0
2017-03-20,-0.004479019726850164,-4.733312029669978e-05,-0.0018811136192625755
2017-03-21,0.005414910110464577,-0.007559668285545995,-0.00018035087546985906
2017-03-22,0.00010515631846574891,0.0030084781707457875,-0.0006021829130596901
2017-03-23,-0.003968227798935686,-0.0003603587888018067,0.0
2017-03-24,-0.0019480329698852161,-6.675716556869826e-05,0.0016532912336095773
2017-03-27,-0.003975935862988722,-0.000347160436403926,0.0014150943396227245
2017-03-28,0.0028364388478310243,0.0,0.0
2017-03-29,0.002065109346318428,0.0,0.0
2017-03-30,-0.0013909571685097877,0.0,0.0
2017-03-31,-0.0020454711284829674,0.0,-0.001881005929257773
2017-04-03,-0.004234168098784297,-0.00048766177927428433,0.0
2017-04-04,-0.00045416667860775917,7.159638397147283e-05,0.0
2017-04-05,-0.0009337951954399015,-0.003468769026825802,0.0014354066985644565
2017-04-06,-0.001672351205648126,0.0031329187841226958,0.0009193145305248507
2017-04-07,-0.0024345832370602505,-0.0003914540728314764,0.0015454545454542945
2017-04-10,-0.006235533664374793,0.00025504957555355645,0.0
2017-04-11,0.0033368477469966074,-0.0014815664317328059,-0.002214190737750199
2017-04-12,0.0012484638512439972,-0.0010688000494949446,0.0
2017-04-13,-0.002157873087237472,-0.00373264215106639,0.0
2017-04-17,0.0017373940030274149,0.007452181098462463,0.0
2017-04-18,-0.0010467093194611587,0.0,0.0
2017-04-19,-0.00048500991607447475,0.0,0.0
2017-04-20,0.001595852261143893,0.005149100826329356,0.0
2017-04-21,-0.001496470240871628,-0.0008883645617013824,0.0
2017-04-24,0.0005819987903841195,0.006236409760253414,0.0
2017-04-25,0.0024960461875398465,0.0019511573821886508,0.0
2017-04-26,-0.006534931281574008,0.001344240244209871,0.0
2017-04-27,0.0031210268330383872,0.0014279189223342925,-0.0004030813328558258
2017-04-28,-0.002361791198454921,-0.004501068886924364,0.0
2017-05-01,0.003951651682219115,0.0020824344194545485,0.00034875610323203965
2017-05-02,-0.0018769840554783146,-0.0012966339259294912,0.0
2017-05-03,-0.0022405580954775184,-0.002030533392471834,0.0
2017-05-04,-0.004559237719486964,-0.0003044331687693802,0.0
2017-05-05,-0.0006004286095828704,0.001879735266743232,-0.0013819076710289702
2017-05-08,0.0001690693253530995,0.0,0.0003650018133352084
2017-05-09,0.0015496395850638223,0.0,0.0
2017-05-10,0.0001393928513113707,0.0,0.0
2017-05-11,-0.0004937884631760481,0.0,0.0
2017-05-12,-0.0009602867777365187,0.0,0.005355361119462554
2017-05-15,0.0023252879420632144,0.0,0.0008124228712464987
2017-05-16,0.0023461109579741013,0.0,0.0
2017-05-17,0.013196078410816492,0.0,0.0030902945436985796
2017-05-18,-0.0002640450937272387,0.005356859517172019,0.00027575020275727447
2017-05-19,0.0006984850778037899,0.004214157782413963,0.0
2017-05-22,0.0035068588538931245,0.005912507295094516,-4.780114722724438e-05
2017-05-23,-0.002609274871838041,0.0015578927510628837,0.0
2017-05-24,0.0010742322467482968,0.0008594295746968683,0.0
2017-05-25,0.004727787897160773,0.0015280139315692054,0.0
2017-05-26,0.0009562042958026762,-0.0001597402792579139,0.0
2017-05-30,0.001065169378420494,-0.002544840961786088,-0.0008120497707924113
2017-05-31,-0.0026576035686523003,-0.00040043354040497636,0.0
2017-06-01,-6.439199285834807e-05,0.007859816839288936,-0.0015906796358460262
2017-06-02,0.00567773558133311,0.0,0.0
2017-06-05,-0.002003374479819797,0.0,0.0012803513457628757
2017-06-06,-0.0035722150904129446,0.0016061029055114417,0.0014969586196573736
2017-06-07,-0.005393408436617619,0.0007350992780514876,0.0
2017-06-08,-0.0026820805740088716,0.0040830525341331025,-0.010397865247482208
2017-06-09,0.013637706574627595,0.0013524287758581721,-0.0019050015732858805
2017-06-12,-0.011139407425497128,-0.0006023951771093605,0.0
2017-06-13,0.00178353176841628,0.001449671802527197,0.0
2017-06-14,-0.004669010687553876,-0.001712961733999152,0.000867453157529452
2017-06-15,-0.0014049256253720888,-0.0015708952878817906,0.0
2017-06-16,-0.005908532235555541,-0.0007261693303861616,0.0
2017-06-19,0.0025414918233839234,0.0,0.0
2017-06-20,0.001383286406704043,0.0,0.0034784917684547167
2017-06-21,0.0031112304925207113,0.0001731323814371244,-0.00016818257565298644
2017-06-22,-0.0033447494010094836,0.001035045348931174,0.0
2017-06-23,4.88132826415022e-05,0.0023531847963136343,0.0
2017-06-26,-0.0006149544206949242,0.0001143341063838399,0.0
2017-06-27,0.011233445693093147,-0.0060305616507631,0.0
2017-06-28,0.003979123444968202,0.009034953625083997,0.0
2017-06-29,0.003936815649879355,0.0,0.0
2017-06-30,-0.003993760344911168,0.0,-0.0008659217877096115
2017-07-03,0.013745270431093193,-0.00062058386296171,-0.0026994237185318237
2017-07-05,0.0012838966680897013,0.0023419410825851195,0.0
2017-07-06,-0.004174848815122201,-0.004835277513127512,0.0
2017-07-07,0.002783589955267063,0.0069511441892484704,0.0026066072655666073
2017-07-10,0.002382395747475341,0.0017522433926229208,-0.0012176819349137835
2017-07-11,0.003329397442821902,0.0007704714408780511,-0.0027164685908320774
2017-07-12,0.0026927894480275327,0.0,0.0
2017-07-13,-0.002629361594641444,0.0,0.0003476173008354344
2017-07-14,0.0011039749031027668,0.0,0.002863402637990786
2017-07-17,-0.0038039054663661087,0.0,-0.0003931750741839046
2017-07-18,0.0033002994535098473,0.0,0.0003732695858245094
2017-07-19,0.0024915267224401294,0.0,0.0002728512960434859
2017-07-20,-0.004605528320212771,0.0,-0.0015624290041652555
2017-07-21,-0.002227771835253911,0.0,0.00022888532845066756
2017-07-24,0.0026312028463464365,0.0,0.0
2017-07-25,-0.0009998507392937617,0.0,0.0
2017-07-26,-0.00046025568785135196,0.0,-0.0007711115290578441
2017-07-27,-0.0066272436059025,-0.00241333681407363,2.793296089387276e-05
2017-07-28,-0.0010656240655276816,-0.000806391699465947,-0.0015091175854120564
2017-07-31,-0.002180718639391954,-0.0009257252112198078,-0.0004817181877461163
2017-08-01,0.0009180659579932637,0.0005464463683606535,0.0
2017-08-02,0.0027876648909177515,-0.0032531420047747783,0.0011609664261058583
2017-08-03,-0.00039925113063077333,-0.0015484990223260109,3.723085194873299e-05
2017-08-04,-0.006582389026035584,0.0014554605540433307,0.0
2017-08-07,0.0032084598044883617,0.0,0.0
2017-08-08,-0.001542166645727705,0.0,0.0
2017-08-09,-0.003710929647604555,-0.00067420621051828,0.0
2017-08-10,0.013706818969514423,-0.005397288569619518,0.0
2017-08-11,-0.0008000039762593447,0.0020720277265053877,0.0011600928074246841
2017-08-14,0.003948403394786304,0.010698298239625537,-0.00032776138970835866
2017-08-15,-0.002286552463260705,0.00024230335723318674,0.0
2017-08-16,-0.002950028359654744,0.0005000124461902455,0.0
2017-08-17,0.014142953677601211,-0.015233742353693902,0.0
2017-08-18,-0.003834546848305753,-0.0007750795635220742,0.0
2017-08-21,-0.003870410004182978,-0.0003695584938713248,-0.0003021148036252974
2017-08-22,0.007037624464842462,0.01018827223510188,0.0
2017-08-23,-0.004577837084029812,0.0,0.0
2017-08-24,-0.002480101611209262,0.0,0.0
2017-08-25,-0.004382666256795287,0.0,0.0
2017-08-28,-0.002402693960491753,-0.0006287940048169682,-0.0004791566842359263
2017-08-29,0.0006743397615205371,0.001386075207734594,0.0
2017-08-30,0.006401761054344979,0.0,0.0
2017-08-31,0.005826855292539124,0.0,0.0
2017-09-01,-0.0030557841493704663,0.0,-0.00029633308906185096
2017-09-05,0.00340407198178605,0.0,0.0
2017-09-06,-0.0021547058588841095,0.0,0.0006799417192810964
2017-09-07,0.0008645462709133689,0.0,0.0
2017-09-08,0.0046680872781672544,0.0,0.0
2017-09-11,0.0005756159613614642,0.0010930215906665985,0.0
2017-09-12,-0.004183220681366451,0.0006672283437547666,0.0007874015748035035
2017-09-13,7.718813813650804e-05,0.00036370006196717597,0.0
2017-09-14,-0.0023348752001373096,0.0,0.0
2017-09-15,-0.002225003474507714,0.0009572269733459926,0.0
2017-09-18,-0.002107355532434685,-0.0003662469827693249,-0.0009394572025054337
2017-09-19,-0.00646995496550562,0.0004681537156465687,-9.417126540922638e-05
2017-09-20,0.00045406205136289124,-0.0008544893614201854,0.0
2017-09-21,0.0036383811532065824,-0.001710440275858982,0.0
2017-09-22,-0.0037097930129528223,-0.0002651645431875904,0.0006727869287113108
2017-09-25,0.0038476917832854785,-0.0029379862974135973,0.0
2017-09-26,-0.00929648153632745,0.0007161980718539684,0.0
2017-09-27,0.0011808902974430602,0.002494675168915661,0.0
2017-09-28,-0.005009933695173219,-0.00010198636276448347,0.0
2017-09-29,0.0037984382699807195,0.0,0.002642346169519749
2017-10-02,-0.0010515588725702463,0.0,0.0026576227875234615
2017-10-03,0.0016187012794472988,0.0,0.0
2017-10-04,-0.0006590776804751286,0.0,0.0
2017-10-05,0.004306622655196213,0.0,0.0003481128618540996
2017-10-06,0.003591467624992184,0.0,-0.0005135664668638462
2017-10-09,-0.0033034612866433832,0.0,-0.0009716185118895382
2017-10-10,-0.0027351954934603517,-0.00017600764083569587,0.0012324092818889465
2017-10-11,0.0016754354809842553,-0.00022004828122346165,0.0
2017-10-12,-0.0013377371857333786,-0.0001540676991886869,-0.00041637751561407477
2017-10-13,-3.2834982601870344e-05,-0.0005283135075508927,0.0016572183970191556
2017-10-16,-0.00032301500571707553,-0.00024227168636525853,0.0006056935190794643
2017-10-17,-0.001072806244116764,-0.0009252615126068564,0.0
2017-10-18,-0.002337988034633809,0.0014112280599340998,0.0
2017-10-19,-0.003432651301764955,-0.0003743291895640377,0.0
2017-10-20,-0.0020431913005931612,0.0,-0.0011042433084527126
2017-10-23,0.0010099123792011167,0.0,0.0
2017-10-24,-0.0014256796031639762,-0.0005203917288152393,-0.0005479452054796274
2017-10-25,-0.0004373908685084693,-0.003717595691487996,0.0017269293038317812
2017-10-26,0.001253148072341892,-0.00013645716453591916,0.0
2017-10-27,0.010746576387640427,0.01242260260998651,0.00026957480700917635
2017-10-30,-0.0005685320272134087,0.0,-0.0011904761904764083
2017-10-31,0.0022912103438492704,0.0,0.0
2017-11-01,-0.004763439225408339,0.0,0.0
2017-11-02,-0.0010543022169100524,0.0,0.002730503150604635
2017-11-03,0.0036633406554207326,0.0,0.0008545349164958971
2017-11-06,0.003443688948902901,0.0,-0.002008341903782185
2017-11-07,-0.0029947349811191293,0.0,0.0
2017-11-08,0.0014897968746521162,0.0,0.00112038379476731
2017-11-09,-0.0028129638889599073,0.0,-0.0001809376829331466
2017-11-10,-0.0006416630067238582,0.0,0.0
2017-11-13,0.003972192771055871,0.0,0.0
2017-11-14,-0.001304473323676003,0.0,-0.0007891491985202448
2017-11-15,-0.004196800619433172,0.0,0.0
2017-11-16,0.003966115881250287,0.0,0.0
2017-11-17,-8.483059642594437e-05,0.0,0.0
2017-11-20,-0.00028609227232301304,-0.0003107125930500443,0.0
2017-11-21,0.0033911710141729667,0.004769174428393308,-0.0006879944960441753
2017-11-22,0.0002561943820378332,0.0,0.0
2017-11-24,-3.818365042551619e-05,-0.0004946341554999956,0.0
2017-11-27,-0.0031060529934583414,-0.0009252084521580439,0.0
2017-11-28,-0.000406288050283643,0.0046087898765063695,0.003442418266266678
2017-11-29,0.006285629550097704,0.0,0.0
2017-11-30,0.0008576959894035507,0.0,0.00018306636155607237
2017-12-01,-0.006346399095060518,0.0,0.0
2017-12-04,0.0034204564251436587,0.0,0.0
2017-12-05,-0.0035710404889556235,-0.004821465781866929,0.0
2017-12-06,0.0011441193335794964,-6.312149130227596e-05,0.0014151793762391396
2017-12-07,-0.0019685720615569835,0.0028626902313979574,0.0
2017-12-08,-0.003743190076301417,0.0017578053112621284,0.0
2017-12-11,0.0024203677505392207,-0.00014952362711617706,0.004103206849462193
2017-12-12,-0.001785709769625221,-0.000897275926646679,0.00595292744864695
2017-12-13,-0.0033683439006326754,0.0016892490130715476,0.0
2017-12-14,-0.0005056021427916058,-0.004592145246775314,0.0
2017-12-15,0.005382257495689657,0.00840823386289391,0.0
2017-12-18,-0.001625747254943688,0.005668475208320034,0.0
2017-12-19,-0.0012301420514292394,-0.003208282019210862,-0.0002670414617006456
2017-12-20,0.0035514943908012686,0.0003822773121111567,0.0043101270044232365
2017-12-21,-0.0052285437847966465,0.0016528764215963943,0.0
2017-12-22,-0.0017122398487277035,-0.0005861319770480433,0.00012043356081870016
2017-12-26,-0.002883652579328988,-0.0002141481299410275,0.0
2017-12-27,-0.00333587626032128,-7.090332536541233e-06,0.0
2017-12-28,0.0015774044019796207,0.0016773702123689116,0.0
2017-12-29,0.005994162735058817,0.0,0.0026271224119140957
2018-01-02,0.004280144707842881,0.0058012501000106464,0.0
2018-01-03,0.007338268074961185,0.0,-0.000775895512737601
2018-01-04,-0.002504137391289407,0.0,-0.002959248214073562
2018-01-05,0.004638626133621537,0.0,0.0004959308203666968
2018-01-08,0.0030846326744915498,0.0,0.0
2018-01-09,-0.0028010691427654555,0.0,-0.0008097193842250272
2018-01-10,-0.002754014479790623,0.0006940300293021284,0.005010682355586216
2018-01-11,0.0014600467708727471,0.0050439904413634995,0.0
2018-01-12,0.007357580574216982,0.0,0.0
2018-01-16,-0.0023031033281407653,0.0,0.0
2018-01-17,0.003683015152174507,0.0033024159277865728,-0.0013486686384187596
2018-01-18,-0.0028217219027011353,0.0,0.0
2018-01-19,-0.0005906573324873099,0.0035360579301173534,0.0061369294648983
2018-01-22,0.007505866499470271,0.0,0.0
2018-01-23,0.004082099535929862,0.0,0.001863569988178826
2018-01-24,-0.004793721433846931,0.0,0.00311255407273614
2018-01-25,0.005910155416378959,0.0,0.0
2018-01-26,0.005917871967522359,0.0,0.00378920495988333
2018-01-29,-0.003520580958840891,0.0,0.0029982675274817794
2018-01-30,0.0011805571841392304,-0.0018207924614075388,0.0
2018-01-31,-0.008600163652765391,-0.0011713318704164033,0.0
2018-02-01,-0.004481538609044322,0.0006273666403449063,-0.012755720980684337
2018-02-02,0.013325340412718045,-0.01151087333626677,0.0
2018-02-05,0.0240754582914533,-0.011774987807960602,0.0
2018-02-06,0.005268735463524132,0.00019796036614794232,0.0004720869239416281
2018-02-07,-0.003118331389234008,0.0,0.0
2018-02-08,0.03352060245387767,-0.022689159082680765,0.0010312315851501719
2018-02-09,-0.006125694987583863,0.006593272041789833,0.0016374269005847708
2018-02-12,-0.0017253638943942606,0.002809196020866711,0.0
2018-02-13,0.0042798115712976426,0.0005693753141222668,0.0
2018-02-14,0.02080854168716373,0.0,0.0013244477690950163
2018-02-15,0.004584464704355806,0.0,0.0
2018-02-16,-0.001171526990220495,0.0,-9.866798223978623e-05
2018-02-20,-0.002201888358759674,0.0014245181141845364,0.0
2018-02-21,-0.0031471160298709444,-0.0010920308119664046,0.0
2018-02-22,-0.007194211377916315,-0.0012361331223212924,0.0008067473414008486
2018-02-23,0.005872231367638037,0.013781590629219798,0.0007421150278292821
2018-02-26,0.007003961707441109,0.0,-0.0035135328381553643
2018-02-27,-0.0016935791303576142,0.0,0.0
2018-02-28,-0.007811229640851569,-0.012738526013779894,0.0
2018-03-01,0.0027147596869738777,-0.009196226804370267,0.0017655571635311063
2018-03-02,-0.0001880642939495747,0.008760296583738558,0.012950526248038496
2018-03-05,0.006902456908313592,0.0,-0.0007274762171236571
2018-03-06,-0.00529995154941576,0.0,0.0010927482289488921
2018-03-07,0.0024583494674310646,0.0,-0.003024596546045699
2018-03-08,-0.0015108646980299678,0.0,0.00017195261750102553
2018-03-09,0.008298489872734516,0.0,0.0
2018-03-12,-0.005197445308884996,0.0,0.0
2018-03-13,-0.00017294481019436425,0.0,-0.001525801474370092
2018-03-14,0.004246125029691017,-0.006677441363505787,0.0
2018-03-15,-0.003907369863949239,-0.001987442586283472,0.0
2018-03-16,-0.004427567413751499,0.0011009457552990654,-0.0012601927353594888
2018-03-19,0.010099351021184644,-0.012122434782887881,0.0
2018-03-20,-0.0033052576781676946,0.00021292550110874053,-0.0037456108139615196
2018-03-21,-0.004325762631336438,0.001259712427595261,-0.001786532295006804
2018-03-22,0.012830364539572647,-0.007220554830654091,0.0
