date,ret
2022-03-30,196653.9653065202
2022-03-31,196747.32949679662
2022-04-01,199603.9438935086
2022-04-04,199603.9438935086
2022-04-05,199603.9438935086
2022-04-06,198643.98736685378
2022-04-07,197812.49776942396
2022-04-08,197812.49776942396
2022-04-11,197812.49776942396
2022-04-12,197378.1874916162
2022-04-13,196587.72054092243
2022-04-14,196587.72054092243
2022-04-18,196948.24242842288
2022-04-19,193928.1588014632
2022-04-20,193928.1588014632
2022-04-21,193928.1588014632
2022-04-22,193320.15527301765
2022-04-25,192310.47676342278
2022-04-26,192310.47676342278
2022-04-27,191962.26470549672
2022-04-28,191962.26470549672
2022-04-29,191962.26470549672
2022-05-02,192634.1859054899
2022-05-03,192634.1859054899
2022-05-04,192634.1859054899
2022-05-05,192634.1859054899
2022-05-06,190269.2694208591
2022-05-09,190269.2694208591
2022-05-10,190834.6555529401
2022-05-11,190796.4886218295
2022-05-12,189478.13419667238
2022-05-13,189478.13419667238
2022-05-16,189478.13419667238
2022-05-17,189478.13419667238
2022-05-18,189478.13419667238
2022-05-19,189251.37424469308
2022-05-20,189251.37424469308
2022-05-23,189912.9008147987
2022-05-24,189912.9008147987
2022-05-25,189912.9008147987
2022-05-26,189912.9008147987
2022-05-27,189912.9008147987
2022-05-31,189912.9008147987
2022-06-01,191216.5684474565
2022-06-02,193180.83668837993
2022-06-03,193180.83668837993
2022-06-06,194556.06368294792
2022-06-07,193378.84298011122
2022-06-08,193378.84298011122
2022-06-09,194101.87609573032
2022-06-10,192427.9061201012
2022-06-13,189397.81317191472
2022-06-14,190520.99300037252
2022-06-15,190143.883476149
2022-06-16,190143.883476149
2022-06-17,189217.33187947178
2022-06-21,189217.33187947178
2022-06-22,189217.33187947178
2022-06-23,189217.33187947178
2022-06-24,189217.33187947178
2022-06-27,189217.33187947178
2022-06-28,189034.93735742022
2022-06-29,190069.5307365973
2022-06-30,190069.5307365973
2022-07-01,190069.5307365973
2022-07-05,190069.5307365973
2022-07-06,190069.5307365973
2022-07-07,190069.5307365973
2022-07-08,190069.5307365973
2022-07-11,190069.5307365973
2022-07-12,190069.5307365973
2022-07-13,190069.5307365973
2022-07-14,190069.5307365973
2022-07-15,190069.5307365973
2022-07-18,190069.5307365973
2022-07-19,192861.2171366471
2022-07-20,192861.2171366471
2022-07-21,195333.60715939547
2022-07-22,195333.60715939547
2022-07-25,194767.13010935453
2022-07-26,194767.13010935453
2022-07-27,197542.45011291475
2022-07-28,197542.45011291475
2022-07-29,197542.45011291475
2022-08-01,197542.45011291475
2022-08-02,197542.45011291475
2022-08-03,197542.45011291475
2022-08-04,197542.45011291475
2022-08-05,197542.45011291475
