date,ret
2023-05-09,257183.1538261725
2023-05-10,257183.1538261725
2023-05-11,257183.1538261725
2023-05-12,257183.1538261725
2023-05-15,257183.1538261725
2023-05-16,257183.1538261725
2023-05-17,259997.56331728376
2023-05-18,259997.56331728376
2023-05-19,259997.56331728376
2023-05-22,259997.56331728376
2023-05-23,260795.5762715342
2023-05-24,261063.80484211713
2023-05-25,263162.92133407097
2023-05-26,266601.6707907205
2023-05-30,266601.6707907205
2023-05-31,264090.16237718443
2023-06-01,265379.60692350025
2023-06-02,265379.60692350025
2023-06-05,265379.60692350025
2023-06-06,265379.60692350025
2023-06-07,265379.60692350025
2023-06-08,265326.5310021156
2023-06-09,265326.5310021156
2023-06-12,265326.5310021156
2023-06-13,265326.5310021156
2023-06-14,267476.1765193289
2023-06-15,267476.1765193289
2023-06-16,267476.1765193289
2023-06-20,267476.1765193289
2023-06-21,267617.4218566638
2023-06-22,267617.4218566638
2023-06-23,265230.02550726343
2023-06-26,265230.02550726343
2023-06-27,265230.02550726343
2023-06-28,262241.9368001266
2023-06-29,262780.1234055596
2023-06-30,262780.1234055596
2023-07-03,262780.1234055596
2023-07-05,262780.1234055596
2023-07-06,262780.1234055596
2023-07-07,266833.5068090904
2023-07-10,266833.5068090904
2023-07-11,261662.23531372193
2023-07-12,261662.23531372193
2023-07-13,265503.6861302563
2023-07-14,265503.6861302563
2023-07-17,261919.6904167875
2023-07-18,261919.6904167875
2023-07-19,261919.6904167875
2023-07-20,261919.6904167875
2023-07-21,266404.8020369751
2023-07-24,266404.8020369751
2023-07-25,266404.8020369751
2023-07-26,266163.8459782676
2023-07-27,266163.8459782676
2023-07-28,268698.4503863904
2023-07-31,270753.6532252109
2023-08-01,270753.6532252109
2023-08-02,269728.7113392227
2023-08-03,268310.530785268
2023-08-04,270236.28978412953
2023-08-07,270383.01242942986
2023-08-08,266003.61233941966
2023-08-09,266003.61233941966
2023-08-10,269355.57834117627
2023-08-11,269402.6272623538
2023-08-14,265790.5988296626
2023-08-15,266146.8216861457
2023-08-16,266714.7050912044
2023-08-17,269368.0687592304
2023-08-18,268467.45858356345
2023-08-21,268467.45858356345
2023-08-22,273598.98601048865
2023-08-23,273598.98601048865
2023-08-24,273598.98601048865
2023-08-25,272305.79475643026
2023-08-28,271940.60047299473
2023-08-29,271940.60047299473
2023-08-30,271940.60047299473
2023-08-31,268324.11616406974
2023-09-01,274486.4540318964
2023-09-05,270583.1297614841
2023-09-06,270583.1297614841
2023-09-07,268328.29829239036
2023-09-08,272301.67660394474
2023-09-11,276914.6388516289
2023-09-12,276914.6388516289
2023-09-13,276914.6388516289
2023-09-14,276914.6388516289
2023-09-15,276914.6388516289
2023-09-18,279824.7376545444
2023-09-19,280285.43581198866
2023-09-20,282730.0666279816
2023-09-21,275373.2238002116
2023-09-22,276895.31538569333
2023-09-25,275464.4532886024
2023-09-26,272869.54215786536
2023-09-27,273669.35429141537
2023-09-28,272855.63251245895
2023-09-29,272855.63251245895
2023-10-02,271635.4645092042
2023-10-03,269321.09591285815
2023-10-04,269707.65866982087
2023-10-05,269707.65866982087
2023-10-06,265679.31037913746
2023-10-09,265679.31037913746
2023-10-10,265679.31037913746
2023-10-11,265679.31037913746
2023-10-12,265679.31037913746
2023-10-13,269618.19262477505
2023-10-16,271476.45474954636
2023-10-17,271476.45474954636
2023-10-18,271476.45474954636
2023-10-19,270348.28107746696
2023-10-20,270348.28107746696
2023-10-23,268035.932223707
2023-10-24,268035.932223707
2023-10-25,268035.932223707
2023-10-26,268622.53825117234
2023-10-27,268622.53825117234
2023-10-30,272310.07472195075
2023-10-31,271596.2662791081
2023-11-01,271596.2662791081
2023-11-02,271596.2662791081
2023-11-03,271596.2662791081
2023-11-06,271596.2662791081
2023-11-07,271596.2662791081
2023-11-08,272143.9335783734
2023-11-09,274218.00483081816
2023-11-10,277448.4387119135
2023-11-13,277448.4387119135
2023-11-14,277448.4387119135
2023-11-15,277448.4387119135
2023-11-16,277097.8957394721
2023-11-17,277097.8957394721
2023-11-20,277097.8957394721
2023-11-21,277097.8957394721
2023-11-22,279191.27901766234
2023-11-24,279036.9258433628
2023-11-27,279036.9258433628
2023-11-28,278784.12804107915
2023-11-29,278784.12804107915
2023-11-30,278826.6384442482
2023-12-01,278826.6384442482
2023-12-04,278826.6384442482
2023-12-05,277882.57586133876
2023-12-06,277882.57586133876
2023-12-07,279204.604184006
2023-12-08,278159.0269846013
2023-12-11,278159.0269846013
2023-12-12,278159.0269846013
2023-12-13,279491.2164114868
2023-12-14,279491.2164114868
