entry_time,pct_return_gross
2016-01-05,99911.20342289707
2016-01-06,99742.67195114722
2016-01-07,99666.01079978536
2016-01-08,99672.85778843542
2016-01-11,99729.29370530805
2016-01-12,99554.4650856641
2016-01-13,99669.58961702994
2016-01-14,99518.9669372625
2016-01-15,99528.57642441375
2016-01-19,99438.74208248292
2016-01-20,99478.0204360977
2016-01-21,99621.15768656053
2016-01-22,99515.59185816148
2016-01-25,99610.86076855703
2016-01-26,99534.47385870993
2016-01-27,99571.09927991114
2016-01-28,99741.60885896695
2016-01-29,99739.06093562688
2016-02-01,99613.01203883076
2016-02-02,99654.87916224396
2016-02-03,99665.61397543275
2016-02-04,99532.30833367094
2016-02-05,99438.05197059907
2016-02-08,99438.49588361186
2016-02-09,99432.74965062736
2016-02-10,99341.65369342477
2016-02-11,99485.80198645456
2016-02-12,99603.52009762042
2016-02-16,99718.12495572816
2016-02-17,99689.15636491393
2016-02-18,99686.16474748818
2016-02-19,99787.55528375482
2016-02-22,99698.90610276304
2016-02-23,99730.94344218228
2016-02-24,99815.58481445102
2016-02-25,99799.60103476302
2016-02-26,99737.2189978
2016-02-29,99909.78579587513
2016-03-01,99940.94930404247
2016-03-02,99968.67720097091
2016-03-03,99991.35492996496
2016-03-04,99997.10831184758
2016-03-07,99920.29293756351
2016-03-08,99955.15215698724
2016-03-09,99960.93650924749
2016-03-10,100074.03540389086
2016-03-11,100065.09208708924
2016-03-14,100053.69265211845
2016-03-15,100094.47118055126
2016-03-16,100139.0893225664
2016-03-17,100130.21469919018
2016-03-18,100140.30537750889
2016-03-21,100136.67932131278
2016-03-22,100089.889989074
2016-03-23,100087.05183583469
2016-03-24,100091.11449975718
2016-03-28,100156.0452896538
2016-03-29,100187.02893119564
2016-03-30,100169.80126924839
2016-03-31,100217.99730360645
2016-04-01,100195.24644657978
2016-04-04,100124.79775292987
2016-04-05,100201.5704996259
2016-04-06,100117.57345771701
2016-04-07,100136.17967680635
2016-04-08,100120.03694102853
2016-04-11,100185.5410518305
2016-04-12,100256.4964307005
2016-04-13,100256.89426779046
2016-04-14,100248.95407102835
2016-04-15,100298.64681548603
2016-04-18,100320.76922398563
2016-04-19,100327.46214803551
2016-04-20,100289.69063678975
2016-04-21,100289.69063678975
2016-04-22,100277.42822280157
2016-04-25,100287.72440671785
2016-04-26,100302.35776463807
2016-04-27,100238.40107427038
2016-04-28,100200.5802251728
2016-04-29,100256.20493543996
2016-05-02,100195.02937245232
2016-05-03,100155.78361262137
2016-05-04,100154.57474040161
2016-05-05,100180.34162355706
2016-05-06,100185.95680392106
2016-05-09,100273.36968780591
2016-05-10,100207.56630614812
2016-05-11,100209.5628050048
2016-05-12,100148.39913390006
2016-05-13,100217.71373682373
2016-05-16,100151.82260282143
2016-05-17,100153.83455029949
2016-05-18,100129.66585619061
2016-05-19,100174.10929748176
2016-05-20,100164.46967605433
2016-05-23,100255.77228606606
2016-05-24,100303.46266276011
2016-05-25,100305.43619575436
2016-05-26,100335.83583571036
2016-05-27,100322.4645669289
2016-05-31,100337.03664410546
2016-06-01,100358.2716675216
2016-06-02,100337.09852348239
2016-06-03,100373.27273997816
2016-06-06,100384.22600320182
2016-06-07,100407.28015904874
2016-06-08,100397.54339325622
2016-06-09,100330.4467336231
2016-06-10,100276.13509259206
2016-06-13,100262.25780627078
2016-06-14,100252.72574491553
2016-06-15,100273.80202969423
2016-06-16,100247.6314361445
2016-06-17,100292.98914164837
2016-06-20,100312.76386730847
2016-06-21,100301.31963167101
2016-06-22,100392.97915949221
2016-06-23,100140.00869786406
2016-06-24,100013.99947903697
2016-06-27,100140.50332643154
2016-06-28,100260.48628609213
2016-06-29,100356.32739739848
2016-06-30,100371.25284731557
2016-07-01,100320.69459747139
2016-07-05,100362.91721332174
2016-07-06,100358.20447722879
2016-07-07,100463.43128211175
2016-07-08,100488.60488935416
2016-07-11,100539.554549334
2016-07-12,100538.78987538905
2016-07-13,100578.28664657802
2016-07-14,100568.74948458183
2016-07-15,100587.46449414862
2016-07-18,100580.60409604703
2016-07-19,100609.5904192909
2016-07-20,100582.99948935167
2016-07-21,100615.0215746261
2016-07-22,100595.65747496611
2016-07-25,100599.0837952554
2016-07-26,100591.4741111616
2016-07-27,100599.47407001135
2016-07-28,100610.88448212133
2016-07-29,100605.18694652827
2016-08-01,100559.95024403553
2016-08-02,100580.60062888636
2016-08-03,100588.22554497884
2016-08-04,100645.75353668023
2016-08-05,100641.5933102516
2016-08-08,100645.75336471586
2016-08-09,100628.35529782102
2016-08-10,100661.33187142998
2016-08-11,100654.91580932809
2016-08-12,100675.31109579442
2016-08-15,100638.77358059499
2016-08-16,100652.40153718741
2016-08-17,100668.26968886338
2016-08-18,100657.70867203841
2016-08-19,100657.33420718457
2016-08-22,100671.68031843692
2016-08-23,100635.50199257319
2016-08-24,100630.57678620293
2016-08-25,100617.31598429604
2016-08-26,100652.23537609528
2016-08-29,100640.5194239841
2016-08-30,100620.45985540336
2016-08-31,100620.84250004668
2016-09-01,100652.71026533427
2016-09-02,100673.87063947409
2016-09-06,100673.11326673822
2016-09-07,100657.28346336978
2016-09-08,100487.74313662619
2016-09-09,100589.31759452421
2016-09-12,100487.55730582877
2016-09-13,100484.07651584315
2016-09-14,100555.18517977622
2016-09-15,100528.00178255967
2016-09-16,100529.156972395
2016-09-19,100531.07677036895
2016-09-20,100607.90339970648
2016-09-21,100653.91483475083
2016-09-22,100616.11195225785
2016-09-23,100556.471875284
2016-09-26,100601.27101965417
2016-09-27,100636.29296110511
2016-09-28,100575.2931352023
2016-09-29,100627.62540287756
2016-09-30,100609.04085921231
2016-10-03,100572.15311129026
2016-10-04,100605.40226996233
2016-10-05,100611.10781221792
2016-10-06,100584.87413754742
2016-10-07,100619.20850638044
2016-10-10,100532.99807672105
2016-10-11,100540.67756203
2016-10-12,100520.72101149178
2016-10-13,100520.33874614046
2016-10-14,100499.56353431223
2016-10-17,100540.84781108012
2016-10-18,100558.88437417841
2016-10-19,100548.16856744104
2016-10-20,100547.78619771074
2016-10-21,100579.99656880499
2016-10-24,100557.85367937537
2016-10-25,100543.30560367182
2016-10-26,100524.50389718253
2016-10-27,100502.19870556628
2016-10-28,100504.12629730525
2016-10-31,100452.83641789487
2016-11-01,100408.96372184735
2016-11-02,100379.6782267953
2016-11-03,100370.26777742985
2016-11-04,100525.69988663931
2016-11-07,100556.0831767895
2016-11-08,100632.3220643154
2016-11-09,100650.5247856361
2016-11-10,100634.63196729372
2016-11-11,100638.4256745376
2016-11-14,100693.37826435523
2016-11-15,100683.22250852364
2016-11-16,100716.0006501668
2016-11-17,100700.9967292253
2016-11-18,100754.0021306074
2016-11-21,100768.56192502743
2016-11-22,100773.03546018641
2016-11-23,100799.10308202656
2016-11-25,100767.56218358205
2016-11-28,100778.7417452614
2016-11-29,100763.11195053392
2016-11-30,100736.2638611071
2016-12-01,100737.7628894804
2016-12-02,100780.78564399475
2016-12-05,100803.8475572305
2016-12-06,100896.19965465508
2016-12-07,100914.52517748065
2016-12-08,100958.75802650047
2016-12-09,100948.94274341864
2016-12-12,100994.80136326305
2016-12-13,100938.72740483598
2016-12-14,100966.42337520703
2016-12-15,100954.43713655327
2016-12-16,100968.62528885178
2016-12-19,100996.21260269504
2016-12-20,100977.76872166287
2016-12-21,100966.52409931448
2016-12-22,100974.8794174634
2016-12-23,100992.29264022343
2016-12-27,100935.10964418334
2016-12-28,100931.83030515285
2016-12-29,100906.29734991721
2016-12-30,100957.54220794908
2017-01-03,101001.53517910349
2017-01-04,100995.38967804582
2017-01-05,101023.96952881881
2017-01-06,101001.26120151224
2017-01-09,100999.81667868751
2017-01-10,101017.17575383963
2017-01-11,101002.3858519866
2017-01-12,101017.56603544042
2017-01-13,100993.75679032912
2017-01-17,101008.59335875214
2017-01-18,100985.47931572083
2017-01-19,101008.30421920981
2017-01-20,100990.60966827747
2017-01-23,101035.50203882312
2017-01-24,101096.32620820314
2017-01-25,101089.18873068977
2017-01-26,101078.82591187651
2017-01-27,101035.87475991769
2017-01-30,101032.99307688451
2017-01-31,101037.31130191678
2017-02-01,101040.91136871767
