entry_time,pct_return_gross
2016-01-05,97851.8
2016-01-06,93858.6637456
2016-01-07,92113.45575191431
2016-01-08,92266.548315374
2016-01-11,93530.41549419801
2016-01-12,89563.79057308906
2016-01-13,92069.4271781618
2016-01-14,88703.3689205282
2016-01-15,88910.57999032654
2016-01-19,86969.12856565777
2016-01-20,87800.20555823119
2016-01-21,90856.53071371322
2016-01-22,88527.33269233647
2016-01-25,90577.62571749098
2016-01-26,88897.2296051801
2016-01-27,89688.59274312541
2016-01-28,93404.2117632876
2016-01-29,93346.48796041789
2016-02-01,90492.51243751607
2016-02-02,91412.64030398073
2016-02-03,91650.86164461292
2016-02-04,88685.22306351653
2016-02-05,86653.44460313137
2016-02-08,86662.80317514851
2016-02-09,86541.64857630964
2016-02-10,84623.53947726432
2016-02-11,87594.16420707421
2016-02-12,90101.63475166592
2016-02-16,92609.70385661328
2016-02-17,91958.84285790901
2016-02-18,91892.08073799417
2016-02-19,94153.17727663324
2016-02-22,92129.63719060384
2016-02-23,92845.85299012359
2016-02-24,94752.1640437168
2016-02-25,94385.09416021143
2016-02-26,92957.80276632072
2016-02-29,96848.83047451336
2016-03-01,97579.65174927405
2016-03-02,98234.60637181519
2016-03-03,98773.71789158371
2016-03-04,98911.21090688881
2016-03-07,97073.04496339516
2016-03-08,97892.34146288622
2016-03-09,98029.39074093428
2016-03-10,100712.65122429511
2016-03-11,100494.9104723482
2016-03-14,100217.94649908642
2016-03-15,101206.0954515674
2016-03-16,102297.5019849171
2016-03-17,102078.17614066144
2016-03-18,102327.04273409236
2016-03-21,102237.4042446573
2016-03-22,101081.7126270757
2016-03-23,101012.37057221353
2016-03-24,101111.56472011545
2016-03-28,102698.40961683294
2016-03-29,103467.00451440531
2016-03-30,103036.58177562538
2016-03-31,104235.92758749367
2016-04-01,103663.46387318315
2016-04-04,101900.14835270031
2016-04-05,103790.39610464292
2016-04-06,101685.52687164076
2016-04-07,102142.70500045565
2016-04-08,101744.34845095388
2016-04-11,103354.75799823557
2016-04-12,105125.63842177733
2016-04-13,105135.73048306584
2016-04-14,104934.29042346028
2016-04-15,106192.66243421841
2016-04-18,106759.30648096741
2016-04-19,106931.61600162768
2016-04-20,105957.68284308487
2016-04-21,105957.68284308487
2016-04-22,105644.26001723502
2016-04-25,105906.68035911782
2016-04-26,106280.5309407855
2016-04-27,104641.04747049292
2016-04-28,103685.88398918226
2016-04-29,105078.38541115697
2016-05-02,103527.21828571748
2016-05-03,102546.19436524202
2016-05-04,102516.25087648736
2016-05-05,103154.31202194263
2016-05-06,103294.18926904436
2016-05-09,105474.52301613534
2016-05-10,103800.00948873116
2016-05-11,103850.04109330474
2016-05-12,102316.591386521
2016-05-13,104029.78039269692
2016-05-16,102375.08270577069
2016-05-17,102424.8369959657
2016-05-18,101826.88079758325
2016-05-19,102920.29784358767
2016-05-20,102680.69939020781
2016-05-23,104945.01417316067
2016-05-24,106152.72139626542
2016-05-25,106203.25009165004
2016-05-26,106981.932321322
2016-05-27,106637.02257151806
2016-05-31,107011.74506883437
2016-06-01,107559.64520358681
2016-06-02,107010.6607744677
2016-06-03,107944.0077577426
2016-06-06,108228.97993822304
2016-06-07,108830.30015075981
2016-06-08,108574.98426660612
2016-06-09,106819.54392098363
2016-06-10,105420.63517379444
2016-06-13,105067.68688723256
2016-06-14,104826.03120739193
2016-06-15,105359.17640211272
2016-06-16,104693.93856230978
2016-06-17,105839.91841381282
2016-06-20,106344.77482464671
2016-06-21,106051.26324613068
2016-06-22,108395.84457397612
2016-06-23,101788.03388874655
2016-06-24,98689.40256110534
2016-06-27,101709.29827947514
2016-06-28,104657.443999404
2016-06-29,107077.7520493342
2016-06-30,107463.01780120771
2016-07-01,106153.47346628219
2016-07-05,107234.32813311587
2016-07-06,107112.50993635664
2016-07-07,109829.52586340226
2016-07-08,110495.31244918623
2016-07-11,111850.64795168795
2016-07-12,111830.06743246484
2016-07-13,112892.90039334299
2016-07-14,112633.92407984065
2016-07-15,113141.00200604809
2016-07-18,112954.3193527381
2016-07-19,113741.83686726537
2016-07-20,113014.57156233607
2016-07-21,113885.0097925092
2016-07-22,113354.76118691528
2016-07-25,113448.16551013329
2016-07-26,113240.55536724973
2016-07-27,113458.43019577632
2016-07-28,113769.76012823354
2016-07-29,113613.89555685785
2016-08-01,112378.00360099036
2016-08-02,112936.29752288008
2016-08-03,113143.42269253703
2016-08-04,114708.87508891097
2016-08-05,114594.16621382206
2016-08-08,114708.76038003586
2016-08-09,114229.04834412655
2016-08-10,115134.65623939878
2016-08-11,114957.11859947762
2016-08-12,115520.63839485224
2016-08-15,114506.36718974545
2016-08-16,114881.49004865906
2016-08-17,115319.64805170464
2016-08-18,115026.96678494941
