entry_time,pct_return_gross
2016-01-05,96777.7
2016-01-06,90853.7434276
2016-01-07,88319.74166966081
2016-01-08,88539.92278564328
2016-01-11,90359.15257911991
2016-01-12,84610.9550877992
2016-01-13,88161.56920710362
2016-01-14,83326.78875178605
2016-01-15,83618.7658195723
2016-01-19,80879.91676391804
2016-01-20,82039.24949081204
2016-01-21,86322.92890297479
2016-01-22,83003.4669949398
2016-01-25,85887.007438344
2016-01-26,83496.94379534977
2016-01-27,84611.87848584907
2016-01-28,89869.8298387167
2016-01-29,89786.5205064562
2016-02-01,85668.82088950962
2016-02-02,86975.44174571642
2016-02-03,87315.42874750042
2016-02-04,83077.39978238298
2016-02-05,80222.4449388614
2016-02-08,80235.44097494149
2016-02-09,80067.18725521704
2016-02-10,77405.2735477301
2016-02-11,81481.12563165938
2016-02-12,84979.8436851572
2016-02-16,88528.09207838727
2016-02-17,87594.8289316969
2016-02-18,87499.43816299028
2016-02-19,90728.9549261481
2016-02-22,87804.03487723894
2016-02-23,88827.9177279424
2016-02-24,91563.63993812758
2016-02-25,91031.56362644712
2016-02-26,88966.69466870843
2016-02-29,94552.6465268726
2016-03-01,95622.88793291028
2016-03-02,96585.61916861882
2016-03-03,97380.7119856149
2016-03-04,97584.04291224087
2016-03-07,94863.79013201923
2016-03-08,96064.76571509059
2016-03-09,96266.50172309227
2016-03-10,100219.01175083901
2016-03-11,99894.00149573103
2016-03-14,99481.03969354767
2016-03-15,100952.36427061525
2016-03-16,102585.36971505672
2016-03-17,102255.4551660531
2016-03-18,102629.40336559537
2016-03-21,102494.54832957296
2016-03-22,100756.65076809672
2016-03-23,100652.97217445634
2016-03-24,100801.23400246933
2016-03-28,103174.19585212147
2016-03-29,104332.42937475737
2016-03-30,103681.39501545888
2016-03-31,105491.67217242878
2016-04-01,104622.63177707231
2016-04-04,101953.18532728033
2016-04-05,104790.03270901191
2016-04-06,101602.31991400378
2016-04-07,102287.52595950381
2016-04-08,101689.1439326407
2016-04-11,104103.44758788946
2016-04-12,106779.0102943458
2016-04-13,106794.38647182817
2016-04-14,106487.45940510814
2016-04-15,108402.95582488722
2016-04-18,109270.61308330961
2016-04-19,109535.15723758431
2016-04-20,108038.68791940443
2016-04-21,108038.68791940443
2016-04-22,107559.32026110604
2016-04-25,107960.0862883989
2016-04-26,108531.73494529598
2016-04-27,106020.41913039677
2016-04-28,104568.78755166336
2016-04-29,106675.32577689162
2016-05-02,104313.21403821392
2016-05-03,102830.50601387475
2016-05-04,102785.46625224067
2016-05-05,103745.07136517159
2016-05-06,103956.08884032836
2016-05-09,107247.54652519085
2016-05-10,104693.55345223994
2016-05-11,104769.24689138592
2016-05-12,102448.71284198861
2016-05-13,105021.814713728
2016-05-16,102516.09923647318
2016-05-17,102590.83347281656
2016-05-18,101692.44554409511
2016-05-19,103330.40576447385
2016-05-20,102969.5759875443
2016-05-23,106375.60362206028
2016-05-24,108211.85929178429
2016-05-25,108289.12255931864
2016-05-26,109480.08632922603
2016-05-27,108950.6406317379
2016-05-31,109524.9194585078
2016-06-01,110366.07083994914
2016-06-02,109521.10820159849
2016-06-03,110953.9728602
2016-06-06,111393.35059272638
2016-06-07,112321.70277656616
2016-06-08,111926.44270449544
2016-06-09,109212.00261602602
2016-06-10,107066.64203663681
2016-06-13,106528.95336032881
2016-06-14,106161.42847123569
2016-06-15,106971.33400904275
2016-06-16,105958.2085046431
2016-06-17,107697.93633008082
2016-06-20,108468.51506452255
2016-06-21,108019.45541215542
2016-06-22,111601.59659253333
2016-06-23,101396.74660011209
2016-06-24,96766.66696011116
2016-06-27,101208.25697358027
2016-06-28,105608.69077853457
2016-06-29,109272.15065295115
2016-06-30,109861.89245002513
2016-07-01,107853.72691793111
2016-07-05,109500.97688914869
2016-07-06,109314.38722452958
2016-07-07,113473.6903440357
2016-07-08,114505.506610334
2016-07-11,116612.29342645756
2016-07-12,116580.10843347185
2016-07-13,118242.07445929942
2016-07-14,117835.20348108496
2016-07-15,118630.94461019272
2016-07-18,118337.33302228249
2016-07-19,119574.90485102953
2016-07-20,118428.0619386033
2016-07-21,119796.26133818
2016-07-22,118959.60424899415
2016-07-25,119106.6383198459
2016-07-26,118779.69059765791
2016-07-27,119122.48878472275
2016-07-28,119612.79694856069
2016-07-29,119366.9926508314
2016-08-01,117419.28143174778
2016-08-02,118294.28991697717
2016-08-03,118619.71750853877
2016-08-04,121081.55112571098
2016-08-05,120899.92879902241
2016-08-08,121081.27869222093
2016-08-09,120321.73583098465
2016-08-10,121752.60191348671
2016-08-11,121470.98814526082
2016-08-12,122364.16432109292
2016-08-15,120752.62827698412
2016-08-16,121346.00669233724
2016-08-17,122040.22719662411
2016-08-18,121575.62005168656
2016-08-19,121559.20734297959
2016-08-22,122187.91156335747
2016-08-23,120594.45900865973
2016-08-24,120380.28324946035
2016-08-25,119804.62473496143
2016-08-26,121313.44417887353
2016-08-29,120801.01619066198
2016-08-30,119927.26244055491
2016-08-31,119943.8124027717
2016-09-01,121322.32663871675
2016-09-02,122247.89466864354
2016-09-06,122214.520993399
2016-09-07,121517.16493661067
2016-09-08,114089.79278135514
2016-09-09,118274.72047036802
2016-09-12,113932.73720718034
2016-09-13,113789.52375651093
2016-09-14,116711.63872657812
2016-09-15,115566.69755067039
2016-09-16,115614.888863549
2016-09-19,115695.00998153146
2016-09-20,118903.46399833931
2016-09-21,120876.78588685575
2016-09-22,119229.35617200378
2016-09-23,116664.73272074398
2016-09-26,118550.85145464026
2016-09-27,120048.5043610667
2016-09-28,117407.91745914068
2016-09-29,119624.81375660418
2016-09-30,118823.08825480743
2016-10-03,117242.14706557721
2016-10-04,118648.70110392294
2016-10-05,118892.8801307948
2016-10-06,117767.91569899723
2016-10-07,119226.7068707607
2016-10-10,115519.71010073501
2016-10-11,115839.93073713423
2016-10-12,115005.53571603466
2016-10-13,114989.66495210586
2016-10-14,114127.24246496506
2016-10-17,115828.53726839028
2016-10-18,116582.58104600752
2016-10-19,116131.7562051026
2016-10-20,116115.73002274631
2016-10-21,117465.57538426075
2016-10-24,116527.14290251589
2016-10-25,115915.37540227767
2016-10-26,115128.77366479783
2016-10-27,114201.75677924888
2016-10-28,114281.24120196725
2016-10-31,112164.86689614801
2016-11-01,110387.16592071096
2016-11-02,109218.82815660615
2016-11-03,108847.26570321736
2016-11-04,114964.04664667537
2016-11-07,116224.97231029611
2016-11-08,119422.66997346928
2016-11-09,120206.56037917515
2016-11-10,119517.77678820246
2016-11-11,119681.27710684872
2016-11-14,122052.76161272092
2016-11-15,121606.04850521836
2016-11-16,123042.70236225902
2016-11-17,122377.53351328865
2016-11-18,124715.06678092599
2016-11-21,125369.07259112518
2016-11-22,125571.04216706949
2016-11-23,126749.77753989179
2016-11-25,125310.53381592632
2016-11-28,125815.03402506924
2016-11-29,125106.94701357617
2016-11-30,123897.2879429019
2016-12-01,123964.19247839105
2016-12-02,125885.38953342117
2016-12-05,126930.7418081067
2016-12-06,131150.68125025905
2016-12-07,132015.0953903795
2016-12-08,134114.92749765888
2016-12-09,133641.77003344716
2016-12-12,135844.85461244851
2016-12-13,133107.8524817169
2016-12-14,134433.20736887737
2016-12-15,133854.06911153224
2016-12-16,134536.72486400107
2016-12-19,135870.65649102762
2016-12-20,134970.24165046157
2016-12-21,134424.82690395205
2016-12-22,134828.50465914464
2016-12-23,135672.26144130158
2016-12-27,132884.60348546715
2016-12-28,132727.9325379578
2016-12-29,131509.49011725935
2016-12-30,133933.07851063032
2017-01-03,136050.96228111893
2017-01-04,135750.56175640223
2017-01-05,137144.58427507873
2017-01-06,136025.8959011469
2017-01-09,135955.2984611742
2017-01-10,136803.25165767656
2017-01-11,136076.4159816193
2017-01-12,136818.57675438307
2017-01-13,135648.36746740283
2017-01-17,136371.50891437154
2017-01-18,135239.0799043466
2017-01-19,136348.31083772206
2017-01-20,135481.54462572664
2017-01-23,137666.99742208424
2017-01-24,140674.4706477671
2017-01-25,140314.06265396753
2017-01-26,139792.09434089478
2017-01-27,137636.50024615816
2017-01-30,137494.0464684034
2017-01-31,137707.2997344759
2017-02-01,137885.3552730326
2017-02-02,140325.51240529944
2017-02-03,139731.5145112878
2017-02-06,139713.48914591584
2017-02-07,140162.38858654164
2017-02-08,142231.18544207903
2017-02-09,143683.2236142572
2017-02-10,145564.3243778151
2017-02-13,147202.35972003863
2017-02-14,149092.43801884394
2017-02-15,148849.56643731124
2017-02-16,149334.518324764
2017-02-17,151615.30442313815
2017-02-21,151370.14247588595
2017-02-22,151615.36210669685
2017-02-23,152143.43841291446
2017-02-24,152672.8975785914
2017-02-27,151706.47813691891
2017-02-28,157009.98490610745
2017-03-01,154601.13771767795
2017-03-02,154811.2406638363
