entry_time,pct_return_gross
2016-01-05,98388.84999999999
2016-01-06,95377.56085689999
2016-01-07,94047.4730819701
2016-01-08,94164.70325716677
2016-01-11,95132.10433607928
2016-01-12,92106.18992740945
2016-01-13,94038.76200446636
2016-01-14,91460.21915030389
2016-01-15,91620.45745425523
2016-01-19,90119.98922252688
2016-01-20,90765.87918528472
2016-01-21,93135.54937611455
2016-01-22,91344.83216825999
2016-01-25,92931.49190302267
2016-01-26,91638.44312468402
2016-01-27,92250.26719020597
2016-01-28,95116.57524207287
2016-01-29,95072.48870944817
2016-02-01,92892.42900709617
2016-02-02,93600.82667070428
2016-02-03,93783.76948643218
2016-02-04,91507.77807665069
2016-02-05,89935.44567984865
2016-02-08,89942.73045094871
2016-02-09,89848.4254980709
2016-02-10,88354.87512101645
2016-02-11,90681.08227320256
2016-02-12,92627.95976906709
2016-02-16,94561.75368516591
2016-02-17,94063.3186814914
2016-02-18,94012.10120446932
2016-02-19,95747.04752614722
2016-02-22,94203.70086707325
2016-02-23,94752.95554497873
2016-02-24,96212.05630741586
2016-02-25,95932.51217781466
2016-02-26,94844.49359094998
2016-02-29,97821.99420049746
2016-03-01,98375.61777667518
2016-03-02,98870.84063656295
2016-03-03,99277.79301662305
2016-03-04,99381.43903253242
2016-03-07,97996.26053529697
2016-03-08,98616.5768644854
2016-03-09,98720.1242701931
2016-03-10,100746.74970133591
2016-03-11,100583.38884669518
2016-03-14,100375.48298194906
2016-03-15,101117.75967860057
2016-03-16,101935.60011888109
2016-03-17,101771.68767388993
2016-03-18,101957.77720480163
2016-03-21,101890.79094517807
2016-03-22,101026.96081954485
2016-03-23,100974.9824482032
2016-03-24,101049.35052277628
2016-03-28,102238.75190310461
2016-03-29,102812.61801753673
2016-03-30,102491.84264932203
2016-03-31,103386.5964356506
2016-04-01,102960.74704493217
2016-04-04,101647.22531450645
2016-04-05,103061.39233669451
2016-04-06,101493.8285592534
2016-04-07,101836.0657491552
2016-04-08,101538.19525683894
2016-04-11,102743.55517273286
2016-04-12,104063.86122848008
2016-04-13,104071.35382648853
2016-04-14,103921.80329103986
