entry_time,entry_price
2016-05-05,102687.12388077525
2016-05-06,103439.06620667566
2016-05-09,103604.1536356421
2016-05-10,106176.85046814804
2016-05-11,104193.79948055663
2016-05-12,104252.96688514524
2016-05-13,102441.9303897235
2016-05-16,104460.02820521225
2016-05-17,102505.17908942909
2016-05-18,102563.85742195498
2016-05-19,101859.51594944522
2016-05-20,103146.35949537829
2016-05-23,102863.83123380682
2016-05-24,105532.41291267246
2016-05-25,106961.18140700548
2016-05-26,107021.11371014158
2016-05-27,107944.32968097742
2016-05-31,107534.92511751564
2016-06-01,107979.60712135448
2016-06-02,108629.94158316054
2016-06-03,107977.65459934084
2016-06-06,109085.61179576509
2016-06-07,109424.53735394099
2016-06-08,110139.80964553001
2016-06-09,109835.74082093299
2016-06-10,107746.63903820593
2016-06-13,106086.5925731761
2016-06-14,105668.83483914581
2016-06-15,105382.93753503222
2016-06-16,106013.43882637464
2016-06-17,105225.94451432729
2016-06-20,106581.09111110015
2016-06-21,107179.25639963477
2016-06-22,106831.34970212083
2016-06-23,109610.07868142372
2016-06-24,101749.15997348695
2016-06-27,98105.04151952062
2016-06-28,101636.84594801832
2016-06-29,105102.7329962486
2016-06-30,107962.26772780153
2016-07-01,108419.19997412959
2016-07-05,106864.75965218876
2016-07-06,108144.79203579832
2016-07-07,108000.38236524479
2016-07-08,111223.3769060705
2016-07-11,112016.56572596128
2016-07-12,113633.0724140368
2016-07-13,113608.40442914284
2016-07-14,114878.66774397151
2016-07-15,114568.6373349901
2016-07-18,115175.47586373446
2016-07-19,114951.96677359947
2016-07-20,115894.75525628372
2016-07-21,115022.85103059294
2016-07-22,116065.18551320472
2016-07-25,115429.48509316787
2016-07-26,115541.35945950846
2016-07-27,115292.62933850422
2016-07-28,115553.5145511661
2016-07-29,115926.62890231615
2016-08-01,115739.77102207387
2016-08-02,114258.56085359221
2016-08-03,114926.37796432865
2016-08-04,115174.43835276883
2016-08-05,117049.31331948595
2016-08-08,116911.63033317207
2016-08-09,117049.23229483106
2016-08-10,116473.46747789664
2016-08-11,117559.72911380562
2016-08-12,117346.48590051765
2016-08-15,118023.23180094245
2016-08-16,116804.10039316957
2016-08-17,117254.21253341301
2016-08-18,117780.35323067833
2016-08-19,117428.80756492211
2016-08-22,117416.27112768876
2016-08-23,117892.6303123204
2016-08-24,116686.76035227747
2016-08-25,116524.30488940417
2016-08-26,116087.22947721586
2016-08-29,117233.95467310397
2016-08-30,116845.65908093921
2016-08-31,116182.90009856658
2016-09-01,116195.36941974702
2016-09-02,117242.84860318321
2016-09-06,117944.30154354413
2016-09-07,117919.17493477903
2016-09-08,117391.5723623639
2016-09-09,111763.8960874652
2016-09-12,114979.3317020802
2016-09-13,111668.70066957125
2016-09-14,111558.73641484986
2016-09-15,113805.78704433341
2016-09-16,112930.07328253138
2016-09-19,112966.93236101123
2016-09-20,113028.37418215828
2016-09-21,115486.7152007469
2016-09-22,116990.01169252148
2016-09-23,115739.58403441413
2016-09-26,113786.96049117291
2016-09-27,115229.72119314714
2016-09-28,116371.3466884917
2016-09-29,114363.65414489474
2016-09-30,116057.19796134077
2016-10-03,115447.02599781011
2016-10-04,114242.31817985653
2016-10-05,115317.16209481788
2016-10-06,115503.34770715545
2016-10-07,114646.20305327358
2016-10-10,115760.0540032163
2016-10-11,112937.09302575162
2016-10-12,113182.74195022305
2016-10-13,112543.36089846732
2016-10-14,112531.09993748042
2016-10-17,111869.04411173289
2016-10-18,113177.02506785543
2016-10-19,113754.89798237897
2016-10-20,113409.75661124535
2016-10-21,113397.44886187087
2016-10-24,114431.24370714948
2016-10-25,113714.19399506923
2016-10-26,113245.87933463653
2016-10-27,112643.2459628514
2016-10-28,111931.82784711717
2016-10-31,111992.96271403893
2016-11-01,110366.3312800576
2016-11-02,108994.41604606094
2016-11-03,108089.547637443
2016-11-04,107801.19670727031
2016-11-07,112552.63239051132
2016-11-08,113520.95887663716
2016-11-09,115970.6087157665
2016-11-10,116567.78612480547
2016-11-11,116043.91399198843
2016-11-14,116168.36454053472
2016-11-15,117973.86460574482
2016-11-16,117635.07558805124
2016-11-17,118725.15936886398
2016-11-18,118221.6599652641
2016-11-21,119992.72393201957
2016-11-22,120486.23473964926
2016-11-23,120638.395844351
2016-11-25,121526.56241030648
2016-11-28,120444.1189643381
2016-11-29,120824.4487963396
2016-11-30,120291.14767191667
2016-12-01,119378.93927417291
2016-12-02,119429.42463200945
2016-12-05,120881.18551491007
2016-12-06,121668.60235688568
2016-12-07,124841.23634859837
2016-12-08,125486.5107391943
2016-12-09,127052.10003645087
2016-12-12,126700.58792445328
2016-12-13,128338.70542263
2016-12-14,126310.61760690818
2016-12-15,127297.1150828228
2016-12-16,126867.10128430372
2016-12-19,127374.43960269264
2016-12-20,128365.07175678639
2016-12-21,127697.73040514563
2016-12-22,127293.14870525707
2016-12-23,127592.84595371864
2016-12-27,128219.03649671527
2016-12-28,126152.78041364308
2016-12-29,126036.0383413874
2016-12-30,125128.4647703662
2017-01-03,126937.05294586188
2017-01-04,128511.40548854836
2017-01-05,128288.8522472398
2017-01-06,129322.17395681689
2017-01-09,128494.82722320131
2017-01-10,128442.46584291477
2017-01-11,129070.67435732884
2017-01-12,128532.77055079801
2017-01-13,129082.64336598861
2017-01-17,128216.71314673209
2017-01-18,128752.829126439
2017-01-19,127914.21920743918
2017-01-20,128737.02866323547
2017-01-23,128095.01406810053
2017-01-24,129715.64275338204
2017-01-25,131938.28734684462
2017-01-26,131673.01810865043
2017-01-27,131288.7647727862
2017-01-30,129701.07437948433
2017-01-31,129595.87225081804
2017-02-01,129753.6114198017
2017-02-02,129885.14067618264
2017-02-03,131688.00433095847
2017-02-06,131250.74477036868
2017-02-07,131237.5165155037
2017-02-08,131568.20622098044
2017-02-09,133091.29296503245
2017-02-10,134156.92909946697
2017-02-13,135534.40641564553
2017-02-14,136730.73312108958
2017-02-15,138107.8286311711
2017-02-16,137931.43704378544
2017-02-17,138283.9947869174
2017-02-21,139940.4157357641
2017-02-22,139762.86104080366
2017-02-23,139940.30302464374
2017-02-24,140322.72821346766
2017-02-27,140705.6752300346
2017-02-28,140007.2141207557
2017-03-01,143846.02245055346
2017-03-02,142115.2733114333
2017-03-03,142266.65742090167
2017-03-06,141509.33394450316
2017-03-07,140561.77277781186
2017-03-08,140082.7404460472
2017-03-09,140356.0059723989
2017-03-10,141340.72046009806
2017-03-13,141519.13764376377
2017-03-14,140489.1584760508
2017-03-15,142787.88539340915
2017-03-16,142318.89171100795
2017-03-17,141891.98323521897
2017-03-20,141465.7160116225
2017-03-21,137909.67966989297
2017-03-22,138478.9942507988
2017-03-23,138112.25243179224
2017-03-24,138044.42733115295
2017-03-27,137691.82342992394
2017-03-28,139669.29797455992
2017-03-29,140023.96168657657
2017-03-30,140870.77066283175
2017-03-31,140172.10205407903
2017-04-03,139803.13819783137
2017-04-04,139980.55334782862
2017-04-05,139079.2591162344
2017-04-06,139800.68810895868
2017-04-07,139555.04066792378
2017-04-10,139705.02654455762
2017-04-11,139391.2512786502
2017-04-12,138341.96724810405
2017-04-13,136468.53694731035
2017-04-17,138828.06804109874
2017-04-18,137984.95508012822
2017-04-19,137551.1253923149
2017-04-20,139689.78685777303
2017-04-21,138844.09143885082
2017-04-24,141890.23017365034
2017-04-25,143512.3041089817
2017-04-26,143415.5324946129
2017-04-27,143609.01044738808
2017-04-28,143028.18532929957
2017-05-01,143649.23693732952
2017-05-02,143801.3784361078
2017-05-03,143510.77275385227
2017-05-04,143773.43576149343
2017-05-05,144908.0704501458
2017-05-08,144894.17905672683
2017-05-09,144616.36450576002
2017-05-10,145129.82823157453
2017-05-11,144643.25856941592
2017-05-12,144143.6272790207
2017-05-15,145570.65473093718
2017-05-16,145403.58019057362
2017-05-17,140352.47730438976
2017-05-18,141350.30851233873
2017-05-19,143147.27977878702
2017-05-22,144651.91367424387
2017-05-23,145262.46422359077
2017-05-24,145916.01668790984
2017-05-25,147337.54808257712
2017-05-26,147323.54394341903
2017-05-30,147085.48489232472
2017-05-31,146945.5633884317
2017-06-01,149239.18405995576
2017-06-02,150268.0310177777
2017-06-05,150055.8978978995
2017-06-06,149179.70034001008
2017-06-07,149686.97050268506
2017-06-08,149771.65902913638
2017-06-09,149503.40285251936
2017-06-12,149291.81149121467
2017-06-13,150687.32554443253
2017-06-14,150418.25367888634
2017-06-15,149809.84572966312
2017-06-16,149880.44747608362
2017-06-19,152352.09073921165
2017-06-20,150372.84492279496
2017-06-21,150231.38410913286
2017-06-22,150089.98986526544
2017-06-23,150499.84012007643
2017-06-26,150627.20845531367
2017-06-27,148291.13463304404
2017-06-28,150861.80461247353
2017-06-29,148283.2125351378
2017-06-30,148774.82117762434
2017-07-03,149436.0738699832
2017-07-05,149943.68838775248
2017-07-06,147274.19355869398
2017-07-07,149135.85470428216
2017-07-10,149445.7327552355
2017-07-11,149234.232991925
2017-07-12,151404.09296272762
2017-07-13,152000.1441324736
2017-07-14,153365.2233070578
2017-07-17,153379.50644776158
2017-07-18,153565.19592287997
2017-07-19,155165.94997782548
2017-07-20,155266.5158451321
2017-07-21,155007.83412676738
2017-07-24,154964.75645169744
2017-07-25,155682.6179259722
2017-07-26,155754.5699608781
2017-07-27,155509.87652317967
2017-07-28,155078.4040334044
2017-07-31,154963.5045444239
2017-08-01,155595.21753835122
2017-08-02,155753.46703147882
2017-08-03,155192.11547300668
2017-08-04,155709.35068635922
2017-08-07,156270.62104790722
2017-08-08,155564.16653814178
2017-08-09,155564.16653814178
2017-08-10,151148.0401220144
2017-08-11,151573.36994132414
2017-08-14,154540.66427606906
2017-08-15,154583.66988738833
2017-08-16,155114.14621699636
2017-08-17,150317.31969632817
2017-08-18,149794.28016759694
2017-08-21,150048.28836759843
2017-08-22,153084.8454081701
2017-08-23,152072.03042200973
2017-08-24,151432.23597838683
2017-08-25,152013.93098706382
2017-08-28,152113.4351498569
2017-08-29,152440.48436775338
2017-08-30,153863.96447203722
2017-08-31,155465.67132405585
2017-09-01,156126.9215210883
2017-09-05,154009.31149492113
2017-09-06,154953.58336622635
2017-09-07,154939.23249024892
2017-09-08,154523.076359637
2017-09-11,157776.19375668193
2017-09-12,158978.04985816916
2017-09-13,159079.79581007836
2017-09-14,158963.4775241374
2017-09-15,159457.64943927142
2017-09-18,160069.04448002815
2017-09-19,160389.9118129266
2017-09-20,160535.90663525768
2017-09-21,159674.14533132897
2017-09-22,159732.4125923175
2017-09-25,159120.494744105
2017-09-26,159251.3683518452
2017-09-27,160487.90496552078
2017-09-28,160867.60245213113
2017-09-29,161934.9357835563
2017-10-02,163372.5319160673
2017-10-03,164109.24066388505
2017-10-04,164507.95833669396
2017-10-05,166459.6098443957
2017-10-06,166162.1613568471
2017-10-09,165567.7963709965
2017-10-10,166339.08644143696
2017-10-11,166874.2973376153
2017-10-12,166397.7901752717
2017-10-13,166754.65957022336
2017-10-16,167305.4225609931
2017-10-17,167469.43286739814
2017-10-18,167812.53151398877
2017-10-19,167976.79008728065
2017-10-20,169620.1793263611
2017-10-23,168419.169073132
2017-10-24,168927.78494100846
2017-10-25,167309.7457610494
2017-10-26,167518.48224375266
2017-10-27,170427.6957662652
2017-10-30,169238.94528369984
2017-10-31,169673.79483078956
2017-11-01,170169.25852687098
2017-11-02,170334.65387423532
2017-11-03,171417.76745534848
2017-11-06,171900.67691556248
2017-11-07,171749.55544135103
2017-11-08,172308.45900787078
2017-11-09,171082.92577876797
2017-11-10,170962.3174419482
2017-11-13,171278.80269109143
2017-11-14,170494.4002303986
2017-11-15,168733.54532225046
2017-11-16,171518.32255649523
2017-11-17,170642.84401136835
2017-11-20,171184.85410351667
2017-11-21,173371.41187703764
2017-11-22,173174.13161493413
2017-11-24,173947.63666944118
2017-11-27,173765.22991975507
2017-11-28,177244.33266525218
2017-11-29,177106.2441096785
2017-11-30,179989.63652298177
2017-12-01,179433.03927049474
2017-12-04,178954.48941740528
2017-12-05,177721.17108923572
2017-12-06,177767.26060455965
2017-12-07,178858.18722221156
2017-12-08,180800.12014681296
2017-12-11,181977.7691981635
2017-12-12,182599.59653183227
2017-12-13,182521.73554064523
2017-12-14,181089.39880931593
2017-12-15,184082.35568965832
2017-12-18,186427.55301881145
2017-12-19,185058.72888912656
2017-12-20,184854.9456122167
2017-12-21,185465.95865390473
2017-12-22,185387.49439928104
2017-12-26,184916.80847917456
2017-12-27,185198.86106392366
2017-12-28,185904.52988254157
2017-12-29,184631.91066255543
2018-01-02,187152.75001268016
2018-01-03,189533.04609622748
2018-01-04,191071.7727007918
2018-01-05,193636.0669036699
2018-01-08,194373.6059512454
2018-01-09,195241.0584075567
2018-01-10,194613.17011878832
2018-01-11,197458.22740650462
2018-01-12,200113.4544723186
2018-01-16,198842.1684771369
2018-01-17,202497.65404845448
2018-01-18,201874.66001098198
2018-01-19,203626.1774341464
2018-01-22,206930.62291002748
2018-01-23,207775.8126564265
2018-01-24,207593.1453019491
2018-01-25,207858.7264257512
2018-01-26,212642.24260383396
2018-01-29,209803.31705972936
2018-01-30,205364.977443228
2018-01-31,205761.1481255395
2018-02-01,205430.68775755505
2018-02-02,196432.87976688816
2018-02-05,180179.81621771134
2018-02-06,186928.64451008636
2018-02-07,184994.16777164533
2018-02-08,171319.86951112284
2018-02-09,176585.69495495292
2018-02-12,181427.21591159713
2018-02-13,182417.9024709028
2018-02-14,187384.82259774295
2018-02-15,191915.09155120782
2018-02-16,192233.4510942779
2018-02-20,189811.91340179616
2018-02-21,187753.98848271577
2018-02-22,188163.33012042913
2018-02-23,194278.61864802692
2018-02-26,198890.38392069386
2018-02-27,193835.7022293929
2018-02-28,189645.69736291864
2018-03-01,184489.14393364207
2018-03-02,186361.1007485947
2018-03-05,190562.90742008112
2018-03-06,191561.65648771267
2018-03-07,191561.65648771267
2018-03-08,193246.48353614425
2018-03-09,199919.51369873062
2018-03-12,199611.04603913377
2018-03-13,196999.2065972791
2018-03-14,194904.1561344481
2018-03-15,194599.59334420596
2018-03-16,195000.02050858346
2018-03-19,189869.28489250492
2018-03-20,190312.23939816983
2018-03-21,189567.8423232935
2018-03-22,180194.17290509772
2018-03-23,172398.4947681296
2018-03-26,181920.1104889596
2018-03-27,175917.4739663202
2018-03-28,174685.3671447662
2018-03-29,179505.5282582232
2018-04-02,171454.78175184169
2018-04-03,175718.07098859016
2018-04-04,179836.16648198816
2018-04-05,182295.67469953827
2018-04-06,174217.03116501422
2018-04-09,175729.59438054654
2018-04-10,181471.79585667435
2018-04-11,179588.6999057928
2018-04-12,182567.51384061875
2018-04-13,181483.8433607711
2018-04-16,184570.82827930778
2018-04-17,188384.2751445828
2018-04-18,188714.48421582655
2018-04-19,186621.32881588457
2018-04-20,183553.88108659498
2018-04-23,183429.71662131
2018-04-24,178573.42554053434
2018-04-25,179369.39829281514
2018-04-26,182928.55843683952
2018-04-27,183393.3159531933
2018-04-30,180570.20984615767
2018-05-01,181155.07755619477
2018-05-02,178719.3272154681
2018-05-03,177923.11362609145
2018-05-04,182445.2879033818
2018-05-07,183806.5890171259
2018-05-08,183775.53536126902
2018-05-09,187330.87857303975
2018-05-10,190841.9120667737
2018-05-11,191743.63950804743
2018-05-14,192171.78028432245
2018-05-15,189473.0728663442
2018-05-16,191033.5598855005
2018-05-17,190843.63422529952
2018-05-18,189894.4782195371
2018-05-21,192734.84767936065
2018-05-22,191622.0598752073
2018-05-23,192731.62594281125
2018-05-24,191984.48090657635
2018-05-25,191111.86023388832
2018-05-29,186758.6951908734
2018-05-30,191578.0725205863
2018-05-31,189074.30185527742
2018-06-01,192994.16373962557
2018-06-04,194791.30757996984
2018-06-05,195222.7036595875
2018-06-06,198405.76945461074
2018-06-07,198309.02154801335
2018-06-08,199534.19617205506
2018-06-11,200051.6477930694
2018-06-12,200602.15210491137
2018-06-13,199224.0003224165
2018-06-14,200177.30251374032
2018-06-15,197812.6529593889
2018-06-18,197184.7529499952
2018-06-19,195609.46104577254
2018-06-20,196361.9282801113
2018-06-21,193843.54223755296
2018-06-22,194576.651087584
2018-06-25,189339.4000161309
2018-06-26,190063.87284933188
2018-06-27,187570.71453383213
2018-06-28,189106.89454589266
2018-06-29,189704.98543168078
2018-07-02,190414.36920635463
2018-07-03,189071.92144933227
2018-07-05,192046.3340641087
2018-07-06,195345.30895656723
2018-07-09,198944.30134266568
2018-07-10,200251.76490524225
2018-07-11,197514.9125119718
2018-07-12,200924.5014259477
2018-07-13,201313.79568882193
2018-07-16,201054.01500239392
2018-07-17,202563.01535710483
2018-07-18,203475.0578785117
2018-07-19,201875.39836448547
2018-07-20,201533.9669332726
2018-07-23,202281.23136007664
2018-07-24,204169.12441967666
2018-07-25,207929.74735685333
2018-07-26,206692.26671475175
2018-07-27,204010.83574061794
2018-07-30,201755.48884225977
2018-07-31,203608.2458688441
2018-08-01,203167.42936347495
2018-08-02,205352.81451576916
2018-08-03,207139.98819792966
2018-08-06,208654.96386485148
2018-08-07,209993.66105875667
2018-08-08,209794.7013704139
2018-08-09,209280.9657771849
2018-08-10,206450.60788823373
2018-08-13,204872.45298460114
2018-08-14,207394.36320078984
2018-08-15,204379.21575564623
2018-08-16,207748.46339054246
2018-08-17,209133.56307502583
2018-08-20,210093.11901667216
2018-08-21,210971.96158240878
2018-08-22,210872.26231335872
2018-08-23,210257.59545980417
2018-08-24,212812.20450917774
2018-08-27,216083.15746430628
2018-08-28,216234.49975358084
2018-08-29,218640.00237637927
2018-08-30,216948.527810571
2018-08-31,216881.13156086288
2018-09-04,216224.12021001044
2018-09-05,215080.29974447077
2018-09-06,213721.42105180645
2018-09-07,212784.9265620646
2018-09-10,213619.24638076779
2018-09-11,215157.39858136492
2018-09-12,215241.2936911604
2018-09-13,217657.9438249974
2018-09-14,217826.7036186202
2018-09-17,215547.56353038037
2018-09-18,217814.71749038057
2018-09-19,218304.2836060341
2018-09-20,221735.09335845537
2018-09-21,221479.6087480643
2018-09-24,220015.67466518565
2018-09-25,219438.82912704433
2018-09-26,218100.27090752183
2018-09-27,219417.84215259683
2018-09-28,219248.41406707696
2018-10-01,220958.97679704294
2018-10-02,220822.9601908274
2018-10-03,221043.9191257475
2018-10-04,217659.856356503
2018-10-05,215078.1090875251
2018-10-08,215061.33559490766
2018-10-09,214591.696116148
2018-10-10,200836.24776266902
2018-10-11,192558.1818133467
2018-10-12,197458.56710245265
2018-10-15,195290.7220604626
2018-10-16,203467.09377482656
2018-10-17,203727.8445557955
2018-10-18,197873.5024285618
2018-10-19,197584.24892275807
2018-10-22,195930.28674314538
2018-10-23,193787.57406677376
2018-10-24,182003.83925769123
2018-10-25,188596.67436431316
2018-10-26,181902.23320270528
2018-10-29,179808.5717508123
2018-10-30,185517.5092093629
2018-10-31,189403.66927491574
2018-11-01,193157.34703574376
2018-11-02,190936.96534718113
2018-11-05,193286.42507438653
2018-11-06,195602.65752490246
2018-11-07,203981.18281357162
2018-11-08,203231.6713182905
2018-11-09,199377.1653881981
2018-11-12,191709.7421828026
2018-11-13,191093.8453217186
2018-11-14,188429.25292408076
2018-11-15,192421.56396189728
2018-11-16,193434.05924213747
2018-11-19,186930.74113723577
2018-11-20,180024.12576410855
2018-11-21,181217.30091893714
2018-11-23,178884.4591031693
2018-11-26,184465.3065678379
2018-11-27,185657.45299494136
2018-11-28,194044.88917140488
2018-11-29,193473.37513964745
2018-11-30,195930.43152200273
2018-12-03,201003.16730250322
2018-12-04,188240.03567295877
2018-12-06,187364.97304085104
2018-12-07,178884.16883614805
2018-12-10,179447.63150561877
2018-12-11,179493.3895077027
2018-12-12,181430.72520374466
2018-12-13,181216.01428634376
2018-12-14,174655.88114631546
2018-12-17,167419.29928470997
2018-12-18,167330.9397125845
2018-12-19,162001.31935483907
2018-12-20,156917.27777108044
2018-12-21,150488.92894060013
2018-12-24,142687.81508352264
2018-12-26,156733.81668256698
2018-12-27,159663.42073270844
2018-12-28,159046.23922502183
2018-12-31,162068.86984663672
2019-01-02,162256.85122672297
2019-01-03,154371.52562874142
2019-01-04,164797.45849655714
2019-01-07,167274.19172773027
2019-01-08,170341.82706060403
2019-01-09,172074.71931050325
2019-01-10,173488.8893294918
2019-01-11,173249.7386248074
2019-01-14,171307.97933338358
2019-01-15,175139.9074301421
2019-01-16,176115.99368436134
2019-01-17,178871.68833993303
2019-01-18,183530.51656767196
2019-01-22,178734.9450950273
2019-01-23,179280.95536473935
2019-01-24,179630.32727521498
2019-01-25,182595.27681124563
2019-01-28,179851.32730453258
2019-01-29,179501.42199849262
2019-01-30,184836.08176069323
2019-01-31,188105.33333196532
2019-02-01,188494.23784183126
2019-02-04,191188.23620166737
2019-02-05,192803.55802340238
2019-02-06,192331.0967825854
2019-02-07,188587.5023410188
2019-02-08,189101.47084060617
2019-02-11,189304.2188093425
2019-02-12,194016.733673986
2019-02-13,195280.42906937932
2019-02-14,194583.14046081348
2019-02-15,198727.7510701979
2019-02-19,199447.11307785258
2019-02-20,200231.8335323905
2019-02-21,198835.81882570958
2019-02-22,201282.29090293782
2019-02-25,201893.62663840616
2019-02-26,201539.1587571528
2019-02-27,201297.68846030734
2019-02-28,200541.5350589619
2019-03-01,203078.7142669785
2019-03-04,201575.9237018837
2019-03-05,201125.1509310465
2019-03-06,198632.59489088407
2019-03-07,195468.40857700215
2019-03-08,194564.81997241275
2019-03-11,200226.84285894537
2019-03-12,201606.50061760808
2019-03-13,204326.9971526109
2019-03-14,204132.5311998147
2019-03-15,206124.85822521255
2019-03-18,207719.94951596353
2019-03-19,207850.6629271275
2019-03-20,206363.33019720943
2019-03-21,210874.44904380423
2019-03-22,203104.52398926282
2019-03-25,202619.94185790626
2019-03-26,205572.36238183302
2019-03-27,203394.84397867383
2019-03-28,205092.02350883326
2019-03-29,207624.02379906576
2019-04-01,212474.1366721445
2019-04-02,212837.55210513095
2019-04-03,213531.93802880475
2019-04-04,214608.3330787775
2019-04-05,216617.12152950323
2019-04-08,217034.09385198547
2019-04-09,214830.363052873
2019-04-10,216258.8005990727
2019-04-11,216175.47671812982
2019-04-12,219024.60435455508
2019-04-15,218789.8153452929
2019-04-16,219074.76339255183
2019-04-17,218018.09225265743
2019-04-18,218804.49672970074
2019-04-22,219273.8364400032
2019-04-23,223183.59759481635
2019-04-24,222150.96717511938
2019-04-25,222032.74337383264
2019-04-26,223974.47458964936
2019-04-29,224534.09281122495
2019-04-30,224686.90639526158
2019-05-01,221544.6697332725
2019-05-02,220499.01127381274
2019-05-03,224806.3555611913
2019-05-06,223056.55924721842
2019-05-07,215780.1248143918
2019-05-08,215297.5255301118
2019-05-09,213701.74399437278
2019-05-10,215738.73364961988
2019-05-13,205189.32505497572
2019-05-14,208677.14613153177
2019-05-15,211294.6079832914
2019-05-16,215031.2764167759
2019-05-17,212440.83824379492
2019-05-20,209486.48870833754
2019-05-21,213206.8323898266
2019-05-22,211933.75836446756
2019-05-23,206840.2271103165
2019-05-24,207947.50012299125
2019-05-28,204078.02597160364
2019-05-29,201085.91669875954
2019-05-30,202129.4346888932
2019-05-31,196898.34165864234
2019-06-03,195818.18456673098
2019-06-04,204198.05914795503
2019-06-05,207659.0432013102
2019-06-06,210464.1445466825
2019-06-07,214601.5159817214
2019-06-10,216624.02544095434
2019-06-11,216590.7140423013
2019-06-12,215674.72101866984
2019-06-13,217585.92062700327
2019-06-14,217068.4550697008
2019-06-17,217418.57892672028
2019-06-18,221706.88090555122
2019-06-19,222751.51567517876
2019-06-20,227125.6498394663
2019-06-21,226426.48686601355
2019-06-24,225898.66635295973
2019-06-25,221476.9503812839
2019-06-26,221055.9875773964
2019-06-27,222603.65706159573
2019-06-28,225017.6655520828
2019-07-01,228819.4423723925
2019-07-02,230154.3650728448
2019-07-03,233810.33343443152
2019-07-05,232979.9611947916
2019-07-08,230786.84292982935
2019-07-09,231354.0134553495
2019-07-10,233505.02328702176
2019-07-11,234611.4363684143
2019-07-12,236708.19268723982
2019-07-15,237004.0888066327
2019-07-16,235332.10228947827
2019-07-17,232190.86995065853
2019-07-18,233897.45862322356
2019-07-19,231371.45603730818
2019-07-22,232231.8288472045
2019-07-23,235610.74937679045
2019-07-24,237850.69238435224
2019-07-25,235582.70617318372
2019-07-26,238707.95119740698
2019-07-29,237973.92228132606
2019-07-30,236857.12440590866
2019-07-31,231529.99346120184
2019-08-01,227795.22233456507
2019-08-02,224107.88959893372
2019-08-05,210985.82746239897
2019-08-06,216454.03624513463
2019-08-07,217102.64995343733
2019-08-08,225280.74662973016
2019-08-09,222227.24253384522
2019-08-12,216633.65310842928
2019-08-13,223386.82134875652
2019-08-14,210551.41012738697
2019-08-15,211485.5916777303
2019-08-16,217677.9778423455
2019-08-19,222959.96796604607
2019-08-20,219452.63778363448
2019-08-21,223065.99066401445
2019-08-22,222947.93509869874
2019-08-23,211583.87941870766
2019-08-26,216148.5479332506
2019-08-27,214273.3244463825
2019-08-28,217462.1860431864
2019-08-29,223104.71808058704
2019-08-30,222902.42433190238
2019-09-03,220307.4987283107
2019-09-04,225182.18846940022
2019-09-05,230973.89400121456
2019-09-06,231454.08920703828
2019-09-09,231677.26849495486
2019-09-10,231505.50939016568
2019-09-11,234956.5871806076
2019-09-12,236599.76119283948
2019-09-13,236026.98548074884
2019-09-16,234796.14332363283
2019-09-17,235954.60582981372
2019-09-18,236179.93528517164
2019-09-19,236145.25267049635
